Sentença	Id	Origem	__next__	Classe
Como entrar elementos em uma fila ?	2_pert_19	2		0
Como empilhar elementos em uma pilha ?	3	3	43	1
Como colocar elementos em uma pilha ?	3_pert_0	3	44	0
Como adicionar elementos em uma pilha ?	3_pert_1	3	45	0
Como organizar elementos em uma pilha ?	3_pert_2	3	46	0
Como identificar elementos em uma pilha ?	3_pert_3	3	47	0
Como encontrar elementos em uma pilha ?	3_pert_4	3	48	0
Como localizar elementos em uma pilha ?	3_pert_5	3	49	0
Como ligar elementos em uma pilha ?	3_pert_6	3	50	0
Como separar elementos em uma pilha ?	3_pert_7	3	51	0
Como obter elementos em uma pilha ?	3_pert_8	3	52	0
Como introduzir elementos em uma pilha ?	3_pert_9	3	53	0
Como incluir elementos em uma pilha ?	3_pert_10	3	54	0
Como juntar elementos em uma pilha ?	3_pert_11	3	55	0
Como procurar elementos em uma pilha ?	3_pert_12	3	56	0
Como reconhecer elementos em uma pilha ?	3_pert_13	3	57	0
Como reunir elementos em uma pilha ?	3_pert_14	3	58	0
Como achar elementos em uma pilha ?	3_pert_15	3	59	0
Como descobrir elementos em uma pilha ?	3_pert_16	3	60	0
Como transformar elementos em uma pilha ?	3_pert_17	3	61	0
Como classificar elementos em uma pilha ?	3_pert_18	3	62	0
Como escrever elementos em uma pilha ?	3_pert_19	3		0
Como empilhar e desempilhar elementos em uma pilha ?	4	4	64	1
Como empilhar e organizar elementos em uma pilha ?	4_pert_0	4	65	0
Como empilhar e colocar elementos em uma pilha ?	4_pert_1	4	66	0
Como empilhar e distribuir elementos em uma pilha ?	4_pert_2	4	67	0
Como empilhar e juntar elementos em uma pilha ?	4_pert_3	4	68	0
Como empilhar e separar elementos em uma pilha ?	4_pert_4	4	69	0
Como empilhar e reunir elementos em uma pilha ?	4_pert_5	4	70	0
Como empilhar e dividir elementos em uma pilha ?	4_pert_6	4	71	0
Como empilhar e transformar elementos em uma pilha ?	4_pert_7	4	72	0
Como empilhar e carregar elementos em uma pilha ?	4_pert_8	4	73	0
Como empilhar e transportar elementos em uma pilha ?	4_pert_9	4	74	0
Como empilhar e concentrar elementos em uma pilha ?	4_pert_10	4	75	0
Como empilhar e unir elementos em uma pilha ?	4_pert_11	4	76	0
Como empilhar e colar elementos em uma pilha ?	4_pert_12	4	77	0
Como empilhar e manter elementos em uma pilha ?	4_pert_13	4	78	0
Como empilhar e adicionar elementos em uma pilha ?	4_pert_14	4	79	0
Como empilhar e classificar elementos em uma pilha ?	4_pert_15	4	80	0
Como empilhar e jogar elementos em uma pilha ?	4_pert_16	4	81	0
Como empilhar e mover elementos em uma pilha ?	4_pert_17	4	82	0
Como empilhar e ligar elementos em uma pilha ?	4_pert_18	4	83	0
Como empilhar e acomodar elementos em uma pilha ?	4_pert_19	4		0
Como empilhar elementos em uma estrutura de dados pilha ?	5	5	85	1
Como identificar elementos em uma estrutura de dados pilha ?	5_pert_0	5	86	0
Como adicionar elementos em uma estrutura de dados pilha ?	5_pert_1	5	87	0
Como obter elementos em uma estrutura de dados pilha ?	5_pert_2	5	88	0
Como encontrar elementos em uma estrutura de dados pilha ?	5_pert_3	5	89	0
Como definir elementos em uma estrutura de dados pilha ?	5_pert_4	5	90	0
Como introduzir elementos em uma estrutura de dados pilha ?	5_pert_5	5	91	0
Como localizar elementos em uma estrutura de dados pilha ?	5_pert_6	5	92	0
Como reconhecer elementos em uma estrutura de dados pilha ?	5_pert_7	5	93	0
Como incluir elementos em uma estrutura de dados pilha ?	5_pert_8	5	94	0
Como organizar elementos em uma estrutura de dados pilha ?	5_pert_9	5	95	0
Como criar elementos em uma estrutura de dados pilha ?	5_pert_10	5	96	0
Como construir elementos em uma estrutura de dados pilha ?	5_pert_11	5	97	0
Como colocar elementos em uma estrutura de dados pilha ?	5_pert_12	5	98	0
Como representar elementos em uma estrutura de dados pilha ?	5_pert_13	5	99	0
Como buscar elementos em uma estrutura de dados pilha ?	5_pert_14	5	100	0
Como escrever elementos em uma estrutura de dados pilha ?	5_pert_15	5	101	0
Como classificar elementos em uma estrutura de dados pilha ?	5_pert_16	5	102	0
Como analisar elementos em uma estrutura de dados pilha ?	5_pert_17	5	103	0
Como procurar elementos em uma estrutura de dados pilha ?	5_pert_18	5	104	0
Como utilizar elementos em uma estrutura de dados pilha ?	5_pert_19	5		0
Como empilhar e desempilhar elementos em uma estrutura de dados pilha ?	6	6	106	1
Como empilhar e organizar elementos em uma estrutura de dados pilha ?	6_pert_0	6	107	0
Como empilhar e distribuir elementos em uma estrutura de dados pilha ?	6_pert_1	6	108	0
Como empilhar e separar elementos em uma estrutura de dados pilha ?	6_pert_2	6	109	0
Como empilhar e mover elementos em uma estrutura de dados pilha ?	6_pert_3	6	110	0
Como empilhar e reunir elementos em uma estrutura de dados pilha ?	6_pert_4	6	111	0
Como empilhar e classificar elementos em uma estrutura de dados pilha ?	6_pert_5	6	112	0
Como empilhar e juntar elementos em uma estrutura de dados pilha ?	6_pert_6	6	113	0
Como empilhar e localizar elementos em uma estrutura de dados pilha ?	6_pert_7	6	114	0
Como empilhar e representar elementos em uma estrutura de dados pilha ?	6_pert_8	6	115	0
Como empilhar e unir elementos em uma estrutura de dados pilha ?	6_pert_9	6	116	0
Como empilhar e exibir elementos em uma estrutura de dados pilha ?	6_pert_10	6	117	0
Como empilhar e integrar elementos em uma estrutura de dados pilha ?	6_pert_11	6	118	0
Como empilhar e compartilhar elementos em uma estrutura de dados pilha ?	6_pert_12	6	119	0
Como empilhar e dividir elementos em uma estrutura de dados pilha ?	6_pert_13	6	120	0
Como empilhar e colocar elementos em uma estrutura de dados pilha ?	6_pert_14	6	121	0
Como empilhar e colar elementos em uma estrutura de dados pilha ?	6_pert_15	6	122	0
Como empilhar e controlar elementos em uma estrutura de dados pilha ?	6_pert_16	6	123	0
Como empilhar e adicionar elementos em uma estrutura de dados pilha ?	6_pert_17	6	124	0
Como empilhar e carregar elementos em uma estrutura de dados pilha ?	6_pert_18	6	125	0
Como empilhar e tratar elementos em uma estrutura de dados pilha ?	6_pert_19	6		0
Como desempilhar elementos em uma pilha ?	7	7	127	1
Como colocar elementos em uma pilha ?	7_pert_0	7	128	0
Como adicionar elementos em uma pilha ?	7_pert_1	7	129	0
Como organizar elementos em uma pilha ?	7_pert_2	7	130	0
Como identificar elementos em uma pilha ?	7_pert_3	7	131	0
Como encontrar elementos em uma pilha ?	7_pert_4	7	132	0
Como localizar elementos em uma pilha ?	7_pert_5	7	133	0
Como ligar elementos em uma pilha ?	7_pert_6	7	134	0
Como separar elementos em uma pilha ?	7_pert_7	7	135	0
Como obter elementos em uma pilha ?	7_pert_8	7	136	0
Como introduzir elementos em uma pilha ?	7_pert_9	7	137	0
Como incluir elementos em uma pilha ?	7_pert_10	7	138	0
Como juntar elementos em uma pilha ?	7_pert_11	7	139	0
Como procurar elementos em uma pilha ?	7_pert_12	7	140	0
Como reconhecer elementos em uma pilha ?	7_pert_13	7	141	0
Como reunir elementos em uma pilha ?	7_pert_14	7	142	0
Como achar elementos em uma pilha ?	7_pert_15	7	143	0
Como descobrir elementos em uma pilha ?	7_pert_16	7	144	0
Como transformar elementos em uma pilha ?	7_pert_17	7	145	0
Como classificar elementos em uma pilha ?	7_pert_18	7	146	0
Como escrever elementos em uma pilha ?	7_pert_19	7		0
Como desempilhar elementos em uma estrutura de dados pilha ?	8	8	148	1
Como desempilhar elementos em uma base de dados pilha ?	8_pert_0	8	149	0
Como desempilhar elementos em uma estrutura de dados pilha ?	8_pert_1	8	150	0
Como desempilhar elementos em uma árvore de dados pilha ?	8_pert_2	8	151	0
Como desempilhar elementos em uma matriz de dados pilha ?	8_pert_3	8	152	0
Como desempilhar elementos em uma coleção de dados pilha ?	8_pert_4	8	153	0
Como desempilhar elementos em uma biblioteca de dados pilha ?	8_pert_5	8	154	0
Como desempilhar elementos em uma entrada de dados pilha ?	8_pert_6	8	155	0
Como desempilhar elementos em uma fonte de dados pilha ?	8_pert_7	8	156	0
Como desempilhar elementos em uma tabela de dados pilha ?	8_pert_8	8	157	0
Como desempilhar elementos em uma malha de dados pilha ?	8_pert_9	8	158	0
Como desempilhar elementos em uma mineração de dados pilha ?	8_pert_10	8	159	0
Como desempilhar elementos em uma folha de dados pilha ?	8_pert_11	8	160	0
Como desempilhar elementos em uma camada de dados pilha ?	8_pert_12	8	161	0
Como desempilhar elementos em uma arquitetura de dados pilha ?	8_pert_13	8	162	0
Como desempilhar elementos em uma memória de dados pilha ?	8_pert_14	8	163	0
Como desempilhar elementos em uma representação de dados pilha ?	8_pert_15	8	164	0
Como desempilhar elementos em uma banco de dados pilha ?	8_pert_16	8	165	0
Como desempilhar elementos em uma pilha de dados pilha ?	8_pert_17	8	166	0
Como desempilhar elementos em uma análise de dados pilha ?	8_pert_18	8	167	0
Como desempilhar elementos em uma área de dados pilha ?	8_pert_19	8		0
O que é uma pilha e como empilhar seu elemento ?	9	9	169	1
O que é uma pilha e como identificar seu elemento ?	9_pert_0	9	170	0
O que é uma pilha e como funciona seu elemento ?	9_pert_1	9	171	0
O que é uma pilha e como localizar seu elemento ?	9_pert_2	9	172	0
O que é uma pilha e como é seu elemento ?	9_pert_3	9	173	0
O que é uma pilha e como encontrar seu elemento ?	9_pert_4	9	174	0
O que é uma pilha e como classificar seu elemento ?	9_pert_5	9	175	0
O que é uma pilha e como calcular seu elemento ?	9_pert_6	9	176	0
O que é uma pilha e como medir seu elemento ?	9_pert_7	9	177	0
O que é uma pilha e como utilizar seu elemento ?	9_pert_8	9	178	0
O que é uma pilha e como usar seu elemento ?	9_pert_9	9	179	0
O que é uma pilha e como reconhecer seu elemento ?	9_pert_10	9	180	0
O que é uma pilha e como descobrir seu elemento ?	9_pert_11	9	181	0
O que é uma pilha e como substituir seu elemento ?	9_pert_12	9	182	0
O que é uma pilha e como escolher seu elemento ?	9_pert_13	9	183	0
O que é uma pilha e como formar seu elemento ?	9_pert_14	9	184	0
O que é uma pilha e como obter seu elemento ?	9_pert_15	9	185	0
O que é uma pilha e como representar seu elemento ?	9_pert_16	9	186	0
O que é uma pilha e como determinar seu elemento ?	9_pert_17	9	187	0
O que é uma pilha e como organizar seu elemento ?	9_pert_18	9	188	0
O que é uma pilha e como achar seu elemento ?	9_pert_19	9		0
O que é uma fila e como enfileirar seu elemento ?	10	10	190	1
O que é uma fila e como identificar seu elemento ?	10_pert_0	10	191	0
O que é uma fila e como é seu elemento ?	10_pert_1	10	192	0
O que é uma fila e como definir seu elemento ?	10_pert_2	10	193	0
O que é uma fila e como localizar seu elemento ?	10_pert_3	10	194	0
O que é uma fila e como organizar seu elemento ?	10_pert_4	10	195	0
O que é uma fila e como classificar seu elemento ?	10_pert_5	10	196	0
O que é uma fila e como formar seu elemento ?	10_pert_6	10	197	0
O que é uma fila e como reconhecer seu elemento ?	10_pert_7	10	198	0
O que é uma fila e como funciona seu elemento ?	10_pert_8	10	199	0
O que é uma fila e como representar seu elemento ?	10_pert_9	10	200	0
O que é uma fila e como determinar seu elemento ?	10_pert_10	10	201	0
O que é uma fila e como distinguir seu elemento ?	10_pert_11	10	202	0
O que é uma fila e como encontrar seu elemento ?	10_pert_12	10	203	0
O que é uma fila e como calcular seu elemento ?	10_pert_13	10	204	0
O que é uma fila e como escolher seu elemento ?	10_pert_14	10	205	0
O que é uma fila e como surge seu elemento ?	10_pert_15	10	206	0
O que é uma fila e como surgiu seu elemento ?	10_pert_16	10	207	0
O que é uma fila e como seria seu elemento ?	10_pert_17	10	208	0
O que é uma fila e como ocorre seu elemento ?	10_pert_18	10	209	0
O que é uma fila e como dividir seu elemento ?	10_pert_19	10		0
O que é uma fila e como desenfileirar um elemento nela ?	11	11	211	1
O que é uma fila e como desenfileirar um carro nela ?	11_pert_0	11	212	0
O que é uma fila e como desenfileirar um veículo nela ?	11_pert_1	11	213	0
O que é uma fila e como desenfileirar um cliente nela ?	11_pert_2	11	214	0
O que é uma fila e como desenfileirar um animal nela ?	11_pert_3	11	215	0
O que é uma fila e como desenfileirar um produto nela ?	11_pert_4	11	216	0
O que é uma fila e como desenfileirar um caminhão nela ?	11_pert_5	11	217	0
O que é uma fila e como desenfileirar um automóvel nela ?	11_pert_6	11	218	0
O que é uma fila e como desenfileirar um cão nela ?	11_pert_7	11	219	0
O que é uma fila e como desenfileirar um cartão nela ?	11_pert_8	11	220	0
O que é uma fila e como desenfileirar um item nela ?	11_pert_9	11	221	0
O que é uma fila e como desenfileirar um ônibus nela ?	11_pert_10	11	222	0
O que é uma fila e como desenfileirar um cachorro nela ?	11_pert_11	11	223	0
O que é uma fila e como desenfileirar um objeto nela ?	11_pert_12	11	224	0
O que é uma fila e como desenfileirar um livro nela ?	11_pert_13	11	225	0
O que é uma fila e como desenfileirar um ingresso nela ?	11_pert_14	11	226	0
O que é uma fila e como desenfileirar um paciente nela ?	11_pert_15	11	227	0
O que é uma fila e como desenfileirar um bebê nela ?	11_pert_16	11	228	0
O que é uma fila e como desenfileirar um cavalo nela ?	11_pert_17	11	229	0
O que é uma fila e como desenfileirar um visitante nela ?	11_pert_18	11	230	0
O que é uma fila e como desenfileirar um indivíduo nela ?	11_pert_19	11		0
O que é uma pilha e como desempilhar um elemento nela ?	12	12	232	1
O que é uma pilha e como colocar um elemento nela ?	12_pert_0	12	233	0
O que é uma pilha e como adicionar um elemento nela ?	12_pert_1	12	234	0
O que é uma pilha e como ligar um elemento nela ?	12_pert_2	12	235	0
O que é uma pilha e como introduzir um elemento nela ?	12_pert_3	12	236	0
O que é uma pilha e como escrever um elemento nela ?	12_pert_4	12	237	0
O que é uma pilha e como incluir um elemento nela ?	12_pert_5	12	238	0
O que é uma pilha e como localizar um elemento nela ?	12_pert_6	12	239	0
O que é uma pilha e como organizar um elemento nela ?	12_pert_7	12	240	0
O que é uma pilha e como por um elemento nela ?	12_pert_8	12	241	0
O que é uma pilha e como cabe um elemento nela ?	12_pert_9	12	242	0
O que é uma pilha e como prender um elemento nela ?	12_pert_10	12	243	0
O que é uma pilha e como fica um elemento nela ?	12_pert_11	12	244	0
O que é uma pilha e como carregar um elemento nela ?	12_pert_12	12	245	0
O que é uma pilha e como transformar um elemento nela ?	12_pert_13	12	246	0
O que é uma pilha e como substituir um elemento nela ?	12_pert_14	12	247	0
O que é uma pilha e como encontrar um elemento nela ?	12_pert_15	12	248	0
O que é uma pilha e como fixar um elemento nela ?	12_pert_16	12	249	0
O que é uma pilha e como usar um elemento nela ?	12_pert_17	12	250	0
O que é uma pilha e como pôr um elemento nela ?	12_pert_18	12	251	0
O que é uma pilha e como identificar um elemento nela ?	12_pert_19	12		0
O que é uma fila e como enfileirar um elemento nela ?	13	13	253	1
O que é uma fila e como colocar um elemento nela ?	13_pert_0	13	254	0
O que é uma fila e como adicionar um elemento nela ?	13_pert_1	13	255	0
O que é uma fila e como identificar um elemento nela ?	13_pert_2	13	256	0
O que é uma fila e como incluir um elemento nela ?	13_pert_3	13	257	0
O que é uma fila e como organizar um elemento nela ?	13_pert_4	13	258	0
O que é uma fila e como localizar um elemento nela ?	13_pert_5	13	259	0
O que é uma fila e como classificar um elemento nela ?	13_pert_6	13	260	0
O que é uma fila e como introduzir um elemento nela ?	13_pert_7	13	261	0
O que é uma fila e como desenhar um elemento nela ?	13_pert_8	13	262	0
O que é uma fila e como representar um elemento nela ?	13_pert_9	13	263	0
O que é uma fila e como definir um elemento nela ?	13_pert_10	13	264	0
O que é uma fila e como cada um elemento nela ?	13_pert_11	13	265	0
O que é uma fila e como escrever um elemento nela ?	13_pert_12	13	266	0
O que é uma fila e como encontrar um elemento nela ?	13_pert_13	13	267	0
O que é uma fila e como há um elemento nela ?	13_pert_14	13	268	0
O que é uma fila e como mover um elemento nela ?	13_pert_15	13	269	0
O que é uma fila e como é um elemento nela ?	13_pert_16	13	270	0
O que é uma fila e como substituir um elemento nela ?	13_pert_17	13	271	0
O que é uma fila e como por um elemento nela ?	13_pert_18	13	272	0
O que é uma fila e como fica um elemento nela ?	13_pert_19	13		0
O que é uma pilha e como empilhar um elemento nela ?	14	14	274	1
O que é uma pilha e como colocar um elemento nela ?	14_pert_0	14	275	0
O que é uma pilha e como adicionar um elemento nela ?	14_pert_1	14	276	0
O que é uma pilha e como ligar um elemento nela ?	14_pert_2	14	277	0
O que é uma pilha e como introduzir um elemento nela ?	14_pert_3	14	278	0
O que é uma pilha e como escrever um elemento nela ?	14_pert_4	14	279	0
O que é uma pilha e como incluir um elemento nela ?	14_pert_5	14	280	0
O que é uma pilha e como localizar um elemento nela ?	14_pert_6	14	281	0
O que é uma pilha e como organizar um elemento nela ?	14_pert_7	14	282	0
O que é uma pilha e como por um elemento nela ?	14_pert_8	14	283	0
O que é uma pilha e como cabe um elemento nela ?	14_pert_9	14	284	0
O que é uma pilha e como prender um elemento nela ?	14_pert_10	14	285	0
O que é uma pilha e como fica um elemento nela ?	14_pert_11	14	286	0
O que é uma pilha e como carregar um elemento nela ?	14_pert_12	14	287	0
O que é uma pilha e como transformar um elemento nela ?	14_pert_13	14	288	0
O que é uma pilha e como substituir um elemento nela ?	14_pert_14	14	289	0
O que é uma pilha e como encontrar um elemento nela ?	14_pert_15	14	290	0
O que é uma pilha e como fixar um elemento nela ?	14_pert_16	14	291	0
O que é uma pilha e como usar um elemento nela ?	14_pert_17	14	292	0
O que é uma pilha e como pôr um elemento nela ?	14_pert_18	14	293	0
O que é uma pilha e como identificar um elemento nela ?	14_pert_19	14		0
O que é uma pilha e como empilhar e desempilhar seus elementos ?	15	15	295	1
O que é uma pilha e como separar e desempilhar seus elementos ?	15_pert_0	15	296	0
O que é uma pilha e como organizar e desempilhar seus elementos ?	15_pert_1	15	297	0
O que é uma pilha e como juntar e desempilhar seus elementos ?	15_pert_2	15	298	0
O que é uma pilha e como carregar e desempilhar seus elementos ?	15_pert_3	15	299	0
O que é uma pilha e como preparar e desempilhar seus elementos ?	15_pert_4	15	300	0
O que é uma pilha e como montar e desempilhar seus elementos ?	15_pert_5	15	301	0
O que é uma pilha e como recolher e desempilhar seus elementos ?	15_pert_6	15	302	0
O que é uma pilha e como reunir e desempilhar seus elementos ?	15_pert_7	15	303	0
O que é uma pilha e como retirar e desempilhar seus elementos ?	15_pert_8	15	304	0
O que é uma pilha e como cortar e desempilhar seus elementos ?	15_pert_9	15	305	0
O que é uma pilha e como abrir e desempilhar seus elementos ?	15_pert_10	15	306	0
O que é uma pilha e como prender e desempilhar seus elementos ?	15_pert_11	15	307	0
O que é uma pilha e como colocar e desempilhar seus elementos ?	15_pert_12	15	308	0
O que é uma pilha e como introduzir e desempilhar seus elementos ?	15_pert_13	15	309	0
O que é uma pilha e como lançar e desempilhar seus elementos ?	15_pert_14	15	310	0
O que é uma pilha e como pegar e desempilhar seus elementos ?	15_pert_15	15	311	0
O que é uma pilha e como transportar e desempilhar seus elementos ?	15_pert_16	15	312	0
O que é uma pilha e como acomodar e desempilhar seus elementos ?	15_pert_17	15	313	0
O que é uma pilha e como ligar e desempilhar seus elementos ?	15_pert_18	15	314	0
O que é uma pilha e como localizar e desempilhar seus elementos ?	15_pert_19	15		0
O que é uma fila e como enfileirar e desenfileirar seus elementos ?	16	16	316	1
O que é uma fila e como organizar e desenfileirar seus elementos ?	16_pert_0	16	317	0
O que é uma fila e como separar e desenfileirar seus elementos ?	16_pert_1	16	318	0
O que é uma fila e como juntar e desenfileirar seus elementos ?	16_pert_2	16	319	0
O que é uma fila e como reunir e desenfileirar seus elementos ?	16_pert_3	16	320	0
O que é uma fila e como localizar e desenfileirar seus elementos ?	16_pert_4	16	321	0
O que é uma fila e como identificar e desenfileirar seus elementos ?	16_pert_5	16	322	0
O que é uma fila e como retirar e desenfileirar seus elementos ?	16_pert_6	16	323	0
O que é uma fila e como montar e desenfileirar seus elementos ?	16_pert_7	16	324	0
O que é uma fila e como classificar e desenfileirar seus elementos ?	16_pert_8	16	325	0
O que é uma fila e como formar e desenfileirar seus elementos ?	16_pert_9	16	326	0
O que é uma fila e como unir e desenfileirar seus elementos ?	16_pert_10	16	327	0
O que é uma fila e como integrar e desenfileirar seus elementos ?	16_pert_11	16	328	0
O que é uma fila e como cortar e desenfileirar seus elementos ?	16_pert_12	16	329	0
O que é uma fila e como prender e desenfileirar seus elementos ?	16_pert_13	16	330	0
O que é uma fila e como preparar e desenfileirar seus elementos ?	16_pert_14	16	331	0
O que é uma fila e como acomodar e desenfileirar seus elementos ?	16_pert_15	16	332	0
O que é uma fila e como colocar e desenfileirar seus elementos ?	16_pert_16	16	333	0
O que é uma fila e como incorporar e desenfileirar seus elementos ?	16_pert_17	16	334	0
O que é uma fila e como construir e desenfileirar seus elementos ?	16_pert_18	16	335	0
O que é uma fila e como remover e desenfileirar seus elementos ?	16_pert_19	16		0
Como são implementadas as operações de empilhar e desempilhar elementos em uma pilha ?	17	17	337	1
Como são implementadas as operações de empilhar e organizar elementos em uma pilha ?	17_pert_0	17	338	0
Como são implementadas as operações de empilhar e juntar elementos em uma pilha ?	17_pert_1	17	339	0
Como são implementadas as operações de empilhar e distribuir elementos em uma pilha ?	17_pert_2	17	340	0
Como são implementadas as operações de empilhar e colocar elementos em uma pilha ?	17_pert_3	17	341	0
Como são implementadas as operações de empilhar e separar elementos em uma pilha ?	17_pert_4	17	342	0
Como são implementadas as operações de empilhar e carregar elementos em uma pilha ?	17_pert_5	17	343	0
Como são implementadas as operações de empilhar e colar elementos em uma pilha ?	17_pert_6	17	344	0
Como são implementadas as operações de empilhar e reunir elementos em uma pilha ?	17_pert_7	17	345	0
Como são implementadas as operações de empilhar e mover elementos em uma pilha ?	17_pert_8	17	346	0
Como são implementadas as operações de empilhar e transportar elementos em uma pilha ?	17_pert_9	17	347	0
Como são implementadas as operações de empilhar e lançar elementos em uma pilha ?	17_pert_10	17	348	0
Como são implementadas as operações de empilhar e dividir elementos em uma pilha ?	17_pert_11	17	349	0
Como são implementadas as operações de empilhar e adicionar elementos em uma pilha ?	17_pert_12	17	350	0
Como são implementadas as operações de empilhar e cortar elementos em uma pilha ?	17_pert_13	17	351	0
Como são implementadas as operações de empilhar e recolher elementos em uma pilha ?	17_pert_14	17	352	0
Como são implementadas as operações de empilhar e unir elementos em uma pilha ?	17_pert_15	17	353	0
Como são implementadas as operações de empilhar e concentrar elementos em uma pilha ?	17_pert_16	17	354	0
Como são implementadas as operações de empilhar e remover elementos em uma pilha ?	17_pert_17	17	355	0
Como são implementadas as operações de empilhar e prender elementos em uma pilha ?	17_pert_18	17	356	0
Como são implementadas as operações de empilhar e montar elementos em uma pilha ?	17_pert_19	17		0
Como são implementadas as operações de enfileirar e desenfileirar elementos em uma fila ?	18	18	358	1
Como são implementadas as operações de separar e desenfileirar elementos em uma fila ?	18_pert_0	18	359	0
Como são implementadas as operações de juntar e desenfileirar elementos em uma fila ?	18_pert_1	18	360	0
Como são implementadas as operações de retirar e desenfileirar elementos em uma fila ?	18_pert_2	18	361	0
Como são implementadas as operações de organizar e desenfileirar elementos em uma fila ?	18_pert_3	18	362	0
Como são implementadas as operações de colocar e desenfileirar elementos em uma fila ?	18_pert_4	18	363	0
Como são implementadas as operações de reunir e desenfileirar elementos em uma fila ?	18_pert_5	18	364	0
Como são implementadas as operações de classificar e desenfileirar elementos em uma fila ?	18_pert_6	18	365	0
Como são implementadas as operações de cortar e desenfileirar elementos em uma fila ?	18_pert_7	18	366	0
Como são implementadas as operações de envolver e desenfileirar elementos em uma fila ?	18_pert_8	18	367	0
Como são implementadas as operações de colar e desenfileirar elementos em uma fila ?	18_pert_9	18	368	0
Como são implementadas as operações de identificar e desenfileirar elementos em uma fila ?	18_pert_10	18	369	0
Como são implementadas as operações de prender e desenfileirar elementos em uma fila ?	18_pert_11	18	370	0
Como são implementadas as operações de remover e desenfileirar elementos em uma fila ?	18_pert_12	18	371	0
Como são implementadas as operações de incorporar e desenfileirar elementos em uma fila ?	18_pert_13	18	372	0
Como são implementadas as operações de unir e desenfileirar elementos em uma fila ?	18_pert_14	18	373	0
Como são implementadas as operações de localizar e desenfileirar elementos em uma fila ?	18_pert_15	18	374	0
Como são implementadas as operações de acomodar e desenfileirar elementos em uma fila ?	18_pert_16	18	375	0
Como são implementadas as operações de carregar e desenfileirar elementos em uma fila ?	18_pert_17	18	376	0
Como são implementadas as operações de montar e desenfileirar elementos em uma fila ?	18_pert_18	18	377	0
Como são implementadas as operações de transferir e desenfileirar elementos em uma fila ?	18_pert_19	18		0
Em uma pilha a operação de empilhar ocorre em qual extremidade ?	19	19	379	1
Em uma pilha a operação de carga ocorre em qual extremidade ?	19_pert_0	19	380	0
Em uma pilha a operação de alimentação ocorre em qual extremidade ?	19_pert_1	19	381	0
Em uma pilha a operação de saída ocorre em qual extremidade ?	19_pert_2	19	382	0
Em uma pilha a operação de montagem ocorre em qual extremidade ?	19_pert_3	19	383	0
Em uma pilha a operação de leitura ocorre em qual extremidade ?	19_pert_4	19	384	0
Em uma pilha a operação de ligação ocorre em qual extremidade ?	19_pert_5	19	385	0
Em uma pilha a operação de rotação ocorre em qual extremidade ?	19_pert_6	19	386	0
Em uma pilha a operação de expansão ocorre em qual extremidade ?	19_pert_7	19	387	0
Em uma pilha a operação de entrada ocorre em qual extremidade ?	19_pert_8	19	388	0
Em uma pilha a operação de escrita ocorre em qual extremidade ?	19_pert_9	19	389	0
Em uma pilha a operação de partida ocorre em qual extremidade ?	19_pert_10	19	390	0
