Token	POS-Tag	OOV	Id	Origem	Classe	Perturbada	Index	__next__	Granularidade	Tipo_Texto	Sentença
pilha	NOUN	0	8_pert_6	8	0	0	8	86	0	0	Como desempilhar elementos em uma entrada de dados pilha ?
?	PUNCT	0	8_pert_6	8	0	0	9	87	0	0	Como desempilhar elementos em uma entrada de dados pilha ?
Como desempilhar elementos em uma entrada de dados pilha ?	['ADP', 'NOUN', 'NOUN', 'ADP', 'DET', 'NOUN', 'ADP', 'NOUN', 'NOUN', 'PUNCT']	[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]	8_pert_6	8	0	-1	-1		1	2	Como desempilhar elementos em uma entrada de dados pilha ?
Como	ADP	0	8_pert_7	8	0	0	0	89	0	0	Como desempilhar elementos em uma fonte de dados pilha ?
desempilhar	NOUN	1	8_pert_7	8	0	0	1	90	0	0	Como desempilhar elementos em uma fonte de dados pilha ?
elementos	NOUN	0	8_pert_7	8	0	0	2	91	0	0	Como desempilhar elementos em uma fonte de dados pilha ?
em	ADP	0	8_pert_7	8	0	0	3	92	0	0	Como desempilhar elementos em uma fonte de dados pilha ?
uma	DET	0	8_pert_7	8	0	0	4	93	0	0	Como desempilhar elementos em uma fonte de dados pilha ?
fonte	NOUN	0	8_pert_7	8	0	1	5	94	0	0	Como desempilhar elementos em uma fonte de dados pilha ?
de	ADP	0	8_pert_7	8	0	0	6	95	0	0	Como desempilhar elementos em uma fonte de dados pilha ?
dados	NOUN	0	8_pert_7	8	0	0	7	96	0	0	Como desempilhar elementos em uma fonte de dados pilha ?
pilha	NOUN	0	8_pert_7	8	0	0	8	97	0	0	Como desempilhar elementos em uma fonte de dados pilha ?
?	PUNCT	0	8_pert_7	8	0	0	9	98	0	0	Como desempilhar elementos em uma fonte de dados pilha ?
Como desempilhar elementos em uma fonte de dados pilha ?	['ADP', 'NOUN', 'NOUN', 'ADP', 'DET', 'NOUN', 'ADP', 'NOUN', 'NOUN', 'PUNCT']	[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]	8_pert_7	8	0	-1	-1		1	2	Como desempilhar elementos em uma fonte de dados pilha ?
Como	ADP	0	8_pert_8	8	0	0	0	100	0	0	Como desempilhar elementos em uma tabela de dados pilha ?
desempilhar	NOUN	1	8_pert_8	8	0	0	1	101	0	0	Como desempilhar elementos em uma tabela de dados pilha ?
elementos	NOUN	0	8_pert_8	8	0	0	2	102	0	0	Como desempilhar elementos em uma tabela de dados pilha ?
em	ADP	0	8_pert_8	8	0	0	3	103	0	0	Como desempilhar elementos em uma tabela de dados pilha ?
uma	DET	0	8_pert_8	8	0	0	4	104	0	0	Como desempilhar elementos em uma tabela de dados pilha ?
tabela	NOUN	0	8_pert_8	8	0	1	5	105	0	0	Como desempilhar elementos em uma tabela de dados pilha ?
de	ADP	0	8_pert_8	8	0	0	6	106	0	0	Como desempilhar elementos em uma tabela de dados pilha ?
dados	NOUN	0	8_pert_8	8	0	0	7	107	0	0	Como desempilhar elementos em uma tabela de dados pilha ?
pilha	NOUN	0	8_pert_8	8	0	0	8	108	0	0	Como desempilhar elementos em uma tabela de dados pilha ?
?	PUNCT	0	8_pert_8	8	0	0	9	109	0	0	Como desempilhar elementos em uma tabela de dados pilha ?
Como desempilhar elementos em uma tabela de dados pilha ?	['ADP', 'NOUN', 'NOUN', 'ADP', 'DET', 'NOUN', 'ADP', 'NOUN', 'NOUN', 'PUNCT']	[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]	8_pert_8	8	0	-1	-1		1	2	Como desempilhar elementos em uma tabela de dados pilha ?
Como	ADP	0	8_pert_9	8	0	0	0	111	0	0	Como desempilhar elementos em uma malha de dados pilha ?
desempilhar	NOUN	1	8_pert_9	8	0	0	1	112	0	0	Como desempilhar elementos em uma malha de dados pilha ?
elementos	NOUN	0	8_pert_9	8	0	0	2	113	0	0	Como desempilhar elementos em uma malha de dados pilha ?
em	ADP	0	8_pert_9	8	0	0	3	114	0	0	Como desempilhar elementos em uma malha de dados pilha ?
uma	DET	0	8_pert_9	8	0	0	4	115	0	0	Como desempilhar elementos em uma malha de dados pilha ?
malha	NOUN	0	8_pert_9	8	0	1	5	116	0	0	Como desempilhar elementos em uma malha de dados pilha ?
de	ADP	0	8_pert_9	8	0	0	6	117	0	0	Como desempilhar elementos em uma malha de dados pilha ?
dados	NOUN	0	8_pert_9	8	0	0	7	118	0	0	Como desempilhar elementos em uma malha de dados pilha ?
pilha	NOUN	0	8_pert_9	8	0	0	8	119	0	0	Como desempilhar elementos em uma malha de dados pilha ?
?	PUNCT	0	8_pert_9	8	0	0	9	120	0	0	Como desempilhar elementos em uma malha de dados pilha ?
Como desempilhar elementos em uma malha de dados pilha ?	['ADP', 'NOUN', 'NOUN', 'ADP', 'DET', 'NOUN', 'ADP', 'NOUN', 'NOUN', 'PUNCT']	[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]	8_pert_9	8	0	-1	-1		1	2	Como desempilhar elementos em uma malha de dados pilha ?
Como	ADP	0	8_pert_10	8	0	0	0	122	0	0	Como desempilhar elementos em uma mineração de dados pilha ?
desempilhar	NOUN	1	8_pert_10	8	0	0	1	123	0	0	Como desempilhar elementos em uma mineração de dados pilha ?
elementos	NOUN	0	8_pert_10	8	0	0	2	124	0	0	Como desempilhar elementos em uma mineração de dados pilha ?
em	ADP	0	8_pert_10	8	0	0	3	125	0	0	Como desempilhar elementos em uma mineração de dados pilha ?
uma	DET	0	8_pert_10	8	0	0	4	126	0	0	Como desempilhar elementos em uma mineração de dados pilha ?
mineração	NOUN	0	8_pert_10	8	0	1	5	127	0	0	Como desempilhar elementos em uma mineração de dados pilha ?
de	ADP	0	8_pert_10	8	0	0	6	128	0	0	Como desempilhar elementos em uma mineração de dados pilha ?
dados	NOUN	0	8_pert_10	8	0	0	7	129	0	0	Como desempilhar elementos em uma mineração de dados pilha ?
pilha	NOUN	0	8_pert_10	8	0	0	8	130	0	0	Como desempilhar elementos em uma mineração de dados pilha ?
?	PUNCT	0	8_pert_10	8	0	0	9	131	0	0	Como desempilhar elementos em uma mineração de dados pilha ?
Como desempilhar elementos em uma mineração de dados pilha ?	['ADP', 'NOUN', 'NOUN', 'ADP', 'DET', 'NOUN', 'ADP', 'NOUN', 'NOUN', 'PUNCT']	[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]	8_pert_10	8	0	-1	-1		1	2	Como desempilhar elementos em uma mineração de dados pilha ?
Como	ADP	0	8_pert_11	8	0	0	0	133	0	0	Como desempilhar elementos em uma folha de dados pilha ?
desempilhar	NOUN	1	8_pert_11	8	0	0	1	134	0	0	Como desempilhar elementos em uma folha de dados pilha ?
elementos	NOUN	0	8_pert_11	8	0	0	2	135	0	0	Como desempilhar elementos em uma folha de dados pilha ?
em	ADP	0	8_pert_11	8	0	0	3	136	0	0	Como desempilhar elementos em uma folha de dados pilha ?
uma	DET	0	8_pert_11	8	0	0	4	137	0	0	Como desempilhar elementos em uma folha de dados pilha ?
folha	NOUN	0	8_pert_11	8	0	1	5	138	0	0	Como desempilhar elementos em uma folha de dados pilha ?
de	ADP	0	8_pert_11	8	0	0	6	139	0	0	Como desempilhar elementos em uma folha de dados pilha ?
dados	NOUN	0	8_pert_11	8	0	0	7	140	0	0	Como desempilhar elementos em uma folha de dados pilha ?
pilha	NOUN	0	8_pert_11	8	0	0	8	141	0	0	Como desempilhar elementos em uma folha de dados pilha ?
?	PUNCT	0	8_pert_11	8	0	0	9	142	0	0	Como desempilhar elementos em uma folha de dados pilha ?
Como desempilhar elementos em uma folha de dados pilha ?	['ADP', 'NOUN', 'NOUN', 'ADP', 'DET', 'NOUN', 'ADP', 'NOUN', 'NOUN', 'PUNCT']	[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]	8_pert_11	8	0	-1	-1		1	2	Como desempilhar elementos em uma folha de dados pilha ?
Como	ADP	0	8_pert_12	8	0	0	0	144	0	0	Como desempilhar elementos em uma camada de dados pilha ?
desempilhar	NOUN	1	8_pert_12	8	0	0	1	145	0	0	Como desempilhar elementos em uma camada de dados pilha ?
elementos	NOUN	0	8_pert_12	8	0	0	2	146	0	0	Como desempilhar elementos em uma camada de dados pilha ?
em	ADP	0	8_pert_12	8	0	0	3	147	0	0	Como desempilhar elementos em uma camada de dados pilha ?
uma	DET	0	8_pert_12	8	0	0	4	148	0	0	Como desempilhar elementos em uma camada de dados pilha ?
camada	NOUN	0	8_pert_12	8	0	1	5	149	0	0	Como desempilhar elementos em uma camada de dados pilha ?
de	ADP	0	8_pert_12	8	0	0	6	150	0	0	Como desempilhar elementos em uma camada de dados pilha ?
dados	NOUN	0	8_pert_12	8	0	0	7	151	0	0	Como desempilhar elementos em uma camada de dados pilha ?
pilha	NOUN	0	8_pert_12	8	0	0	8	152	0	0	Como desempilhar elementos em uma camada de dados pilha ?
?	PUNCT	0	8_pert_12	8	0	0	9	153	0	0	Como desempilhar elementos em uma camada de dados pilha ?
Como desempilhar elementos em uma camada de dados pilha ?	['ADP', 'NOUN', 'NOUN', 'ADP', 'DET', 'NOUN', 'ADP', 'NOUN', 'NOUN', 'PUNCT']	[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]	8_pert_12	8	0	-1	-1		1	2	Como desempilhar elementos em uma camada de dados pilha ?
Como	ADP	0	8_pert_13	8	0	0	0	155	0	0	Como desempilhar elementos em uma arquitetura de dados pilha ?
desempilhar	NOUN	1	8_pert_13	8	0	0	1	156	0	0	Como desempilhar elementos em uma arquitetura de dados pilha ?
elementos	NOUN	0	8_pert_13	8	0	0	2	157	0	0	Como desempilhar elementos em uma arquitetura de dados pilha ?
em	ADP	0	8_pert_13	8	0	0	3	158	0	0	Como desempilhar elementos em uma arquitetura de dados pilha ?
uma	DET	0	8_pert_13	8	0	0	4	159	0	0	Como desempilhar elementos em uma arquitetura de dados pilha ?
arquitetura	NOUN	0	8_pert_13	8	0	1	5	160	0	0	Como desempilhar elementos em uma arquitetura de dados pilha ?
de	ADP	0	8_pert_13	8	0	0	6	161	0	0	Como desempilhar elementos em uma arquitetura de dados pilha ?
dados	NOUN	0	8_pert_13	8	0	0	7	162	0	0	Como desempilhar elementos em uma arquitetura de dados pilha ?
pilha	NOUN	0	8_pert_13	8	0	0	8	163	0	0	Como desempilhar elementos em uma arquitetura de dados pilha ?
?	PUNCT	0	8_pert_13	8	0	0	9	164	0	0	Como desempilhar elementos em uma arquitetura de dados pilha ?
Como desempilhar elementos em uma arquitetura de dados pilha ?	['ADP', 'NOUN', 'NOUN', 'ADP', 'DET', 'NOUN', 'ADP', 'NOUN', 'NOUN', 'PUNCT']	[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]	8_pert_13	8	0	-1	-1		1	2	Como desempilhar elementos em uma arquitetura de dados pilha ?
Como	ADP	0	8_pert_14	8	0	0	0	166	0	0	Como desempilhar elementos em uma memória de dados pilha ?
desempilhar	NOUN	1	8_pert_14	8	0	0	1	167	0	0	Como desempilhar elementos em uma memória de dados pilha ?
elementos	NOUN	0	8_pert_14	8	0	0	2	168	0	0	Como desempilhar elementos em uma memória de dados pilha ?
em	ADP	0	8_pert_14	8	0	0	3	169	0	0	Como desempilhar elementos em uma memória de dados pilha ?
uma	DET	0	8_pert_14	8	0	0	4	170	0	0	Como desempilhar elementos em uma memória de dados pilha ?
memória	NOUN	0	8_pert_14	8	0	1	5	171	0	0	Como desempilhar elementos em uma memória de dados pilha ?
de	ADP	0	8_pert_14	8	0	0	6	172	0	0	Como desempilhar elementos em uma memória de dados pilha ?
dados	NOUN	0	8_pert_14	8	0	0	7	173	0	0	Como desempilhar elementos em uma memória de dados pilha ?
pilha	NOUN	0	8_pert_14	8	0	0	8	174	0	0	Como desempilhar elementos em uma memória de dados pilha ?
?	PUNCT	0	8_pert_14	8	0	0	9	175	0	0	Como desempilhar elementos em uma memória de dados pilha ?
Como desempilhar elementos em uma memória de dados pilha ?	['ADP', 'NOUN', 'NOUN', 'ADP', 'DET', 'NOUN', 'ADP', 'NOUN', 'NOUN', 'PUNCT']	[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]	8_pert_14	8	0	-1	-1		1	2	Como desempilhar elementos em uma memória de dados pilha ?
Como	ADP	0	8_pert_15	8	0	0	0	177	0	0	Como desempilhar elementos em uma representação de dados pilha ?
desempilhar	NOUN	1	8_pert_15	8	0	0	1	178	0	0	Como desempilhar elementos em uma representação de dados pilha ?
elementos	NOUN	0	8_pert_15	8	0	0	2	179	0	0	Como desempilhar elementos em uma representação de dados pilha ?
em	ADP	0	8_pert_15	8	0	0	3	180	0	0	Como desempilhar elementos em uma representação de dados pilha ?
uma	DET	0	8_pert_15	8	0	0	4	181	0	0	Como desempilhar elementos em uma representação de dados pilha ?
representação	NOUN	0	8_pert_15	8	0	1	5	182	0	0	Como desempilhar elementos em uma representação de dados pilha ?
de	ADP	0	8_pert_15	8	0	0	6	183	0	0	Como desempilhar elementos em uma representação de dados pilha ?
dados	NOUN	0	8_pert_15	8	0	0	7	184	0	0	Como desempilhar elementos em uma representação de dados pilha ?
pilha	NOUN	0	8_pert_15	8	0	0	8	185	0	0	Como desempilhar elementos em uma representação de dados pilha ?
?	PUNCT	0	8_pert_15	8	0	0	9	186	0	0	Como desempilhar elementos em uma representação de dados pilha ?
Como desempilhar elementos em uma representação de dados pilha ?	['ADP', 'NOUN', 'NOUN', 'ADP', 'DET', 'NOUN', 'ADP', 'NOUN', 'NOUN', 'PUNCT']	[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]	8_pert_15	8	0	-1	-1		1	2	Como desempilhar elementos em uma representação de dados pilha ?
Como	ADP	0	8_pert_16	8	0	0	0	188	0	0	Como desempilhar elementos em uma banco de dados pilha ?
desempilhar	NOUN	1	8_pert_16	8	0	0	1	189	0	0	Como desempilhar elementos em uma banco de dados pilha ?
elementos	NOUN	0	8_pert_16	8	0	0	2	190	0	0	Como desempilhar elementos em uma banco de dados pilha ?
em	ADP	0	8_pert_16	8	0	0	3	191	0	0	Como desempilhar elementos em uma banco de dados pilha ?
uma	DET	0	8_pert_16	8	0	0	4	192	0	0	Como desempilhar elementos em uma banco de dados pilha ?
banco	NOUN	0	8_pert_16	8	0	1	5	193	0	0	Como desempilhar elementos em uma banco de dados pilha ?
de	ADP	0	8_pert_16	8	0	0	6	194	0	0	Como desempilhar elementos em uma banco de dados pilha ?
dados	NOUN	0	8_pert_16	8	0	0	7	195	0	0	Como desempilhar elementos em uma banco de dados pilha ?
pilha	NOUN	0	8_pert_16	8	0	0	8	196	0	0	Como desempilhar elementos em uma banco de dados pilha ?
?	PUNCT	0	8_pert_16	8	0	0	9	197	0	0	Como desempilhar elementos em uma banco de dados pilha ?
Como desempilhar elementos em uma banco de dados pilha ?	['ADP', 'NOUN', 'NOUN', 'ADP', 'DET', 'NOUN', 'ADP', 'NOUN', 'NOUN', 'PUNCT']	[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]	8_pert_16	8	0	-1	-1		1	2	Como desempilhar elementos em uma banco de dados pilha ?
Como	ADP	0	8_pert_17	8	0	0	0	199	0	0	Como desempilhar elementos em uma pilha de dados pilha ?
desempilhar	NOUN	1	8_pert_17	8	0	0	1	200	0	0	Como desempilhar elementos em uma pilha de dados pilha ?
elementos	NOUN	0	8_pert_17	8	0	0	2	201	0	0	Como desempilhar elementos em uma pilha de dados pilha ?
em	ADP	0	8_pert_17	8	0	0	3	202	0	0	Como desempilhar elementos em uma pilha de dados pilha ?
uma	DET	0	8_pert_17	8	0	0	4	203	0	0	Como desempilhar elementos em uma pilha de dados pilha ?
pilha	NOUN	0	8_pert_17	8	0	0	5	204	0	0	Como desempilhar elementos em uma pilha de dados pilha ?
de	ADP	0	8_pert_17	8	0	0	6	205	0	0	Como desempilhar elementos em uma pilha de dados pilha ?
dados	NOUN	0	8_pert_17	8	0	0	7	206	0	0	Como desempilhar elementos em uma pilha de dados pilha ?
pilha	NOUN	0	8_pert_17	8	0	0	8	207	0	0	Como desempilhar elementos em uma pilha de dados pilha ?
?	PUNCT	0	8_pert_17	8	0	0	9	208	0	0	Como desempilhar elementos em uma pilha de dados pilha ?
Como desempilhar elementos em uma pilha de dados pilha ?	['ADP', 'NOUN', 'NOUN', 'ADP', 'DET', 'NOUN', 'ADP', 'NOUN', 'NOUN', 'PUNCT']	[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]	8_pert_17	8	0	-1	-1		1	2	Como desempilhar elementos em uma pilha de dados pilha ?
Como	ADP	0	8_pert_18	8	0	0	0	210	0	0	Como desempilhar elementos em uma análise de dados pilha ?
desempilhar	NOUN	1	8_pert_18	8	0	0	1	211	0	0	Como desempilhar elementos em uma análise de dados pilha ?
