Token	POS-Tag	OOV	Id	Origem	Classe	Perturbada	Index	Granularidade	Tipo_Texto	Sentença
de	ADP	0	20_pert_5	20	0	0	5	0	0	Em uma fila a operação de montagem ocorre em qual extremidade ?
montagem	NOUN	0	20_pert_5	20	0	1	6	0	0	Em uma fila a operação de montagem ocorre em qual extremidade ?
ocorre	VERB	0	20_pert_5	20	0	0	7	0	0	Em uma fila a operação de montagem ocorre em qual extremidade ?
em	ADP	0	20_pert_5	20	0	0	8	0	0	Em uma fila a operação de montagem ocorre em qual extremidade ?
qual	PRON	0	20_pert_5	20	0	0	9	0	0	Em uma fila a operação de montagem ocorre em qual extremidade ?
extremidade	NOUN	0	20_pert_5	20	0	0	10	0	0	Em uma fila a operação de montagem ocorre em qual extremidade ?
?	PUNCT	0	20_pert_5	20	0	0	11	0	0	Em uma fila a operação de montagem ocorre em qual extremidade ?
Em uma fila a operação de montagem ocorre em qual extremidade ?	['ADP', 'DET', 'NOUN', 'DET', 'NOUN', 'ADP', 'NOUN', 'VERB', 'ADP', 'PRON', 'NOUN', 'PUNCT']	[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]	20_pert_5	20	0	-1	-1	1	2	Em uma fila a operação de montagem ocorre em qual extremidade ?
Em	ADP	0	20_pert_6	20	0	0	0	0	0	Em uma fila a operação de passagem ocorre em qual extremidade ?
uma	DET	0	20_pert_6	20	0	0	1	0	0	Em uma fila a operação de passagem ocorre em qual extremidade ?
fila	NOUN	1	20_pert_6	20	0	0	2	0	0	Em uma fila a operação de passagem ocorre em qual extremidade ?
a	DET	0	20_pert_6	20	0	0	3	0	0	Em uma fila a operação de passagem ocorre em qual extremidade ?
operação	NOUN	0	20_pert_6	20	0	0	4	0	0	Em uma fila a operação de passagem ocorre em qual extremidade ?
de	ADP	0	20_pert_6	20	0	0	5	0	0	Em uma fila a operação de passagem ocorre em qual extremidade ?
passagem	NOUN	0	20_pert_6	20	0	1	6	0	0	Em uma fila a operação de passagem ocorre em qual extremidade ?
ocorre	VERB	0	20_pert_6	20	0	0	7	0	0	Em uma fila a operação de passagem ocorre em qual extremidade ?
em	ADP	0	20_pert_6	20	0	0	8	0	0	Em uma fila a operação de passagem ocorre em qual extremidade ?
qual	DET	0	20_pert_6	20	0	0	9	0	0	Em uma fila a operação de passagem ocorre em qual extremidade ?
extremidade	NOUN	0	20_pert_6	20	0	0	10	0	0	Em uma fila a operação de passagem ocorre em qual extremidade ?
?	PUNCT	0	20_pert_6	20	0	0	11	0	0	Em uma fila a operação de passagem ocorre em qual extremidade ?
Em uma fila a operação de passagem ocorre em qual extremidade ?	['ADP', 'DET', 'NOUN', 'DET', 'NOUN', 'ADP', 'NOUN', 'VERB', 'ADP', 'DET', 'NOUN', 'PUNCT']	[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]	20_pert_6	20	0	-1	-1	1	2	Em uma fila a operação de passagem ocorre em qual extremidade ?
Em	ADP	0	20_pert_7	20	0	0	0	0	0	Em uma fila a operação de seleção ocorre em qual extremidade ?
uma	DET	0	20_pert_7	20	0	0	1	0	0	Em uma fila a operação de seleção ocorre em qual extremidade ?
fila	NOUN	1	20_pert_7	20	0	0	2	0	0	Em uma fila a operação de seleção ocorre em qual extremidade ?
a	DET	0	20_pert_7	20	0	0	3	0	0	Em uma fila a operação de seleção ocorre em qual extremidade ?
operação	NOUN	0	20_pert_7	20	0	0	4	0	0	Em uma fila a operação de seleção ocorre em qual extremidade ?
de	ADP	0	20_pert_7	20	0	0	5	0	0	Em uma fila a operação de seleção ocorre em qual extremidade ?
seleção	NOUN	0	20_pert_7	20	0	1	6	0	0	Em uma fila a operação de seleção ocorre em qual extremidade ?
ocorre	VERB	0	20_pert_7	20	0	0	7	0	0	Em uma fila a operação de seleção ocorre em qual extremidade ?
em	ADP	0	20_pert_7	20	0	0	8	0	0	Em uma fila a operação de seleção ocorre em qual extremidade ?
qual	DET	0	20_pert_7	20	0	0	9	0	0	Em uma fila a operação de seleção ocorre em qual extremidade ?
extremidade	NOUN	0	20_pert_7	20	0	0	10	0	0	Em uma fila a operação de seleção ocorre em qual extremidade ?
?	PUNCT	0	20_pert_7	20	0	0	11	0	0	Em uma fila a operação de seleção ocorre em qual extremidade ?
Em uma fila a operação de seleção ocorre em qual extremidade ?	['ADP', 'DET', 'NOUN', 'DET', 'NOUN', 'ADP', 'NOUN', 'VERB', 'ADP', 'DET', 'NOUN', 'PUNCT']	[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]	20_pert_7	20	0	-1	-1	1	2	Em uma fila a operação de seleção ocorre em qual extremidade ?
Em	ADP	0	20_pert_8	20	0	0	0	0	0	Em uma fila a operação de parada ocorre em qual extremidade ?
uma	DET	0	20_pert_8	20	0	0	1	0	0	Em uma fila a operação de parada ocorre em qual extremidade ?
fila	NOUN	1	20_pert_8	20	0	0	2	0	0	Em uma fila a operação de parada ocorre em qual extremidade ?
a	DET	0	20_pert_8	20	0	0	3	0	0	Em uma fila a operação de parada ocorre em qual extremidade ?
operação	NOUN	0	20_pert_8	20	0	0	4	0	0	Em uma fila a operação de parada ocorre em qual extremidade ?
de	ADP	0	20_pert_8	20	0	0	5	0	0	Em uma fila a operação de parada ocorre em qual extremidade ?
parada	NOUN	0	20_pert_8	20	0	1	6	0	0	Em uma fila a operação de parada ocorre em qual extremidade ?
ocorre	VERB	0	20_pert_8	20	0	0	7	0	0	Em uma fila a operação de parada ocorre em qual extremidade ?
em	ADP	0	20_pert_8	20	0	0	8	0	0	Em uma fila a operação de parada ocorre em qual extremidade ?
qual	DET	0	20_pert_8	20	0	0	9	0	0	Em uma fila a operação de parada ocorre em qual extremidade ?
extremidade	NOUN	0	20_pert_8	20	0	0	10	0	0	Em uma fila a operação de parada ocorre em qual extremidade ?
?	PUNCT	0	20_pert_8	20	0	0	11	0	0	Em uma fila a operação de parada ocorre em qual extremidade ?
Em uma fila a operação de parada ocorre em qual extremidade ?	['ADP', 'DET', 'NOUN', 'DET', 'NOUN', 'ADP', 'NOUN', 'VERB', 'ADP', 'DET', 'NOUN', 'PUNCT']	[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]	20_pert_8	20	0	-1	-1	1	2	Em uma fila a operação de parada ocorre em qual extremidade ?
Em	ADP	0	20_pert_9	20	0	0	0	0	0	Em uma fila a operação de movimentação ocorre em qual extremidade ?
uma	DET	0	20_pert_9	20	0	0	1	0	0	Em uma fila a operação de movimentação ocorre em qual extremidade ?
fila	NOUN	1	20_pert_9	20	0	0	2	0	0	Em uma fila a operação de movimentação ocorre em qual extremidade ?
a	DET	0	20_pert_9	20	0	0	3	0	0	Em uma fila a operação de movimentação ocorre em qual extremidade ?
operação	NOUN	0	20_pert_9	20	0	0	4	0	0	Em uma fila a operação de movimentação ocorre em qual extremidade ?
de	ADP	0	20_pert_9	20	0	0	5	0	0	Em uma fila a operação de movimentação ocorre em qual extremidade ?
movimentação	NOUN	0	20_pert_9	20	0	1	6	0	0	Em uma fila a operação de movimentação ocorre em qual extremidade ?
ocorre	VERB	0	20_pert_9	20	0	0	7	0	0	Em uma fila a operação de movimentação ocorre em qual extremidade ?
em	ADP	0	20_pert_9	20	0	0	8	0	0	Em uma fila a operação de movimentação ocorre em qual extremidade ?
qual	DET	0	20_pert_9	20	0	0	9	0	0	Em uma fila a operação de movimentação ocorre em qual extremidade ?
extremidade	NOUN	0	20_pert_9	20	0	0	10	0	0	Em uma fila a operação de movimentação ocorre em qual extremidade ?
?	PUNCT	0	20_pert_9	20	0	0	11	0	0	Em uma fila a operação de movimentação ocorre em qual extremidade ?
Em uma fila a operação de movimentação ocorre em qual extremidade ?	['ADP', 'DET', 'NOUN', 'DET', 'NOUN', 'ADP', 'NOUN', 'VERB', 'ADP', 'DET', 'NOUN', 'PUNCT']	[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]	20_pert_9	20	0	-1	-1	1	2	Em uma fila a operação de movimentação ocorre em qual extremidade ?
Em	ADP	0	20_pert_10	20	0	0	0	0	0	Em uma fila a operação de abertura ocorre em qual extremidade ?
uma	DET	0	20_pert_10	20	0	0	1	0	0	Em uma fila a operação de abertura ocorre em qual extremidade ?
fila	NOUN	1	20_pert_10	20	0	0	2	0	0	Em uma fila a operação de abertura ocorre em qual extremidade ?
a	DET	0	20_pert_10	20	0	0	3	0	0	Em uma fila a operação de abertura ocorre em qual extremidade ?
operação	NOUN	0	20_pert_10	20	0	0	4	0	0	Em uma fila a operação de abertura ocorre em qual extremidade ?
de	ADP	0	20_pert_10	20	0	0	5	0	0	Em uma fila a operação de abertura ocorre em qual extremidade ?
abertura	NOUN	0	20_pert_10	20	0	1	6	0	0	Em uma fila a operação de abertura ocorre em qual extremidade ?
ocorre	VERB	0	20_pert_10	20	0	0	7	0	0	Em uma fila a operação de abertura ocorre em qual extremidade ?
em	ADP	0	20_pert_10	20	0	0	8	0	0	Em uma fila a operação de abertura ocorre em qual extremidade ?
qual	DET	0	20_pert_10	20	0	0	9	0	0	Em uma fila a operação de abertura ocorre em qual extremidade ?
extremidade	NOUN	0	20_pert_10	20	0	0	10	0	0	Em uma fila a operação de abertura ocorre em qual extremidade ?
?	PUNCT	0	20_pert_10	20	0	0	11	0	0	Em uma fila a operação de abertura ocorre em qual extremidade ?
Em uma fila a operação de abertura ocorre em qual extremidade ?	['ADP', 'DET', 'NOUN', 'DET', 'NOUN', 'ADP', 'NOUN', 'VERB', 'ADP', 'DET', 'NOUN', 'PUNCT']	[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]	20_pert_10	20	0	-1	-1	1	2	Em uma fila a operação de abertura ocorre em qual extremidade ?
Em	ADP	0	20_pert_11	20	0	0	0	0	0	Em uma fila a operação de ligação ocorre em qual extremidade ?
uma	DET	0	20_pert_11	20	0	0	1	0	0	Em uma fila a operação de ligação ocorre em qual extremidade ?
fila	NOUN	1	20_pert_11	20	0	0	2	0	0	Em uma fila a operação de ligação ocorre em qual extremidade ?
a	DET	0	20_pert_11	20	0	0	3	0	0	Em uma fila a operação de ligação ocorre em qual extremidade ?
operação	NOUN	0	20_pert_11	20	0	0	4	0	0	Em uma fila a operação de ligação ocorre em qual extremidade ?
de	ADP	0	20_pert_11	20	0	0	5	0	0	Em uma fila a operação de ligação ocorre em qual extremidade ?
ligação	NOUN	0	20_pert_11	20	0	1	6	0	0	Em uma fila a operação de ligação ocorre em qual extremidade ?
ocorre	VERB	0	20_pert_11	20	0	0	7	0	0	Em uma fila a operação de ligação ocorre em qual extremidade ?
em	ADP	0	20_pert_11	20	0	0	8	0	0	Em uma fila a operação de ligação ocorre em qual extremidade ?
qual	DET	0	20_pert_11	20	0	0	9	0	0	Em uma fila a operação de ligação ocorre em qual extremidade ?
extremidade	NOUN	0	20_pert_11	20	0	0	10	0	0	Em uma fila a operação de ligação ocorre em qual extremidade ?
?	PUNCT	0	20_pert_11	20	0	0	11	0	0	Em uma fila a operação de ligação ocorre em qual extremidade ?
Em uma fila a operação de ligação ocorre em qual extremidade ?	['ADP', 'DET', 'NOUN', 'DET', 'NOUN', 'ADP', 'NOUN', 'VERB', 'ADP', 'DET', 'NOUN', 'PUNCT']	[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]	20_pert_11	20	0	-1	-1	1	2	Em uma fila a operação de ligação ocorre em qual extremidade ?
Em	ADP	0	20_pert_12	20	0	0	0	0	0	Em uma fila a operação de corte ocorre em qual extremidade ?
uma	DET	0	20_pert_12	20	0	0	1	0	0	Em uma fila a operação de corte ocorre em qual extremidade ?
fila	NOUN	1	20_pert_12	20	0	0	2	0	0	Em uma fila a operação de corte ocorre em qual extremidade ?
a	DET	0	20_pert_12	20	0	0	3	0	0	Em uma fila a operação de corte ocorre em qual extremidade ?
operação	NOUN	0	20_pert_12	20	0	0	4	0	0	Em uma fila a operação de corte ocorre em qual extremidade ?
de	ADP	0	20_pert_12	20	0	0	5	0	0	Em uma fila a operação de corte ocorre em qual extremidade ?
corte	NOUN	0	20_pert_12	20	0	1	6	0	0	Em uma fila a operação de corte ocorre em qual extremidade ?
ocorre	VERB	0	20_pert_12	20	0	0	7	0	0	Em uma fila a operação de corte ocorre em qual extremidade ?
em	ADP	0	20_pert_12	20	0	0	8	0	0	Em uma fila a operação de corte ocorre em qual extremidade ?
qual	DET	0	20_pert_12	20	0	0	9	0	0	Em uma fila a operação de corte ocorre em qual extremidade ?
extremidade	NOUN	0	20_pert_12	20	0	0	10	0	0	Em uma fila a operação de corte ocorre em qual extremidade ?
?	PUNCT	0	20_pert_12	20	0	0	11	0	0	Em uma fila a operação de corte ocorre em qual extremidade ?
Em uma fila a operação de corte ocorre em qual extremidade ?	['ADP', 'DET', 'NOUN', 'DET', 'NOUN', 'ADP', 'NOUN', 'VERB', 'ADP', 'DET', 'NOUN', 'PUNCT']	[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]	20_pert_12	20	0	-1	-1	1	2	Em uma fila a operação de corte ocorre em qual extremidade ?
Em	ADP	0	20_pert_13	20	0	0	0	0	0	Em uma fila a operação de adição ocorre em qual extremidade ?
uma	DET	0	20_pert_13	20	0	0	1	0	0	Em uma fila a operação de adição ocorre em qual extremidade ?
fila	NOUN	1	20_pert_13	20	0	0	2	0	0	Em uma fila a operação de adição ocorre em qual extremidade ?
a	DET	0	20_pert_13	20	0	0	3	0	0	Em uma fila a operação de adição ocorre em qual extremidade ?
operação	NOUN	0	20_pert_13	20	0	0	4	0	0	Em uma fila a operação de adição ocorre em qual extremidade ?
de	ADP	0	20_pert_13	20	0	0	5	0	0	Em uma fila a operação de adição ocorre em qual extremidade ?
adição	NOUN	0	20_pert_13	20	0	1	6	0	0	Em uma fila a operação de adição ocorre em qual extremidade ?
ocorre	VERB	0	20_pert_13	20	0	0	7	0	0	Em uma fila a operação de adição ocorre em qual extremidade ?
em	ADP	0	20_pert_13	20	0	0	8	0	0	Em uma fila a operação de adição ocorre em qual extremidade ?
qual	DET	0	20_pert_13	20	0	0	9	0	0	Em uma fila a operação de adição ocorre em qual extremidade ?
extremidade	NOUN	0	20_pert_13	20	0	0	10	0	0	Em uma fila a operação de adição ocorre em qual extremidade ?
?	PUNCT	0	20_pert_13	20	0	0	11	0	0	Em uma fila a operação de adição ocorre em qual extremidade ?
Em uma fila a operação de adição ocorre em qual extremidade ?	['ADP', 'DET', 'NOUN', 'DET', 'NOUN', 'ADP', 'NOUN', 'VERB', 'ADP', 'DET', 'NOUN', 'PUNCT']	[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]	20_pert_13	20	0	-1	-1	1	2	Em uma fila a operação de adição ocorre em qual extremidade ?
Em	ADP	0	20_pert_14	20	0	0	0	0	0	Em uma fila a operação de aproximação ocorre em qual extremidade ?
uma	DET	0	20_pert_14	20	0	0	1	0	0	Em uma fila a operação de aproximação ocorre em qual extremidade ?
fila	NOUN	1	20_pert_14	20	0	0	2	0	0	Em uma fila a operação de aproximação ocorre em qual extremidade ?
a	DET	0	20_pert_14	20	0	0	3	0	0	Em uma fila a operação de aproximação ocorre em qual extremidade ?
operação	NOUN	0	20_pert_14	20	0	0	4	0	0	Em uma fila a operação de aproximação ocorre em qual extremidade ?
de	ADP	0	20_pert_14	20	0	0	5	0	0	Em uma fila a operação de aproximação ocorre em qual extremidade ?
aproximação	NOUN	0	20_pert_14	20	0	1	6	0	0	Em uma fila a operação de aproximação ocorre em qual extremidade ?
ocorre	VERB	0	20_pert_14	20	0	0	7	0	0	Em uma fila a operação de aproximação ocorre em qual extremidade ?
em	ADP	0	20_pert_14	20	0	0	8	0	0	Em uma fila a operação de aproximação ocorre em qual extremidade ?
qual	DET	0	20_pert_14	20	0	0	9	0	0	Em uma fila a operação de aproximação ocorre em qual extremidade ?
extremidade	NOUN	0	20_pert_14	20	0	0	10	0	0	Em uma fila a operação de aproximação ocorre em qual extremidade ?
?	PUNCT	0	20_pert_14	20	0	0	11	0	0	Em uma fila a operação de aproximação ocorre em qual extremidade ?
Em uma fila a operação de aproximação ocorre em qual extremidade ?	['ADP', 'DET', 'NOUN', 'DET', 'NOUN', 'ADP', 'NOUN', 'VERB', 'ADP', 'DET', 'NOUN', 'PUNCT']	[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]	20_pert_14	20	0	-1	-1	1	2	Em uma fila a operação de aproximação ocorre em qual extremidade ?
Em	ADP	0	20_pert_15	20	0	0	0	0	0	Em uma fila a operação de espera ocorre em qual extremidade ?
uma	DET	0	20_pert_15	20	0	0	1	0	0	Em uma fila a operação de espera ocorre em qual extremidade ?
fila	NOUN	1	20_pert_15	20	0	0	2	0	0	Em uma fila a operação de espera ocorre em qual extremidade ?
a	DET	0	20_pert_15	20	0	0	3	0	0	Em uma fila a operação de espera ocorre em qual extremidade ?
operação	NOUN	0	20_pert_15	20	0	0	4	0	0	Em uma fila a operação de espera ocorre em qual extremidade ?
de	ADP	0	20_pert_15	20	0	0	5	0	0	Em uma fila a operação de espera ocorre em qual extremidade ?
