Token	POS-Tag	OOV	Id	Origem	Classe	Perturbada	Index	Sentença
operações	NOUN	0	17p0_pert_0	17p0	0	0	4	Como são feitas as operações de empilhar e desempilhar elementos em uma fila ?
de	SCONJ	0	17p0_pert_0	17p0	0	0	5	Como são feitas as operações de empilhar e desempilhar elementos em uma fila ?
empilhar	VERB	1	17p0_pert_0	17p0	0	0	6	Como são feitas as operações de empilhar e desempilhar elementos em uma fila ?
e	CCONJ	0	17p0_pert_0	17p0	0	0	7	Como são feitas as operações de empilhar e desempilhar elementos em uma fila ?
desempilhar	VERB	1	17p0_pert_0	17p0	0	0	8	Como são feitas as operações de empilhar e desempilhar elementos em uma fila ?
elementos	NOUN	0	17p0_pert_0	17p0	0	0	9	Como são feitas as operações de empilhar e desempilhar elementos em uma fila ?
em	ADP	0	17p0_pert_0	17p0	0	0	10	Como são feitas as operações de empilhar e desempilhar elementos em uma fila ?
uma	DET	0	17p0_pert_0	17p0	0	0	11	Como são feitas as operações de empilhar e desempilhar elementos em uma fila ?
fila	NOUN	1	17p0_pert_0	17p0	0	0	12	Como são feitas as operações de empilhar e desempilhar elementos em uma fila ?
?	PUNCT	0	17p0_pert_0	17p0	0	0	13	Como são feitas as operações de empilhar e desempilhar elementos em uma fila ?
Como	ADV	0	17p0_pert_1	17p0	0	0	0	Como são realizadas as operações de empilhar e desempilhar elementos em uma fila ?
são	AUX	0	17p0_pert_1	17p0	0	0	1	Como são realizadas as operações de empilhar e desempilhar elementos em uma fila ?
realizadas	VERB	0	17p0_pert_1	17p0	0	1	2	Como são realizadas as operações de empilhar e desempilhar elementos em uma fila ?
as	DET	0	17p0_pert_1	17p0	0	0	3	Como são realizadas as operações de empilhar e desempilhar elementos em uma fila ?
operações	NOUN	0	17p0_pert_1	17p0	0	0	4	Como são realizadas as operações de empilhar e desempilhar elementos em uma fila ?
de	SCONJ	0	17p0_pert_1	17p0	0	0	5	Como são realizadas as operações de empilhar e desempilhar elementos em uma fila ?
empilhar	VERB	1	17p0_pert_1	17p0	0	0	6	Como são realizadas as operações de empilhar e desempilhar elementos em uma fila ?
e	CCONJ	0	17p0_pert_1	17p0	0	0	7	Como são realizadas as operações de empilhar e desempilhar elementos em uma fila ?
desempilhar	VERB	1	17p0_pert_1	17p0	0	0	8	Como são realizadas as operações de empilhar e desempilhar elementos em uma fila ?
elementos	NOUN	0	17p0_pert_1	17p0	0	0	9	Como são realizadas as operações de empilhar e desempilhar elementos em uma fila ?
em	ADP	0	17p0_pert_1	17p0	0	0	10	Como são realizadas as operações de empilhar e desempilhar elementos em uma fila ?
uma	DET	0	17p0_pert_1	17p0	0	0	11	Como são realizadas as operações de empilhar e desempilhar elementos em uma fila ?
fila	NOUN	1	17p0_pert_1	17p0	0	0	12	Como são realizadas as operações de empilhar e desempilhar elementos em uma fila ?
?	PUNCT	0	17p0_pert_1	17p0	0	0	13	Como são realizadas as operações de empilhar e desempilhar elementos em uma fila ?
Como	ADV	0	17p0_pert_2	17p0	0	0	0	Como são executadas as operações de empilhar e desempilhar elementos em uma fila ?
são	AUX	0	17p0_pert_2	17p0	0	0	1	Como são executadas as operações de empilhar e desempilhar elementos em uma fila ?
executadas	VERB	0	17p0_pert_2	17p0	0	1	2	Como são executadas as operações de empilhar e desempilhar elementos em uma fila ?
as	DET	0	17p0_pert_2	17p0	0	0	3	Como são executadas as operações de empilhar e desempilhar elementos em uma fila ?
operações	NOUN	0	17p0_pert_2	17p0	0	0	4	Como são executadas as operações de empilhar e desempilhar elementos em uma fila ?
de	SCONJ	0	17p0_pert_2	17p0	0	0	5	Como são executadas as operações de empilhar e desempilhar elementos em uma fila ?
empilhar	VERB	1	17p0_pert_2	17p0	0	0	6	Como são executadas as operações de empilhar e desempilhar elementos em uma fila ?
e	CCONJ	0	17p0_pert_2	17p0	0	0	7	Como são executadas as operações de empilhar e desempilhar elementos em uma fila ?
desempilhar	VERB	1	17p0_pert_2	17p0	0	0	8	Como são executadas as operações de empilhar e desempilhar elementos em uma fila ?
elementos	NOUN	0	17p0_pert_2	17p0	0	0	9	Como são executadas as operações de empilhar e desempilhar elementos em uma fila ?
em	ADP	0	17p0_pert_2	17p0	0	0	10	Como são executadas as operações de empilhar e desempilhar elementos em uma fila ?
uma	DET	0	17p0_pert_2	17p0	0	0	11	Como são executadas as operações de empilhar e desempilhar elementos em uma fila ?
fila	NOUN	1	17p0_pert_2	17p0	0	0	12	Como são executadas as operações de empilhar e desempilhar elementos em uma fila ?
?	PUNCT	0	17p0_pert_2	17p0	0	0	13	Como são executadas as operações de empilhar e desempilhar elementos em uma fila ?
Como	ADV	0	17p0_pert_3	17p0	0	0	0	Como são organizadas as operações de empilhar e desempilhar elementos em uma fila ?
são	AUX	0	17p0_pert_3	17p0	0	0	1	Como são organizadas as operações de empilhar e desempilhar elementos em uma fila ?
organizadas	VERB	0	17p0_pert_3	17p0	0	1	2	Como são organizadas as operações de empilhar e desempilhar elementos em uma fila ?
as	DET	0	17p0_pert_3	17p0	0	0	3	Como são organizadas as operações de empilhar e desempilhar elementos em uma fila ?
operações	NOUN	0	17p0_pert_3	17p0	0	0	4	Como são organizadas as operações de empilhar e desempilhar elementos em uma fila ?
de	SCONJ	0	17p0_pert_3	17p0	0	0	5	Como são organizadas as operações de empilhar e desempilhar elementos em uma fila ?
empilhar	VERB	1	17p0_pert_3	17p0	0	0	6	Como são organizadas as operações de empilhar e desempilhar elementos em uma fila ?
e	CCONJ	0	17p0_pert_3	17p0	0	0	7	Como são organizadas as operações de empilhar e desempilhar elementos em uma fila ?
desempilhar	VERB	1	17p0_pert_3	17p0	0	0	8	Como são organizadas as operações de empilhar e desempilhar elementos em uma fila ?
elementos	NOUN	0	17p0_pert_3	17p0	0	0	9	Como são organizadas as operações de empilhar e desempilhar elementos em uma fila ?
em	ADP	0	17p0_pert_3	17p0	0	0	10	Como são organizadas as operações de empilhar e desempilhar elementos em uma fila ?
uma	DET	0	17p0_pert_3	17p0	0	0	11	Como são organizadas as operações de empilhar e desempilhar elementos em uma fila ?
fila	NOUN	1	17p0_pert_3	17p0	0	0	12	Como são organizadas as operações de empilhar e desempilhar elementos em uma fila ?
?	PUNCT	0	17p0_pert_3	17p0	0	0	13	Como são organizadas as operações de empilhar e desempilhar elementos em uma fila ?
Como	ADV	0	17p0_pert_4	17p0	0	0	0	Como são conhecidas as operações de empilhar e desempilhar elementos em uma fila ?
são	AUX	0	17p0_pert_4	17p0	0	0	1	Como são conhecidas as operações de empilhar e desempilhar elementos em uma fila ?
conhecidas	VERB	0	17p0_pert_4	17p0	0	1	2	Como são conhecidas as operações de empilhar e desempilhar elementos em uma fila ?
as	DET	0	17p0_pert_4	17p0	0	0	3	Como são conhecidas as operações de empilhar e desempilhar elementos em uma fila ?
operações	NOUN	0	17p0_pert_4	17p0	0	0	4	Como são conhecidas as operações de empilhar e desempilhar elementos em uma fila ?
de	SCONJ	0	17p0_pert_4	17p0	0	0	5	Como são conhecidas as operações de empilhar e desempilhar elementos em uma fila ?
empilhar	VERB	1	17p0_pert_4	17p0	0	0	6	Como são conhecidas as operações de empilhar e desempilhar elementos em uma fila ?
e	CCONJ	0	17p0_pert_4	17p0	0	0	7	Como são conhecidas as operações de empilhar e desempilhar elementos em uma fila ?
desempilhar	VERB	1	17p0_pert_4	17p0	0	0	8	Como são conhecidas as operações de empilhar e desempilhar elementos em uma fila ?
elementos	NOUN	0	17p0_pert_4	17p0	0	0	9	Como são conhecidas as operações de empilhar e desempilhar elementos em uma fila ?
em	ADP	0	17p0_pert_4	17p0	0	0	10	Como são conhecidas as operações de empilhar e desempilhar elementos em uma fila ?
uma	DET	0	17p0_pert_4	17p0	0	0	11	Como são conhecidas as operações de empilhar e desempilhar elementos em uma fila ?
fila	NOUN	1	17p0_pert_4	17p0	0	0	12	Como são conhecidas as operações de empilhar e desempilhar elementos em uma fila ?
?	PUNCT	0	17p0_pert_4	17p0	0	0	13	Como são conhecidas as operações de empilhar e desempilhar elementos em uma fila ?
Como	ADV	0	17p0_pert_5	17p0	0	0	0	Como são definidas as operações de empilhar e desempilhar elementos em uma fila ?
são	AUX	0	17p0_pert_5	17p0	0	0	1	Como são definidas as operações de empilhar e desempilhar elementos em uma fila ?
definidas	VERB	0	17p0_pert_5	17p0	0	1	2	Como são definidas as operações de empilhar e desempilhar elementos em uma fila ?
as	DET	0	17p0_pert_5	17p0	0	0	3	Como são definidas as operações de empilhar e desempilhar elementos em uma fila ?
operações	NOUN	0	17p0_pert_5	17p0	0	0	4	Como são definidas as operações de empilhar e desempilhar elementos em uma fila ?
de	SCONJ	0	17p0_pert_5	17p0	0	0	5	Como são definidas as operações de empilhar e desempilhar elementos em uma fila ?
empilhar	VERB	1	17p0_pert_5	17p0	0	0	6	Como são definidas as operações de empilhar e desempilhar elementos em uma fila ?
e	CCONJ	0	17p0_pert_5	17p0	0	0	7	Como são definidas as operações de empilhar e desempilhar elementos em uma fila ?
desempilhar	VERB	1	17p0_pert_5	17p0	0	0	8	Como são definidas as operações de empilhar e desempilhar elementos em uma fila ?
elementos	NOUN	0	17p0_pert_5	17p0	0	0	9	Como são definidas as operações de empilhar e desempilhar elementos em uma fila ?
em	ADP	0	17p0_pert_5	17p0	0	0	10	Como são definidas as operações de empilhar e desempilhar elementos em uma fila ?
uma	DET	0	17p0_pert_5	17p0	0	0	11	Como são definidas as operações de empilhar e desempilhar elementos em uma fila ?
fila	NOUN	1	17p0_pert_5	17p0	0	0	12	Como são definidas as operações de empilhar e desempilhar elementos em uma fila ?
?	PUNCT	0	17p0_pert_5	17p0	0	0	13	Como são definidas as operações de empilhar e desempilhar elementos em uma fila ?
Como	ADV	0	17p0_pert_6	17p0	0	0	0	Como são desenvolvidas as operações de empilhar e desempilhar elementos em uma fila ?
são	AUX	0	17p0_pert_6	17p0	0	0	1	Como são desenvolvidas as operações de empilhar e desempilhar elementos em uma fila ?
desenvolvidas	VERB	0	17p0_pert_6	17p0	0	1	2	Como são desenvolvidas as operações de empilhar e desempilhar elementos em uma fila ?
as	DET	0	17p0_pert_6	17p0	0	0	3	Como são desenvolvidas as operações de empilhar e desempilhar elementos em uma fila ?
operações	NOUN	0	17p0_pert_6	17p0	0	0	4	Como são desenvolvidas as operações de empilhar e desempilhar elementos em uma fila ?
de	SCONJ	0	17p0_pert_6	17p0	0	0	5	Como são desenvolvidas as operações de empilhar e desempilhar elementos em uma fila ?
empilhar	VERB	1	17p0_pert_6	17p0	0	0	6	Como são desenvolvidas as operações de empilhar e desempilhar elementos em uma fila ?
e	CCONJ	0	17p0_pert_6	17p0	0	0	7	Como são desenvolvidas as operações de empilhar e desempilhar elementos em uma fila ?
desempilhar	VERB	1	17p0_pert_6	17p0	0	0	8	Como são desenvolvidas as operações de empilhar e desempilhar elementos em uma fila ?
elementos	NOUN	0	17p0_pert_6	17p0	0	0	9	Como são desenvolvidas as operações de empilhar e desempilhar elementos em uma fila ?
em	ADP	0	17p0_pert_6	17p0	0	0	10	Como são desenvolvidas as operações de empilhar e desempilhar elementos em uma fila ?
uma	DET	0	17p0_pert_6	17p0	0	0	11	Como são desenvolvidas as operações de empilhar e desempilhar elementos em uma fila ?
fila	NOUN	1	17p0_pert_6	17p0	0	0	12	Como são desenvolvidas as operações de empilhar e desempilhar elementos em uma fila ?
?	PUNCT	0	17p0_pert_6	17p0	0	0	13	Como são desenvolvidas as operações de empilhar e desempilhar elementos em uma fila ?
Como	ADV	0	17p0_pert_7	17p0	0	0	0	Como são descritas as operações de empilhar e desempilhar elementos em uma fila ?
são	AUX	0	17p0_pert_7	17p0	0	0	1	Como são descritas as operações de empilhar e desempilhar elementos em uma fila ?
descritas	VERB	0	17p0_pert_7	17p0	0	1	2	Como são descritas as operações de empilhar e desempilhar elementos em uma fila ?
as	DET	0	17p0_pert_7	17p0	0	0	3	Como são descritas as operações de empilhar e desempilhar elementos em uma fila ?
operações	NOUN	0	17p0_pert_7	17p0	0	0	4	Como são descritas as operações de empilhar e desempilhar elementos em uma fila ?
de	SCONJ	0	17p0_pert_7	17p0	0	0	5	Como são descritas as operações de empilhar e desempilhar elementos em uma fila ?
empilhar	VERB	1	17p0_pert_7	17p0	0	0	6	Como são descritas as operações de empilhar e desempilhar elementos em uma fila ?
e	CCONJ	0	17p0_pert_7	17p0	0	0	7	Como são descritas as operações de empilhar e desempilhar elementos em uma fila ?
desempilhar	VERB	1	17p0_pert_7	17p0	0	0	8	Como são descritas as operações de empilhar e desempilhar elementos em uma fila ?
elementos	NOUN	0	17p0_pert_7	17p0	0	0	9	Como são descritas as operações de empilhar e desempilhar elementos em uma fila ?
em	ADP	0	17p0_pert_7	17p0	0	0	10	Como são descritas as operações de empilhar e desempilhar elementos em uma fila ?
uma	DET	0	17p0_pert_7	17p0	0	0	11	Como são descritas as operações de empilhar e desempilhar elementos em uma fila ?
fila	NOUN	1	17p0_pert_7	17p0	0	0	12	Como são descritas as operações de empilhar e desempilhar elementos em uma fila ?
?	PUNCT	0	17p0_pert_7	17p0	0	0	13	Como são descritas as operações de empilhar e desempilhar elementos em uma fila ?
Como	ADV	0	17p0_pert_8	17p0	0	0	0	Como são obtidas as operações de empilhar e desempilhar elementos em uma fila ?
são	AUX	0	17p0_pert_8	17p0	0	0	1	Como são obtidas as operações de empilhar e desempilhar elementos em uma fila ?
obtidas	VERB	0	17p0_pert_8	17p0	0	1	2	Como são obtidas as operações de empilhar e desempilhar elementos em uma fila ?
as	DET	0	17p0_pert_8	17p0	0	0	3	Como são obtidas as operações de empilhar e desempilhar elementos em uma fila ?
operações	NOUN	0	17p0_pert_8	17p0	0	0	4	Como são obtidas as operações de empilhar e desempilhar elementos em uma fila ?
de	SCONJ	0	17p0_pert_8	17p0	0	0	5	Como são obtidas as operações de empilhar e desempilhar elementos em uma fila ?
empilhar	VERB	1	17p0_pert_8	17p0	0	0	6	Como são obtidas as operações de empilhar e desempilhar elementos em uma fila ?
e	CCONJ	0	17p0_pert_8	17p0	0	0	7	Como são obtidas as operações de empilhar e desempilhar elementos em uma fila ?
desempilhar	VERB	1	17p0_pert_8	17p0	0	0	8	Como são obtidas as operações de empilhar e desempilhar elementos em uma fila ?
elementos	NOUN	0	17p0_pert_8	17p0	0	0	9	Como são obtidas as operações de empilhar e desempilhar elementos em uma fila ?
em	ADP	0	17p0_pert_8	17p0	0	0	10	Como são obtidas as operações de empilhar e desempilhar elementos em uma fila ?
uma	DET	0	17p0_pert_8	17p0	0	0	11	Como são obtidas as operações de empilhar e desempilhar elementos em uma fila ?
fila	NOUN	1	17p0_pert_8	17p0	0	0	12	Como são obtidas as operações de empilhar e desempilhar elementos em uma fila ?
?	PUNCT	0	17p0_pert_8	17p0	0	0	13	Como são obtidas as operações de empilhar e desempilhar elementos em uma fila ?
Como	ADV	0	17p0_pert_9	17p0	0	0	0	Como são possíveis as operações de empilhar e desempilhar elementos em uma fila ?
são	AUX	0	17p0_pert_9	17p0	0	0	1	Como são possíveis as operações de empilhar e desempilhar elementos em uma fila ?
possíveis	ADJ	0	17p0_pert_9	17p0	0	1	2	Como são possíveis as operações de empilhar e desempilhar elementos em uma fila ?
as	DET	0	17p0_pert_9	17p0	0	0	3	Como são possíveis as operações de empilhar e desempilhar elementos em uma fila ?
operações	NOUN	0	17p0_pert_9	17p0	0	0	4	Como são possíveis as operações de empilhar e desempilhar elementos em uma fila ?
de	SCONJ	0	17p0_pert_9	17p0	0	0	5	Como são possíveis as operações de empilhar e desempilhar elementos em uma fila ?
empilhar	VERB	1	17p0_pert_9	17p0	0	0	6	Como são possíveis as operações de empilhar e desempilhar elementos em uma fila ?
e	CCONJ	0	17p0_pert_9	17p0	0	0	7	Como são possíveis as operações de empilhar e desempilhar elementos em uma fila ?
desempilhar	VERB	1	17p0_pert_9	17p0	0	0	8	Como são possíveis as operações de empilhar e desempilhar elementos em uma fila ?
elementos	NOUN	0	17p0_pert_9	17p0	0	0	9	Como são possíveis as operações de empilhar e desempilhar elementos em uma fila ?
em	ADP	0	17p0_pert_9	17p0	0	0	10	Como são possíveis as operações de empilhar e desempilhar elementos em uma fila ?
uma	DET	0	17p0_pert_9	17p0	0	0	11	Como são possíveis as operações de empilhar e desempilhar elementos em uma fila ?
fila	NOUN	1	17p0_pert_9	17p0	0	0	12	Como são possíveis as operações de empilhar e desempilhar elementos em uma fila ?
?	PUNCT	0	17p0_pert_9	17p0	0	0	13	Como são possíveis as operações de empilhar e desempilhar elementos em uma fila ?
Como	ADV	0	17p0_pert_10	17p0	0	0	0	Como são representadas as operações de empilhar e desempilhar elementos em uma fila ?
são	AUX	0	17p0_pert_10	17p0	0	0	1	Como são representadas as operações de empilhar e desempilhar elementos em uma fila ?
representadas	VERB	0	17p0_pert_10	17p0	0	1	2	Como são representadas as operações de empilhar e desempilhar elementos em uma fila ?
as	DET	0	17p0_pert_10	17p0	0	0	3	Como são representadas as operações de empilhar e desempilhar elementos em uma fila ?
operações	NOUN	0	17p0_pert_10	17p0	0	0	4	Como são representadas as operações de empilhar e desempilhar elementos em uma fila ?
de	SCONJ	0	17p0_pert_10	17p0	0	0	5	Como são representadas as operações de empilhar e desempilhar elementos em uma fila ?
empilhar	VERB	1	17p0_pert_10	17p0	0	0	6	Como são representadas as operações de empilhar e desempilhar elementos em uma fila ?
e	CCONJ	0	17p0_pert_10	17p0	0	0	7	Como são representadas as operações de empilhar e desempilhar elementos em uma fila ?
desempilhar	VERB	1	17p0_pert_10	17p0	0	0	8	Como são representadas as operações de empilhar e desempilhar elementos em uma fila ?
elementos	NOUN	0	17p0_pert_10	17p0	0	0	9	Como são representadas as operações de empilhar e desempilhar elementos em uma fila ?
em	ADP	0	17p0_pert_10	17p0	0	0	10	Como são representadas as operações de empilhar e desempilhar elementos em uma fila ?
uma	DET	0	17p0_pert_10	17p0	0	0	11	Como são representadas as operações de empilhar e desempilhar elementos em uma fila ?
fila	NOUN	1	17p0_pert_10	17p0	0	0	12	Como são representadas as operações de empilhar e desempilhar elementos em uma fila ?
?	PUNCT	0	17p0_pert_10	17p0	0	0	13	Como são representadas as operações de empilhar e desempilhar elementos em uma fila ?
Como	ADV	0	17p0_pert_11	17p0	0	0	0	Como são iniciadas as operações de empilhar e desempilhar elementos em uma fila ?
são	AUX	0	17p0_pert_11	17p0	0	0	1	Como são iniciadas as operações de empilhar e desempilhar elementos em uma fila ?
iniciadas	VERB	0	17p0_pert_11	17p0	0	1	2	Como são iniciadas as operações de empilhar e desempilhar elementos em uma fila ?
as	DET	0	17p0_pert_11	17p0	0	0	3	Como são iniciadas as operações de empilhar e desempilhar elementos em uma fila ?
operações	NOUN	0	17p0_pert_11	17p0	0	0	4	Como são iniciadas as operações de empilhar e desempilhar elementos em uma fila ?
de	SCONJ	0	17p0_pert_11	17p0	0	0	5	Como são iniciadas as operações de empilhar e desempilhar elementos em uma fila ?
empilhar	VERB	1	17p0_pert_11	17p0	0	0	6	Como são iniciadas as operações de empilhar e desempilhar elementos em uma fila ?
e	CCONJ	0	17p0_pert_11	17p0	0	0	7	Como são iniciadas as operações de empilhar e desempilhar elementos em uma fila ?
desempilhar	VERB	1	17p0_pert_11	17p0	0	0	8	Como são iniciadas as operações de empilhar e desempilhar elementos em uma fila ?
elementos	NOUN	0	17p0_pert_11	17p0	0	0	9	Como são iniciadas as operações de empilhar e desempilhar elementos em uma fila ?
em	ADP	0	17p0_pert_11	17p0	0	0	10	Como são iniciadas as operações de empilhar e desempilhar elementos em uma fila ?
uma	DET	0	17p0_pert_11	17p0	0	0	11	Como são iniciadas as operações de empilhar e desempilhar elementos em uma fila ?
fila	NOUN	1	17p0_pert_11	17p0	0	0	12	Como são iniciadas as operações de empilhar e desempilhar elementos em uma fila ?
?	PUNCT	0	17p0_pert_11	17p0	0	0	13	Como são iniciadas as operações de empilhar e desempilhar elementos em uma fila ?
Como	ADV	0	17p0_pert_12	17p0	0	0	0	Como são registradas as operações de empilhar e desempilhar elementos em uma fila ?
são	AUX	0	17p0_pert_12	17p0	0	0	1	Como são registradas as operações de empilhar e desempilhar elementos em uma fila ?
registradas	VERB	0	17p0_pert_12	17p0	0	1	2	Como são registradas as operações de empilhar e desempilhar elementos em uma fila ?
as	DET	0	17p0_pert_12	17p0	0	0	3	Como são registradas as operações de empilhar e desempilhar elementos em uma fila ?
operações	NOUN	0	17p0_pert_12	17p0	0	0	4	Como são registradas as operações de empilhar e desempilhar elementos em uma fila ?
de	SCONJ	0	17p0_pert_12	17p0	0	0	5	Como são registradas as operações de empilhar e desempilhar elementos em uma fila ?
empilhar	VERB	1	17p0_pert_12	17p0	0	0	6	Como são registradas as operações de empilhar e desempilhar elementos em uma fila ?
e	CCONJ	0	17p0_pert_12	17p0	0	0	7	Como são registradas as operações de empilhar e desempilhar elementos em uma fila ?
desempilhar	VERB	1	17p0_pert_12	17p0	0	0	8	Como são registradas as operações de empilhar e desempilhar elementos em uma fila ?
elementos	NOUN	0	17p0_pert_12	17p0	0	0	9	Como são registradas as operações de empilhar e desempilhar elementos em uma fila ?
em	ADP	0	17p0_pert_12	17p0	0	0	10	Como são registradas as operações de empilhar e desempilhar elementos em uma fila ?
uma	DET	0	17p0_pert_12	17p0	0	0	11	Como são registradas as operações de empilhar e desempilhar elementos em uma fila ?
fila	NOUN	1	17p0_pert_12	17p0	0	0	12	Como são registradas as operações de empilhar e desempilhar elementos em uma fila ?
?	PUNCT	0	17p0_pert_12	17p0	0	0	13	Como são registradas as operações de empilhar e desempilhar elementos em uma fila ?
Como	ADV	0	17p0_pert_13	17p0	0	0	0	Como são classificadas as operações de empilhar e desempilhar elementos em uma fila ?
são	AUX	0	17p0_pert_13	17p0	0	0	1	Como são classificadas as operações de empilhar e desempilhar elementos em uma fila ?
classificadas	VERB	0	17p0_pert_13	17p0	0	1	2	Como são classificadas as operações de empilhar e desempilhar elementos em uma fila ?
as	DET	0	17p0_pert_13	17p0	0	0	3	Como são classificadas as operações de empilhar e desempilhar elementos em uma fila ?
operações	NOUN	0	17p0_pert_13	17p0	0	0	4	Como são classificadas as operações de empilhar e desempilhar elementos em uma fila ?
de	SCONJ	0	17p0_pert_13	17p0	0	0	5	Como são classificadas as operações de empilhar e desempilhar elementos em uma fila ?
empilhar	VERB	1	17p0_pert_13	17p0	0	0	6	Como são classificadas as operações de empilhar e desempilhar elementos em uma fila ?
e	CCONJ	0	17p0_pert_13	17p0	0	0	7	Como são classificadas as operações de empilhar e desempilhar elementos em uma fila ?
desempilhar	VERB	1	17p0_pert_13	17p0	0	0	8	Como são classificadas as operações de empilhar e desempilhar elementos em uma fila ?
elementos	NOUN	0	17p0_pert_13	17p0	0	0	9	Como são classificadas as operações de empilhar e desempilhar elementos em uma fila ?
em	ADP	0	17p0_pert_13	17p0	0	0	10	Como são classificadas as operações de empilhar e desempilhar elementos em uma fila ?
uma	DET	0	17p0_pert_13	17p0	0	0	11	Como são classificadas as operações de empilhar e desempilhar elementos em uma fila ?
fila	NOUN	1	17p0_pert_13	17p0	0	0	12	Como são classificadas as operações de empilhar e desempilhar elementos em uma fila ?
?	PUNCT	0	17p0_pert_13	17p0	0	0	13	Como são classificadas as operações de empilhar e desempilhar elementos em uma fila ?
Como	ADV	0	17p0_pert_14	17p0	0	0	0	Como são dadas as operações de empilhar e desempilhar elementos em uma fila ?
são	AUX	0	17p0_pert_14	17p0	0	0	1	Como são dadas as operações de empilhar e desempilhar elementos em uma fila ?
dadas	VERB	0	17p0_pert_14	17p0	0	1	2	Como são dadas as operações de empilhar e desempilhar elementos em uma fila ?
as	DET	0	17p0_pert_14	17p0	0	0	3	Como são dadas as operações de empilhar e desempilhar elementos em uma fila ?
operações	NOUN	0	17p0_pert_14	17p0	0	0	4	Como são dadas as operações de empilhar e desempilhar elementos em uma fila ?
de	SCONJ	0	17p0_pert_14	17p0	0	0	5	Como são dadas as operações de empilhar e desempilhar elementos em uma fila ?
empilhar	VERB	1	17p0_pert_14	17p0	0	0	6	Como são dadas as operações de empilhar e desempilhar elementos em uma fila ?
e	CCONJ	0	17p0_pert_14	17p0	0	0	7	Como são dadas as operações de empilhar e desempilhar elementos em uma fila ?
desempilhar	VERB	1	17p0_pert_14	17p0	0	0	8	Como são dadas as operações de empilhar e desempilhar elementos em uma fila ?
elementos	NOUN	0	17p0_pert_14	17p0	0	0	9	Como são dadas as operações de empilhar e desempilhar elementos em uma fila ?
em	ADP	0	17p0_pert_14	17p0	0	0	10	Como são dadas as operações de empilhar e desempilhar elementos em uma fila ?
uma	DET	0	17p0_pert_14	17p0	0	0	11	Como são dadas as operações de empilhar e desempilhar elementos em uma fila ?
fila	NOUN	1	17p0_pert_14	17p0	0	0	12	Como são dadas as operações de empilhar e desempilhar elementos em uma fila ?
?	PUNCT	0	17p0_pert_14	17p0	0	0	13	Como são dadas as operações de empilhar e desempilhar elementos em uma fila ?
Como	ADV	0	17p0_pert_15	17p0	0	0	0	Como são aplicadas as operações de empilhar e desempilhar elementos em uma fila ?
são	AUX	0	17p0_pert_15	17p0	0	0	1	Como são aplicadas as operações de empilhar e desempilhar elementos em uma fila ?
aplicadas	VERB	0	17p0_pert_15	17p0	0	1	2	Como são aplicadas as operações de empilhar e desempilhar elementos em uma fila ?
as	DET	0	17p0_pert_15	17p0	0	0	3	Como são aplicadas as operações de empilhar e desempilhar elementos em uma fila ?
operações	NOUN	0	17p0_pert_15	17p0	0	0	4	Como são aplicadas as operações de empilhar e desempilhar elementos em uma fila ?
de	SCONJ	0	17p0_pert_15	17p0	0	0	5	Como são aplicadas as operações de empilhar e desempilhar elementos em uma fila ?
empilhar	VERB	1	17p0_pert_15	17p0	0	0	6	Como são aplicadas as operações de empilhar e desempilhar elementos em uma fila ?
