Token	POS-Tag	OOV	Id	Origem	Classe	Perturbada	Index	__next__	Granularidade	Tipo_Texto	Sentença
e	CCONJ	0	16p0_pert_0	16p0	0	0	8	23	0	0	O que é uma pilha e como separar e desenfileirar seus elementos ?
desenfileirar	ADV	1	16p0_pert_0	16p0	0	0	9	24	0	0	O que é uma pilha e como separar e desenfileirar seus elementos ?
seus	DET	0	16p0_pert_0	16p0	0	0	10	25	0	0	O que é uma pilha e como separar e desenfileirar seus elementos ?
elementos	NOUN	0	16p0_pert_0	16p0	0	0	11	26	0	0	O que é uma pilha e como separar e desenfileirar seus elementos ?
?	PUNCT	0	16p0_pert_0	16p0	0	0	12	27	0	0	O que é uma pilha e como separar e desenfileirar seus elementos ?
1	['PRON', 'PRON', 'AUX', 'DET', 'NOUN', 'CCONJ', 'ADV', 'VERB', 'CCONJ', 'ADV', 'DET', 'NOUN', 'PUNCT']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]	16p0_pert_0	16p0	0	-1	-1		1	2	O que é uma pilha e como separar e desenfileirar seus elementos ?
O	PRON	0	16p0_pert_1	16p0	0	0	0	29	0	0	O que é uma pilha e como retirar e desenfileirar seus elementos ?
que	PRON	0	16p0_pert_1	16p0	0	0	1	30	0	0	O que é uma pilha e como retirar e desenfileirar seus elementos ?
é	AUX	0	16p0_pert_1	16p0	0	0	2	31	0	0	O que é uma pilha e como retirar e desenfileirar seus elementos ?
uma	DET	0	16p0_pert_1	16p0	0	0	3	32	0	0	O que é uma pilha e como retirar e desenfileirar seus elementos ?
pilha	NOUN	0	16p0_pert_1	16p0	0	0	4	33	0	0	O que é uma pilha e como retirar e desenfileirar seus elementos ?
e	CCONJ	0	16p0_pert_1	16p0	0	0	5	34	0	0	O que é uma pilha e como retirar e desenfileirar seus elementos ?
como	ADV	0	16p0_pert_1	16p0	0	0	6	35	0	0	O que é uma pilha e como retirar e desenfileirar seus elementos ?
retirar	VERB	0	16p0_pert_1	16p0	0	1	7	36	0	0	O que é uma pilha e como retirar e desenfileirar seus elementos ?
e	CCONJ	0	16p0_pert_1	16p0	0	0	8	37	0	0	O que é uma pilha e como retirar e desenfileirar seus elementos ?
desenfileirar	ADV	1	16p0_pert_1	16p0	0	0	9	38	0	0	O que é uma pilha e como retirar e desenfileirar seus elementos ?
seus	DET	0	16p0_pert_1	16p0	0	0	10	39	0	0	O que é uma pilha e como retirar e desenfileirar seus elementos ?
elementos	NOUN	0	16p0_pert_1	16p0	0	0	11	40	0	0	O que é uma pilha e como retirar e desenfileirar seus elementos ?
?	PUNCT	0	16p0_pert_1	16p0	0	0	12	41	0	0	O que é uma pilha e como retirar e desenfileirar seus elementos ?
2	['PRON', 'PRON', 'AUX', 'DET', 'NOUN', 'CCONJ', 'ADV', 'VERB', 'CCONJ', 'ADV', 'DET', 'NOUN', 'PUNCT']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]	16p0_pert_1	16p0	0	-1	-1		1	2	O que é uma pilha e como retirar e desenfileirar seus elementos ?
O	PRON	0	16p0_pert_2	16p0	0	0	0	43	0	0	O que é uma pilha e como juntar e desenfileirar seus elementos ?
que	PRON	0	16p0_pert_2	16p0	0	0	1	44	0	0	O que é uma pilha e como juntar e desenfileirar seus elementos ?
é	AUX	0	16p0_pert_2	16p0	0	0	2	45	0	0	O que é uma pilha e como juntar e desenfileirar seus elementos ?
uma	DET	0	16p0_pert_2	16p0	0	0	3	46	0	0	O que é uma pilha e como juntar e desenfileirar seus elementos ?
pilha	NOUN	0	16p0_pert_2	16p0	0	0	4	47	0	0	O que é uma pilha e como juntar e desenfileirar seus elementos ?
e	CCONJ	0	16p0_pert_2	16p0	0	0	5	48	0	0	O que é uma pilha e como juntar e desenfileirar seus elementos ?
como	SCONJ	0	16p0_pert_2	16p0	0	0	6	49	0	0	O que é uma pilha e como juntar e desenfileirar seus elementos ?
juntar	VERB	0	16p0_pert_2	16p0	0	1	7	50	0	0	O que é uma pilha e como juntar e desenfileirar seus elementos ?
e	CCONJ	0	16p0_pert_2	16p0	0	0	8	51	0	0	O que é uma pilha e como juntar e desenfileirar seus elementos ?
desenfileirar	ADV	1	16p0_pert_2	16p0	0	0	9	52	0	0	O que é uma pilha e como juntar e desenfileirar seus elementos ?
seus	DET	0	16p0_pert_2	16p0	0	0	10	53	0	0	O que é uma pilha e como juntar e desenfileirar seus elementos ?
elementos	NOUN	0	16p0_pert_2	16p0	0	0	11	54	0	0	O que é uma pilha e como juntar e desenfileirar seus elementos ?
?	PUNCT	0	16p0_pert_2	16p0	0	0	12	55	0	0	O que é uma pilha e como juntar e desenfileirar seus elementos ?
3	['PRON', 'PRON', 'AUX', 'DET', 'NOUN', 'CCONJ', 'SCONJ', 'VERB', 'CCONJ', 'ADV', 'DET', 'NOUN', 'PUNCT']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]	16p0_pert_2	16p0	0	-1	-1		1	2	O que é uma pilha e como juntar e desenfileirar seus elementos ?
O	PRON	0	16p0_pert_3	16p0	0	0	0	57	0	0	O que é uma pilha e como organizar e desenfileirar seus elementos ?
que	PRON	0	16p0_pert_3	16p0	0	0	1	58	0	0	O que é uma pilha e como organizar e desenfileirar seus elementos ?
é	AUX	0	16p0_pert_3	16p0	0	0	2	59	0	0	O que é uma pilha e como organizar e desenfileirar seus elementos ?
uma	DET	0	16p0_pert_3	16p0	0	0	3	60	0	0	O que é uma pilha e como organizar e desenfileirar seus elementos ?
pilha	NOUN	0	16p0_pert_3	16p0	0	0	4	61	0	0	O que é uma pilha e como organizar e desenfileirar seus elementos ?
e	CCONJ	0	16p0_pert_3	16p0	0	0	5	62	0	0	O que é uma pilha e como organizar e desenfileirar seus elementos ?
como	ADV	0	16p0_pert_3	16p0	0	0	6	63	0	0	O que é uma pilha e como organizar e desenfileirar seus elementos ?
organizar	VERB	0	16p0_pert_3	16p0	0	1	7	64	0	0	O que é uma pilha e como organizar e desenfileirar seus elementos ?
e	CCONJ	0	16p0_pert_3	16p0	0	0	8	65	0	0	O que é uma pilha e como organizar e desenfileirar seus elementos ?
desenfileirar	ADV	1	16p0_pert_3	16p0	0	0	9	66	0	0	O que é uma pilha e como organizar e desenfileirar seus elementos ?
seus	DET	0	16p0_pert_3	16p0	0	0	10	67	0	0	O que é uma pilha e como organizar e desenfileirar seus elementos ?
elementos	NOUN	0	16p0_pert_3	16p0	0	0	11	68	0	0	O que é uma pilha e como organizar e desenfileirar seus elementos ?
?	PUNCT	0	16p0_pert_3	16p0	0	0	12	69	0	0	O que é uma pilha e como organizar e desenfileirar seus elementos ?
4	['PRON', 'PRON', 'AUX', 'DET', 'NOUN', 'CCONJ', 'ADV', 'VERB', 'CCONJ', 'ADV', 'DET', 'NOUN', 'PUNCT']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]	16p0_pert_3	16p0	0	-1	-1		1	2	O que é uma pilha e como organizar e desenfileirar seus elementos ?
O	PRON	0	16p0_pert_4	16p0	0	0	0	71	0	0	O que é uma pilha e como localizar e desenfileirar seus elementos ?
que	PRON	0	16p0_pert_4	16p0	0	0	1	72	0	0	O que é uma pilha e como localizar e desenfileirar seus elementos ?
é	AUX	0	16p0_pert_4	16p0	0	0	2	73	0	0	O que é uma pilha e como localizar e desenfileirar seus elementos ?
uma	DET	0	16p0_pert_4	16p0	0	0	3	74	0	0	O que é uma pilha e como localizar e desenfileirar seus elementos ?
pilha	NOUN	0	16p0_pert_4	16p0	0	0	4	75	0	0	O que é uma pilha e como localizar e desenfileirar seus elementos ?
e	CCONJ	0	16p0_pert_4	16p0	0	0	5	76	0	0	O que é uma pilha e como localizar e desenfileirar seus elementos ?
como	SCONJ	0	16p0_pert_4	16p0	0	0	6	77	0	0	O que é uma pilha e como localizar e desenfileirar seus elementos ?
localizar	VERB	0	16p0_pert_4	16p0	0	1	7	78	0	0	O que é uma pilha e como localizar e desenfileirar seus elementos ?
e	CCONJ	0	16p0_pert_4	16p0	0	0	8	79	0	0	O que é uma pilha e como localizar e desenfileirar seus elementos ?
desenfileirar	ADV	1	16p0_pert_4	16p0	0	0	9	80	0	0	O que é uma pilha e como localizar e desenfileirar seus elementos ?
seus	DET	0	16p0_pert_4	16p0	0	0	10	81	0	0	O que é uma pilha e como localizar e desenfileirar seus elementos ?
elementos	NOUN	0	16p0_pert_4	16p0	0	0	11	82	0	0	O que é uma pilha e como localizar e desenfileirar seus elementos ?
?	PUNCT	0	16p0_pert_4	16p0	0	0	12	83	0	0	O que é uma pilha e como localizar e desenfileirar seus elementos ?
5	['PRON', 'PRON', 'AUX', 'DET', 'NOUN', 'CCONJ', 'SCONJ', 'VERB', 'CCONJ', 'ADV', 'DET', 'NOUN', 'PUNCT']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]	16p0_pert_4	16p0	0	-1	-1		1	2	O que é uma pilha e como localizar e desenfileirar seus elementos ?
O	PRON	0	16p0_pert_5	16p0	0	0	0	85	0	0	O que é uma pilha e como identificar e desenfileirar seus elementos ?
que	PRON	0	16p0_pert_5	16p0	0	0	1	86	0	0	O que é uma pilha e como identificar e desenfileirar seus elementos ?
é	AUX	0	16p0_pert_5	16p0	0	0	2	87	0	0	O que é uma pilha e como identificar e desenfileirar seus elementos ?
uma	DET	0	16p0_pert_5	16p0	0	0	3	88	0	0	O que é uma pilha e como identificar e desenfileirar seus elementos ?
pilha	NOUN	0	16p0_pert_5	16p0	0	0	4	89	0	0	O que é uma pilha e como identificar e desenfileirar seus elementos ?
e	CCONJ	0	16p0_pert_5	16p0	0	0	5	90	0	0	O que é uma pilha e como identificar e desenfileirar seus elementos ?
como	ADV	0	16p0_pert_5	16p0	0	0	6	91	0	0	O que é uma pilha e como identificar e desenfileirar seus elementos ?
identificar	VERB	0	16p0_pert_5	16p0	0	1	7	92	0	0	O que é uma pilha e como identificar e desenfileirar seus elementos ?
e	CCONJ	0	16p0_pert_5	16p0	0	0	8	93	0	0	O que é uma pilha e como identificar e desenfileirar seus elementos ?
desenfileirar	ADV	1	16p0_pert_5	16p0	0	0	9	94	0	0	O que é uma pilha e como identificar e desenfileirar seus elementos ?
seus	DET	0	16p0_pert_5	16p0	0	0	10	95	0	0	O que é uma pilha e como identificar e desenfileirar seus elementos ?
elementos	NOUN	0	16p0_pert_5	16p0	0	0	11	96	0	0	O que é uma pilha e como identificar e desenfileirar seus elementos ?
?	PUNCT	0	16p0_pert_5	16p0	0	0	12	97	0	0	O que é uma pilha e como identificar e desenfileirar seus elementos ?
6	['PRON', 'PRON', 'AUX', 'DET', 'NOUN', 'CCONJ', 'ADV', 'VERB', 'CCONJ', 'ADV', 'DET', 'NOUN', 'PUNCT']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]	16p0_pert_5	16p0	0	-1	-1		1	2	O que é uma pilha e como identificar e desenfileirar seus elementos ?
O	PRON	0	16p0_pert_6	16p0	0	0	0	99	0	0	O que é uma pilha e como preparar e desenfileirar seus elementos ?
que	PRON	0	16p0_pert_6	16p0	0	0	1	100	0	0	O que é uma pilha e como preparar e desenfileirar seus elementos ?
é	AUX	0	16p0_pert_6	16p0	0	0	2	101	0	0	O que é uma pilha e como preparar e desenfileirar seus elementos ?
uma	DET	0	16p0_pert_6	16p0	0	0	3	102	0	0	O que é uma pilha e como preparar e desenfileirar seus elementos ?
pilha	NOUN	0	16p0_pert_6	16p0	0	0	4	103	0	0	O que é uma pilha e como preparar e desenfileirar seus elementos ?
e	CCONJ	0	16p0_pert_6	16p0	0	0	5	104	0	0	O que é uma pilha e como preparar e desenfileirar seus elementos ?
como	ADV	0	16p0_pert_6	16p0	0	0	6	105	0	0	O que é uma pilha e como preparar e desenfileirar seus elementos ?
preparar	VERB	0	16p0_pert_6	16p0	0	1	7	106	0	0	O que é uma pilha e como preparar e desenfileirar seus elementos ?
e	CCONJ	0	16p0_pert_6	16p0	0	0	8	107	0	0	O que é uma pilha e como preparar e desenfileirar seus elementos ?
desenfileirar	ADV	1	16p0_pert_6	16p0	0	0	9	108	0	0	O que é uma pilha e como preparar e desenfileirar seus elementos ?
seus	DET	0	16p0_pert_6	16p0	0	0	10	109	0	0	O que é uma pilha e como preparar e desenfileirar seus elementos ?
elementos	NOUN	0	16p0_pert_6	16p0	0	0	11	110	0	0	O que é uma pilha e como preparar e desenfileirar seus elementos ?
?	PUNCT	0	16p0_pert_6	16p0	0	0	12	111	0	0	O que é uma pilha e como preparar e desenfileirar seus elementos ?
7	['PRON', 'PRON', 'AUX', 'DET', 'NOUN', 'CCONJ', 'ADV', 'VERB', 'CCONJ', 'ADV', 'DET', 'NOUN', 'PUNCT']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]	16p0_pert_6	16p0	0	-1	-1		1	2	O que é uma pilha e como preparar e desenfileirar seus elementos ?
O	PRON	0	16p0_pert_7	16p0	0	0	0	113	0	0	O que é uma pilha e como ligar e desenfileirar seus elementos ?
que	PRON	0	16p0_pert_7	16p0	0	0	1	114	0	0	O que é uma pilha e como ligar e desenfileirar seus elementos ?
é	AUX	0	16p0_pert_7	16p0	0	0	2	115	0	0	O que é uma pilha e como ligar e desenfileirar seus elementos ?
uma	DET	0	16p0_pert_7	16p0	0	0	3	116	0	0	O que é uma pilha e como ligar e desenfileirar seus elementos ?
pilha	NOUN	0	16p0_pert_7	16p0	0	0	4	117	0	0	O que é uma pilha e como ligar e desenfileirar seus elementos ?
e	CCONJ	0	16p0_pert_7	16p0	0	0	5	118	0	0	O que é uma pilha e como ligar e desenfileirar seus elementos ?
como	ADV	0	16p0_pert_7	16p0	0	0	6	119	0	0	O que é uma pilha e como ligar e desenfileirar seus elementos ?
ligar	VERB	0	16p0_pert_7	16p0	0	1	7	120	0	0	O que é uma pilha e como ligar e desenfileirar seus elementos ?
e	CCONJ	0	16p0_pert_7	16p0	0	0	8	121	0	0	O que é uma pilha e como ligar e desenfileirar seus elementos ?
desenfileirar	ADV	1	16p0_pert_7	16p0	0	0	9	122	0	0	O que é uma pilha e como ligar e desenfileirar seus elementos ?
seus	DET	0	16p0_pert_7	16p0	0	0	10	123	0	0	O que é uma pilha e como ligar e desenfileirar seus elementos ?
elementos	NOUN	0	16p0_pert_7	16p0	0	0	11	124	0	0	O que é uma pilha e como ligar e desenfileirar seus elementos ?
?	PUNCT	0	16p0_pert_7	16p0	0	0	12	125	0	0	O que é uma pilha e como ligar e desenfileirar seus elementos ?
8	['PRON', 'PRON', 'AUX', 'DET', 'NOUN', 'CCONJ', 'ADV', 'VERB', 'CCONJ', 'ADV', 'DET', 'NOUN', 'PUNCT']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]	16p0_pert_7	16p0	0	-1	-1		1	2	O que é uma pilha e como ligar e desenfileirar seus elementos ?
O	PRON	0	16p0_pert_8	16p0	0	0	0	127	0	0	O que é uma pilha e como carregar e desenfileirar seus elementos ?
que	PRON	0	16p0_pert_8	16p0	0	0	1	128	0	0	O que é uma pilha e como carregar e desenfileirar seus elementos ?
é	AUX	0	16p0_pert_8	16p0	0	0	2	129	0	0	O que é uma pilha e como carregar e desenfileirar seus elementos ?
uma	DET	0	16p0_pert_8	16p0	0	0	3	130	0	0	O que é uma pilha e como carregar e desenfileirar seus elementos ?
pilha	NOUN	0	16p0_pert_8	16p0	0	0	4	131	0	0	O que é uma pilha e como carregar e desenfileirar seus elementos ?
e	CCONJ	0	16p0_pert_8	16p0	0	0	5	132	0	0	O que é uma pilha e como carregar e desenfileirar seus elementos ?
como	ADV	0	16p0_pert_8	16p0	0	0	6	133	0	0	O que é uma pilha e como carregar e desenfileirar seus elementos ?
carregar	VERB	0	16p0_pert_8	16p0	0	1	7	134	0	0	O que é uma pilha e como carregar e desenfileirar seus elementos ?
e	CCONJ	0	16p0_pert_8	16p0	0	0	8	135	0	0	O que é uma pilha e como carregar e desenfileirar seus elementos ?
desenfileirar	ADV	1	16p0_pert_8	16p0	0	0	9	136	0	0	O que é uma pilha e como carregar e desenfileirar seus elementos ?
seus	DET	0	16p0_pert_8	16p0	0	0	10	137	0	0	O que é uma pilha e como carregar e desenfileirar seus elementos ?
elementos	NOUN	0	16p0_pert_8	16p0	0	0	11	138	0	0	O que é uma pilha e como carregar e desenfileirar seus elementos ?
?	PUNCT	0	16p0_pert_8	16p0	0	0	12	139	0	0	O que é uma pilha e como carregar e desenfileirar seus elementos ?
9	['PRON', 'PRON', 'AUX', 'DET', 'NOUN', 'CCONJ', 'ADV', 'VERB', 'CCONJ', 'ADV', 'DET', 'NOUN', 'PUNCT']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]	16p0_pert_8	16p0	0	-1	-1		1	2	O que é uma pilha e como carregar e desenfileirar seus elementos ?
O	PRON	0	16p0_pert_9	16p0	0	0	0	141	0	0	O que é uma pilha e como montar e desenfileirar seus elementos ?
que	PRON	0	16p0_pert_9	16p0	0	0	1	142	0	0	O que é uma pilha e como montar e desenfileirar seus elementos ?
é	AUX	0	16p0_pert_9	16p0	0	0	2	143	0	0	O que é uma pilha e como montar e desenfileirar seus elementos ?
uma	DET	0	16p0_pert_9	16p0	0	0	3	144	0	0	O que é uma pilha e como montar e desenfileirar seus elementos ?
pilha	NOUN	0	16p0_pert_9	16p0	0	0	4	145	0	0	O que é uma pilha e como montar e desenfileirar seus elementos ?
e	CCONJ	0	16p0_pert_9	16p0	0	0	5	146	0	0	O que é uma pilha e como montar e desenfileirar seus elementos ?
como	ADV	0	16p0_pert_9	16p0	0	0	6	147	0	0	O que é uma pilha e como montar e desenfileirar seus elementos ?
montar	VERB	0	16p0_pert_9	16p0	0	1	7	148	0	0	O que é uma pilha e como montar e desenfileirar seus elementos ?
e	CCONJ	0	16p0_pert_9	16p0	0	0	8	149	0	0	O que é uma pilha e como montar e desenfileirar seus elementos ?
desenfileirar	ADV	1	16p0_pert_9	16p0	0	0	9	150	0	0	O que é uma pilha e como montar e desenfileirar seus elementos ?
seus	DET	0	16p0_pert_9	16p0	0	0	10	151	0	0	O que é uma pilha e como montar e desenfileirar seus elementos ?
elementos	NOUN	0	16p0_pert_9	16p0	0	0	11	152	0	0	O que é uma pilha e como montar e desenfileirar seus elementos ?
?	PUNCT	0	16p0_pert_9	16p0	0	0	12	153	0	0	O que é uma pilha e como montar e desenfileirar seus elementos ?
10	['PRON', 'PRON', 'AUX', 'DET', 'NOUN', 'CCONJ', 'ADV', 'VERB', 'CCONJ', 'ADV', 'DET', 'NOUN', 'PUNCT']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]	16p0_pert_9	16p0	0	-1	-1		1	2	O que é uma pilha e como montar e desenfileirar seus elementos ?
O	PRON	0	16p0_pert_10	16p0	0	0	0	155	0	0	O que é uma pilha e como transportar e desenfileirar seus elementos ?
que	PRON	0	16p0_pert_10	16p0	0	0	1	156	0	0	O que é uma pilha e como transportar e desenfileirar seus elementos ?
é	AUX	0	16p0_pert_10	16p0	0	0	2	157	0	0	O que é uma pilha e como transportar e desenfileirar seus elementos ?
uma	DET	0	16p0_pert_10	16p0	0	0	3	158	0	0	O que é uma pilha e como transportar e desenfileirar seus elementos ?
pilha	NOUN	0	16p0_pert_10	16p0	0	0	4	159	0	0	O que é uma pilha e como transportar e desenfileirar seus elementos ?
e	CCONJ	0	16p0_pert_10	16p0	0	0	5	160	0	0	O que é uma pilha e como transportar e desenfileirar seus elementos ?
como	ADV	0	16p0_pert_10	16p0	0	0	6	161	0	0	O que é uma pilha e como transportar e desenfileirar seus elementos ?
transportar	VERB	0	16p0_pert_10	16p0	0	1	7	162	0	0	O que é uma pilha e como transportar e desenfileirar seus elementos ?
e	CCONJ	0	16p0_pert_10	16p0	0	0	8	163	0	0	O que é uma pilha e como transportar e desenfileirar seus elementos ?
desenfileirar	ADV	1	16p0_pert_10	16p0	0	0	9	164	0	0	O que é uma pilha e como transportar e desenfileirar seus elementos ?
seus	DET	0	16p0_pert_10	16p0	0	0	10	165	0	0	O que é uma pilha e como transportar e desenfileirar seus elementos ?
elementos	NOUN	0	16p0_pert_10	16p0	0	0	11	166	0	0	O que é uma pilha e como transportar e desenfileirar seus elementos ?
?	PUNCT	0	16p0_pert_10	16p0	0	0	12	167	0	0	O que é uma pilha e como transportar e desenfileirar seus elementos ?
11	['PRON', 'PRON', 'AUX', 'DET', 'NOUN', 'CCONJ', 'ADV', 'VERB', 'CCONJ', 'ADV', 'DET', 'NOUN', 'PUNCT']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]	16p0_pert_10	16p0	0	-1	-1		1	2	O que é uma pilha e como transportar e desenfileirar seus elementos ?
O	PRON	0	16p0_pert_11	16p0	0	0	0	169	0	0	O que é uma pilha e como classificar e desenfileirar seus elementos ?
que	PRON	0	16p0_pert_11	16p0	0	0	1	170	0	0	O que é uma pilha e como classificar e desenfileirar seus elementos ?
é	AUX	0	16p0_pert_11	16p0	0	0	2	171	0	0	O que é uma pilha e como classificar e desenfileirar seus elementos ?
uma	DET	0	16p0_pert_11	16p0	0	0	3	172	0	0	O que é uma pilha e como classificar e desenfileirar seus elementos ?
pilha	NOUN	0	16p0_pert_11	16p0	0	0	4	173	0	0	O que é uma pilha e como classificar e desenfileirar seus elementos ?
e	CCONJ	0	16p0_pert_11	16p0	0	0	5	174	0	0	O que é uma pilha e como classificar e desenfileirar seus elementos ?
como	SCONJ	0	16p0_pert_11	16p0	0	0	6	175	0	0	O que é uma pilha e como classificar e desenfileirar seus elementos ?
classificar	VERB	0	16p0_pert_11	16p0	0	1	7	176	0	0	O que é uma pilha e como classificar e desenfileirar seus elementos ?
e	CCONJ	0	16p0_pert_11	16p0	0	0	8	177	0	0	O que é uma pilha e como classificar e desenfileirar seus elementos ?
desenfileirar	ADV	1	16p0_pert_11	16p0	0	0	9	178	0	0	O que é uma pilha e como classificar e desenfileirar seus elementos ?
seus	DET	0	16p0_pert_11	16p0	0	0	10	179	0	0	O que é uma pilha e como classificar e desenfileirar seus elementos ?
elementos	NOUN	0	16p0_pert_11	16p0	0	0	11	180	0	0	O que é uma pilha e como classificar e desenfileirar seus elementos ?
?	PUNCT	0	16p0_pert_11	16p0	0	0	12	181	0	0	O que é uma pilha e como classificar e desenfileirar seus elementos ?
12	['PRON', 'PRON', 'AUX', 'DET', 'NOUN', 'CCONJ', 'SCONJ', 'VERB', 'CCONJ', 'ADV', 'DET', 'NOUN', 'PUNCT']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]	16p0_pert_11	16p0	0	-1	-1		1	2	O que é uma pilha e como classificar e desenfileirar seus elementos ?
O	PRON	0	16p0_pert_12	16p0	0	0	0	183	0	0	O que é uma pilha e como reunir e desenfileirar seus elementos ?
que	PRON	0	16p0_pert_12	16p0	0	0	1	184	0	0	O que é uma pilha e como reunir e desenfileirar seus elementos ?
é	AUX	0	16p0_pert_12	16p0	0	0	2	185	0	0	O que é uma pilha e como reunir e desenfileirar seus elementos ?
uma	DET	0	16p0_pert_12	16p0	0	0	3	186	0	0	O que é uma pilha e como reunir e desenfileirar seus elementos ?
pilha	NOUN	0	16p0_pert_12	16p0	0	0	4	187	0	0	O que é uma pilha e como reunir e desenfileirar seus elementos ?
e	CCONJ	0	16p0_pert_12	16p0	0	0	5	188	0	0	O que é uma pilha e como reunir e desenfileirar seus elementos ?
como	ADV	0	16p0_pert_12	16p0	0	0	6	189	0	0	O que é uma pilha e como reunir e desenfileirar seus elementos ?
reunir	VERB	0	16p0_pert_12	16p0	0	1	7	190	0	0	O que é uma pilha e como reunir e desenfileirar seus elementos ?
e	CCONJ	0	16p0_pert_12	16p0	0	0	8	191	0	0	O que é uma pilha e como reunir e desenfileirar seus elementos ?
desenfileirar	ADV	1	16p0_pert_12	16p0	0	0	9	192	0	0	O que é uma pilha e como reunir e desenfileirar seus elementos ?
seus	DET	0	16p0_pert_12	16p0	0	0	10	193	0	0	O que é uma pilha e como reunir e desenfileirar seus elementos ?
elementos	NOUN	0	16p0_pert_12	16p0	0	0	11	194	0	0	O que é uma pilha e como reunir e desenfileirar seus elementos ?
?	PUNCT	0	16p0_pert_12	16p0	0	0	12	195	0	0	O que é uma pilha e como reunir e desenfileirar seus elementos ?
13	['PRON', 'PRON', 'AUX', 'DET', 'NOUN', 'CCONJ', 'ADV', 'VERB', 'CCONJ', 'ADV', 'DET', 'NOUN', 'PUNCT']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]	16p0_pert_12	16p0	0	-1	-1		1	2	O que é uma pilha e como reunir e desenfileirar seus elementos ?
O	PRON	0	16p0_pert_13	16p0	0	0	0	197	0	0	O que é uma pilha e como cortar e desenfileirar seus elementos ?
