Token	POS-Tag	OOV	Id	Origem	Classe	Perturbada	Index	__next__	Granularidade	Tipo_Texto	Sentença
bit	NOUN	0	5728046cff5b5019007d9b05_pert_3	5728046cff5b5019007d9b05	0	0	4	41	0	0	Como os bytes de bit são formados ?
são	AUX	0	5728046cff5b5019007d9b05_pert_3	5728046cff5b5019007d9b05	0	0	5	42	0	0	Como os bytes de bit são formados ?
formados	VERB	0	5728046cff5b5019007d9b05_pert_3	5728046cff5b5019007d9b05	0	1	6	43	0	0	Como os bytes de bit são formados ?
?	PUNCT	0	5728046cff5b5019007d9b05_pert_3	5728046cff5b5019007d9b05	0	0	7	44	0	0	Como os bytes de bit são formados ?
Como os bytes de bit são formados ?	['ADP', 'DET', 'NOUN', 'ADP', 'NOUN', 'AUX', 'VERB', 'PUNCT']	[0, 0, 1, 0, 0, 0, 0, 0]	5728046cff5b5019007d9b05_pert_3	5728046cff5b5019007d9b05	0	-1	-1		1	2	Como os bytes de bit são formados ?
Como	ADP	0	5728046cff5b5019007d9b05_pert_4	5728046cff5b5019007d9b05	0	0	0	46	0	0	Como os bytes de bit são obtidos ?
os	DET	0	5728046cff5b5019007d9b05_pert_4	5728046cff5b5019007d9b05	0	0	1	47	0	0	Como os bytes de bit são obtidos ?
bytes	NOUN	1	5728046cff5b5019007d9b05_pert_4	5728046cff5b5019007d9b05	0	0	2	48	0	0	Como os bytes de bit são obtidos ?
de	ADP	0	5728046cff5b5019007d9b05_pert_4	5728046cff5b5019007d9b05	0	0	3	49	0	0	Como os bytes de bit são obtidos ?
bit	NOUN	0	5728046cff5b5019007d9b05_pert_4	5728046cff5b5019007d9b05	0	0	4	50	0	0	Como os bytes de bit são obtidos ?
são	AUX	0	5728046cff5b5019007d9b05_pert_4	5728046cff5b5019007d9b05	0	0	5	51	0	0	Como os bytes de bit são obtidos ?
obtidos	VERB	0	5728046cff5b5019007d9b05_pert_4	5728046cff5b5019007d9b05	0	1	6	52	0	0	Como os bytes de bit são obtidos ?
?	PUNCT	0	5728046cff5b5019007d9b05_pert_4	5728046cff5b5019007d9b05	0	0	7	53	0	0	Como os bytes de bit são obtidos ?
Como os bytes de bit são obtidos ?	['ADP', 'DET', 'NOUN', 'ADP', 'NOUN', 'AUX', 'VERB', 'PUNCT']	[0, 0, 1, 0, 0, 0, 0, 0]	5728046cff5b5019007d9b05_pert_4	5728046cff5b5019007d9b05	0	-1	-1		1	2	Como os bytes de bit são obtidos ?
Como	ADP	0	5728046cff5b5019007d9b05_pert_5	5728046cff5b5019007d9b05	0	0	0	55	0	0	Como os bytes de bit são conhecidos ?
os	DET	0	5728046cff5b5019007d9b05_pert_5	5728046cff5b5019007d9b05	0	0	1	56	0	0	Como os bytes de bit são conhecidos ?
bytes	NOUN	1	5728046cff5b5019007d9b05_pert_5	5728046cff5b5019007d9b05	0	0	2	57	0	0	Como os bytes de bit são conhecidos ?
de	ADP	0	5728046cff5b5019007d9b05_pert_5	5728046cff5b5019007d9b05	0	0	3	58	0	0	Como os bytes de bit são conhecidos ?
bit	NOUN	0	5728046cff5b5019007d9b05_pert_5	5728046cff5b5019007d9b05	0	0	4	59	0	0	Como os bytes de bit são conhecidos ?
são	AUX	0	5728046cff5b5019007d9b05_pert_5	5728046cff5b5019007d9b05	0	0	5	60	0	0	Como os bytes de bit são conhecidos ?
conhecidos	VERB	0	5728046cff5b5019007d9b05_pert_5	5728046cff5b5019007d9b05	0	1	6	61	0	0	Como os bytes de bit são conhecidos ?
?	PUNCT	0	5728046cff5b5019007d9b05_pert_5	5728046cff5b5019007d9b05	0	0	7	62	0	0	Como os bytes de bit são conhecidos ?
Como os bytes de bit são conhecidos ?	['ADP', 'DET', 'NOUN', 'ADP', 'NOUN', 'AUX', 'VERB', 'PUNCT']	[0, 0, 1, 0, 0, 0, 0, 0]	5728046cff5b5019007d9b05_pert_5	5728046cff5b5019007d9b05	0	-1	-1		1	2	Como os bytes de bit são conhecidos ?
Como	ADP	0	5728046cff5b5019007d9b05_pert_6	5728046cff5b5019007d9b05	0	0	0	64	0	0	Como os bytes de bit são definidos ?
os	DET	0	5728046cff5b5019007d9b05_pert_6	5728046cff5b5019007d9b05	0	0	1	65	0	0	Como os bytes de bit são definidos ?
bytes	NOUN	1	5728046cff5b5019007d9b05_pert_6	5728046cff5b5019007d9b05	0	0	2	66	0	0	Como os bytes de bit são definidos ?
de	ADP	0	5728046cff5b5019007d9b05_pert_6	5728046cff5b5019007d9b05	0	0	3	67	0	0	Como os bytes de bit são definidos ?
bit	NOUN	0	5728046cff5b5019007d9b05_pert_6	5728046cff5b5019007d9b05	0	0	4	68	0	0	Como os bytes de bit são definidos ?
são	AUX	0	5728046cff5b5019007d9b05_pert_6	5728046cff5b5019007d9b05	0	0	5	69	0	0	Como os bytes de bit são definidos ?
definidos	VERB	0	5728046cff5b5019007d9b05_pert_6	5728046cff5b5019007d9b05	0	1	6	70	0	0	Como os bytes de bit são definidos ?
?	PUNCT	0	5728046cff5b5019007d9b05_pert_6	5728046cff5b5019007d9b05	0	0	7	71	0	0	Como os bytes de bit são definidos ?
Como os bytes de bit são definidos ?	['ADP', 'DET', 'NOUN', 'ADP', 'NOUN', 'AUX', 'VERB', 'PUNCT']	[0, 0, 1, 0, 0, 0, 0, 0]	5728046cff5b5019007d9b05_pert_6	5728046cff5b5019007d9b05	0	-1	-1		1	2	Como os bytes de bit são definidos ?
Como	ADP	0	5728046cff5b5019007d9b05_pert_7	5728046cff5b5019007d9b05	0	0	0	73	0	0	Como os bytes de bit são representados ?
os	DET	0	5728046cff5b5019007d9b05_pert_7	5728046cff5b5019007d9b05	0	0	1	74	0	0	Como os bytes de bit são representados ?
bytes	NOUN	1	5728046cff5b5019007d9b05_pert_7	5728046cff5b5019007d9b05	0	0	2	75	0	0	Como os bytes de bit são representados ?
de	ADP	0	5728046cff5b5019007d9b05_pert_7	5728046cff5b5019007d9b05	0	0	3	76	0	0	Como os bytes de bit são representados ?
bit	NOUN	0	5728046cff5b5019007d9b05_pert_7	5728046cff5b5019007d9b05	0	0	4	77	0	0	Como os bytes de bit são representados ?
são	AUX	0	5728046cff5b5019007d9b05_pert_7	5728046cff5b5019007d9b05	0	0	5	78	0	0	Como os bytes de bit são representados ?
representados	VERB	0	5728046cff5b5019007d9b05_pert_7	5728046cff5b5019007d9b05	0	1	6	79	0	0	Como os bytes de bit são representados ?
?	PUNCT	0	5728046cff5b5019007d9b05_pert_7	5728046cff5b5019007d9b05	0	0	7	80	0	0	Como os bytes de bit são representados ?
Como os bytes de bit são representados ?	['ADP', 'DET', 'NOUN', 'ADP', 'NOUN', 'AUX', 'VERB', 'PUNCT']	[0, 0, 1, 0, 0, 0, 0, 0]	5728046cff5b5019007d9b05_pert_7	5728046cff5b5019007d9b05	0	-1	-1		1	2	Como os bytes de bit são representados ?
Como	ADP	0	5728046cff5b5019007d9b05_pert_8	5728046cff5b5019007d9b05	0	0	0	82	0	0	Como os bytes de bit são usados ?
os	DET	0	5728046cff5b5019007d9b05_pert_8	5728046cff5b5019007d9b05	0	0	1	83	0	0	Como os bytes de bit são usados ?
bytes	NOUN	1	5728046cff5b5019007d9b05_pert_8	5728046cff5b5019007d9b05	0	0	2	84	0	0	Como os bytes de bit são usados ?
de	ADP	0	5728046cff5b5019007d9b05_pert_8	5728046cff5b5019007d9b05	0	0	3	85	0	0	Como os bytes de bit são usados ?
bit	NOUN	0	5728046cff5b5019007d9b05_pert_8	5728046cff5b5019007d9b05	0	0	4	86	0	0	Como os bytes de bit são usados ?
são	AUX	0	5728046cff5b5019007d9b05_pert_8	5728046cff5b5019007d9b05	0	0	5	87	0	0	Como os bytes de bit são usados ?
usados	VERB	0	5728046cff5b5019007d9b05_pert_8	5728046cff5b5019007d9b05	0	1	6	88	0	0	Como os bytes de bit são usados ?
?	PUNCT	0	5728046cff5b5019007d9b05_pert_8	5728046cff5b5019007d9b05	0	0	7	89	0	0	Como os bytes de bit são usados ?
Como os bytes de bit são usados ?	['ADP', 'DET', 'NOUN', 'ADP', 'NOUN', 'AUX', 'VERB', 'PUNCT']	[0, 0, 1, 0, 0, 0, 0, 0]	5728046cff5b5019007d9b05_pert_8	5728046cff5b5019007d9b05	0	-1	-1		1	2	Como os bytes de bit são usados ?
Como	ADP	0	5728046cff5b5019007d9b05_pert_9	5728046cff5b5019007d9b05	0	0	0	91	0	0	Como os bytes de bit são organizados ?
os	DET	0	5728046cff5b5019007d9b05_pert_9	5728046cff5b5019007d9b05	0	0	1	92	0	0	Como os bytes de bit são organizados ?
bytes	NOUN	1	5728046cff5b5019007d9b05_pert_9	5728046cff5b5019007d9b05	0	0	2	93	0	0	Como os bytes de bit são organizados ?
de	ADP	0	5728046cff5b5019007d9b05_pert_9	5728046cff5b5019007d9b05	0	0	3	94	0	0	Como os bytes de bit são organizados ?
bit	NOUN	0	5728046cff5b5019007d9b05_pert_9	5728046cff5b5019007d9b05	0	0	4	95	0	0	Como os bytes de bit são organizados ?
são	AUX	0	5728046cff5b5019007d9b05_pert_9	5728046cff5b5019007d9b05	0	0	5	96	0	0	Como os bytes de bit são organizados ?
organizados	VERB	0	5728046cff5b5019007d9b05_pert_9	5728046cff5b5019007d9b05	0	1	6	97	0	0	Como os bytes de bit são organizados ?
?	PUNCT	0	5728046cff5b5019007d9b05_pert_9	5728046cff5b5019007d9b05	0	0	7	98	0	0	Como os bytes de bit são organizados ?
Como os bytes de bit são organizados ?	['ADP', 'DET', 'NOUN', 'ADP', 'NOUN', 'AUX', 'VERB', 'PUNCT']	[0, 0, 1, 0, 0, 0, 0, 0]	5728046cff5b5019007d9b05_pert_9	5728046cff5b5019007d9b05	0	-1	-1		1	2	Como os bytes de bit são organizados ?
Como	ADP	0	5728046cff5b5019007d9b05_pert_10	5728046cff5b5019007d9b05	0	0	0	100	0	0	Como os bytes de bit são identificados ?
os	DET	0	5728046cff5b5019007d9b05_pert_10	5728046cff5b5019007d9b05	0	0	1	101	0	0	Como os bytes de bit são identificados ?
bytes	NOUN	1	5728046cff5b5019007d9b05_pert_10	5728046cff5b5019007d9b05	0	0	2	102	0	0	Como os bytes de bit são identificados ?
de	ADP	0	5728046cff5b5019007d9b05_pert_10	5728046cff5b5019007d9b05	0	0	3	103	0	0	Como os bytes de bit são identificados ?
bit	NOUN	0	5728046cff5b5019007d9b05_pert_10	5728046cff5b5019007d9b05	0	0	4	104	0	0	Como os bytes de bit são identificados ?
são	AUX	0	5728046cff5b5019007d9b05_pert_10	5728046cff5b5019007d9b05	0	0	5	105	0	0	Como os bytes de bit são identificados ?
identificados	VERB	0	5728046cff5b5019007d9b05_pert_10	5728046cff5b5019007d9b05	0	1	6	106	0	0	Como os bytes de bit são identificados ?
?	PUNCT	0	5728046cff5b5019007d9b05_pert_10	5728046cff5b5019007d9b05	0	0	7	107	0	0	Como os bytes de bit são identificados ?
Como os bytes de bit são identificados ?	['ADP', 'DET', 'NOUN', 'ADP', 'NOUN', 'AUX', 'VERB', 'PUNCT']	[0, 0, 1, 0, 0, 0, 0, 0]	5728046cff5b5019007d9b05_pert_10	5728046cff5b5019007d9b05	0	-1	-1		1	2	Como os bytes de bit são identificados ?
Como	ADP	0	5728046cff5b5019007d9b05_pert_11	5728046cff5b5019007d9b05	0	0	0	109	0	0	Como os bytes de bit são gerados ?
os	DET	0	5728046cff5b5019007d9b05_pert_11	5728046cff5b5019007d9b05	0	0	1	110	0	0	Como os bytes de bit são gerados ?
bytes	NOUN	1	5728046cff5b5019007d9b05_pert_11	5728046cff5b5019007d9b05	0	0	2	111	0	0	Como os bytes de bit são gerados ?
de	ADP	0	5728046cff5b5019007d9b05_pert_11	5728046cff5b5019007d9b05	0	0	3	112	0	0	Como os bytes de bit são gerados ?
bit	NOUN	0	5728046cff5b5019007d9b05_pert_11	5728046cff5b5019007d9b05	0	0	4	113	0	0	Como os bytes de bit são gerados ?
são	AUX	0	5728046cff5b5019007d9b05_pert_11	5728046cff5b5019007d9b05	0	0	5	114	0	0	Como os bytes de bit são gerados ?
gerados	VERB	0	5728046cff5b5019007d9b05_pert_11	5728046cff5b5019007d9b05	0	1	6	115	0	0	Como os bytes de bit são gerados ?
?	PUNCT	0	5728046cff5b5019007d9b05_pert_11	5728046cff5b5019007d9b05	0	0	7	116	0	0	Como os bytes de bit são gerados ?
Como os bytes de bit são gerados ?	['ADP', 'DET', 'NOUN', 'ADP', 'NOUN', 'AUX', 'VERB', 'PUNCT']	[0, 0, 1, 0, 0, 0, 0, 0]	5728046cff5b5019007d9b05_pert_11	5728046cff5b5019007d9b05	0	-1	-1		1	2	Como os bytes de bit são gerados ?
Como	ADP	0	5728046cff5b5019007d9b05_pert_12	5728046cff5b5019007d9b05	0	0	0	118	0	0	Como os bytes de bit são construídos ?
os	DET	0	5728046cff5b5019007d9b05_pert_12	5728046cff5b5019007d9b05	0	0	1	119	0	0	Como os bytes de bit são construídos ?
bytes	NOUN	1	5728046cff5b5019007d9b05_pert_12	5728046cff5b5019007d9b05	0	0	2	120	0	0	Como os bytes de bit são construídos ?
de	ADP	0	5728046cff5b5019007d9b05_pert_12	5728046cff5b5019007d9b05	0	0	3	121	0	0	Como os bytes de bit são construídos ?
bit	NOUN	0	5728046cff5b5019007d9b05_pert_12	5728046cff5b5019007d9b05	0	0	4	122	0	0	Como os bytes de bit são construídos ?
são	AUX	0	5728046cff5b5019007d9b05_pert_12	5728046cff5b5019007d9b05	0	0	5	123	0	0	Como os bytes de bit são construídos ?
construídos	VERB	0	5728046cff5b5019007d9b05_pert_12	5728046cff5b5019007d9b05	0	1	6	124	0	0	Como os bytes de bit são construídos ?
?	PUNCT	0	5728046cff5b5019007d9b05_pert_12	5728046cff5b5019007d9b05	0	0	7	125	0	0	Como os bytes de bit são construídos ?
Como os bytes de bit são construídos ?	['ADP', 'DET', 'NOUN', 'ADP', 'NOUN', 'AUX', 'VERB', 'PUNCT']	[0, 0, 1, 0, 0, 0, 0, 0]	5728046cff5b5019007d9b05_pert_12	5728046cff5b5019007d9b05	0	-1	-1		1	2	Como os bytes de bit são construídos ?
Como	ADP	0	5728046cff5b5019007d9b05_pert_13	5728046cff5b5019007d9b05	0	0	0	127	0	0	Como os bytes de bit são registrados ?
os	DET	0	5728046cff5b5019007d9b05_pert_13	5728046cff5b5019007d9b05	0	0	1	128	0	0	Como os bytes de bit são registrados ?
bytes	NOUN	1	5728046cff5b5019007d9b05_pert_13	5728046cff5b5019007d9b05	0	0	2	129	0	0	Como os bytes de bit são registrados ?
de	ADP	0	5728046cff5b5019007d9b05_pert_13	5728046cff5b5019007d9b05	0	0	3	130	0	0	Como os bytes de bit são registrados ?
bit	NOUN	0	5728046cff5b5019007d9b05_pert_13	5728046cff5b5019007d9b05	0	0	4	131	0	0	Como os bytes de bit são registrados ?
são	AUX	0	5728046cff5b5019007d9b05_pert_13	5728046cff5b5019007d9b05	0	0	5	132	0	0	Como os bytes de bit são registrados ?
registrados	VERB	0	5728046cff5b5019007d9b05_pert_13	5728046cff5b5019007d9b05	0	1	6	133	0	0	Como os bytes de bit são registrados ?
?	PUNCT	0	5728046cff5b5019007d9b05_pert_13	5728046cff5b5019007d9b05	0	0	7	134	0	0	Como os bytes de bit são registrados ?
Como os bytes de bit são registrados ?	['ADP', 'DET', 'NOUN', 'ADP', 'NOUN', 'AUX', 'VERB', 'PUNCT']	[0, 0, 1, 0, 0, 0, 0, 0]	5728046cff5b5019007d9b05_pert_13	5728046cff5b5019007d9b05	0	-1	-1		1	2	Como os bytes de bit são registrados ?
Como	ADP	0	5728046cff5b5019007d9b05_pert_14	5728046cff5b5019007d9b05	0	0	0	136	0	0	Como os bytes de bit são chamados ?
os	DET	0	5728046cff5b5019007d9b05_pert_14	5728046cff5b5019007d9b05	0	0	1	137	0	0	Como os bytes de bit são chamados ?
bytes	NOUN	1	5728046cff5b5019007d9b05_pert_14	5728046cff5b5019007d9b05	0	0	2	138	0	0	Como os bytes de bit são chamados ?
de	ADP	0	5728046cff5b5019007d9b05_pert_14	5728046cff5b5019007d9b05	0	0	3	139	0	0	Como os bytes de bit são chamados ?
bit	NOUN	0	5728046cff5b5019007d9b05_pert_14	5728046cff5b5019007d9b05	0	0	4	140	0	0	Como os bytes de bit são chamados ?
são	AUX	0	5728046cff5b5019007d9b05_pert_14	5728046cff5b5019007d9b05	0	0	5	141	0	0	Como os bytes de bit são chamados ?
chamados	VERB	0	5728046cff5b5019007d9b05_pert_14	5728046cff5b5019007d9b05	0	1	6	142	0	0	Como os bytes de bit são chamados ?
?	PUNCT	0	5728046cff5b5019007d9b05_pert_14	5728046cff5b5019007d9b05	0	0	7	143	0	0	Como os bytes de bit são chamados ?
Como os bytes de bit são chamados ?	['ADP', 'DET', 'NOUN', 'ADP', 'NOUN', 'AUX', 'VERB', 'PUNCT']	[0, 0, 1, 0, 0, 0, 0, 0]	5728046cff5b5019007d9b05_pert_14	5728046cff5b5019007d9b05	0	-1	-1		1	2	Como os bytes de bit são chamados ?
Como	ADP	0	5728046cff5b5019007d9b05_pert_15	5728046cff5b5019007d9b05	0	0	0	145	0	0	Como os bytes de bit são feitos ?
os	DET	0	5728046cff5b5019007d9b05_pert_15	5728046cff5b5019007d9b05	0	0	1	146	0	0	Como os bytes de bit são feitos ?
bytes	NOUN	1	5728046cff5b5019007d9b05_pert_15	5728046cff5b5019007d9b05	0	0	2	147	0	0	Como os bytes de bit são feitos ?
de	ADP	0	5728046cff5b5019007d9b05_pert_15	5728046cff5b5019007d9b05	0	0	3	148	0	0	Como os bytes de bit são feitos ?
bit	NOUN	0	5728046cff5b5019007d9b05_pert_15	5728046cff5b5019007d9b05	0	0	4	149	0	0	Como os bytes de bit são feitos ?
são	AUX	0	5728046cff5b5019007d9b05_pert_15	5728046cff5b5019007d9b05	0	0	5	150	0	0	Como os bytes de bit são feitos ?
feitos	VERB	0	5728046cff5b5019007d9b05_pert_15	5728046cff5b5019007d9b05	0	1	6	151	0	0	Como os bytes de bit são feitos ?
?	PUNCT	0	5728046cff5b5019007d9b05_pert_15	5728046cff5b5019007d9b05	0	0	7	152	0	0	Como os bytes de bit são feitos ?
Como os bytes de bit são feitos ?	['ADP', 'DET', 'NOUN', 'ADP', 'NOUN', 'AUX', 'VERB', 'PUNCT']	[0, 0, 1, 0, 0, 0, 0, 0]	5728046cff5b5019007d9b05_pert_15	5728046cff5b5019007d9b05	0	-1	-1		1	2	Como os bytes de bit são feitos ?
Como	ADP	0	5728046cff5b5019007d9b05_pert_16	5728046cff5b5019007d9b05	0	0	0	154	0	0	Como os bytes de bit são reconhecidos ?
os	DET	0	5728046cff5b5019007d9b05_pert_16	5728046cff5b5019007d9b05	0	0	1	155	0	0	Como os bytes de bit são reconhecidos ?
bytes	NOUN	1	5728046cff5b5019007d9b05_pert_16	5728046cff5b5019007d9b05	0	0	2	156	0	0	Como os bytes de bit são reconhecidos ?
de	ADP	0	5728046cff5b5019007d9b05_pert_16	5728046cff5b5019007d9b05	0	0	3	157	0	0	Como os bytes de bit são reconhecidos ?
bit	NOUN	0	5728046cff5b5019007d9b05_pert_16	5728046cff5b5019007d9b05	0	0	4	158	0	0	Como os bytes de bit são reconhecidos ?
são	AUX	0	5728046cff5b5019007d9b05_pert_16	5728046cff5b5019007d9b05	0	0	5	159	0	0	Como os bytes de bit são reconhecidos ?
reconhecidos	VERB	0	5728046cff5b5019007d9b05_pert_16	5728046cff5b5019007d9b05	0	1	6	160	0	0	Como os bytes de bit são reconhecidos ?
?	PUNCT	0	5728046cff5b5019007d9b05_pert_16	5728046cff5b5019007d9b05	0	0	7	161	0	0	Como os bytes de bit são reconhecidos ?
Como os bytes de bit são reconhecidos ?	['ADP', 'DET', 'NOUN', 'ADP', 'NOUN', 'AUX', 'VERB', 'PUNCT']	[0, 0, 1, 0, 0, 0, 0, 0]	5728046cff5b5019007d9b05_pert_16	5728046cff5b5019007d9b05	0	-1	-1		1	2	Como os bytes de bit são reconhecidos ?
Como	ADP	0	5728046cff5b5019007d9b05_pert_17	5728046cff5b5019007d9b05	0	0	0	163	0	0	Como os bytes de bit são transmitidos ?
os	DET	0	5728046cff5b5019007d9b05_pert_17	5728046cff5b5019007d9b05	0	0	1	164	0	0	Como os bytes de bit são transmitidos ?
bytes	NOUN	1	5728046cff5b5019007d9b05_pert_17	5728046cff5b5019007d9b05	0	0	2	165	0	0	Como os bytes de bit são transmitidos ?
de	ADP	0	5728046cff5b5019007d9b05_pert_17	5728046cff5b5019007d9b05	0	0	3	166	0	0	Como os bytes de bit são transmitidos ?
bit	NOUN	0	5728046cff5b5019007d9b05_pert_17	5728046cff5b5019007d9b05	0	0	4	167	0	0	Como os bytes de bit são transmitidos ?
são	AUX	0	5728046cff5b5019007d9b05_pert_17	5728046cff5b5019007d9b05	0	0	5	168	0	0	Como os bytes de bit são transmitidos ?
transmitidos	VERB	0	5728046cff5b5019007d9b05_pert_17	5728046cff5b5019007d9b05	0	1	6	169	0	0	Como os bytes de bit são transmitidos ?
?	PUNCT	0	5728046cff5b5019007d9b05_pert_17	5728046cff5b5019007d9b05	0	0	7	170	0	0	Como os bytes de bit são transmitidos ?
