Token	POS-Tag	OOV	Id	Origem	Classe	Perturbada	Index	__next__	Granularidade	Tipo_Texto	Sentença
é	AUX	0	3f8ee2355e1f4745a10f55a9cc41396f_pert_3	3f8ee2355e1f4745a10f55a9cc41396f	0	0	2	35	0	0	O que é desenvolvimento de sistemas ?
desenvolvimento	NOUN	0	3f8ee2355e1f4745a10f55a9cc41396f_pert_3	3f8ee2355e1f4745a10f55a9cc41396f	0	1	3	36	0	0	O que é desenvolvimento de sistemas ?
de	ADP	0	3f8ee2355e1f4745a10f55a9cc41396f_pert_3	3f8ee2355e1f4745a10f55a9cc41396f	0	0	4	37	0	0	O que é desenvolvimento de sistemas ?
sistemas	NOUN	0	3f8ee2355e1f4745a10f55a9cc41396f_pert_3	3f8ee2355e1f4745a10f55a9cc41396f	0	0	5	38	0	0	O que é desenvolvimento de sistemas ?
?	PUNCT	0	3f8ee2355e1f4745a10f55a9cc41396f_pert_3	3f8ee2355e1f4745a10f55a9cc41396f	0	0	6	39	0	0	O que é desenvolvimento de sistemas ?
O que é desenvolvimento de sistemas ?	['PRON', 'PRON', 'AUX', 'NOUN', 'ADP', 'NOUN', 'PUNCT']	[0, 0, 0, 0, 0, 0, 0]	3f8ee2355e1f4745a10f55a9cc41396f_pert_3	3f8ee2355e1f4745a10f55a9cc41396f	0	-1	-1		1	2	O que é desenvolvimento de sistemas ?
O	PRON	0	3f8ee2355e1f4745a10f55a9cc41396f_pert_4	3f8ee2355e1f4745a10f55a9cc41396f	0	0	0	41	0	0	O que é integração de sistemas ?
que	PRON	0	3f8ee2355e1f4745a10f55a9cc41396f_pert_4	3f8ee2355e1f4745a10f55a9cc41396f	0	0	1	42	0	0	O que é integração de sistemas ?
é	AUX	0	3f8ee2355e1f4745a10f55a9cc41396f_pert_4	3f8ee2355e1f4745a10f55a9cc41396f	0	0	2	43	0	0	O que é integração de sistemas ?
integração	NOUN	0	3f8ee2355e1f4745a10f55a9cc41396f_pert_4	3f8ee2355e1f4745a10f55a9cc41396f	0	1	3	44	0	0	O que é integração de sistemas ?
de	ADP	0	3f8ee2355e1f4745a10f55a9cc41396f_pert_4	3f8ee2355e1f4745a10f55a9cc41396f	0	0	4	45	0	0	O que é integração de sistemas ?
sistemas	NOUN	0	3f8ee2355e1f4745a10f55a9cc41396f_pert_4	3f8ee2355e1f4745a10f55a9cc41396f	0	0	5	46	0	0	O que é integração de sistemas ?
?	PUNCT	0	3f8ee2355e1f4745a10f55a9cc41396f_pert_4	3f8ee2355e1f4745a10f55a9cc41396f	0	0	6	47	0	0	O que é integração de sistemas ?
O que é integração de sistemas ?	['PRON', 'PRON', 'AUX', 'NOUN', 'ADP', 'NOUN', 'PUNCT']	[0, 0, 0, 0, 0, 0, 0]	3f8ee2355e1f4745a10f55a9cc41396f_pert_4	3f8ee2355e1f4745a10f55a9cc41396f	0	-1	-1		1	2	O que é integração de sistemas ?
O	PRON	0	3f8ee2355e1f4745a10f55a9cc41396f_pert_5	3f8ee2355e1f4745a10f55a9cc41396f	0	0	0	49	0	0	O que é gerenciamento de sistemas ?
que	PRON	0	3f8ee2355e1f4745a10f55a9cc41396f_pert_5	3f8ee2355e1f4745a10f55a9cc41396f	0	0	1	50	0	0	O que é gerenciamento de sistemas ?
é	AUX	0	3f8ee2355e1f4745a10f55a9cc41396f_pert_5	3f8ee2355e1f4745a10f55a9cc41396f	0	0	2	51	0	0	O que é gerenciamento de sistemas ?
gerenciamento	NOUN	0	3f8ee2355e1f4745a10f55a9cc41396f_pert_5	3f8ee2355e1f4745a10f55a9cc41396f	0	1	3	52	0	0	O que é gerenciamento de sistemas ?
de	ADP	0	3f8ee2355e1f4745a10f55a9cc41396f_pert_5	3f8ee2355e1f4745a10f55a9cc41396f	0	0	4	53	0	0	O que é gerenciamento de sistemas ?
sistemas	NOUN	0	3f8ee2355e1f4745a10f55a9cc41396f_pert_5	3f8ee2355e1f4745a10f55a9cc41396f	0	0	5	54	0	0	O que é gerenciamento de sistemas ?
?	PUNCT	0	3f8ee2355e1f4745a10f55a9cc41396f_pert_5	3f8ee2355e1f4745a10f55a9cc41396f	0	0	6	55	0	0	O que é gerenciamento de sistemas ?
O que é gerenciamento de sistemas ?	['PRON', 'PRON', 'AUX', 'NOUN', 'ADP', 'NOUN', 'PUNCT']	[0, 0, 0, 0, 0, 0, 0]	3f8ee2355e1f4745a10f55a9cc41396f_pert_5	3f8ee2355e1f4745a10f55a9cc41396f	0	-1	-1		1	2	O que é gerenciamento de sistemas ?
O	PRON	0	3f8ee2355e1f4745a10f55a9cc41396f_pert_6	3f8ee2355e1f4745a10f55a9cc41396f	0	0	0	57	0	0	O que é avaliação de sistemas ?
que	PRON	0	3f8ee2355e1f4745a10f55a9cc41396f_pert_6	3f8ee2355e1f4745a10f55a9cc41396f	0	0	1	58	0	0	O que é avaliação de sistemas ?
é	AUX	0	3f8ee2355e1f4745a10f55a9cc41396f_pert_6	3f8ee2355e1f4745a10f55a9cc41396f	0	0	2	59	0	0	O que é avaliação de sistemas ?
avaliação	NOUN	0	3f8ee2355e1f4745a10f55a9cc41396f_pert_6	3f8ee2355e1f4745a10f55a9cc41396f	0	1	3	60	0	0	O que é avaliação de sistemas ?
de	ADP	0	3f8ee2355e1f4745a10f55a9cc41396f_pert_6	3f8ee2355e1f4745a10f55a9cc41396f	0	0	4	61	0	0	O que é avaliação de sistemas ?
sistemas	NOUN	0	3f8ee2355e1f4745a10f55a9cc41396f_pert_6	3f8ee2355e1f4745a10f55a9cc41396f	0	0	5	62	0	0	O que é avaliação de sistemas ?
?	PUNCT	0	3f8ee2355e1f4745a10f55a9cc41396f_pert_6	3f8ee2355e1f4745a10f55a9cc41396f	0	0	6	63	0	0	O que é avaliação de sistemas ?
O que é avaliação de sistemas ?	['PRON', 'PRON', 'AUX', 'NOUN', 'ADP', 'NOUN', 'PUNCT']	[0, 0, 0, 0, 0, 0, 0]	3f8ee2355e1f4745a10f55a9cc41396f_pert_6	3f8ee2355e1f4745a10f55a9cc41396f	0	-1	-1		1	2	O que é avaliação de sistemas ?
O	PRON	0	3f8ee2355e1f4745a10f55a9cc41396f_pert_7	3f8ee2355e1f4745a10f55a9cc41396f	0	0	0	65	0	0	O que é gestão de sistemas ?
que	PRON	0	3f8ee2355e1f4745a10f55a9cc41396f_pert_7	3f8ee2355e1f4745a10f55a9cc41396f	0	0	1	66	0	0	O que é gestão de sistemas ?
é	AUX	0	3f8ee2355e1f4745a10f55a9cc41396f_pert_7	3f8ee2355e1f4745a10f55a9cc41396f	0	0	2	67	0	0	O que é gestão de sistemas ?
gestão	NOUN	0	3f8ee2355e1f4745a10f55a9cc41396f_pert_7	3f8ee2355e1f4745a10f55a9cc41396f	0	1	3	68	0	0	O que é gestão de sistemas ?
de	ADP	0	3f8ee2355e1f4745a10f55a9cc41396f_pert_7	3f8ee2355e1f4745a10f55a9cc41396f	0	0	4	69	0	0	O que é gestão de sistemas ?
sistemas	NOUN	0	3f8ee2355e1f4745a10f55a9cc41396f_pert_7	3f8ee2355e1f4745a10f55a9cc41396f	0	0	5	70	0	0	O que é gestão de sistemas ?
?	PUNCT	0	3f8ee2355e1f4745a10f55a9cc41396f_pert_7	3f8ee2355e1f4745a10f55a9cc41396f	0	0	6	71	0	0	O que é gestão de sistemas ?
O que é gestão de sistemas ?	['PRON', 'PRON', 'AUX', 'NOUN', 'ADP', 'NOUN', 'PUNCT']	[0, 0, 0, 0, 0, 0, 0]	3f8ee2355e1f4745a10f55a9cc41396f_pert_7	3f8ee2355e1f4745a10f55a9cc41396f	0	-1	-1		1	2	O que é gestão de sistemas ?
O	PRON	0	3f8ee2355e1f4745a10f55a9cc41396f_pert_8	3f8ee2355e1f4745a10f55a9cc41396f	0	0	0	73	0	0	O que é segurança de sistemas ?
que	PRON	0	3f8ee2355e1f4745a10f55a9cc41396f_pert_8	3f8ee2355e1f4745a10f55a9cc41396f	0	0	1	74	0	0	O que é segurança de sistemas ?
é	AUX	0	3f8ee2355e1f4745a10f55a9cc41396f_pert_8	3f8ee2355e1f4745a10f55a9cc41396f	0	0	2	75	0	0	O que é segurança de sistemas ?
segurança	NOUN	0	3f8ee2355e1f4745a10f55a9cc41396f_pert_8	3f8ee2355e1f4745a10f55a9cc41396f	0	1	3	76	0	0	O que é segurança de sistemas ?
de	ADP	0	3f8ee2355e1f4745a10f55a9cc41396f_pert_8	3f8ee2355e1f4745a10f55a9cc41396f	0	0	4	77	0	0	O que é segurança de sistemas ?
sistemas	NOUN	0	3f8ee2355e1f4745a10f55a9cc41396f_pert_8	3f8ee2355e1f4745a10f55a9cc41396f	0	0	5	78	0	0	O que é segurança de sistemas ?
?	PUNCT	0	3f8ee2355e1f4745a10f55a9cc41396f_pert_8	3f8ee2355e1f4745a10f55a9cc41396f	0	0	6	79	0	0	O que é segurança de sistemas ?
O que é segurança de sistemas ?	['PRON', 'PRON', 'AUX', 'NOUN', 'ADP', 'NOUN', 'PUNCT']	[0, 0, 0, 0, 0, 0, 0]	3f8ee2355e1f4745a10f55a9cc41396f_pert_8	3f8ee2355e1f4745a10f55a9cc41396f	0	-1	-1		1	2	O que é segurança de sistemas ?
O	PRON	0	3f8ee2355e1f4745a10f55a9cc41396f_pert_9	3f8ee2355e1f4745a10f55a9cc41396f	0	0	0	81	0	0	O que é administração de sistemas ?
que	PRON	0	3f8ee2355e1f4745a10f55a9cc41396f_pert_9	3f8ee2355e1f4745a10f55a9cc41396f	0	0	1	82	0	0	O que é administração de sistemas ?
é	AUX	0	3f8ee2355e1f4745a10f55a9cc41396f_pert_9	3f8ee2355e1f4745a10f55a9cc41396f	0	0	2	83	0	0	O que é administração de sistemas ?
administração	NOUN	0	3f8ee2355e1f4745a10f55a9cc41396f_pert_9	3f8ee2355e1f4745a10f55a9cc41396f	0	1	3	84	0	0	O que é administração de sistemas ?
de	ADP	0	3f8ee2355e1f4745a10f55a9cc41396f_pert_9	3f8ee2355e1f4745a10f55a9cc41396f	0	0	4	85	0	0	O que é administração de sistemas ?
sistemas	NOUN	0	3f8ee2355e1f4745a10f55a9cc41396f_pert_9	3f8ee2355e1f4745a10f55a9cc41396f	0	0	5	86	0	0	O que é administração de sistemas ?
?	PUNCT	0	3f8ee2355e1f4745a10f55a9cc41396f_pert_9	3f8ee2355e1f4745a10f55a9cc41396f	0	0	6	87	0	0	O que é administração de sistemas ?
O que é administração de sistemas ?	['PRON', 'PRON', 'AUX', 'NOUN', 'ADP', 'NOUN', 'PUNCT']	[0, 0, 0, 0, 0, 0, 0]	3f8ee2355e1f4745a10f55a9cc41396f_pert_9	3f8ee2355e1f4745a10f55a9cc41396f	0	-1	-1		1	2	O que é administração de sistemas ?
O	PRON	0	3f8ee2355e1f4745a10f55a9cc41396f_pert_10	3f8ee2355e1f4745a10f55a9cc41396f	0	0	0	89	0	0	O que é teste de sistemas ?
que	PRON	0	3f8ee2355e1f4745a10f55a9cc41396f_pert_10	3f8ee2355e1f4745a10f55a9cc41396f	0	0	1	90	0	0	O que é teste de sistemas ?
é	AUX	0	3f8ee2355e1f4745a10f55a9cc41396f_pert_10	3f8ee2355e1f4745a10f55a9cc41396f	0	0	2	91	0	0	O que é teste de sistemas ?
teste	NOUN	0	3f8ee2355e1f4745a10f55a9cc41396f_pert_10	3f8ee2355e1f4745a10f55a9cc41396f	0	1	3	92	0	0	O que é teste de sistemas ?
de	ADP	0	3f8ee2355e1f4745a10f55a9cc41396f_pert_10	3f8ee2355e1f4745a10f55a9cc41396f	0	0	4	93	0	0	O que é teste de sistemas ?
sistemas	NOUN	0	3f8ee2355e1f4745a10f55a9cc41396f_pert_10	3f8ee2355e1f4745a10f55a9cc41396f	0	0	5	94	0	0	O que é teste de sistemas ?
?	PUNCT	0	3f8ee2355e1f4745a10f55a9cc41396f_pert_10	3f8ee2355e1f4745a10f55a9cc41396f	0	0	6	95	0	0	O que é teste de sistemas ?
O que é teste de sistemas ?	['PRON', 'PRON', 'AUX', 'NOUN', 'ADP', 'NOUN', 'PUNCT']	[0, 0, 0, 0, 0, 0, 0]	3f8ee2355e1f4745a10f55a9cc41396f_pert_10	3f8ee2355e1f4745a10f55a9cc41396f	0	-1	-1		1	2	O que é teste de sistemas ?
O	PRON	0	3f8ee2355e1f4745a10f55a9cc41396f_pert_11	3f8ee2355e1f4745a10f55a9cc41396f	0	0	0	97	0	0	O que é design de sistemas ?
que	PRON	0	3f8ee2355e1f4745a10f55a9cc41396f_pert_11	3f8ee2355e1f4745a10f55a9cc41396f	0	0	1	98	0	0	O que é design de sistemas ?
é	AUX	0	3f8ee2355e1f4745a10f55a9cc41396f_pert_11	3f8ee2355e1f4745a10f55a9cc41396f	0	0	2	99	0	0	O que é design de sistemas ?
design	NOUN	0	3f8ee2355e1f4745a10f55a9cc41396f_pert_11	3f8ee2355e1f4745a10f55a9cc41396f	0	1	3	100	0	0	O que é design de sistemas ?
de	ADP	0	3f8ee2355e1f4745a10f55a9cc41396f_pert_11	3f8ee2355e1f4745a10f55a9cc41396f	0	0	4	101	0	0	O que é design de sistemas ?
sistemas	NOUN	0	3f8ee2355e1f4745a10f55a9cc41396f_pert_11	3f8ee2355e1f4745a10f55a9cc41396f	0	0	5	102	0	0	O que é design de sistemas ?
?	PUNCT	0	3f8ee2355e1f4745a10f55a9cc41396f_pert_11	3f8ee2355e1f4745a10f55a9cc41396f	0	0	6	103	0	0	O que é design de sistemas ?
O que é design de sistemas ?	['PRON', 'PRON', 'AUX', 'NOUN', 'ADP', 'NOUN', 'PUNCT']	[0, 0, 0, 0, 0, 0, 0]	3f8ee2355e1f4745a10f55a9cc41396f_pert_11	3f8ee2355e1f4745a10f55a9cc41396f	0	-1	-1		1	2	O que é design de sistemas ?
O	PRON	0	3f8ee2355e1f4745a10f55a9cc41396f_pert_12	3f8ee2355e1f4745a10f55a9cc41396f	0	0	0	105	0	0	O que é teoria de sistemas ?
que	PRON	0	3f8ee2355e1f4745a10f55a9cc41396f_pert_12	3f8ee2355e1f4745a10f55a9cc41396f	0	0	1	106	0	0	O que é teoria de sistemas ?
é	AUX	0	3f8ee2355e1f4745a10f55a9cc41396f_pert_12	3f8ee2355e1f4745a10f55a9cc41396f	0	0	2	107	0	0	O que é teoria de sistemas ?
teoria	NOUN	0	3f8ee2355e1f4745a10f55a9cc41396f_pert_12	3f8ee2355e1f4745a10f55a9cc41396f	0	1	3	108	0	0	O que é teoria de sistemas ?
de	ADP	0	3f8ee2355e1f4745a10f55a9cc41396f_pert_12	3f8ee2355e1f4745a10f55a9cc41396f	0	0	4	109	0	0	O que é teoria de sistemas ?
sistemas	NOUN	0	3f8ee2355e1f4745a10f55a9cc41396f_pert_12	3f8ee2355e1f4745a10f55a9cc41396f	0	0	5	110	0	0	O que é teoria de sistemas ?
?	PUNCT	0	3f8ee2355e1f4745a10f55a9cc41396f_pert_12	3f8ee2355e1f4745a10f55a9cc41396f	0	0	6	111	0	0	O que é teoria de sistemas ?
O que é teoria de sistemas ?	['PRON', 'PRON', 'AUX', 'NOUN', 'ADP', 'NOUN', 'PUNCT']	[0, 0, 0, 0, 0, 0, 0]	3f8ee2355e1f4745a10f55a9cc41396f_pert_12	3f8ee2355e1f4745a10f55a9cc41396f	0	-1	-1		1	2	O que é teoria de sistemas ?
O	PRON	0	3f8ee2355e1f4745a10f55a9cc41396f_pert_13	3f8ee2355e1f4745a10f55a9cc41396f	0	0	0	113	0	0	O que é Arquitetura de sistemas ?
que	PRON	0	3f8ee2355e1f4745a10f55a9cc41396f_pert_13	3f8ee2355e1f4745a10f55a9cc41396f	0	0	1	114	0	0	O que é Arquitetura de sistemas ?
é	AUX	0	3f8ee2355e1f4745a10f55a9cc41396f_pert_13	3f8ee2355e1f4745a10f55a9cc41396f	0	0	2	115	0	0	O que é Arquitetura de sistemas ?
Arquitetura	NOUN	0	3f8ee2355e1f4745a10f55a9cc41396f_pert_13	3f8ee2355e1f4745a10f55a9cc41396f	0	1	3	116	0	0	O que é Arquitetura de sistemas ?
de	ADP	0	3f8ee2355e1f4745a10f55a9cc41396f_pert_13	3f8ee2355e1f4745a10f55a9cc41396f	0	0	4	117	0	0	O que é Arquitetura de sistemas ?
sistemas	NOUN	0	3f8ee2355e1f4745a10f55a9cc41396f_pert_13	3f8ee2355e1f4745a10f55a9cc41396f	0	0	5	118	0	0	O que é Arquitetura de sistemas ?
?	PUNCT	0	3f8ee2355e1f4745a10f55a9cc41396f_pert_13	3f8ee2355e1f4745a10f55a9cc41396f	0	0	6	119	0	0	O que é Arquitetura de sistemas ?
O que é Arquitetura de sistemas ?	['PRON', 'PRON', 'AUX', 'NOUN', 'ADP', 'NOUN', 'PUNCT']	[0, 0, 0, 0, 0, 0, 0]	3f8ee2355e1f4745a10f55a9cc41396f_pert_13	3f8ee2355e1f4745a10f55a9cc41396f	0	-1	-1		1	2	O que é Arquitetura de sistemas ?
O	PRON	0	3f8ee2355e1f4745a10f55a9cc41396f_pert_14	3f8ee2355e1f4745a10f55a9cc41396f	0	0	0	121	0	0	O que é administrador de sistemas ?
que	PRON	0	3f8ee2355e1f4745a10f55a9cc41396f_pert_14	3f8ee2355e1f4745a10f55a9cc41396f	0	0	1	122	0	0	O que é administrador de sistemas ?
é	AUX	0	3f8ee2355e1f4745a10f55a9cc41396f_pert_14	3f8ee2355e1f4745a10f55a9cc41396f	0	0	2	123	0	0	O que é administrador de sistemas ?
administrador	NOUN	0	3f8ee2355e1f4745a10f55a9cc41396f_pert_14	3f8ee2355e1f4745a10f55a9cc41396f	0	1	3	124	0	0	O que é administrador de sistemas ?
de	ADP	0	3f8ee2355e1f4745a10f55a9cc41396f_pert_14	3f8ee2355e1f4745a10f55a9cc41396f	0	0	4	125	0	0	O que é administrador de sistemas ?
sistemas	NOUN	0	3f8ee2355e1f4745a10f55a9cc41396f_pert_14	3f8ee2355e1f4745a10f55a9cc41396f	0	0	5	126	0	0	O que é administrador de sistemas ?
?	PUNCT	0	3f8ee2355e1f4745a10f55a9cc41396f_pert_14	3f8ee2355e1f4745a10f55a9cc41396f	0	0	6	127	0	0	O que é administrador de sistemas ?
O que é administrador de sistemas ?	['PRON', 'PRON', 'AUX', 'NOUN', 'ADP', 'NOUN', 'PUNCT']	[0, 0, 0, 0, 0, 0, 0]	3f8ee2355e1f4745a10f55a9cc41396f_pert_14	3f8ee2355e1f4745a10f55a9cc41396f	0	-1	-1		1	2	O que é administrador de sistemas ?
O	PRON	0	3f8ee2355e1f4745a10f55a9cc41396f_pert_15	3f8ee2355e1f4745a10f55a9cc41396f	0	0	0	129	0	0	O que é Engenharia de sistemas ?
que	PRON	0	3f8ee2355e1f4745a10f55a9cc41396f_pert_15	3f8ee2355e1f4745a10f55a9cc41396f	0	0	1	130	0	0	O que é Engenharia de sistemas ?
é	AUX	0	3f8ee2355e1f4745a10f55a9cc41396f_pert_15	3f8ee2355e1f4745a10f55a9cc41396f	0	0	2	131	0	0	O que é Engenharia de sistemas ?
Engenharia	PROPN	0	3f8ee2355e1f4745a10f55a9cc41396f_pert_15	3f8ee2355e1f4745a10f55a9cc41396f	0	1	3	132	0	0	O que é Engenharia de sistemas ?
de	ADP	0	3f8ee2355e1f4745a10f55a9cc41396f_pert_15	3f8ee2355e1f4745a10f55a9cc41396f	0	0	4	133	0	0	O que é Engenharia de sistemas ?
sistemas	NOUN	0	3f8ee2355e1f4745a10f55a9cc41396f_pert_15	3f8ee2355e1f4745a10f55a9cc41396f	0	0	5	134	0	0	O que é Engenharia de sistemas ?
?	PUNCT	0	3f8ee2355e1f4745a10f55a9cc41396f_pert_15	3f8ee2355e1f4745a10f55a9cc41396f	0	0	6	135	0	0	O que é Engenharia de sistemas ?
O que é Engenharia de sistemas ?	['PRON', 'PRON', 'AUX', 'PROPN', 'ADP', 'NOUN', 'PUNCT']	[0, 0, 0, 0, 0, 0, 0]	3f8ee2355e1f4745a10f55a9cc41396f_pert_15	3f8ee2355e1f4745a10f55a9cc41396f	0	-1	-1		1	2	O que é Engenharia de sistemas ?
O	PRON	0	3f8ee2355e1f4745a10f55a9cc41396f_pert_16	3f8ee2355e1f4745a10f55a9cc41396f	0	0	0	137	0	0	O que é linguagem de sistemas ?
que	PRON	0	3f8ee2355e1f4745a10f55a9cc41396f_pert_16	3f8ee2355e1f4745a10f55a9cc41396f	0	0	1	138	0	0	O que é linguagem de sistemas ?
é	AUX	0	3f8ee2355e1f4745a10f55a9cc41396f_pert_16	3f8ee2355e1f4745a10f55a9cc41396f	0	0	2	139	0	0	O que é linguagem de sistemas ?
linguagem	NOUN	0	3f8ee2355e1f4745a10f55a9cc41396f_pert_16	3f8ee2355e1f4745a10f55a9cc41396f	0	1	3	140	0	0	O que é linguagem de sistemas ?
de	ADP	0	3f8ee2355e1f4745a10f55a9cc41396f_pert_16	3f8ee2355e1f4745a10f55a9cc41396f	0	0	4	141	0	0	O que é linguagem de sistemas ?
sistemas	NOUN	0	3f8ee2355e1f4745a10f55a9cc41396f_pert_16	3f8ee2355e1f4745a10f55a9cc41396f	0	0	5	142	0	0	O que é linguagem de sistemas ?
