Token	POS-Tag	OOV	Id	Origem	Classe	Perturbada	Index	__next__	Granularidade	Tipo_Texto	Sentença
smash	VERB	0	17_pert_9	17	0	1	5	156	0	0	How are the operations to smash and pop elements in a stack implemented ?
and	CCONJ	0	17_pert_9	17	0	0	6	157	0	0	How are the operations to smash and pop elements in a stack implemented ?
pop	NOUN	0	17_pert_9	17	0	0	7	158	0	0	How are the operations to smash and pop elements in a stack implemented ?
elements	NOUN	0	17_pert_9	17	0	0	8	159	0	0	How are the operations to smash and pop elements in a stack implemented ?
in	ADP	0	17_pert_9	17	0	0	9	160	0	0	How are the operations to smash and pop elements in a stack implemented ?
a	DET	0	17_pert_9	17	0	0	10	161	0	0	How are the operations to smash and pop elements in a stack implemented ?
stack	NOUN	0	17_pert_9	17	0	0	11	162	0	0	How are the operations to smash and pop elements in a stack implemented ?
implemented	VERB	0	17_pert_9	17	0	0	12	163	0	0	How are the operations to smash and pop elements in a stack implemented ?
?	PUNCT	0	17_pert_9	17	0	0	13	164	0	0	How are the operations to smash and pop elements in a stack implemented ?
10	['SCONJ', 'AUX', 'DET', 'NOUN', 'PART', 'VERB', 'CCONJ', 'NOUN', 'NOUN', 'ADP', 'DET', 'NOUN', 'VERB', 'PUNCT']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	17_pert_9	17	0	-1	-1		1	2	How are the operations to smash and pop elements in a stack implemented ?
How	SCONJ	0	17_pert_10	17	0	0	0	166	0	0	How are the operations to throw and pop elements in a stack implemented ?
are	AUX	0	17_pert_10	17	0	0	1	167	0	0	How are the operations to throw and pop elements in a stack implemented ?
the	DET	0	17_pert_10	17	0	0	2	168	0	0	How are the operations to throw and pop elements in a stack implemented ?
operations	NOUN	0	17_pert_10	17	0	0	3	169	0	0	How are the operations to throw and pop elements in a stack implemented ?
to	PART	0	17_pert_10	17	0	0	4	170	0	0	How are the operations to throw and pop elements in a stack implemented ?
throw	VERB	0	17_pert_10	17	0	1	5	171	0	0	How are the operations to throw and pop elements in a stack implemented ?
and	CCONJ	0	17_pert_10	17	0	0	6	172	0	0	How are the operations to throw and pop elements in a stack implemented ?
pop	NOUN	0	17_pert_10	17	0	0	7	173	0	0	How are the operations to throw and pop elements in a stack implemented ?
elements	NOUN	0	17_pert_10	17	0	0	8	174	0	0	How are the operations to throw and pop elements in a stack implemented ?
in	ADP	0	17_pert_10	17	0	0	9	175	0	0	How are the operations to throw and pop elements in a stack implemented ?
a	DET	0	17_pert_10	17	0	0	10	176	0	0	How are the operations to throw and pop elements in a stack implemented ?
stack	NOUN	0	17_pert_10	17	0	0	11	177	0	0	How are the operations to throw and pop elements in a stack implemented ?
implemented	VERB	0	17_pert_10	17	0	0	12	178	0	0	How are the operations to throw and pop elements in a stack implemented ?
?	PUNCT	0	17_pert_10	17	0	0	13	179	0	0	How are the operations to throw and pop elements in a stack implemented ?
11	['SCONJ', 'AUX', 'DET', 'NOUN', 'PART', 'VERB', 'CCONJ', 'NOUN', 'NOUN', 'ADP', 'DET', 'NOUN', 'VERB', 'PUNCT']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	17_pert_10	17	0	-1	-1		1	2	How are the operations to throw and pop elements in a stack implemented ?
How	SCONJ	0	17_pert_11	17	0	0	0	181	0	0	How are the operations to grab and pop elements in a stack implemented ?
are	AUX	0	17_pert_11	17	0	0	1	182	0	0	How are the operations to grab and pop elements in a stack implemented ?
the	DET	0	17_pert_11	17	0	0	2	183	0	0	How are the operations to grab and pop elements in a stack implemented ?
operations	NOUN	0	17_pert_11	17	0	0	3	184	0	0	How are the operations to grab and pop elements in a stack implemented ?
to	PART	0	17_pert_11	17	0	0	4	185	0	0	How are the operations to grab and pop elements in a stack implemented ?
grab	VERB	0	17_pert_11	17	0	1	5	186	0	0	How are the operations to grab and pop elements in a stack implemented ?
and	CCONJ	0	17_pert_11	17	0	0	6	187	0	0	How are the operations to grab and pop elements in a stack implemented ?
pop	VERB	0	17_pert_11	17	0	0	7	188	0	0	How are the operations to grab and pop elements in a stack implemented ?
elements	NOUN	0	17_pert_11	17	0	0	8	189	0	0	How are the operations to grab and pop elements in a stack implemented ?
in	ADP	0	17_pert_11	17	0	0	9	190	0	0	How are the operations to grab and pop elements in a stack implemented ?
a	DET	0	17_pert_11	17	0	0	10	191	0	0	How are the operations to grab and pop elements in a stack implemented ?
stack	NOUN	0	17_pert_11	17	0	0	11	192	0	0	How are the operations to grab and pop elements in a stack implemented ?
implemented	VERB	0	17_pert_11	17	0	0	12	193	0	0	How are the operations to grab and pop elements in a stack implemented ?
?	PUNCT	0	17_pert_11	17	0	0	13	194	0	0	How are the operations to grab and pop elements in a stack implemented ?
12	['SCONJ', 'AUX', 'DET', 'NOUN', 'PART', 'VERB', 'CCONJ', 'VERB', 'NOUN', 'ADP', 'DET', 'NOUN', 'VERB', 'PUNCT']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	17_pert_11	17	0	-1	-1		1	2	How are the operations to grab and pop elements in a stack implemented ?
How	SCONJ	0	17_pert_12	17	0	0	0	196	0	0	How are the operations to hit and pop elements in a stack implemented ?
are	AUX	0	17_pert_12	17	0	0	1	197	0	0	How are the operations to hit and pop elements in a stack implemented ?
the	DET	0	17_pert_12	17	0	0	2	198	0	0	How are the operations to hit and pop elements in a stack implemented ?
operations	NOUN	0	17_pert_12	17	0	0	3	199	0	0	How are the operations to hit and pop elements in a stack implemented ?
to	PART	0	17_pert_12	17	0	0	4	200	0	0	How are the operations to hit and pop elements in a stack implemented ?
hit	VERB	0	17_pert_12	17	0	1	5	201	0	0	How are the operations to hit and pop elements in a stack implemented ?
and	CCONJ	0	17_pert_12	17	0	0	6	202	0	0	How are the operations to hit and pop elements in a stack implemented ?
pop	VERB	0	17_pert_12	17	0	0	7	203	0	0	How are the operations to hit and pop elements in a stack implemented ?
elements	NOUN	0	17_pert_12	17	0	0	8	204	0	0	How are the operations to hit and pop elements in a stack implemented ?
in	ADP	0	17_pert_12	17	0	0	9	205	0	0	How are the operations to hit and pop elements in a stack implemented ?
a	DET	0	17_pert_12	17	0	0	10	206	0	0	How are the operations to hit and pop elements in a stack implemented ?
stack	NOUN	0	17_pert_12	17	0	0	11	207	0	0	How are the operations to hit and pop elements in a stack implemented ?
implemented	VERB	0	17_pert_12	17	0	0	12	208	0	0	How are the operations to hit and pop elements in a stack implemented ?
?	PUNCT	0	17_pert_12	17	0	0	13	209	0	0	How are the operations to hit and pop elements in a stack implemented ?
13	['SCONJ', 'AUX', 'DET', 'NOUN', 'PART', 'VERB', 'CCONJ', 'VERB', 'NOUN', 'ADP', 'DET', 'NOUN', 'VERB', 'PUNCT']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	17_pert_12	17	0	-1	-1		1	2	How are the operations to hit and pop elements in a stack implemented ?
How	SCONJ	0	17_pert_13	17	0	0	0	211	0	0	How are the operations to load and pop elements in a stack implemented ?
are	AUX	0	17_pert_13	17	0	0	1	212	0	0	How are the operations to load and pop elements in a stack implemented ?
the	DET	0	17_pert_13	17	0	0	2	213	0	0	How are the operations to load and pop elements in a stack implemented ?
operations	NOUN	0	17_pert_13	17	0	0	3	214	0	0	How are the operations to load and pop elements in a stack implemented ?
to	PART	0	17_pert_13	17	0	0	4	215	0	0	How are the operations to load and pop elements in a stack implemented ?
load	VERB	0	17_pert_13	17	0	1	5	216	0	0	How are the operations to load and pop elements in a stack implemented ?
and	CCONJ	0	17_pert_13	17	0	0	6	217	0	0	How are the operations to load and pop elements in a stack implemented ?
pop	NOUN	0	17_pert_13	17	0	0	7	218	0	0	How are the operations to load and pop elements in a stack implemented ?
elements	NOUN	0	17_pert_13	17	0	0	8	219	0	0	How are the operations to load and pop elements in a stack implemented ?
in	ADP	0	17_pert_13	17	0	0	9	220	0	0	How are the operations to load and pop elements in a stack implemented ?
a	DET	0	17_pert_13	17	0	0	10	221	0	0	How are the operations to load and pop elements in a stack implemented ?
stack	NOUN	0	17_pert_13	17	0	0	11	222	0	0	How are the operations to load and pop elements in a stack implemented ?
implemented	VERB	0	17_pert_13	17	0	0	12	223	0	0	How are the operations to load and pop elements in a stack implemented ?
?	PUNCT	0	17_pert_13	17	0	0	13	224	0	0	How are the operations to load and pop elements in a stack implemented ?
14	['SCONJ', 'AUX', 'DET', 'NOUN', 'PART', 'VERB', 'CCONJ', 'NOUN', 'NOUN', 'ADP', 'DET', 'NOUN', 'VERB', 'PUNCT']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	17_pert_13	17	0	-1	-1		1	2	How are the operations to load and pop elements in a stack implemented ?
How	SCONJ	0	17_pert_14	17	0	0	0	226	0	0	How are the operations to scratch and pop elements in a stack implemented ?
are	AUX	0	17_pert_14	17	0	0	1	227	0	0	How are the operations to scratch and pop elements in a stack implemented ?
the	DET	0	17_pert_14	17	0	0	2	228	0	0	How are the operations to scratch and pop elements in a stack implemented ?
