Token	POS-Tag	OOV	Id	Origem	Classe	Perturbada	Index	Granularidade	Tipo_Texto	Sentença
nome	NOUN	0	5a8c3316fd22b3001a8d8643_pert_3	5a8c3316fd22b3001a8d8643	0	0	3	0	0	Qual era o nome do filho incompleto ?
do	ADP	0	5a8c3316fd22b3001a8d8643_pert_3	5a8c3316fd22b3001a8d8643	0	0	4	0	0	Qual era o nome do filho incompleto ?
filho	NOUN	0	5a8c3316fd22b3001a8d8643_pert_3	5a8c3316fd22b3001a8d8643	0	1	5	0	0	Qual era o nome do filho incompleto ?
incompleto	ADJ	1	5a8c3316fd22b3001a8d8643_pert_3	5a8c3316fd22b3001a8d8643	0	0	6	0	0	Qual era o nome do filho incompleto ?
?	PUNCT	0	5a8c3316fd22b3001a8d8643_pert_3	5a8c3316fd22b3001a8d8643	0	0	7	0	0	Qual era o nome do filho incompleto ?
Qual era o nome do filho incompleto ?	['PRON', 'AUX', 'DET', 'NOUN', 'ADP', 'NOUN', 'ADJ', 'PUNCT']	[0, 0, 0, 0, 0, 0, 1, 0]	5a8c3316fd22b3001a8d8643_pert_3	5a8c3316fd22b3001a8d8643	0	-1	-1	1	2	Qual era o nome do filho incompleto ?
Qual	PRON	0	5a8c3316fd22b3001a8d8643_pert_4	5a8c3316fd22b3001a8d8643	0	0	0	0	0	Qual era o nome do estudante incompleto ?
era	AUX	0	5a8c3316fd22b3001a8d8643_pert_4	5a8c3316fd22b3001a8d8643	0	0	1	0	0	Qual era o nome do estudante incompleto ?
o	DET	0	5a8c3316fd22b3001a8d8643_pert_4	5a8c3316fd22b3001a8d8643	0	0	2	0	0	Qual era o nome do estudante incompleto ?
nome	NOUN	0	5a8c3316fd22b3001a8d8643_pert_4	5a8c3316fd22b3001a8d8643	0	0	3	0	0	Qual era o nome do estudante incompleto ?
do	ADP	0	5a8c3316fd22b3001a8d8643_pert_4	5a8c3316fd22b3001a8d8643	0	0	4	0	0	Qual era o nome do estudante incompleto ?
estudante	NOUN	0	5a8c3316fd22b3001a8d8643_pert_4	5a8c3316fd22b3001a8d8643	0	1	5	0	0	Qual era o nome do estudante incompleto ?
incompleto	ADJ	1	5a8c3316fd22b3001a8d8643_pert_4	5a8c3316fd22b3001a8d8643	0	0	6	0	0	Qual era o nome do estudante incompleto ?
?	PUNCT	0	5a8c3316fd22b3001a8d8643_pert_4	5a8c3316fd22b3001a8d8643	0	0	7	0	0	Qual era o nome do estudante incompleto ?
Qual era o nome do estudante incompleto ?	['PRON', 'AUX', 'DET', 'NOUN', 'ADP', 'NOUN', 'ADJ', 'PUNCT']	[0, 0, 0, 0, 0, 0, 1, 0]	5a8c3316fd22b3001a8d8643_pert_4	5a8c3316fd22b3001a8d8643	0	-1	-1	1	2	Qual era o nome do estudante incompleto ?
Qual	PRON	0	5a8c3316fd22b3001a8d8643_pert_5	5a8c3316fd22b3001a8d8643	0	0	0	0	0	Qual era o nome do candidato incompleto ?
era	AUX	0	5a8c3316fd22b3001a8d8643_pert_5	5a8c3316fd22b3001a8d8643	0	0	1	0	0	Qual era o nome do candidato incompleto ?
o	DET	0	5a8c3316fd22b3001a8d8643_pert_5	5a8c3316fd22b3001a8d8643	0	0	2	0	0	Qual era o nome do candidato incompleto ?
nome	NOUN	0	5a8c3316fd22b3001a8d8643_pert_5	5a8c3316fd22b3001a8d8643	0	0	3	0	0	Qual era o nome do candidato incompleto ?
do	ADP	0	5a8c3316fd22b3001a8d8643_pert_5	5a8c3316fd22b3001a8d8643	0	0	4	0	0	Qual era o nome do candidato incompleto ?
candidato	NOUN	0	5a8c3316fd22b3001a8d8643_pert_5	5a8c3316fd22b3001a8d8643	0	1	5	0	0	Qual era o nome do candidato incompleto ?
incompleto	ADJ	1	5a8c3316fd22b3001a8d8643_pert_5	5a8c3316fd22b3001a8d8643	0	0	6	0	0	Qual era o nome do candidato incompleto ?
?	PUNCT	0	5a8c3316fd22b3001a8d8643_pert_5	5a8c3316fd22b3001a8d8643	0	0	7	0	0	Qual era o nome do candidato incompleto ?
Qual era o nome do candidato incompleto ?	['PRON', 'AUX', 'DET', 'NOUN', 'ADP', 'NOUN', 'ADJ', 'PUNCT']	[0, 0, 0, 0, 0, 0, 1, 0]	5a8c3316fd22b3001a8d8643_pert_5	5a8c3316fd22b3001a8d8643	0	-1	-1	1	2	Qual era o nome do candidato incompleto ?
Qual	PRON	0	5a8c3316fd22b3001a8d8643_pert_6	5a8c3316fd22b3001a8d8643	0	0	0	0	0	Qual era o nome do termo incompleto ?
era	AUX	0	5a8c3316fd22b3001a8d8643_pert_6	5a8c3316fd22b3001a8d8643	0	0	1	0	0	Qual era o nome do termo incompleto ?
o	DET	0	5a8c3316fd22b3001a8d8643_pert_6	5a8c3316fd22b3001a8d8643	0	0	2	0	0	Qual era o nome do termo incompleto ?
nome	NOUN	0	5a8c3316fd22b3001a8d8643_pert_6	5a8c3316fd22b3001a8d8643	0	0	3	0	0	Qual era o nome do termo incompleto ?
do	ADP	0	5a8c3316fd22b3001a8d8643_pert_6	5a8c3316fd22b3001a8d8643	0	0	4	0	0	Qual era o nome do termo incompleto ?
termo	NOUN	0	5a8c3316fd22b3001a8d8643_pert_6	5a8c3316fd22b3001a8d8643	0	1	5	0	0	Qual era o nome do termo incompleto ?
incompleto	ADJ	1	5a8c3316fd22b3001a8d8643_pert_6	5a8c3316fd22b3001a8d8643	0	0	6	0	0	Qual era o nome do termo incompleto ?
?	PUNCT	0	5a8c3316fd22b3001a8d8643_pert_6	5a8c3316fd22b3001a8d8643	0	0	7	0	0	Qual era o nome do termo incompleto ?
Qual era o nome do termo incompleto ?	['PRON', 'AUX', 'DET', 'NOUN', 'ADP', 'NOUN', 'ADJ', 'PUNCT']	[0, 0, 0, 0, 0, 0, 1, 0]	5a8c3316fd22b3001a8d8643_pert_6	5a8c3316fd22b3001a8d8643	0	-1	-1	1	2	Qual era o nome do termo incompleto ?
Qual	PRON	0	5a8c3316fd22b3001a8d8643_pert_7	5a8c3316fd22b3001a8d8643	0	0	0	0	0	Qual era o nome do trabalho incompleto ?
era	AUX	0	5a8c3316fd22b3001a8d8643_pert_7	5a8c3316fd22b3001a8d8643	0	0	1	0	0	Qual era o nome do trabalho incompleto ?
o	DET	0	5a8c3316fd22b3001a8d8643_pert_7	5a8c3316fd22b3001a8d8643	0	0	2	0	0	Qual era o nome do trabalho incompleto ?
nome	NOUN	0	5a8c3316fd22b3001a8d8643_pert_7	5a8c3316fd22b3001a8d8643	0	0	3	0	0	Qual era o nome do trabalho incompleto ?
do	ADP	0	5a8c3316fd22b3001a8d8643_pert_7	5a8c3316fd22b3001a8d8643	0	0	4	0	0	Qual era o nome do trabalho incompleto ?
trabalho	NOUN	0	5a8c3316fd22b3001a8d8643_pert_7	5a8c3316fd22b3001a8d8643	0	1	5	0	0	Qual era o nome do trabalho incompleto ?
incompleto	ADJ	1	5a8c3316fd22b3001a8d8643_pert_7	5a8c3316fd22b3001a8d8643	0	0	6	0	0	Qual era o nome do trabalho incompleto ?
?	PUNCT	0	5a8c3316fd22b3001a8d8643_pert_7	5a8c3316fd22b3001a8d8643	0	0	7	0	0	Qual era o nome do trabalho incompleto ?
Qual era o nome do trabalho incompleto ?	['PRON', 'AUX', 'DET', 'NOUN', 'ADP', 'NOUN', 'ADJ', 'PUNCT']	[0, 0, 0, 0, 0, 0, 1, 0]	5a8c3316fd22b3001a8d8643_pert_7	5a8c3316fd22b3001a8d8643	0	-1	-1	1	2	Qual era o nome do trabalho incompleto ?
Qual	PRON	0	5a8c3316fd22b3001a8d8643_pert_8	5a8c3316fd22b3001a8d8643	0	0	0	0	0	Qual era o nome do curso incompleto ?
era	AUX	0	5a8c3316fd22b3001a8d8643_pert_8	5a8c3316fd22b3001a8d8643	0	0	1	0	0	Qual era o nome do curso incompleto ?
o	DET	0	5a8c3316fd22b3001a8d8643_pert_8	5a8c3316fd22b3001a8d8643	0	0	2	0	0	Qual era o nome do curso incompleto ?
nome	NOUN	0	5a8c3316fd22b3001a8d8643_pert_8	5a8c3316fd22b3001a8d8643	0	0	3	0	0	Qual era o nome do curso incompleto ?
do	ADP	0	5a8c3316fd22b3001a8d8643_pert_8	5a8c3316fd22b3001a8d8643	0	0	4	0	0	Qual era o nome do curso incompleto ?
curso	NOUN	0	5a8c3316fd22b3001a8d8643_pert_8	5a8c3316fd22b3001a8d8643	0	1	5	0	0	Qual era o nome do curso incompleto ?
incompleto	ADJ	1	5a8c3316fd22b3001a8d8643_pert_8	5a8c3316fd22b3001a8d8643	0	0	6	0	0	Qual era o nome do curso incompleto ?
?	PUNCT	0	5a8c3316fd22b3001a8d8643_pert_8	5a8c3316fd22b3001a8d8643	0	0	7	0	0	Qual era o nome do curso incompleto ?
Qual era o nome do curso incompleto ?	['PRON', 'AUX', 'DET', 'NOUN', 'ADP', 'NOUN', 'ADJ', 'PUNCT']	[0, 0, 0, 0, 0, 0, 1, 0]	5a8c3316fd22b3001a8d8643_pert_8	5a8c3316fd22b3001a8d8643	0	-1	-1	1	2	Qual era o nome do curso incompleto ?
Qual	PRON	0	5a8c3316fd22b3001a8d8643_pert_9	5a8c3316fd22b3001a8d8643	0	0	0	0	0	Qual era o nome do sujeito incompleto ?
era	AUX	0	5a8c3316fd22b3001a8d8643_pert_9	5a8c3316fd22b3001a8d8643	0	0	1	0	0	Qual era o nome do sujeito incompleto ?
o	DET	0	5a8c3316fd22b3001a8d8643_pert_9	5a8c3316fd22b3001a8d8643	0	0	2	0	0	Qual era o nome do sujeito incompleto ?
nome	NOUN	0	5a8c3316fd22b3001a8d8643_pert_9	5a8c3316fd22b3001a8d8643	0	0	3	0	0	Qual era o nome do sujeito incompleto ?
do	ADP	0	5a8c3316fd22b3001a8d8643_pert_9	5a8c3316fd22b3001a8d8643	0	0	4	0	0	Qual era o nome do sujeito incompleto ?
sujeito	NOUN	0	5a8c3316fd22b3001a8d8643_pert_9	5a8c3316fd22b3001a8d8643	0	1	5	0	0	Qual era o nome do sujeito incompleto ?
incompleto	ADJ	1	5a8c3316fd22b3001a8d8643_pert_9	5a8c3316fd22b3001a8d8643	0	0	6	0	0	Qual era o nome do sujeito incompleto ?
?	PUNCT	0	5a8c3316fd22b3001a8d8643_pert_9	5a8c3316fd22b3001a8d8643	0	0	7	0	0	Qual era o nome do sujeito incompleto ?
Qual era o nome do sujeito incompleto ?	['PRON', 'AUX', 'DET', 'NOUN', 'ADP', 'NOUN', 'ADJ', 'PUNCT']	[0, 0, 0, 0, 0, 0, 1, 0]	5a8c3316fd22b3001a8d8643_pert_9	5a8c3316fd22b3001a8d8643	0	-1	-1	1	2	Qual era o nome do sujeito incompleto ?
Qual	PRON	0	5a8c3316fd22b3001a8d8643_pert_10	5a8c3316fd22b3001a8d8643	0	0	0	0	0	Qual era o nome do texto incompleto ?
era	AUX	0	5a8c3316fd22b3001a8d8643_pert_10	5a8c3316fd22b3001a8d8643	0	0	1	0	0	Qual era o nome do texto incompleto ?
o	DET	0	5a8c3316fd22b3001a8d8643_pert_10	5a8c3316fd22b3001a8d8643	0	0	2	0	0	Qual era o nome do texto incompleto ?
nome	NOUN	0	5a8c3316fd22b3001a8d8643_pert_10	5a8c3316fd22b3001a8d8643	0	0	3	0	0	Qual era o nome do texto incompleto ?
do	ADP	0	5a8c3316fd22b3001a8d8643_pert_10	5a8c3316fd22b3001a8d8643	0	0	4	0	0	Qual era o nome do texto incompleto ?
texto	NOUN	0	5a8c3316fd22b3001a8d8643_pert_10	5a8c3316fd22b3001a8d8643	0	1	5	0	0	Qual era o nome do texto incompleto ?
incompleto	ADJ	1	5a8c3316fd22b3001a8d8643_pert_10	5a8c3316fd22b3001a8d8643	0	0	6	0	0	Qual era o nome do texto incompleto ?
?	PUNCT	0	5a8c3316fd22b3001a8d8643_pert_10	5a8c3316fd22b3001a8d8643	0	0	7	0	0	Qual era o nome do texto incompleto ?
Qual era o nome do texto incompleto ?	['PRON', 'AUX', 'DET', 'NOUN', 'ADP', 'NOUN', 'ADJ', 'PUNCT']	[0, 0, 0, 0, 0, 0, 1, 0]	5a8c3316fd22b3001a8d8643_pert_10	5a8c3316fd22b3001a8d8643	0	-1	-1	1	2	Qual era o nome do texto incompleto ?
Qual	PRON	0	5a8c3316fd22b3001a8d8643_pert_11	5a8c3316fd22b3001a8d8643	0	0	0	0	0	Qual era o nome do trabalhador incompleto ?
era	AUX	0	5a8c3316fd22b3001a8d8643_pert_11	5a8c3316fd22b3001a8d8643	0	0	1	0	0	Qual era o nome do trabalhador incompleto ?
o	DET	0	5a8c3316fd22b3001a8d8643_pert_11	5a8c3316fd22b3001a8d8643	0	0	2	0	0	Qual era o nome do trabalhador incompleto ?
nome	NOUN	0	5a8c3316fd22b3001a8d8643_pert_11	5a8c3316fd22b3001a8d8643	0	0	3	0	0	Qual era o nome do trabalhador incompleto ?
do	ADP	0	5a8c3316fd22b3001a8d8643_pert_11	5a8c3316fd22b3001a8d8643	0	0	4	0	0	Qual era o nome do trabalhador incompleto ?
trabalhador	NOUN	0	5a8c3316fd22b3001a8d8643_pert_11	5a8c3316fd22b3001a8d8643	0	1	5	0	0	Qual era o nome do trabalhador incompleto ?
incompleto	ADJ	1	5a8c3316fd22b3001a8d8643_pert_11	5a8c3316fd22b3001a8d8643	0	0	6	0	0	Qual era o nome do trabalhador incompleto ?
?	PUNCT	0	5a8c3316fd22b3001a8d8643_pert_11	5a8c3316fd22b3001a8d8643	0	0	7	0	0	Qual era o nome do trabalhador incompleto ?
Qual era o nome do trabalhador incompleto ?	['PRON', 'AUX', 'DET', 'NOUN', 'ADP', 'NOUN', 'ADJ', 'PUNCT']	[0, 0, 0, 0, 0, 0, 1, 0]	5a8c3316fd22b3001a8d8643_pert_11	5a8c3316fd22b3001a8d8643	0	-1	-1	1	2	Qual era o nome do trabalhador incompleto ?
Qual	PRON	0	5a8c3316fd22b3001a8d8643_pert_12	5a8c3316fd22b3001a8d8643	0	0	0	0	0	Qual era o nome do verbo incompleto ?
era	AUX	0	5a8c3316fd22b3001a8d8643_pert_12	5a8c3316fd22b3001a8d8643	0	0	1	0	0	Qual era o nome do verbo incompleto ?
o	DET	0	5a8c3316fd22b3001a8d8643_pert_12	5a8c3316fd22b3001a8d8643	0	0	2	0	0	Qual era o nome do verbo incompleto ?
nome	NOUN	0	5a8c3316fd22b3001a8d8643_pert_12	5a8c3316fd22b3001a8d8643	0	0	3	0	0	Qual era o nome do verbo incompleto ?
do	ADP	0	5a8c3316fd22b3001a8d8643_pert_12	5a8c3316fd22b3001a8d8643	0	0	4	0	0	Qual era o nome do verbo incompleto ?
verbo	NOUN	0	5a8c3316fd22b3001a8d8643_pert_12	5a8c3316fd22b3001a8d8643	0	1	5	0	0	Qual era o nome do verbo incompleto ?
incompleto	ADJ	1	5a8c3316fd22b3001a8d8643_pert_12	5a8c3316fd22b3001a8d8643	0	0	6	0	0	Qual era o nome do verbo incompleto ?
?	PUNCT	0	5a8c3316fd22b3001a8d8643_pert_12	5a8c3316fd22b3001a8d8643	0	0	7	0	0	Qual era o nome do verbo incompleto ?
Qual era o nome do verbo incompleto ?	['PRON', 'AUX', 'DET', 'NOUN', 'ADP', 'NOUN', 'ADJ', 'PUNCT']	[0, 0, 0, 0, 0, 0, 1, 0]	5a8c3316fd22b3001a8d8643_pert_12	5a8c3316fd22b3001a8d8643	0	-1	-1	1	2	Qual era o nome do verbo incompleto ?
Qual	PRON	0	5a8c3316fd22b3001a8d8643_pert_13	5a8c3316fd22b3001a8d8643	0	0	0	0	0	Qual era o nome do projeto incompleto ?
era	AUX	0	5a8c3316fd22b3001a8d8643_pert_13	5a8c3316fd22b3001a8d8643	0	0	1	0	0	Qual era o nome do projeto incompleto ?
o	DET	0	5a8c3316fd22b3001a8d8643_pert_13	5a8c3316fd22b3001a8d8643	0	0	2	0	0	Qual era o nome do projeto incompleto ?
nome	NOUN	0	5a8c3316fd22b3001a8d8643_pert_13	5a8c3316fd22b3001a8d8643	0	0	3	0	0	Qual era o nome do projeto incompleto ?
do	ADP	0	5a8c3316fd22b3001a8d8643_pert_13	5a8c3316fd22b3001a8d8643	0	0	4	0	0	Qual era o nome do projeto incompleto ?
projeto	NOUN	0	5a8c3316fd22b3001a8d8643_pert_13	5a8c3316fd22b3001a8d8643	0	1	5	0	0	Qual era o nome do projeto incompleto ?
incompleto	ADJ	1	5a8c3316fd22b3001a8d8643_pert_13	5a8c3316fd22b3001a8d8643	0	0	6	0	0	Qual era o nome do projeto incompleto ?
?	PUNCT	0	5a8c3316fd22b3001a8d8643_pert_13	5a8c3316fd22b3001a8d8643	0	0	7	0	0	Qual era o nome do projeto incompleto ?
Qual era o nome do projeto incompleto ?	['PRON', 'AUX', 'DET', 'NOUN', 'ADP', 'NOUN', 'ADJ', 'PUNCT']	[0, 0, 0, 0, 0, 0, 1, 0]	5a8c3316fd22b3001a8d8643_pert_13	5a8c3316fd22b3001a8d8643	0	-1	-1	1	2	Qual era o nome do projeto incompleto ?
Qual	PRON	0	5a8c3316fd22b3001a8d8643_pert_14	5a8c3316fd22b3001a8d8643	0	0	0	0	0	Qual era o nome do ano incompleto ?
era	AUX	0	5a8c3316fd22b3001a8d8643_pert_14	5a8c3316fd22b3001a8d8643	0	0	1	0	0	Qual era o nome do ano incompleto ?
o	DET	0	5a8c3316fd22b3001a8d8643_pert_14	5a8c3316fd22b3001a8d8643	0	0	2	0	0	Qual era o nome do ano incompleto ?
nome	NOUN	0	5a8c3316fd22b3001a8d8643_pert_14	5a8c3316fd22b3001a8d8643	0	0	3	0	0	Qual era o nome do ano incompleto ?
do	ADP	0	5a8c3316fd22b3001a8d8643_pert_14	5a8c3316fd22b3001a8d8643	0	0	4	0	0	Qual era o nome do ano incompleto ?
ano	NOUN	0	5a8c3316fd22b3001a8d8643_pert_14	5a8c3316fd22b3001a8d8643	0	1	5	0	0	Qual era o nome do ano incompleto ?
incompleto	ADJ	1	5a8c3316fd22b3001a8d8643_pert_14	5a8c3316fd22b3001a8d8643	0	0	6	0	0	Qual era o nome do ano incompleto ?
?	PUNCT	0	5a8c3316fd22b3001a8d8643_pert_14	5a8c3316fd22b3001a8d8643	0	0	7	0	0	Qual era o nome do ano incompleto ?
Qual era o nome do ano incompleto ?	['PRON', 'AUX', 'DET', 'NOUN', 'ADP', 'NOUN', 'ADJ', 'PUNCT']	[0, 0, 0, 0, 0, 0, 1, 0]	5a8c3316fd22b3001a8d8643_pert_14	5a8c3316fd22b3001a8d8643	0	-1	-1	1	2	Qual era o nome do ano incompleto ?
Qual	PRON	0	5a8c3316fd22b3001a8d8643_pert_15	5a8c3316fd22b3001a8d8643	0	0	0	0	0	Qual era o nome do quadro incompleto ?
era	AUX	0	5a8c3316fd22b3001a8d8643_pert_15	5a8c3316fd22b3001a8d8643	0	0	1	0	0	Qual era o nome do quadro incompleto ?
o	DET	0	5a8c3316fd22b3001a8d8643_pert_15	5a8c3316fd22b3001a8d8643	0	0	2	0	0	Qual era o nome do quadro incompleto ?
nome	NOUN	0	5a8c3316fd22b3001a8d8643_pert_15	5a8c3316fd22b3001a8d8643	0	0	3	0	0	Qual era o nome do quadro incompleto ?
do	ADP	0	5a8c3316fd22b3001a8d8643_pert_15	5a8c3316fd22b3001a8d8643	0	0	4	0	0	Qual era o nome do quadro incompleto ?
quadro	NOUN	0	5a8c3316fd22b3001a8d8643_pert_15	5a8c3316fd22b3001a8d8643	0	1	5	0	0	Qual era o nome do quadro incompleto ?
incompleto	ADJ	1	5a8c3316fd22b3001a8d8643_pert_15	5a8c3316fd22b3001a8d8643	0	0	6	0	0	Qual era o nome do quadro incompleto ?
?	PUNCT	0	5a8c3316fd22b3001a8d8643_pert_15	5a8c3316fd22b3001a8d8643	0	0	7	0	0	Qual era o nome do quadro incompleto ?
Qual era o nome do quadro incompleto ?	['PRON', 'AUX', 'DET', 'NOUN', 'ADP', 'NOUN', 'ADJ', 'PUNCT']	[0, 0, 0, 0, 0, 0, 1, 0]	5a8c3316fd22b3001a8d8643_pert_15	5a8c3316fd22b3001a8d8643	0	-1	-1	1	2	Qual era o nome do quadro incompleto ?
Qual	PRON	0	5a8c3316fd22b3001a8d8643_pert_16	5a8c3316fd22b3001a8d8643	0	0	0	0	0	Qual era o nome do produto incompleto ?
era	AUX	0	5a8c3316fd22b3001a8d8643_pert_16	5a8c3316fd22b3001a8d8643	0	0	1	0	0	Qual era o nome do produto incompleto ?
o	DET	0	5a8c3316fd22b3001a8d8643_pert_16	5a8c3316fd22b3001a8d8643	0	0	2	0	0	Qual era o nome do produto incompleto ?
nome	NOUN	0	5a8c3316fd22b3001a8d8643_pert_16	5a8c3316fd22b3001a8d8643	0	0	3	0	0	Qual era o nome do produto incompleto ?
do	ADP	0	5a8c3316fd22b3001a8d8643_pert_16	5a8c3316fd22b3001a8d8643	0	0	4	0	0	Qual era o nome do produto incompleto ?
produto	NOUN	0	5a8c3316fd22b3001a8d8643_pert_16	5a8c3316fd22b3001a8d8643	0	1	5	0	0	Qual era o nome do produto incompleto ?
