Token	POS-Tag	OOV	Id	Origem	Classe	Perturbada	Index	Sentença
Que	SCONJ	0	573121fca5e9cc1400cdbc66_pert_1	573121fca5e9cc1400cdbc66	0	0	0	Que tratado tem de armas nucleares ?
tratado	NOUN	0	573121fca5e9cc1400cdbc66_pert_1	573121fca5e9cc1400cdbc66	0	0	1	Que tratado tem de armas nucleares ?
tem	VERB	0	573121fca5e9cc1400cdbc66_pert_1	573121fca5e9cc1400cdbc66	0	1	2	Que tratado tem de armas nucleares ?
de	ADP	0	573121fca5e9cc1400cdbc66_pert_1	573121fca5e9cc1400cdbc66	0	0	3	Que tratado tem de armas nucleares ?
armas	NOUN	0	573121fca5e9cc1400cdbc66_pert_1	573121fca5e9cc1400cdbc66	0	0	4	Que tratado tem de armas nucleares ?
nucleares	ADJ	0	573121fca5e9cc1400cdbc66_pert_1	573121fca5e9cc1400cdbc66	0	0	5	Que tratado tem de armas nucleares ?
?	PUNCT	0	573121fca5e9cc1400cdbc66_pert_1	573121fca5e9cc1400cdbc66	0	0	6	Que tratado tem de armas nucleares ?
Que	SCONJ	0	573121fca5e9cc1400cdbc66_pert_2	573121fca5e9cc1400cdbc66	0	0	0	Que tratado é de armas nucleares ?
tratado	NOUN	0	573121fca5e9cc1400cdbc66_pert_2	573121fca5e9cc1400cdbc66	0	0	1	Que tratado é de armas nucleares ?
é	AUX	0	573121fca5e9cc1400cdbc66_pert_2	573121fca5e9cc1400cdbc66	0	1	2	Que tratado é de armas nucleares ?
de	ADP	0	573121fca5e9cc1400cdbc66_pert_2	573121fca5e9cc1400cdbc66	0	0	3	Que tratado é de armas nucleares ?
armas	NOUN	0	573121fca5e9cc1400cdbc66_pert_2	573121fca5e9cc1400cdbc66	0	0	4	Que tratado é de armas nucleares ?
nucleares	ADJ	0	573121fca5e9cc1400cdbc66_pert_2	573121fca5e9cc1400cdbc66	0	0	5	Que tratado é de armas nucleares ?
?	PUNCT	0	573121fca5e9cc1400cdbc66_pert_2	573121fca5e9cc1400cdbc66	0	0	6	Que tratado é de armas nucleares ?
Que	SCONJ	0	573121fca5e9cc1400cdbc66_pert_3	573121fca5e9cc1400cdbc66	0	0	0	Que tratado existe de armas nucleares ?
tratado	NOUN	0	573121fca5e9cc1400cdbc66_pert_3	573121fca5e9cc1400cdbc66	0	0	1	Que tratado existe de armas nucleares ?
existe	VERB	0	573121fca5e9cc1400cdbc66_pert_3	573121fca5e9cc1400cdbc66	0	1	2	Que tratado existe de armas nucleares ?
de	ADP	0	573121fca5e9cc1400cdbc66_pert_3	573121fca5e9cc1400cdbc66	0	0	3	Que tratado existe de armas nucleares ?
armas	NOUN	0	573121fca5e9cc1400cdbc66_pert_3	573121fca5e9cc1400cdbc66	0	0	4	Que tratado existe de armas nucleares ?
nucleares	ADJ	0	573121fca5e9cc1400cdbc66_pert_3	573121fca5e9cc1400cdbc66	0	0	5	Que tratado existe de armas nucleares ?
?	PUNCT	0	573121fca5e9cc1400cdbc66_pert_3	573121fca5e9cc1400cdbc66	0	0	6	Que tratado existe de armas nucleares ?
Que	SCONJ	0	573121fca5e9cc1400cdbc66_pert_4	573121fca5e9cc1400cdbc66	0	0	0	Que tratado há de armas nucleares ?
tratado	NOUN	0	573121fca5e9cc1400cdbc66_pert_4	573121fca5e9cc1400cdbc66	0	0	1	Que tratado há de armas nucleares ?
há	VERB	0	573121fca5e9cc1400cdbc66_pert_4	573121fca5e9cc1400cdbc66	0	1	2	Que tratado há de armas nucleares ?
de	ADP	0	573121fca5e9cc1400cdbc66_pert_4	573121fca5e9cc1400cdbc66	0	0	3	Que tratado há de armas nucleares ?
armas	NOUN	0	573121fca5e9cc1400cdbc66_pert_4	573121fca5e9cc1400cdbc66	0	0	4	Que tratado há de armas nucleares ?
nucleares	ADJ	0	573121fca5e9cc1400cdbc66_pert_4	573121fca5e9cc1400cdbc66	0	0	5	Que tratado há de armas nucleares ?
?	PUNCT	0	573121fca5e9cc1400cdbc66_pert_4	573121fca5e9cc1400cdbc66	0	0	6	Que tratado há de armas nucleares ?
Que	SCONJ	0	573121fca5e9cc1400cdbc66_pert_5	573121fca5e9cc1400cdbc66	0	0	0	Que tratado trata de armas nucleares ?
tratado	NOUN	0	573121fca5e9cc1400cdbc66_pert_5	573121fca5e9cc1400cdbc66	0	0	1	Que tratado trata de armas nucleares ?
trata	VERB	0	573121fca5e9cc1400cdbc66_pert_5	573121fca5e9cc1400cdbc66	0	1	2	Que tratado trata de armas nucleares ?
de	ADP	0	573121fca5e9cc1400cdbc66_pert_5	573121fca5e9cc1400cdbc66	0	0	3	Que tratado trata de armas nucleares ?
armas	NOUN	0	573121fca5e9cc1400cdbc66_pert_5	573121fca5e9cc1400cdbc66	0	0	4	Que tratado trata de armas nucleares ?
nucleares	ADJ	0	573121fca5e9cc1400cdbc66_pert_5	573121fca5e9cc1400cdbc66	0	0	5	Que tratado trata de armas nucleares ?
?	PUNCT	0	573121fca5e9cc1400cdbc66_pert_5	573121fca5e9cc1400cdbc66	0	0	6	Que tratado trata de armas nucleares ?
Que	SCONJ	0	573121fca5e9cc1400cdbc66_pert_6	573121fca5e9cc1400cdbc66	0	0	0	Que tratado o de armas nucleares ?
tratado	NOUN	0	573121fca5e9cc1400cdbc66_pert_6	573121fca5e9cc1400cdbc66	0	0	1	Que tratado o de armas nucleares ?
o	PRON	0	573121fca5e9cc1400cdbc66_pert_6	573121fca5e9cc1400cdbc66	0	1	2	Que tratado o de armas nucleares ?
de	ADP	0	573121fca5e9cc1400cdbc66_pert_6	573121fca5e9cc1400cdbc66	0	0	3	Que tratado o de armas nucleares ?
armas	NOUN	0	573121fca5e9cc1400cdbc66_pert_6	573121fca5e9cc1400cdbc66	0	0	4	Que tratado o de armas nucleares ?
nucleares	ADJ	0	573121fca5e9cc1400cdbc66_pert_6	573121fca5e9cc1400cdbc66	0	0	5	Que tratado o de armas nucleares ?
?	PUNCT	0	573121fca5e9cc1400cdbc66_pert_6	573121fca5e9cc1400cdbc66	0	0	6	Que tratado o de armas nucleares ?
Que	SCONJ	0	573121fca5e9cc1400cdbc66_pert_7	573121fca5e9cc1400cdbc66	0	0	0	Que tratado têm de armas nucleares ?
tratado	NOUN	0	573121fca5e9cc1400cdbc66_pert_7	573121fca5e9cc1400cdbc66	0	0	1	Que tratado têm de armas nucleares ?
têm	VERB	0	573121fca5e9cc1400cdbc66_pert_7	573121fca5e9cc1400cdbc66	0	1	2	Que tratado têm de armas nucleares ?
de	ADP	0	573121fca5e9cc1400cdbc66_pert_7	573121fca5e9cc1400cdbc66	0	0	3	Que tratado têm de armas nucleares ?
armas	NOUN	0	573121fca5e9cc1400cdbc66_pert_7	573121fca5e9cc1400cdbc66	0	0	4	Que tratado têm de armas nucleares ?
nucleares	ADJ	0	573121fca5e9cc1400cdbc66_pert_7	573121fca5e9cc1400cdbc66	0	0	5	Que tratado têm de armas nucleares ?
?	PUNCT	0	573121fca5e9cc1400cdbc66_pert_7	573121fca5e9cc1400cdbc66	0	0	6	Que tratado têm de armas nucleares ?
Que	SCONJ	0	573121fca5e9cc1400cdbc66_pert_8	573121fca5e9cc1400cdbc66	0	0	0	Que tratado fala de armas nucleares ?
tratado	NOUN	0	573121fca5e9cc1400cdbc66_pert_8	573121fca5e9cc1400cdbc66	0	0	1	Que tratado fala de armas nucleares ?
fala	VERB	0	573121fca5e9cc1400cdbc66_pert_8	573121fca5e9cc1400cdbc66	0	1	2	Que tratado fala de armas nucleares ?
de	ADP	0	573121fca5e9cc1400cdbc66_pert_8	573121fca5e9cc1400cdbc66	0	0	3	Que tratado fala de armas nucleares ?
armas	NOUN	0	573121fca5e9cc1400cdbc66_pert_8	573121fca5e9cc1400cdbc66	0	0	4	Que tratado fala de armas nucleares ?
nucleares	ADJ	0	573121fca5e9cc1400cdbc66_pert_8	573121fca5e9cc1400cdbc66	0	0	5	Que tratado fala de armas nucleares ?
?	PUNCT	0	573121fca5e9cc1400cdbc66_pert_8	573121fca5e9cc1400cdbc66	0	0	6	Que tratado fala de armas nucleares ?
Que	SCONJ	0	573121fca5e9cc1400cdbc66_pert_9	573121fca5e9cc1400cdbc66	0	0	0	Que tratado seria de armas nucleares ?
tratado	NOUN	0	573121fca5e9cc1400cdbc66_pert_9	573121fca5e9cc1400cdbc66	0	0	1	Que tratado seria de armas nucleares ?
seria	AUX	0	573121fca5e9cc1400cdbc66_pert_9	573121fca5e9cc1400cdbc66	0	1	2	Que tratado seria de armas nucleares ?
de	ADP	0	573121fca5e9cc1400cdbc66_pert_9	573121fca5e9cc1400cdbc66	0	0	3	Que tratado seria de armas nucleares ?
armas	NOUN	0	573121fca5e9cc1400cdbc66_pert_9	573121fca5e9cc1400cdbc66	0	0	4	Que tratado seria de armas nucleares ?
nucleares	ADJ	0	573121fca5e9cc1400cdbc66_pert_9	573121fca5e9cc1400cdbc66	0	0	5	Que tratado seria de armas nucleares ?
?	PUNCT	0	573121fca5e9cc1400cdbc66_pert_9	573121fca5e9cc1400cdbc66	0	0	6	Que tratado seria de armas nucleares ?
Que	SCONJ	0	573121fca5e9cc1400cdbc66_pert_10	573121fca5e9cc1400cdbc66	0	0	0	Que tratado faz de armas nucleares ?
tratado	NOUN	0	573121fca5e9cc1400cdbc66_pert_10	573121fca5e9cc1400cdbc66	0	0	1	Que tratado faz de armas nucleares ?
faz	VERB	0	573121fca5e9cc1400cdbc66_pert_10	573121fca5e9cc1400cdbc66	0	1	2	Que tratado faz de armas nucleares ?
de	ADP	0	573121fca5e9cc1400cdbc66_pert_10	573121fca5e9cc1400cdbc66	0	0	3	Que tratado faz de armas nucleares ?
armas	NOUN	0	573121fca5e9cc1400cdbc66_pert_10	573121fca5e9cc1400cdbc66	0	0	4	Que tratado faz de armas nucleares ?
nucleares	ADJ	0	573121fca5e9cc1400cdbc66_pert_10	573121fca5e9cc1400cdbc66	0	0	5	Que tratado faz de armas nucleares ?
?	PUNCT	0	573121fca5e9cc1400cdbc66_pert_10	573121fca5e9cc1400cdbc66	0	0	6	Que tratado faz de armas nucleares ?
Que	SCONJ	0	573121fca5e9cc1400cdbc66_pert_11	573121fca5e9cc1400cdbc66	0	0	0	Que tratado quer de armas nucleares ?
tratado	NOUN	0	573121fca5e9cc1400cdbc66_pert_11	573121fca5e9cc1400cdbc66	0	0	1	Que tratado quer de armas nucleares ?
quer	CCONJ	0	573121fca5e9cc1400cdbc66_pert_11	573121fca5e9cc1400cdbc66	0	1	2	Que tratado quer de armas nucleares ?
de	ADP	0	573121fca5e9cc1400cdbc66_pert_11	573121fca5e9cc1400cdbc66	0	0	3	Que tratado quer de armas nucleares ?
armas	NOUN	0	573121fca5e9cc1400cdbc66_pert_11	573121fca5e9cc1400cdbc66	0	0	4	Que tratado quer de armas nucleares ?
nucleares	ADJ	0	573121fca5e9cc1400cdbc66_pert_11	573121fca5e9cc1400cdbc66	0	0	5	Que tratado quer de armas nucleares ?
?	PUNCT	0	573121fca5e9cc1400cdbc66_pert_11	573121fca5e9cc1400cdbc66	0	0	6	Que tratado quer de armas nucleares ?
Que	SCONJ	0	573121fca5e9cc1400cdbc66_pert_12	573121fca5e9cc1400cdbc66	0	0	0	Que tratado querem de armas nucleares ?
tratado	NOUN	0	573121fca5e9cc1400cdbc66_pert_12	573121fca5e9cc1400cdbc66	0	0	1	Que tratado querem de armas nucleares ?
querem	VERB	0	573121fca5e9cc1400cdbc66_pert_12	573121fca5e9cc1400cdbc66	0	1	2	Que tratado querem de armas nucleares ?
de	ADP	0	573121fca5e9cc1400cdbc66_pert_12	573121fca5e9cc1400cdbc66	0	0	3	Que tratado querem de armas nucleares ?
armas	NOUN	0	573121fca5e9cc1400cdbc66_pert_12	573121fca5e9cc1400cdbc66	0	0	4	Que tratado querem de armas nucleares ?
nucleares	ADJ	0	573121fca5e9cc1400cdbc66_pert_12	573121fca5e9cc1400cdbc66	0	0	5	Que tratado querem de armas nucleares ?
?	PUNCT	0	573121fca5e9cc1400cdbc66_pert_12	573121fca5e9cc1400cdbc66	0	0	6	Que tratado querem de armas nucleares ?
Que	SCONJ	0	573121fca5e9cc1400cdbc66_pert_13	573121fca5e9cc1400cdbc66	0	0	0	Que tratado fazer de armas nucleares ?
tratado	NOUN	0	573121fca5e9cc1400cdbc66_pert_13	573121fca5e9cc1400cdbc66	0	0	1	Que tratado fazer de armas nucleares ?
fazer	VERB	0	573121fca5e9cc1400cdbc66_pert_13	573121fca5e9cc1400cdbc66	0	1	2	Que tratado fazer de armas nucleares ?
de	ADP	0	573121fca5e9cc1400cdbc66_pert_13	573121fca5e9cc1400cdbc66	0	0	3	Que tratado fazer de armas nucleares ?
armas	NOUN	0	573121fca5e9cc1400cdbc66_pert_13	573121fca5e9cc1400cdbc66	0	0	4	Que tratado fazer de armas nucleares ?
nucleares	ADJ	0	573121fca5e9cc1400cdbc66_pert_13	573121fca5e9cc1400cdbc66	0	0	5	Que tratado fazer de armas nucleares ?
?	PUNCT	0	573121fca5e9cc1400cdbc66_pert_13	573121fca5e9cc1400cdbc66	0	0	6	Que tratado fazer de armas nucleares ?
Que	SCONJ	0	573121fca5e9cc1400cdbc66_pert_14	573121fca5e9cc1400cdbc66	0	0	0	Que tratado fizeram de armas nucleares ?
tratado	NOUN	0	573121fca5e9cc1400cdbc66_pert_14	573121fca5e9cc1400cdbc66	0	0	1	Que tratado fizeram de armas nucleares ?
fizeram	VERB	0	573121fca5e9cc1400cdbc66_pert_14	573121fca5e9cc1400cdbc66	0	1	2	Que tratado fizeram de armas nucleares ?
de	ADP	0	573121fca5e9cc1400cdbc66_pert_14	573121fca5e9cc1400cdbc66	0	0	3	Que tratado fizeram de armas nucleares ?
armas	NOUN	0	573121fca5e9cc1400cdbc66_pert_14	573121fca5e9cc1400cdbc66	0	0	4	Que tratado fizeram de armas nucleares ?
nucleares	ADJ	0	573121fca5e9cc1400cdbc66_pert_14	573121fca5e9cc1400cdbc66	0	0	5	Que tratado fizeram de armas nucleares ?
?	PUNCT	0	573121fca5e9cc1400cdbc66_pert_14	573121fca5e9cc1400cdbc66	0	0	6	Que tratado fizeram de armas nucleares ?
Que	SCONJ	0	573121fca5e9cc1400cdbc66_pert_15	573121fca5e9cc1400cdbc66	0	0	0	Que tratado fez de armas nucleares ?
tratado	NOUN	0	573121fca5e9cc1400cdbc66_pert_15	573121fca5e9cc1400cdbc66	0	0	1	Que tratado fez de armas nucleares ?
fez	VERB	0	573121fca5e9cc1400cdbc66_pert_15	573121fca5e9cc1400cdbc66	0	1	2	Que tratado fez de armas nucleares ?
de	ADP	0	573121fca5e9cc1400cdbc66_pert_15	573121fca5e9cc1400cdbc66	0	0	3	Que tratado fez de armas nucleares ?
armas	NOUN	0	573121fca5e9cc1400cdbc66_pert_15	573121fca5e9cc1400cdbc66	0	0	4	Que tratado fez de armas nucleares ?
nucleares	ADJ	0	573121fca5e9cc1400cdbc66_pert_15	573121fca5e9cc1400cdbc66	0	0	5	Que tratado fez de armas nucleares ?
?	PUNCT	0	573121fca5e9cc1400cdbc66_pert_15	573121fca5e9cc1400cdbc66	0	0	6	Que tratado fez de armas nucleares ?
Que	SCONJ	0	573121fca5e9cc1400cdbc66_pert_16	573121fca5e9cc1400cdbc66	0	0	0	Que tratado teria de armas nucleares ?
tratado	NOUN	0	573121fca5e9cc1400cdbc66_pert_16	573121fca5e9cc1400cdbc66	0	0	1	Que tratado teria de armas nucleares ?
teria	AUX	0	573121fca5e9cc1400cdbc66_pert_16	573121fca5e9cc1400cdbc66	0	1	2	Que tratado teria de armas nucleares ?
de	ADP	0	573121fca5e9cc1400cdbc66_pert_16	573121fca5e9cc1400cdbc66	0	0	3	Que tratado teria de armas nucleares ?
armas	NOUN	0	573121fca5e9cc1400cdbc66_pert_16	573121fca5e9cc1400cdbc66	0	0	4	Que tratado teria de armas nucleares ?
nucleares	ADJ	0	573121fca5e9cc1400cdbc66_pert_16	573121fca5e9cc1400cdbc66	0	0	5	Que tratado teria de armas nucleares ?
?	PUNCT	0	573121fca5e9cc1400cdbc66_pert_16	573121fca5e9cc1400cdbc66	0	0	6	Que tratado teria de armas nucleares ?
Que	SCONJ	0	573121fca5e9cc1400cdbc66_pert_17	573121fca5e9cc1400cdbc66	0	0	0	Que tratado fazem de armas nucleares ?
tratado	NOUN	0	573121fca5e9cc1400cdbc66_pert_17	573121fca5e9cc1400cdbc66	0	0	1	Que tratado fazem de armas nucleares ?
fazem	VERB	0	573121fca5e9cc1400cdbc66_pert_17	573121fca5e9cc1400cdbc66	0	1	2	Que tratado fazem de armas nucleares ?
de	ADP	0	573121fca5e9cc1400cdbc66_pert_17	573121fca5e9cc1400cdbc66	0	0	3	Que tratado fazem de armas nucleares ?
armas	NOUN	0	573121fca5e9cc1400cdbc66_pert_17	573121fca5e9cc1400cdbc66	0	0	4	Que tratado fazem de armas nucleares ?
nucleares	ADJ	0	573121fca5e9cc1400cdbc66_pert_17	573121fca5e9cc1400cdbc66	0	0	5	Que tratado fazem de armas nucleares ?
?	PUNCT	0	573121fca5e9cc1400cdbc66_pert_17	573121fca5e9cc1400cdbc66	0	0	6	Que tratado fazem de armas nucleares ?
Que	SCONJ	0	573121fca5e9cc1400cdbc66_pert_18	573121fca5e9cc1400cdbc66	0	0	0	Que tratado haverá de armas nucleares ?
tratado	NOUN	0	573121fca5e9cc1400cdbc66_pert_18	573121fca5e9cc1400cdbc66	0	0	1	Que tratado haverá de armas nucleares ?
haverá	VERB	0	573121fca5e9cc1400cdbc66_pert_18	573121fca5e9cc1400cdbc66	0	1	2	Que tratado haverá de armas nucleares ?
de	ADP	0	573121fca5e9cc1400cdbc66_pert_18	573121fca5e9cc1400cdbc66	0	0	3	Que tratado haverá de armas nucleares ?
armas	NOUN	0	573121fca5e9cc1400cdbc66_pert_18	573121fca5e9cc1400cdbc66	0	0	4	Que tratado haverá de armas nucleares ?
nucleares	ADJ	0	573121fca5e9cc1400cdbc66_pert_18	573121fca5e9cc1400cdbc66	0	0	5	Que tratado haverá de armas nucleares ?
?	PUNCT	0	573121fca5e9cc1400cdbc66_pert_18	573121fca5e9cc1400cdbc66	0	0	6	Que tratado haverá de armas nucleares ?
Que	SCONJ	0	573121fca5e9cc1400cdbc66_pert_19	573121fca5e9cc1400cdbc66	0	0	0	Que tratado será de armas nucleares ?
tratado	NOUN	0	573121fca5e9cc1400cdbc66_pert_19	573121fca5e9cc1400cdbc66	0	0	1	Que tratado será de armas nucleares ?
será	AUX	0	573121fca5e9cc1400cdbc66_pert_19	573121fca5e9cc1400cdbc66	0	1	2	Que tratado será de armas nucleares ?
de	ADP	0	573121fca5e9cc1400cdbc66_pert_19	573121fca5e9cc1400cdbc66	0	0	3	Que tratado será de armas nucleares ?
armas	NOUN	0	573121fca5e9cc1400cdbc66_pert_19	573121fca5e9cc1400cdbc66	0	0	4	Que tratado será de armas nucleares ?
nucleares	ADJ	0	573121fca5e9cc1400cdbc66_pert_19	573121fca5e9cc1400cdbc66	0	0	5	Que tratado será de armas nucleares ?
?	PUNCT	0	573121fca5e9cc1400cdbc66_pert_19	573121fca5e9cc1400cdbc66	0	0	6	Que tratado será de armas nucleares ?
