Token	POS-Tag	OOV	Id	Origem	Classe	Perturbada	Index	Sentença
a	DET	0	19_pert_4	19	0	0	1	In a stack does the pop operation occur at which end ?
stack	NOUN	0	19_pert_4	19	0	0	2	In a stack does the pop operation occur at which end ?
does	AUX	0	19_pert_4	19	0	0	3	In a stack does the pop operation occur at which end ?
the	DET	0	19_pert_4	19	0	0	4	In a stack does the pop operation occur at which end ?
pop	NOUN	0	19_pert_4	19	0	0	5	In a stack does the pop operation occur at which end ?
operation	NOUN	0	19_pert_4	19	0	0	6	In a stack does the pop operation occur at which end ?
occur	VERB	0	19_pert_4	19	0	1	7	In a stack does the pop operation occur at which end ?
at	ADP	0	19_pert_4	19	0	0	8	In a stack does the pop operation occur at which end ?
which	DET	0	19_pert_4	19	0	0	9	In a stack does the pop operation occur at which end ?
end	NOUN	0	19_pert_4	19	0	0	10	In a stack does the pop operation occur at which end ?
?	PUNCT	0	19_pert_4	19	0	0	11	In a stack does the pop operation occur at which end ?
In	ADP	0	19_pert_5	19	0	0	0	In a stack does the pop operation depend at which end ?
a	DET	0	19_pert_5	19	0	0	1	In a stack does the pop operation depend at which end ?
stack	NOUN	0	19_pert_5	19	0	0	2	In a stack does the pop operation depend at which end ?
does	AUX	0	19_pert_5	19	0	0	3	In a stack does the pop operation depend at which end ?
the	DET	0	19_pert_5	19	0	0	4	In a stack does the pop operation depend at which end ?
pop	NOUN	0	19_pert_5	19	0	0	5	In a stack does the pop operation depend at which end ?
operation	NOUN	0	19_pert_5	19	0	0	6	In a stack does the pop operation depend at which end ?
depend	VERB	0	19_pert_5	19	0	1	7	In a stack does the pop operation depend at which end ?
at	ADP	0	19_pert_5	19	0	0	8	In a stack does the pop operation depend at which end ?
which	DET	0	19_pert_5	19	0	0	9	In a stack does the pop operation depend at which end ?
end	NOUN	0	19_pert_5	19	0	0	10	In a stack does the pop operation depend at which end ?
?	PUNCT	0	19_pert_5	19	0	0	11	In a stack does the pop operation depend at which end ?
In	ADP	0	19_pert_6	19	0	0	0	In a stack does the pop operation indicate at which end ?
a	DET	0	19_pert_6	19	0	0	1	In a stack does the pop operation indicate at which end ?
stack	NOUN	0	19_pert_6	19	0	0	2	In a stack does the pop operation indicate at which end ?
does	AUX	0	19_pert_6	19	0	0	3	In a stack does the pop operation indicate at which end ?
the	DET	0	19_pert_6	19	0	0	4	In a stack does the pop operation indicate at which end ?
pop	NOUN	0	19_pert_6	19	0	0	5	In a stack does the pop operation indicate at which end ?
operation	NOUN	0	19_pert_6	19	0	0	6	In a stack does the pop operation indicate at which end ?
indicate	VERB	0	19_pert_6	19	0	1	7	In a stack does the pop operation indicate at which end ?
at	ADP	0	19_pert_6	19	0	0	8	In a stack does the pop operation indicate at which end ?
which	PRON	0	19_pert_6	19	0	0	9	In a stack does the pop operation indicate at which end ?
end	NOUN	0	19_pert_6	19	0	0	10	In a stack does the pop operation indicate at which end ?
?	PUNCT	0	19_pert_6	19	0	0	11	In a stack does the pop operation indicate at which end ?
In	ADP	0	19_pert_7	19	0	0	0	In a stack does the pop operation say at which end ?
a	DET	0	19_pert_7	19	0	0	1	In a stack does the pop operation say at which end ?
stack	NOUN	0	19_pert_7	19	0	0	2	In a stack does the pop operation say at which end ?
does	AUX	0	19_pert_7	19	0	0	3	In a stack does the pop operation say at which end ?
the	DET	0	19_pert_7	19	0	0	4	In a stack does the pop operation say at which end ?
pop	NOUN	0	19_pert_7	19	0	0	5	In a stack does the pop operation say at which end ?
operation	NOUN	0	19_pert_7	19	0	0	6	In a stack does the pop operation say at which end ?
say	NOUN	0	19_pert_7	19	0	1	7	In a stack does the pop operation say at which end ?
at	ADP	0	19_pert_7	19	0	0	8	In a stack does the pop operation say at which end ?
which	PRON	0	19_pert_7	19	0	0	9	In a stack does the pop operation say at which end ?
end	NOUN	0	19_pert_7	19	0	0	10	In a stack does the pop operation say at which end ?
?	PUNCT	0	19_pert_7	19	0	0	11	In a stack does the pop operation say at which end ?
In	ADP	0	19_pert_8	19	0	0	0	In a stack does the pop operation know at which end ?
a	DET	0	19_pert_8	19	0	0	1	In a stack does the pop operation know at which end ?
stack	NOUN	0	19_pert_8	19	0	0	2	In a stack does the pop operation know at which end ?
does	AUX	0	19_pert_8	19	0	0	3	In a stack does the pop operation know at which end ?
the	DET	0	19_pert_8	19	0	0	4	In a stack does the pop operation know at which end ?
pop	NOUN	0	19_pert_8	19	0	0	5	In a stack does the pop operation know at which end ?
operation	NOUN	0	19_pert_8	19	0	0	6	In a stack does the pop operation know at which end ?
know	NOUN	0	19_pert_8	19	0	1	7	In a stack does the pop operation know at which end ?
at	ADP	0	19_pert_8	19	0	0	8	In a stack does the pop operation know at which end ?
which	PRON	0	19_pert_8	19	0	0	9	In a stack does the pop operation know at which end ?
end	NOUN	0	19_pert_8	19	0	0	10	In a stack does the pop operation know at which end ?
?	PUNCT	0	19_pert_8	19	0	0	11	In a stack does the pop operation know at which end ?
In	ADP	0	19_pert_9	19	0	0	0	In a stack does the pop operation happen at which end ?
a	DET	0	19_pert_9	19	0	0	1	In a stack does the pop operation happen at which end ?
stack	NOUN	0	19_pert_9	19	0	0	2	In a stack does the pop operation happen at which end ?
does	AUX	0	19_pert_9	19	0	0	3	In a stack does the pop operation happen at which end ?
the	DET	0	19_pert_9	19	0	0	4	In a stack does the pop operation happen at which end ?
pop	NOUN	0	19_pert_9	19	0	0	5	In a stack does the pop operation happen at which end ?
operation	NOUN	0	19_pert_9	19	0	0	6	In a stack does the pop operation happen at which end ?
happen	VERB	0	19_pert_9	19	0	1	7	In a stack does the pop operation happen at which end ?
at	ADP	0	19_pert_9	19	0	0	8	In a stack does the pop operation happen at which end ?
which	DET	0	19_pert_9	19	0	0	9	In a stack does the pop operation happen at which end ?
end	NOUN	0	19_pert_9	19	0	0	10	In a stack does the pop operation happen at which end ?
?	PUNCT	0	19_pert_9	19	0	0	11	In a stack does the pop operation happen at which end ?
In	ADP	0	19_pert_10	19	0	0	0	In a stack does the pop operation ask at which end ?
a	DET	0	19_pert_10	19	0	0	1	In a stack does the pop operation ask at which end ?
stack	NOUN	0	19_pert_10	19	0	0	2	In a stack does the pop operation ask at which end ?
does	AUX	0	19_pert_10	19	0	0	3	In a stack does the pop operation ask at which end ?
the	DET	0	19_pert_10	19	0	0	4	In a stack does the pop operation ask at which end ?
pop	NOUN	0	19_pert_10	19	0	0	5	In a stack does the pop operation ask at which end ?
operation	NOUN	0	19_pert_10	19	0	0	6	In a stack does the pop operation ask at which end ?
ask	NOUN	0	19_pert_10	19	0	1	7	In a stack does the pop operation ask at which end ?
at	ADP	0	19_pert_10	19	0	0	8	In a stack does the pop operation ask at which end ?
which	DET	0	19_pert_10	19	0	0	9	In a stack does the pop operation ask at which end ?
end	NOUN	0	19_pert_10	19	0	0	10	In a stack does the pop operation ask at which end ?
?	PUNCT	0	19_pert_10	19	0	0	11	In a stack does the pop operation ask at which end ?
In	ADP	0	19_pert_11	19	0	0	0	In a stack does the pop operation change at which end ?
a	DET	0	19_pert_11	19	0	0	1	In a stack does the pop operation change at which end ?
stack	NOUN	0	19_pert_11	19	0	0	2	In a stack does the pop operation change at which end ?
does	VERB	0	19_pert_11	19	0	0	3	In a stack does the pop operation change at which end ?
the	DET	0	19_pert_11	19	0	0	4	In a stack does the pop operation change at which end ?
pop	NOUN	0	19_pert_11	19	0	0	5	In a stack does the pop operation change at which end ?
operation	NOUN	0	19_pert_11	19	0	0	6	In a stack does the pop operation change at which end ?
change	NOUN	0	19_pert_11	19	0	1	7	In a stack does the pop operation change at which end ?
at	ADP	0	19_pert_11	19	0	0	8	In a stack does the pop operation change at which end ?
which	PRON	0	19_pert_11	19	0	0	9	In a stack does the pop operation change at which end ?
end	NOUN	0	19_pert_11	19	0	0	10	In a stack does the pop operation change at which end ?
?	PUNCT	0	19_pert_11	19	0	0	11	In a stack does the pop operation change at which end ?
In	ADP	0	19_pert_12	19	0	0	0	In a stack does the pop operation exist at which end ?
a	DET	0	19_pert_12	19	0	0	1	In a stack does the pop operation exist at which end ?
stack	NOUN	0	19_pert_12	19	0	0	2	In a stack does the pop operation exist at which end ?
does	AUX	0	19_pert_12	19	0	0	3	In a stack does the pop operation exist at which end ?
the	DET	0	19_pert_12	19	0	0	4	In a stack does the pop operation exist at which end ?
pop	NOUN	0	19_pert_12	19	0	0	5	In a stack does the pop operation exist at which end ?
operation	NOUN	0	19_pert_12	19	0	0	6	In a stack does the pop operation exist at which end ?
exist	VERB	0	19_pert_12	19	0	1	7	In a stack does the pop operation exist at which end ?
at	ADP	0	19_pert_12	19	0	0	8	In a stack does the pop operation exist at which end ?
which	DET	0	19_pert_12	19	0	0	9	In a stack does the pop operation exist at which end ?
end	NOUN	0	19_pert_12	19	0	0	10	In a stack does the pop operation exist at which end ?
?	PUNCT	0	19_pert_12	19	0	0	11	In a stack does the pop operation exist at which end ?
In	ADP	0	19_pert_13	19	0	0	0	In a stack does the pop operation stop at which end ?
a	DET	0	19_pert_13	19	0	0	1	In a stack does the pop operation stop at which end ?
stack	NOUN	0	19_pert_13	19	0	0	2	In a stack does the pop operation stop at which end ?
does	VERB	0	19_pert_13	19	0	0	3	In a stack does the pop operation stop at which end ?
the	DET	0	19_pert_13	19	0	0	4	In a stack does the pop operation stop at which end ?
pop	NOUN	0	19_pert_13	19	0	0	5	In a stack does the pop operation stop at which end ?
operation	NOUN	0	19_pert_13	19	0	0	6	In a stack does the pop operation stop at which end ?
stop	NOUN	0	19_pert_13	19	0	1	7	In a stack does the pop operation stop at which end ?
at	ADP	0	19_pert_13	19	0	0	8	In a stack does the pop operation stop at which end ?
which	PRON	0	19_pert_13	19	0	0	9	In a stack does the pop operation stop at which end ?
end	NOUN	0	19_pert_13	19	0	0	10	In a stack does the pop operation stop at which end ?
?	PUNCT	0	19_pert_13	19	0	0	11	In a stack does the pop operation stop at which end ?
In	ADP	0	19_pert_14	19	0	0	0	In a stack does the pop operation apply at which end ?
a	DET	0	19_pert_14	19	0	0	1	In a stack does the pop operation apply at which end ?
stack	NOUN	0	19_pert_14	19	0	0	2	In a stack does the pop operation apply at which end ?
does	AUX	0	19_pert_14	19	0	0	3	In a stack does the pop operation apply at which end ?
the	DET	0	19_pert_14	19	0	0	4	In a stack does the pop operation apply at which end ?
pop	NOUN	0	19_pert_14	19	0	0	5	In a stack does the pop operation apply at which end ?
operation	NOUN	0	19_pert_14	19	0	0	6	In a stack does the pop operation apply at which end ?
apply	VERB	0	19_pert_14	19	0	1	7	In a stack does the pop operation apply at which end ?
at	ADP	0	19_pert_14	19	0	0	8	In a stack does the pop operation apply at which end ?
which	DET	0	19_pert_14	19	0	0	9	In a stack does the pop operation apply at which end ?
end	NOUN	0	19_pert_14	19	0	0	10	In a stack does the pop operation apply at which end ?
?	PUNCT	0	19_pert_14	19	0	0	11	In a stack does the pop operation apply at which end ?
In	ADP	0	19_pert_15	19	0	0	0	In a stack does the pop operation work at which end ?
a	DET	0	19_pert_15	19	0	0	1	In a stack does the pop operation work at which end ?
stack	NOUN	0	19_pert_15	19	0	0	2	In a stack does the pop operation work at which end ?
does	VERB	0	19_pert_15	19	0	0	3	In a stack does the pop operation work at which end ?
the	DET	0	19_pert_15	19	0	0	4	In a stack does the pop operation work at which end ?
pop	NOUN	0	19_pert_15	19	0	0	5	In a stack does the pop operation work at which end ?
operation	NOUN	0	19_pert_15	19	0	0	6	In a stack does the pop operation work at which end ?
work	NOUN	0	19_pert_15	19	0	1	7	In a stack does the pop operation work at which end ?
at	ADP	0	19_pert_15	19	0	0	8	In a stack does the pop operation work at which end ?
which	PRON	0	19_pert_15	19	0	0	9	In a stack does the pop operation work at which end ?
end	NOUN	0	19_pert_15	19	0	0	10	In a stack does the pop operation work at which end ?
?	PUNCT	0	19_pert_15	19	0	0	11	In a stack does the pop operation work at which end ?
In	ADP	0	19_pert_16	19	0	0	0	In a stack does the pop operation hold at which end ?
a	DET	0	19_pert_16	19	0	0	1	In a stack does the pop operation hold at which end ?
stack	NOUN	0	19_pert_16	19	0	0	2	In a stack does the pop operation hold at which end ?
does	VERB	0	19_pert_16	19	0	0	3	In a stack does the pop operation hold at which end ?
the	DET	0	19_pert_16	19	0	0	4	In a stack does the pop operation hold at which end ?
pop	NOUN	0	19_pert_16	19	0	0	5	In a stack does the pop operation hold at which end ?
operation	NOUN	0	19_pert_16	19	0	0	6	In a stack does the pop operation hold at which end ?
hold	NOUN	0	19_pert_16	19	0	1	7	In a stack does the pop operation hold at which end ?
at	ADP	0	19_pert_16	19	0	0	8	In a stack does the pop operation hold at which end ?
which	PRON	0	19_pert_16	19	0	0	9	In a stack does the pop operation hold at which end ?
end	NOUN	0	19_pert_16	19	0	0	10	In a stack does the pop operation hold at which end ?
?	PUNCT	0	19_pert_16	19	0	0	11	In a stack does the pop operation hold at which end ?
In	ADP	0	19_pert_17	19	0	0	0	In a stack does the pop operation mean at which end ?
a	DET	0	19_pert_17	19	0	0	1	In a stack does the pop operation mean at which end ?
stack	NOUN	0	19_pert_17	19	0	0	2	In a stack does the pop operation mean at which end ?
does	AUX	0	19_pert_17	19	0	0	3	In a stack does the pop operation mean at which end ?
the	DET	0	19_pert_17	19	0	0	4	In a stack does the pop operation mean at which end ?
pop	NOUN	0	19_pert_17	19	0	0	5	In a stack does the pop operation mean at which end ?
operation	NOUN	0	19_pert_17	19	0	0	6	In a stack does the pop operation mean at which end ?
mean	NOUN	0	19_pert_17	19	0	1	7	In a stack does the pop operation mean at which end ?
at	ADP	0	19_pert_17	19	0	0	8	In a stack does the pop operation mean at which end ?
which	PRON	0	19_pert_17	19	0	0	9	In a stack does the pop operation mean at which end ?
end	NOUN	0	19_pert_17	19	0	0	10	In a stack does the pop operation mean at which end ?
?	PUNCT	0	19_pert_17	19	0	0	11	In a stack does the pop operation mean at which end ?
In	ADP	0	19_pert_18	19	0	0	0	In a stack does the pop operation define at which end ?
a	DET	0	19_pert_18	19	0	0	1	In a stack does the pop operation define at which end ?
stack	NOUN	0	19_pert_18	19	0	0	2	In a stack does the pop operation define at which end ?
does	AUX	0	19_pert_18	19	0	0	3	In a stack does the pop operation define at which end ?
the	DET	0	19_pert_18	19	0	0	4	In a stack does the pop operation define at which end ?
pop	NOUN	0	19_pert_18	19	0	0	5	In a stack does the pop operation define at which end ?
operation	NOUN	0	19_pert_18	19	0	0	6	In a stack does the pop operation define at which end ?
define	NOUN	0	19_pert_18	19	0	1	7	In a stack does the pop operation define at which end ?
at	ADP	0	19_pert_18	19	0	0	8	In a stack does the pop operation define at which end ?
which	PRON	0	19_pert_18	19	0	0	9	In a stack does the pop operation define at which end ?
end	NOUN	0	19_pert_18	19	0	0	10	In a stack does the pop operation define at which end ?
?	PUNCT	0	19_pert_18	19	0	0	11	In a stack does the pop operation define at which end ?
In	ADP	0	19_pert_19	19	0	0	0	In a stack does the pop operation affect at which end ?
a	DET	0	19_pert_19	19	0	0	1	In a stack does the pop operation affect at which end ?
stack	NOUN	0	19_pert_19	19	0	0	2	In a stack does the pop operation affect at which end ?
does	AUX	0	19_pert_19	19	0	0	3	In a stack does the pop operation affect at which end ?
the	DET	0	19_pert_19	19	0	0	4	In a stack does the pop operation affect at which end ?
pop	NOUN	0	19_pert_19	19	0	0	5	In a stack does the pop operation affect at which end ?
operation	NOUN	0	19_pert_19	19	0	0	6	In a stack does the pop operation affect at which end ?
affect	NOUN	0	19_pert_19	19	0	1	7	In a stack does the pop operation affect at which end ?
at	ADP	0	19_pert_19	19	0	0	8	In a stack does the pop operation affect at which end ?
which	PRON	0	19_pert_19	19	0	0	9	In a stack does the pop operation affect at which end ?
end	NOUN	0	19_pert_19	19	0	0	10	In a stack does the pop operation affect at which end ?
?	PUNCT	0	19_pert_19	19	0	0	11	In a stack does the pop operation affect at which end ?
