Token	POS-Tag	OOV	Id	Origem	Classe	Perturbada	Index	__next__	Sentença
decide	NOUN	0	20p0_pert_1	20p0	0	1	7	32	In a queue does the push operation decide at which end ?
at	ADP	0	20p0_pert_1	20p0	0	0	8	33	In a queue does the push operation decide at which end ?
which	PRON	0	20p0_pert_1	20p0	0	0	9	34	In a queue does the push operation decide at which end ?
end	NOUN	0	20p0_pert_1	20p0	0	0	10	35	In a queue does the push operation decide at which end ?
?	PUNCT	0	20p0_pert_1	20p0	0	0	11		In a queue does the push operation decide at which end ?
In	ADP	0	20p0_pert_2	20p0	0	0	0	37	In a queue does the push operation matter at which end ?
a	DET	0	20p0_pert_2	20p0	0	0	1	38	In a queue does the push operation matter at which end ?
queue	NOUN	1	20p0_pert_2	20p0	0	0	2	39	In a queue does the push operation matter at which end ?
does	VERB	0	20p0_pert_2	20p0	0	0	3	40	In a queue does the push operation matter at which end ?
the	DET	0	20p0_pert_2	20p0	0	0	4	41	In a queue does the push operation matter at which end ?
push	NOUN	0	20p0_pert_2	20p0	0	0	5	42	In a queue does the push operation matter at which end ?
operation	NOUN	0	20p0_pert_2	20p0	0	0	6	43	In a queue does the push operation matter at which end ?
matter	NOUN	0	20p0_pert_2	20p0	0	1	7	44	In a queue does the push operation matter at which end ?
at	ADP	0	20p0_pert_2	20p0	0	0	8	45	In a queue does the push operation matter at which end ?
which	PRON	0	20p0_pert_2	20p0	0	0	9	46	In a queue does the push operation matter at which end ?
end	NOUN	0	20p0_pert_2	20p0	0	0	10	47	In a queue does the push operation matter at which end ?
?	PUNCT	0	20p0_pert_2	20p0	0	0	11		In a queue does the push operation matter at which end ?
In	ADP	0	20p0_pert_3	20p0	0	0	0	49	In a queue does the push operation specify at which end ?
a	DET	0	20p0_pert_3	20p0	0	0	1	50	In a queue does the push operation specify at which end ?
queue	NOUN	1	20p0_pert_3	20p0	0	0	2	51	In a queue does the push operation specify at which end ?
does	AUX	0	20p0_pert_3	20p0	0	0	3	52	In a queue does the push operation specify at which end ?
the	DET	0	20p0_pert_3	20p0	0	0	4	53	In a queue does the push operation specify at which end ?
push	NOUN	0	20p0_pert_3	20p0	0	0	5	54	In a queue does the push operation specify at which end ?
operation	NOUN	0	20p0_pert_3	20p0	0	0	6	55	In a queue does the push operation specify at which end ?
specify	NOUN	0	20p0_pert_3	20p0	0	1	7	56	In a queue does the push operation specify at which end ?
at	ADP	0	20p0_pert_3	20p0	0	0	8	57	In a queue does the push operation specify at which end ?
which	PRON	0	20p0_pert_3	20p0	0	0	9	58	In a queue does the push operation specify at which end ?
end	NOUN	0	20p0_pert_3	20p0	0	0	10	59	In a queue does the push operation specify at which end ?
?	PUNCT	0	20p0_pert_3	20p0	0	0	11		In a queue does the push operation specify at which end ?
In	ADP	0	20p0_pert_4	20p0	0	0	0	61	In a queue does the push operation know at which end ?
a	DET	0	20p0_pert_4	20p0	0	0	1	62	In a queue does the push operation know at which end ?
queue	NOUN	1	20p0_pert_4	20p0	0	0	2	63	In a queue does the push operation know at which end ?
does	VERB	0	20p0_pert_4	20p0	0	0	3	64	In a queue does the push operation know at which end ?
the	DET	0	20p0_pert_4	20p0	0	0	4	65	In a queue does the push operation know at which end ?
push	NOUN	0	20p0_pert_4	20p0	0	0	5	66	In a queue does the push operation know at which end ?
operation	NOUN	0	20p0_pert_4	20p0	0	0	6	67	In a queue does the push operation know at which end ?
know	NOUN	0	20p0_pert_4	20p0	0	1	7	68	In a queue does the push operation know at which end ?
at	ADP	0	20p0_pert_4	20p0	0	0	8	69	In a queue does the push operation know at which end ?
which	PRON	0	20p0_pert_4	20p0	0	0	9	70	In a queue does the push operation know at which end ?
end	NOUN	0	20p0_pert_4	20p0	0	0	10	71	In a queue does the push operation know at which end ?
?	PUNCT	0	20p0_pert_4	20p0	0	0	11		In a queue does the push operation know at which end ?
In	ADP	0	20p0_pert_5	20p0	0	0	0	73	In a queue does the push operation depend at which end ?
a	DET	0	20p0_pert_5	20p0	0	0	1	74	In a queue does the push operation depend at which end ?
queue	NOUN	1	20p0_pert_5	20p0	0	0	2	75	In a queue does the push operation depend at which end ?
does	AUX	0	20p0_pert_5	20p0	0	0	3	76	In a queue does the push operation depend at which end ?
the	DET	0	20p0_pert_5	20p0	0	0	4	77	In a queue does the push operation depend at which end ?
push	NOUN	0	20p0_pert_5	20p0	0	0	5	78	In a queue does the push operation depend at which end ?
operation	NOUN	0	20p0_pert_5	20p0	0	0	6	79	In a queue does the push operation depend at which end ?
depend	VERB	0	20p0_pert_5	20p0	0	1	7	80	In a queue does the push operation depend at which end ?
at	ADP	0	20p0_pert_5	20p0	0	0	8	81	In a queue does the push operation depend at which end ?
which	DET	0	20p0_pert_5	20p0	0	0	9	82	In a queue does the push operation depend at which end ?
end	NOUN	0	20p0_pert_5	20p0	0	0	10	83	In a queue does the push operation depend at which end ?
?	PUNCT	0	20p0_pert_5	20p0	0	0	11		In a queue does the push operation depend at which end ?
In	ADP	0	20p0_pert_6	20p0	0	0	0	85	In a queue does the push operation say at which end ?
a	DET	0	20p0_pert_6	20p0	0	0	1	86	In a queue does the push operation say at which end ?
queue	NOUN	1	20p0_pert_6	20p0	0	0	2	87	In a queue does the push operation say at which end ?
does	AUX	0	20p0_pert_6	20p0	0	0	3	88	In a queue does the push operation say at which end ?
the	DET	0	20p0_pert_6	20p0	0	0	4	89	In a queue does the push operation say at which end ?
push	NOUN	0	20p0_pert_6	20p0	0	0	5	90	In a queue does the push operation say at which end ?
operation	NOUN	0	20p0_pert_6	20p0	0	0	6	91	In a queue does the push operation say at which end ?
say	NOUN	0	20p0_pert_6	20p0	0	1	7	92	In a queue does the push operation say at which end ?
at	ADP	0	20p0_pert_6	20p0	0	0	8	93	In a queue does the push operation say at which end ?
which	PRON	0	20p0_pert_6	20p0	0	0	9	94	In a queue does the push operation say at which end ?
end	NOUN	0	20p0_pert_6	20p0	0	0	10	95	In a queue does the push operation say at which end ?
?	PUNCT	0	20p0_pert_6	20p0	0	0	11		In a queue does the push operation say at which end ?
In	ADP	0	20p0_pert_7	20p0	0	0	0	97	In a queue does the push operation indicate at which end ?
a	DET	0	20p0_pert_7	20p0	0	0	1	98	In a queue does the push operation indicate at which end ?
queue	NOUN	1	20p0_pert_7	20p0	0	0	2	99	In a queue does the push operation indicate at which end ?
does	AUX	0	20p0_pert_7	20p0	0	0	3	100	In a queue does the push operation indicate at which end ?
the	DET	0	20p0_pert_7	20p0	0	0	4	101	In a queue does the push operation indicate at which end ?
push	NOUN	0	20p0_pert_7	20p0	0	0	5	102	In a queue does the push operation indicate at which end ?
operation	NOUN	0	20p0_pert_7	20p0	0	0	6	103	In a queue does the push operation indicate at which end ?
indicate	VERB	0	20p0_pert_7	20p0	0	1	7	104	In a queue does the push operation indicate at which end ?
at	ADP	0	20p0_pert_7	20p0	0	0	8	105	In a queue does the push operation indicate at which end ?
which	PRON	0	20p0_pert_7	20p0	0	0	9	106	In a queue does the push operation indicate at which end ?
end	NOUN	0	20p0_pert_7	20p0	0	0	10	107	In a queue does the push operation indicate at which end ?
?	PUNCT	0	20p0_pert_7	20p0	0	0	11		In a queue does the push operation indicate at which end ?
In	ADP	0	20p0_pert_8	20p0	0	0	0	109	In a queue does the push operation ask at which end ?
a	DET	0	20p0_pert_8	20p0	0	0	1	110	In a queue does the push operation ask at which end ?
queue	NOUN	1	20p0_pert_8	20p0	0	0	2	111	In a queue does the push operation ask at which end ?
does	VERB	0	20p0_pert_8	20p0	0	0	3	112	In a queue does the push operation ask at which end ?
the	DET	0	20p0_pert_8	20p0	0	0	4	113	In a queue does the push operation ask at which end ?
push	NOUN	0	20p0_pert_8	20p0	0	0	5	114	In a queue does the push operation ask at which end ?
operation	NOUN	0	20p0_pert_8	20p0	0	0	6	115	In a queue does the push operation ask at which end ?
ask	NOUN	0	20p0_pert_8	20p0	0	1	7	116	In a queue does the push operation ask at which end ?
at	ADP	0	20p0_pert_8	20p0	0	0	8	117	In a queue does the push operation ask at which end ?
which	DET	0	20p0_pert_8	20p0	0	0	9	118	In a queue does the push operation ask at which end ?
end	NOUN	0	20p0_pert_8	20p0	0	0	10	119	In a queue does the push operation ask at which end ?
?	PUNCT	0	20p0_pert_8	20p0	0	0	11		In a queue does the push operation ask at which end ?
In	ADP	0	20p0_pert_9	20p0	0	0	0	121	In a queue does the push operation stop at which end ?
a	DET	0	20p0_pert_9	20p0	0	0	1	122	In a queue does the push operation stop at which end ?
queue	NOUN	1	20p0_pert_9	20p0	0	0	2	123	In a queue does the push operation stop at which end ?
does	VERB	0	20p0_pert_9	20p0	0	0	3	124	In a queue does the push operation stop at which end ?
the	DET	0	20p0_pert_9	20p0	0	0	4	125	In a queue does the push operation stop at which end ?
push	NOUN	0	20p0_pert_9	20p0	0	0	5	126	In a queue does the push operation stop at which end ?
operation	NOUN	0	20p0_pert_9	20p0	0	0	6	127	In a queue does the push operation stop at which end ?
stop	NOUN	0	20p0_pert_9	20p0	0	1	7	128	In a queue does the push operation stop at which end ?
at	ADP	0	20p0_pert_9	20p0	0	0	8	129	In a queue does the push operation stop at which end ?
which	PRON	0	20p0_pert_9	20p0	0	0	9	130	In a queue does the push operation stop at which end ?
end	NOUN	0	20p0_pert_9	20p0	0	0	10	131	In a queue does the push operation stop at which end ?
?	PUNCT	0	20p0_pert_9	20p0	0	0	11		In a queue does the push operation stop at which end ?
In	ADP	0	20p0_pert_10	20p0	0	0	0	133	In a queue does the push operation change at which end ?
a	DET	0	20p0_pert_10	20p0	0	0	1	134	In a queue does the push operation change at which end ?
queue	NOUN	1	20p0_pert_10	20p0	0	0	2	135	In a queue does the push operation change at which end ?
does	VERB	0	20p0_pert_10	20p0	0	0	3	136	In a queue does the push operation change at which end ?
the	DET	0	20p0_pert_10	20p0	0	0	4	137	In a queue does the push operation change at which end ?
push	VERB	0	20p0_pert_10	20p0	0	0	5	138	In a queue does the push operation change at which end ?
operation	NOUN	0	20p0_pert_10	20p0	0	0	6	139	In a queue does the push operation change at which end ?
change	NOUN	0	20p0_pert_10	20p0	0	1	7	140	In a queue does the push operation change at which end ?
at	ADP	0	20p0_pert_10	20p0	0	0	8	141	In a queue does the push operation change at which end ?
which	PRON	0	20p0_pert_10	20p0	0	0	9	142	In a queue does the push operation change at which end ?
end	NOUN	0	20p0_pert_10	20p0	0	0	10	143	In a queue does the push operation change at which end ?
?	PUNCT	0	20p0_pert_10	20p0	0	0	11		In a queue does the push operation change at which end ?
In	ADP	0	20p0_pert_11	20p0	0	0	0	145	In a queue does the push operation occur at which end ?
a	DET	0	20p0_pert_11	20p0	0	0	1	146	In a queue does the push operation occur at which end ?
queue	NOUN	1	20p0_pert_11	20p0	0	0	2	147	In a queue does the push operation occur at which end ?
does	AUX	0	20p0_pert_11	20p0	0	0	3	148	In a queue does the push operation occur at which end ?
the	DET	0	20p0_pert_11	20p0	0	0	4	149	In a queue does the push operation occur at which end ?
push	NOUN	0	20p0_pert_11	20p0	0	0	5	150	In a queue does the push operation occur at which end ?
operation	NOUN	0	20p0_pert_11	20p0	0	0	6	151	In a queue does the push operation occur at which end ?
occur	VERB	0	20p0_pert_11	20p0	0	1	7	152	In a queue does the push operation occur at which end ?
at	ADP	0	20p0_pert_11	20p0	0	0	8	153	In a queue does the push operation occur at which end ?
which	DET	0	20p0_pert_11	20p0	0	0	9	154	In a queue does the push operation occur at which end ?
end	NOUN	0	20p0_pert_11	20p0	0	0	10	155	In a queue does the push operation occur at which end ?
?	PUNCT	0	20p0_pert_11	20p0	0	0	11		In a queue does the push operation occur at which end ?
In	ADP	0	20p0_pert_12	20p0	0	0	0	157	In a queue does the push operation affect at which end ?
a	DET	0	20p0_pert_12	20p0	0	0	1	158	In a queue does the push operation affect at which end ?
queue	NOUN	1	20p0_pert_12	20p0	0	0	2	159	In a queue does the push operation affect at which end ?
does	VERB	0	20p0_pert_12	20p0	0	0	3	160	In a queue does the push operation affect at which end ?
the	DET	0	20p0_pert_12	20p0	0	0	4	161	In a queue does the push operation affect at which end ?
push	NOUN	0	20p0_pert_12	20p0	0	0	5	162	In a queue does the push operation affect at which end ?
operation	NOUN	0	20p0_pert_12	20p0	0	0	6	163	In a queue does the push operation affect at which end ?
affect	NOUN	0	20p0_pert_12	20p0	0	1	7	164	In a queue does the push operation affect at which end ?
at	ADP	0	20p0_pert_12	20p0	0	0	8	165	In a queue does the push operation affect at which end ?
which	PRON	0	20p0_pert_12	20p0	0	0	9	166	In a queue does the push operation affect at which end ?
end	NOUN	0	20p0_pert_12	20p0	0	0	10	167	In a queue does the push operation affect at which end ?
?	PUNCT	0	20p0_pert_12	20p0	0	0	11		In a queue does the push operation affect at which end ?
In	ADP	0	20p0_pert_13	20p0	0	0	0	169	In a queue does the push operation define at which end ?
a	DET	0	20p0_pert_13	20p0	0	0	1	170	In a queue does the push operation define at which end ?
queue	NOUN	1	20p0_pert_13	20p0	0	0	2	171	In a queue does the push operation define at which end ?
does	AUX	0	20p0_pert_13	20p0	0	0	3	172	In a queue does the push operation define at which end ?
the	DET	0	20p0_pert_13	20p0	0	0	4	173	In a queue does the push operation define at which end ?
push	NOUN	0	20p0_pert_13	20p0	0	0	5	174	In a queue does the push operation define at which end ?
operation	NOUN	0	20p0_pert_13	20p0	0	0	6	175	In a queue does the push operation define at which end ?
define	NOUN	0	20p0_pert_13	20p0	0	1	7	176	In a queue does the push operation define at which end ?
at	ADP	0	20p0_pert_13	20p0	0	0	8	177	In a queue does the push operation define at which end ?
which	PRON	0	20p0_pert_13	20p0	0	0	9	178	In a queue does the push operation define at which end ?
end	NOUN	0	20p0_pert_13	20p0	0	0	10	179	In a queue does the push operation define at which end ?
?	PUNCT	0	20p0_pert_13	20p0	0	0	11		In a queue does the push operation define at which end ?
In	ADP	0	20p0_pert_14	20p0	0	0	0	181	In a queue does the push operation work at which end ?
a	DET	0	20p0_pert_14	20p0	0	0	1	182	In a queue does the push operation work at which end ?
queue	NOUN	1	20p0_pert_14	20p0	0	0	2	183	In a queue does the push operation work at which end ?
does	VERB	0	20p0_pert_14	20p0	0	0	3	184	In a queue does the push operation work at which end ?
the	DET	0	20p0_pert_14	20p0	0	0	4	185	In a queue does the push operation work at which end ?
push	VERB	0	20p0_pert_14	20p0	0	0	5	186	In a queue does the push operation work at which end ?
operation	NOUN	0	20p0_pert_14	20p0	0	0	6	187	In a queue does the push operation work at which end ?
work	NOUN	0	20p0_pert_14	20p0	0	1	7	188	In a queue does the push operation work at which end ?
at	ADP	0	20p0_pert_14	20p0	0	0	8	189	In a queue does the push operation work at which end ?
which	PRON	0	20p0_pert_14	20p0	0	0	9	190	In a queue does the push operation work at which end ?
end	NOUN	0	20p0_pert_14	20p0	0	0	10	191	In a queue does the push operation work at which end ?
?	PUNCT	0	20p0_pert_14	20p0	0	0	11		In a queue does the push operation work at which end ?
In	ADP	0	20p0_pert_15	20p0	0	0	0	193	In a queue does the push operation apply at which end ?
a	DET	0	20p0_pert_15	20p0	0	0	1	194	In a queue does the push operation apply at which end ?
queue	NOUN	1	20p0_pert_15	20p0	0	0	2	195	In a queue does the push operation apply at which end ?
does	AUX	0	20p0_pert_15	20p0	0	0	3	196	In a queue does the push operation apply at which end ?
the	DET	0	20p0_pert_15	20p0	0	0	4	197	In a queue does the push operation apply at which end ?
push	NOUN	0	20p0_pert_15	20p0	0	0	5	198	In a queue does the push operation apply at which end ?
operation	NOUN	0	20p0_pert_15	20p0	0	0	6	199	In a queue does the push operation apply at which end ?
apply	VERB	0	20p0_pert_15	20p0	0	1	7	200	In a queue does the push operation apply at which end ?
at	ADP	0	20p0_pert_15	20p0	0	0	8	201	In a queue does the push operation apply at which end ?
which	DET	0	20p0_pert_15	20p0	0	0	9	202	In a queue does the push operation apply at which end ?
end	NOUN	0	20p0_pert_15	20p0	0	0	10	203	In a queue does the push operation apply at which end ?
?	PUNCT	0	20p0_pert_15	20p0	0	0	11		In a queue does the push operation apply at which end ?
In	ADP	0	20p0_pert_16	20p0	0	0	0	205	In a queue does the push operation hold at which end ?
a	DET	0	20p0_pert_16	20p0	0	0	1	206	In a queue does the push operation hold at which end ?
queue	NOUN	1	20p0_pert_16	20p0	0	0	2	207	In a queue does the push operation hold at which end ?
does	VERB	0	20p0_pert_16	20p0	0	0	3	208	In a queue does the push operation hold at which end ?
the	DET	0	20p0_pert_16	20p0	0	0	4	209	In a queue does the push operation hold at which end ?
push	NOUN	0	20p0_pert_16	20p0	0	0	5	210	In a queue does the push operation hold at which end ?
operation	NOUN	0	20p0_pert_16	20p0	0	0	6	211	In a queue does the push operation hold at which end ?
hold	NOUN	0	20p0_pert_16	20p0	0	1	7	212	In a queue does the push operation hold at which end ?
at	ADP	0	20p0_pert_16	20p0	0	0	8	213	In a queue does the push operation hold at which end ?
which	PRON	0	20p0_pert_16	20p0	0	0	9	214	In a queue does the push operation hold at which end ?
end	NOUN	0	20p0_pert_16	20p0	0	0	10	215	In a queue does the push operation hold at which end ?
?	PUNCT	0	20p0_pert_16	20p0	0	0	11		In a queue does the push operation hold at which end ?
In	ADP	0	20p0_pert_17	20p0	0	0	0	217	In a queue does the push operation exist at which end ?
a	DET	0	20p0_pert_17	20p0	0	0	1	218	In a queue does the push operation exist at which end ?
queue	NOUN	1	20p0_pert_17	20p0	0	0	2	219	In a queue does the push operation exist at which end ?
does	AUX	0	20p0_pert_17	20p0	0	0	3	220	In a queue does the push operation exist at which end ?
the	DET	0	20p0_pert_17	20p0	0	0	4	221	In a queue does the push operation exist at which end ?
push	NOUN	0	20p0_pert_17	20p0	0	0	5	222	In a queue does the push operation exist at which end ?
operation	NOUN	0	20p0_pert_17	20p0	0	0	6	223	In a queue does the push operation exist at which end ?
exist	VERB	0	20p0_pert_17	20p0	0	1	7	224	In a queue does the push operation exist at which end ?
at	ADP	0	20p0_pert_17	20p0	0	0	8	225	In a queue does the push operation exist at which end ?
which	DET	0	20p0_pert_17	20p0	0	0	9	226	In a queue does the push operation exist at which end ?
end	NOUN	0	20p0_pert_17	20p0	0	0	10	227	In a queue does the push operation exist at which end ?
?	PUNCT	0	20p0_pert_17	20p0	0	0	11		In a queue does the push operation exist at which end ?
In	ADP	0	20p0_pert_18	20p0	0	0	0	229	In a queue does the push operation tell at which end ?
a	DET	0	20p0_pert_18	20p0	0	0	1	230	In a queue does the push operation tell at which end ?
queue	NOUN	1	20p0_pert_18	20p0	0	0	2	231	In a queue does the push operation tell at which end ?
does	VERB	0	20p0_pert_18	20p0	0	0	3	232	In a queue does the push operation tell at which end ?
the	DET	0	20p0_pert_18	20p0	0	0	4	233	In a queue does the push operation tell at which end ?
push	NOUN	0	20p0_pert_18	20p0	0	0	5	234	In a queue does the push operation tell at which end ?
operation	NOUN	0	20p0_pert_18	20p0	0	0	6	235	In a queue does the push operation tell at which end ?
tell	NOUN	0	20p0_pert_18	20p0	0	1	7	236	In a queue does the push operation tell at which end ?
at	ADP	0	20p0_pert_18	20p0	0	0	8	237	In a queue does the push operation tell at which end ?
which	DET	0	20p0_pert_18	20p0	0	0	9	238	In a queue does the push operation tell at which end ?
end	NOUN	0	20p0_pert_18	20p0	0	0	10	239	In a queue does the push operation tell at which end ?
?	PUNCT	0	20p0_pert_18	20p0	0	0	11		In a queue does the push operation tell at which end ?
In	ADP	0	20p0_pert_19	20p0	0	0	0	241	In a queue does the push operation mean at which end ?
a	DET	0	20p0_pert_19	20p0	0	0	1	242	In a queue does the push operation mean at which end ?
queue	NOUN	1	20p0_pert_19	20p0	0	0	2	243	In a queue does the push operation mean at which end ?
does	AUX	0	20p0_pert_19	20p0	0	0	3	244	In a queue does the push operation mean at which end ?
the	DET	0	20p0_pert_19	20p0	0	0	4	245	In a queue does the push operation mean at which end ?
push	NOUN	0	20p0_pert_19	20p0	0	0	5	246	In a queue does the push operation mean at which end ?
operation	NOUN	0	20p0_pert_19	20p0	0	0	6	247	In a queue does the push operation mean at which end ?
mean	NOUN	0	20p0_pert_19	20p0	0	1	7	248	In a queue does the push operation mean at which end ?
at	ADP	0	20p0_pert_19	20p0	0	0	8	249	In a queue does the push operation mean at which end ?
which	PRON	0	20p0_pert_19	20p0	0	0	9	250	In a queue does the push operation mean at which end ?
end	NOUN	0	20p0_pert_19	20p0	0	0	10	251	In a queue does the push operation mean at which end ?
?	PUNCT	0	20p0_pert_19	20p0	0	0	11		In a queue does the push operation mean at which end ?
