Token	POS-Tag	OOV	Id	Origem	Classe	Perturbada	Index	Granularidade	Tipo_Texto	Sentença
pop	NOUN	0	6_pert_1	6	0	0	4	0	0	How to pop and pop elements in a stack data structure ?
elements	NOUN	0	6_pert_1	6	0	0	5	0	0	How to pop and pop elements in a stack data structure ?
in	ADP	0	6_pert_1	6	0	0	6	0	0	How to pop and pop elements in a stack data structure ?
a	DET	0	6_pert_1	6	0	0	7	0	0	How to pop and pop elements in a stack data structure ?
stack	NOUN	0	6_pert_1	6	0	0	8	0	0	How to pop and pop elements in a stack data structure ?
data	NOUN	0	6_pert_1	6	0	0	9	0	0	How to pop and pop elements in a stack data structure ?
structure	NOUN	0	6_pert_1	6	0	0	10	0	0	How to pop and pop elements in a stack data structure ?
?	PUNCT	0	6_pert_1	6	0	0	11	0	0	How to pop and pop elements in a stack data structure ?
2	['SCONJ', 'PART', 'VERB', 'CCONJ', 'NOUN', 'NOUN', 'ADP', 'DET', 'NOUN', 'NOUN', 'NOUN', 'PUNCT']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	6_pert_1	6	0	-1	-1	1	2	How to pop and pop elements in a stack data structure ?
How	SCONJ	0	6_pert_2	6	0	0	0	0	0	How to drag and pop elements in a stack data structure ?
to	PART	0	6_pert_2	6	0	0	1	0	0	How to drag and pop elements in a stack data structure ?
drag	VERB	0	6_pert_2	6	0	1	2	0	0	How to drag and pop elements in a stack data structure ?
and	CCONJ	0	6_pert_2	6	0	0	3	0	0	How to drag and pop elements in a stack data structure ?
pop	NOUN	0	6_pert_2	6	0	0	4	0	0	How to drag and pop elements in a stack data structure ?
elements	NOUN	0	6_pert_2	6	0	0	5	0	0	How to drag and pop elements in a stack data structure ?
in	ADP	0	6_pert_2	6	0	0	6	0	0	How to drag and pop elements in a stack data structure ?
a	DET	0	6_pert_2	6	0	0	7	0	0	How to drag and pop elements in a stack data structure ?
stack	NOUN	0	6_pert_2	6	0	0	8	0	0	How to drag and pop elements in a stack data structure ?
data	NOUN	0	6_pert_2	6	0	0	9	0	0	How to drag and pop elements in a stack data structure ?
structure	NOUN	0	6_pert_2	6	0	0	10	0	0	How to drag and pop elements in a stack data structure ?
?	PUNCT	0	6_pert_2	6	0	0	11	0	0	How to drag and pop elements in a stack data structure ?
3	['SCONJ', 'PART', 'VERB', 'CCONJ', 'NOUN', 'NOUN', 'ADP', 'DET', 'NOUN', 'NOUN', 'NOUN', 'PUNCT']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	6_pert_2	6	0	-1	-1	1	2	How to drag and pop elements in a stack data structure ?
How	SCONJ	0	6_pert_3	6	0	0	0	0	0	How to pull and pop elements in a stack data structure ?
to	PART	0	6_pert_3	6	0	0	1	0	0	How to pull and pop elements in a stack data structure ?
pull	VERB	0	6_pert_3	6	0	1	2	0	0	How to pull and pop elements in a stack data structure ?
and	CCONJ	0	6_pert_3	6	0	0	3	0	0	How to pull and pop elements in a stack data structure ?
pop	NOUN	0	6_pert_3	6	0	0	4	0	0	How to pull and pop elements in a stack data structure ?
elements	NOUN	0	6_pert_3	6	0	0	5	0	0	How to pull and pop elements in a stack data structure ?
in	ADP	0	6_pert_3	6	0	0	6	0	0	How to pull and pop elements in a stack data structure ?
a	DET	0	6_pert_3	6	0	0	7	0	0	How to pull and pop elements in a stack data structure ?
stack	NOUN	0	6_pert_3	6	0	0	8	0	0	How to pull and pop elements in a stack data structure ?
data	NOUN	0	6_pert_3	6	0	0	9	0	0	How to pull and pop elements in a stack data structure ?
structure	NOUN	0	6_pert_3	6	0	0	10	0	0	How to pull and pop elements in a stack data structure ?
?	PUNCT	0	6_pert_3	6	0	0	11	0	0	How to pull and pop elements in a stack data structure ?
4	['SCONJ', 'PART', 'VERB', 'CCONJ', 'NOUN', 'NOUN', 'ADP', 'DET', 'NOUN', 'NOUN', 'NOUN', 'PUNCT']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	6_pert_3	6	0	-1	-1	1	2	How to pull and pop elements in a stack data structure ?
How	SCONJ	0	6_pert_4	6	0	0	0	0	0	How to drop and pop elements in a stack data structure ?
to	PART	0	6_pert_4	6	0	0	1	0	0	How to drop and pop elements in a stack data structure ?
drop	VERB	0	6_pert_4	6	0	1	2	0	0	How to drop and pop elements in a stack data structure ?
and	CCONJ	0	6_pert_4	6	0	0	3	0	0	How to drop and pop elements in a stack data structure ?
pop	NOUN	0	6_pert_4	6	0	0	4	0	0	How to drop and pop elements in a stack data structure ?
elements	NOUN	0	6_pert_4	6	0	0	5	0	0	How to drop and pop elements in a stack data structure ?
in	ADP	0	6_pert_4	6	0	0	6	0	0	How to drop and pop elements in a stack data structure ?
a	DET	0	6_pert_4	6	0	0	7	0	0	How to drop and pop elements in a stack data structure ?
stack	NOUN	0	6_pert_4	6	0	0	8	0	0	How to drop and pop elements in a stack data structure ?
data	NOUN	0	6_pert_4	6	0	0	9	0	0	How to drop and pop elements in a stack data structure ?
structure	NOUN	0	6_pert_4	6	0	0	10	0	0	How to drop and pop elements in a stack data structure ?
?	PUNCT	0	6_pert_4	6	0	0	11	0	0	How to drop and pop elements in a stack data structure ?
5	['SCONJ', 'PART', 'VERB', 'CCONJ', 'NOUN', 'NOUN', 'ADP', 'DET', 'NOUN', 'NOUN', 'NOUN', 'PUNCT']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	6_pert_4	6	0	-1	-1	1	2	How to drop and pop elements in a stack data structure ?
How	SCONJ	0	6_pert_5	6	0	0	0	0	0	How to plug and pop elements in a stack data structure ?
to	PART	0	6_pert_5	6	0	0	1	0	0	How to plug and pop elements in a stack data structure ?
plug	VERB	0	6_pert_5	6	0	1	2	0	0	How to plug and pop elements in a stack data structure ?
and	CCONJ	0	6_pert_5	6	0	0	3	0	0	How to plug and pop elements in a stack data structure ?
pop	VERB	0	6_pert_5	6	0	0	4	0	0	How to plug and pop elements in a stack data structure ?
elements	NOUN	0	6_pert_5	6	0	0	5	0	0	How to plug and pop elements in a stack data structure ?
in	ADP	0	6_pert_5	6	0	0	6	0	0	How to plug and pop elements in a stack data structure ?
a	DET	0	6_pert_5	6	0	0	7	0	0	How to plug and pop elements in a stack data structure ?
stack	NOUN	0	6_pert_5	6	0	0	8	0	0	How to plug and pop elements in a stack data structure ?
data	NOUN	0	6_pert_5	6	0	0	9	0	0	How to plug and pop elements in a stack data structure ?
structure	NOUN	0	6_pert_5	6	0	0	10	0	0	How to plug and pop elements in a stack data structure ?
?	PUNCT	0	6_pert_5	6	0	0	11	0	0	How to plug and pop elements in a stack data structure ?
6	['SCONJ', 'PART', 'VERB', 'CCONJ', 'VERB', 'NOUN', 'ADP', 'DET', 'NOUN', 'NOUN', 'NOUN', 'PUNCT']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	6_pert_5	6	0	-1	-1	1	2	How to plug and pop elements in a stack data structure ?
How	SCONJ	0	6_pert_6	6	0	0	0	0	0	How to smash and pop elements in a stack data structure ?
to	PART	0	6_pert_6	6	0	0	1	0	0	How to smash and pop elements in a stack data structure ?
smash	VERB	0	6_pert_6	6	0	1	2	0	0	How to smash and pop elements in a stack data structure ?
and	CCONJ	0	6_pert_6	6	0	0	3	0	0	How to smash and pop elements in a stack data structure ?
pop	NOUN	0	6_pert_6	6	0	0	4	0	0	How to smash and pop elements in a stack data structure ?
elements	NOUN	0	6_pert_6	6	0	0	5	0	0	How to smash and pop elements in a stack data structure ?
in	ADP	0	6_pert_6	6	0	0	6	0	0	How to smash and pop elements in a stack data structure ?
a	DET	0	6_pert_6	6	0	0	7	0	0	How to smash and pop elements in a stack data structure ?
stack	NOUN	0	6_pert_6	6	0	0	8	0	0	How to smash and pop elements in a stack data structure ?
data	NOUN	0	6_pert_6	6	0	0	9	0	0	How to smash and pop elements in a stack data structure ?
structure	NOUN	0	6_pert_6	6	0	0	10	0	0	How to smash and pop elements in a stack data structure ?
?	PUNCT	0	6_pert_6	6	0	0	11	0	0	How to smash and pop elements in a stack data structure ?
7	['SCONJ', 'PART', 'VERB', 'CCONJ', 'NOUN', 'NOUN', 'ADP', 'DET', 'NOUN', 'NOUN', 'NOUN', 'PUNCT']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	6_pert_6	6	0	-1	-1	1	2	How to smash and pop elements in a stack data structure ?
How	SCONJ	0	6_pert_7	6	0	0	0	0	0	How to rock and pop elements in a stack data structure ?
to	PART	0	6_pert_7	6	0	0	1	0	0	How to rock and pop elements in a stack data structure ?
rock	VERB	0	6_pert_7	6	0	1	2	0	0	How to rock and pop elements in a stack data structure ?
and	CCONJ	0	6_pert_7	6	0	0	3	0	0	How to rock and pop elements in a stack data structure ?
pop	NOUN	0	6_pert_7	6	0	0	4	0	0	How to rock and pop elements in a stack data structure ?
elements	NOUN	0	6_pert_7	6	0	0	5	0	0	How to rock and pop elements in a stack data structure ?
in	ADP	0	6_pert_7	6	0	0	6	0	0	How to rock and pop elements in a stack data structure ?
a	DET	0	6_pert_7	6	0	0	7	0	0	How to rock and pop elements in a stack data structure ?
stack	NOUN	0	6_pert_7	6	0	0	8	0	0	How to rock and pop elements in a stack data structure ?
data	NOUN	0	6_pert_7	6	0	0	9	0	0	How to rock and pop elements in a stack data structure ?
structure	NOUN	0	6_pert_7	6	0	0	10	0	0	How to rock and pop elements in a stack data structure ?
?	PUNCT	0	6_pert_7	6	0	0	11	0	0	How to rock and pop elements in a stack data structure ?
8	['SCONJ', 'PART', 'VERB', 'CCONJ', 'NOUN', 'NOUN', 'ADP', 'DET', 'NOUN', 'NOUN', 'NOUN', 'PUNCT']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	6_pert_7	6	0	-1	-1	1	2	How to rock and pop elements in a stack data structure ?
How	SCONJ	0	6_pert_8	6	0	0	0	0	0	How to grab and pop elements in a stack data structure ?
to	PART	0	6_pert_8	6	0	0	1	0	0	How to grab and pop elements in a stack data structure ?
grab	VERB	0	6_pert_8	6	0	1	2	0	0	How to grab and pop elements in a stack data structure ?
and	CCONJ	0	6_pert_8	6	0	0	3	0	0	How to grab and pop elements in a stack data structure ?
pop	VERB	0	6_pert_8	6	0	0	4	0	0	How to grab and pop elements in a stack data structure ?
elements	NOUN	0	6_pert_8	6	0	0	5	0	0	How to grab and pop elements in a stack data structure ?
in	ADP	0	6_pert_8	6	0	0	6	0	0	How to grab and pop elements in a stack data structure ?
a	DET	0	6_pert_8	6	0	0	7	0	0	How to grab and pop elements in a stack data structure ?
stack	NOUN	0	6_pert_8	6	0	0	8	0	0	How to grab and pop elements in a stack data structure ?
data	NOUN	0	6_pert_8	6	0	0	9	0	0	How to grab and pop elements in a stack data structure ?
structure	NOUN	0	6_pert_8	6	0	0	10	0	0	How to grab and pop elements in a stack data structure ?
?	PUNCT	0	6_pert_8	6	0	0	11	0	0	How to grab and pop elements in a stack data structure ?
9	['SCONJ', 'PART', 'VERB', 'CCONJ', 'VERB', 'NOUN', 'ADP', 'DET', 'NOUN', 'NOUN', 'NOUN', 'PUNCT']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	6_pert_8	6	0	-1	-1	1	2	How to grab and pop elements in a stack data structure ?
How	SCONJ	0	6_pert_9	6	0	0	0	0	0	How to squeeze and pop elements in a stack data structure ?
to	PART	0	6_pert_9	6	0	0	1	0	0	How to squeeze and pop elements in a stack data structure ?
squeeze	VERB	0	6_pert_9	6	0	1	2	0	0	How to squeeze and pop elements in a stack data structure ?
and	CCONJ	0	6_pert_9	6	0	0	3	0	0	How to squeeze and pop elements in a stack data structure ?
pop	VERB	0	6_pert_9	6	0	0	4	0	0	How to squeeze and pop elements in a stack data structure ?
elements	NOUN	0	6_pert_9	6	0	0	5	0	0	How to squeeze and pop elements in a stack data structure ?
in	ADP	0	6_pert_9	6	0	0	6	0	0	How to squeeze and pop elements in a stack data structure ?
a	DET	0	6_pert_9	6	0	0	7	0	0	How to squeeze and pop elements in a stack data structure ?
stack	NOUN	0	6_pert_9	6	0	0	8	0	0	How to squeeze and pop elements in a stack data structure ?
data	NOUN	0	6_pert_9	6	0	0	9	0	0	How to squeeze and pop elements in a stack data structure ?
structure	NOUN	0	6_pert_9	6	0	0	10	0	0	How to squeeze and pop elements in a stack data structure ?
?	PUNCT	0	6_pert_9	6	0	0	11	0	0	How to squeeze and pop elements in a stack data structure ?
10	['SCONJ', 'PART', 'VERB', 'CCONJ', 'VERB', 'NOUN', 'ADP', 'DET', 'NOUN', 'NOUN', 'NOUN', 'PUNCT']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	6_pert_9	6	0	-1	-1	1	2	How to squeeze and pop elements in a stack data structure ?
How	SCONJ	0	6_pert_10	6	0	0	0	0	0	How to hit and pop elements in a stack data structure ?
to	PART	0	6_pert_10	6	0	0	1	0	0	How to hit and pop elements in a stack data structure ?
hit	VERB	0	6_pert_10	6	0	1	2	0	0	How to hit and pop elements in a stack data structure ?
and	CCONJ	0	6_pert_10	6	0	0	3	0	0	How to hit and pop elements in a stack data structure ?
pop	VERB	0	6_pert_10	6	0	0	4	0	0	How to hit and pop elements in a stack data structure ?
elements	NOUN	0	6_pert_10	6	0	0	5	0	0	How to hit and pop elements in a stack data structure ?
in	ADP	0	6_pert_10	6	0	0	6	0	0	How to hit and pop elements in a stack data structure ?
a	DET	0	6_pert_10	6	0	0	7	0	0	How to hit and pop elements in a stack data structure ?
stack	NOUN	0	6_pert_10	6	0	0	8	0	0	How to hit and pop elements in a stack data structure ?
data	NOUN	0	6_pert_10	6	0	0	9	0	0	How to hit and pop elements in a stack data structure ?
structure	NOUN	0	6_pert_10	6	0	0	10	0	0	How to hit and pop elements in a stack data structure ?
?	PUNCT	0	6_pert_10	6	0	0	11	0	0	How to hit and pop elements in a stack data structure ?
11	['SCONJ', 'PART', 'VERB', 'CCONJ', 'VERB', 'NOUN', 'ADP', 'DET', 'NOUN', 'NOUN', 'NOUN', 'PUNCT']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	6_pert_10	6	0	-1	-1	1	2	How to hit and pop elements in a stack data structure ?
How	SCONJ	0	6_pert_11	6	0	0	0	0	0	How to jam and pop elements in a stack data structure ?
to	PART	0	6_pert_11	6	0	0	1	0	0	How to jam and pop elements in a stack data structure ?
jam	VERB	0	6_pert_11	6	0	1	2	0	0	How to jam and pop elements in a stack data structure ?
and	CCONJ	0	6_pert_11	6	0	0	3	0	0	How to jam and pop elements in a stack data structure ?
pop	NOUN	0	6_pert_11	6	0	0	4	0	0	How to jam and pop elements in a stack data structure ?
elements	NOUN	0	6_pert_11	6	0	0	5	0	0	How to jam and pop elements in a stack data structure ?
in	ADP	0	6_pert_11	6	0	0	6	0	0	How to jam and pop elements in a stack data structure ?
a	DET	0	6_pert_11	6	0	0	7	0	0	How to jam and pop elements in a stack data structure ?
stack	NOUN	0	6_pert_11	6	0	0	8	0	0	How to jam and pop elements in a stack data structure ?
data	NOUN	0	6_pert_11	6	0	0	9	0	0	How to jam and pop elements in a stack data structure ?
structure	NOUN	0	6_pert_11	6	0	0	10	0	0	How to jam and pop elements in a stack data structure ?
?	PUNCT	0	6_pert_11	6	0	0	11	0	0	How to jam and pop elements in a stack data structure ?
12	['SCONJ', 'PART', 'VERB', 'CCONJ', 'NOUN', 'NOUN', 'ADP', 'DET', 'NOUN', 'NOUN', 'NOUN', 'PUNCT']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	6_pert_11	6	0	-1	-1	1	2	How to jam and pop elements in a stack data structure ?
How	SCONJ	0	6_pert_12	6	0	0	0	0	0	How to put and pop elements in a stack data structure ?
to	PART	0	6_pert_12	6	0	0	1	0	0	How to put and pop elements in a stack data structure ?
put	VERB	0	6_pert_12	6	0	1	2	0	0	How to put and pop elements in a stack data structure ?
and	CCONJ	0	6_pert_12	6	0	0	3	0	0	How to put and pop elements in a stack data structure ?
pop	VERB	0	6_pert_12	6	0	0	4	0	0	How to put and pop elements in a stack data structure ?
elements	NOUN	0	6_pert_12	6	0	0	5	0	0	How to put and pop elements in a stack data structure ?
in	ADP	0	6_pert_12	6	0	0	6	0	0	How to put and pop elements in a stack data structure ?
a	DET	0	6_pert_12	6	0	0	7	0	0	How to put and pop elements in a stack data structure ?
stack	NOUN	0	6_pert_12	6	0	0	8	0	0	How to put and pop elements in a stack data structure ?
data	NOUN	0	6_pert_12	6	0	0	9	0	0	How to put and pop elements in a stack data structure ?
structure	NOUN	0	6_pert_12	6	0	0	10	0	0	How to put and pop elements in a stack data structure ?
?	PUNCT	0	6_pert_12	6	0	0	11	0	0	How to put and pop elements in a stack data structure ?
13	['SCONJ', 'PART', 'VERB', 'CCONJ', 'VERB', 'NOUN', 'ADP', 'DET', 'NOUN', 'NOUN', 'NOUN', 'PUNCT']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	6_pert_12	6	0	-1	-1	1	2	How to put and pop elements in a stack data structure ?
How	SCONJ	0	6_pert_13	6	0	0	0	0	0	How to scratch and pop elements in a stack data structure ?
to	PART	0	6_pert_13	6	0	0	1	0	0	How to scratch and pop elements in a stack data structure ?
scratch	VERB	0	6_pert_13	6	0	1	2	0	0	How to scratch and pop elements in a stack data structure ?
and	CCONJ	0	6_pert_13	6	0	0	3	0	0	How to scratch and pop elements in a stack data structure ?
pop	NOUN	0	6_pert_13	6	0	0	4	0	0	How to scratch and pop elements in a stack data structure ?
elements	NOUN	0	6_pert_13	6	0	0	5	0	0	How to scratch and pop elements in a stack data structure ?
in	ADP	0	6_pert_13	6	0	0	6	0	0	How to scratch and pop elements in a stack data structure ?
a	DET	0	6_pert_13	6	0	0	7	0	0	How to scratch and pop elements in a stack data structure ?
stack	NOUN	0	6_pert_13	6	0	0	8	0	0	How to scratch and pop elements in a stack data structure ?
data	NOUN	0	6_pert_13	6	0	0	9	0	0	How to scratch and pop elements in a stack data structure ?
structure	NOUN	0	6_pert_13	6	0	0	10	0	0	How to scratch and pop elements in a stack data structure ?
?	PUNCT	0	6_pert_13	6	0	0	11	0	0	How to scratch and pop elements in a stack data structure ?
14	['SCONJ', 'PART', 'VERB', 'CCONJ', 'NOUN', 'NOUN', 'ADP', 'DET', 'NOUN', 'NOUN', 'NOUN', 'PUNCT']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	6_pert_13	6	0	-1	-1	1	2	How to scratch and pop elements in a stack data structure ?
How	SCONJ	0	6_pert_14	6	0	0	0	0	0	How to throw and pop elements in a stack data structure ?
to	PART	0	6_pert_14	6	0	0	1	0	0	How to throw and pop elements in a stack data structure ?
throw	VERB	0	6_pert_14	6	0	1	2	0	0	How to throw and pop elements in a stack data structure ?
and	CCONJ	0	6_pert_14	6	0	0	3	0	0	How to throw and pop elements in a stack data structure ?
pop	NOUN	0	6_pert_14	6	0	0	4	0	0	How to throw and pop elements in a stack data structure ?
elements	NOUN	0	6_pert_14	6	0	0	5	0	0	How to throw and pop elements in a stack data structure ?
in	ADP	0	6_pert_14	6	0	0	6	0	0	How to throw and pop elements in a stack data structure ?
a	DET	0	6_pert_14	6	0	0	7	0	0	How to throw and pop elements in a stack data structure ?
stack	NOUN	0	6_pert_14	6	0	0	8	0	0	How to throw and pop elements in a stack data structure ?
data	NOUN	0	6_pert_14	6	0	0	9	0	0	How to throw and pop elements in a stack data structure ?
structure	NOUN	0	6_pert_14	6	0	0	10	0	0	How to throw and pop elements in a stack data structure ?
?	PUNCT	0	6_pert_14	6	0	0	11	0	0	How to throw and pop elements in a stack data structure ?
15	['SCONJ', 'PART', 'VERB', 'CCONJ', 'NOUN', 'NOUN', 'ADP', 'DET', 'NOUN', 'NOUN', 'NOUN', 'PUNCT']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	6_pert_14	6	0	-1	-1	1	2	How to throw and pop elements in a stack data structure ?
How	SCONJ	0	6_pert_15	6	0	0	0	0	0	How to twist and pop elements in a stack data structure ?
to	PART	0	6_pert_15	6	0	0	1	0	0	How to twist and pop elements in a stack data structure ?
twist	VERB	0	6_pert_15	6	0	1	2	0	0	How to twist and pop elements in a stack data structure ?
and	CCONJ	0	6_pert_15	6	0	0	3	0	0	How to twist and pop elements in a stack data structure ?
pop	VERB	0	6_pert_15	6	0	0	4	0	0	How to twist and pop elements in a stack data structure ?
elements	NOUN	0	6_pert_15	6	0	0	5	0	0	How to twist and pop elements in a stack data structure ?
in	ADP	0	6_pert_15	6	0	0	6	0	0	How to twist and pop elements in a stack data structure ?
a	DET	0	6_pert_15	6	0	0	7	0	0	How to twist and pop elements in a stack data structure ?
stack	NOUN	0	6_pert_15	6	0	0	8	0	0	How to twist and pop elements in a stack data structure ?
data	NOUN	0	6_pert_15	6	0	0	9	0	0	How to twist and pop elements in a stack data structure ?
structure	NOUN	0	6_pert_15	6	0	0	10	0	0	How to twist and pop elements in a stack data structure ?
?	PUNCT	0	6_pert_15	6	0	0	11	0	0	How to twist and pop elements in a stack data structure ?
16	['SCONJ', 'PART', 'VERB', 'CCONJ', 'VERB', 'NOUN', 'ADP', 'DET', 'NOUN', 'NOUN', 'NOUN', 'PUNCT']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	6_pert_15	6	0	-1	-1	1	2	How to twist and pop elements in a stack data structure ?
How	SCONJ	0	6_pert_16	6	0	0	0	0	0	How to stick and pop elements in a stack data structure ?
to	PART	0	6_pert_16	6	0	0	1	0	0	How to stick and pop elements in a stack data structure ?
stick	VERB	0	6_pert_16	6	0	1	2	0	0	How to stick and pop elements in a stack data structure ?
and	CCONJ	0	6_pert_16	6	0	0	3	0	0	How to stick and pop elements in a stack data structure ?
pop	VERB	0	6_pert_16	6	0	0	4	0	0	How to stick and pop elements in a stack data structure ?
elements	NOUN	0	6_pert_16	6	0	0	5	0	0	How to stick and pop elements in a stack data structure ?
in	ADP	0	6_pert_16	6	0	0	6	0	0	How to stick and pop elements in a stack data structure ?
a	DET	0	6_pert_16	6	0	0	7	0	0	How to stick and pop elements in a stack data structure ?
stack	NOUN	0	6_pert_16	6	0	0	8	0	0	How to stick and pop elements in a stack data structure ?
data	NOUN	0	6_pert_16	6	0	0	9	0	0	How to stick and pop elements in a stack data structure ?
structure	NOUN	0	6_pert_16	6	0	0	10	0	0	How to stick and pop elements in a stack data structure ?
?	PUNCT	0	6_pert_16	6	0	0	11	0	0	How to stick and pop elements in a stack data structure ?
17	['SCONJ', 'PART', 'VERB', 'CCONJ', 'VERB', 'NOUN', 'ADP', 'DET', 'NOUN', 'NOUN', 'NOUN', 'PUNCT']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	6_pert_16	6	0	-1	-1	1	2	How to stick and pop elements in a stack data structure ?
How	SCONJ	0	6_pert_17	6	0	0	0	0	0	How to try and pop elements in a stack data structure ?
to	PART	0	6_pert_17	6	0	0	1	0	0	How to try and pop elements in a stack data structure ?
try	VERB	0	6_pert_17	6	0	1	2	0	0	How to try and pop elements in a stack data structure ?
and	CCONJ	0	6_pert_17	6	0	0	3	0	0	How to try and pop elements in a stack data structure ?
pop	VERB	0	6_pert_17	6	0	0	4	0	0	How to try and pop elements in a stack data structure ?
elements	NOUN	0	6_pert_17	6	0	0	5	0	0	How to try and pop elements in a stack data structure ?
in	ADP	0	6_pert_17	6	0	0	6	0	0	How to try and pop elements in a stack data structure ?
a	DET	0	6_pert_17	6	0	0	7	0	0	How to try and pop elements in a stack data structure ?
stack	NOUN	0	6_pert_17	6	0	0	8	0	0	How to try and pop elements in a stack data structure ?
data	NOUN	0	6_pert_17	6	0	0	9	0	0	How to try and pop elements in a stack data structure ?
structure	NOUN	0	6_pert_17	6	0	0	10	0	0	How to try and pop elements in a stack data structure ?
?	PUNCT	0	6_pert_17	6	0	0	11	0	0	How to try and pop elements in a stack data structure ?
18	['SCONJ', 'PART', 'VERB', 'CCONJ', 'VERB', 'NOUN', 'ADP', 'DET', 'NOUN', 'NOUN', 'NOUN', 'PUNCT']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	6_pert_17	6	0	-1	-1	1	2	How to try and pop elements in a stack data structure ?
How	SCONJ	0	6_pert_18	6	0	0	0	0	0	How to dump and pop elements in a stack data structure ?
to	PART	0	6_pert_18	6	0	0	1	0	0	How to dump and pop elements in a stack data structure ?
dump	VERB	0	6_pert_18	6	0	1	2	0	0	How to dump and pop elements in a stack data structure ?
and	CCONJ	0	6_pert_18	6	0	0	3	0	0	How to dump and pop elements in a stack data structure ?
