Token	POS-Tag	OOV	Id	Origem	Classe	Perturbada	Index	__next__	Granularidade	Tipo_Texto	Sentença
a	DET	0	5ad4a8225b96ef001a109d20_pert_8	5ad4a8225b96ef001a109d20	0	1	5	96	0	0	What did the beginnings of a differentiation end ?
differentiation	NOUN	0	5ad4a8225b96ef001a109d20_pert_8	5ad4a8225b96ef001a109d20	0	0	6	97	0	0	What did the beginnings of a differentiation end ?
end	NOUN	0	5ad4a8225b96ef001a109d20_pert_8	5ad4a8225b96ef001a109d20	0	0	7	98	0	0	What did the beginnings of a differentiation end ?
?	PUNCT	0	5ad4a8225b96ef001a109d20_pert_8	5ad4a8225b96ef001a109d20	0	0	8	99	0	0	What did the beginnings of a differentiation end ?
What did the beginnings of a differentiation end ?	['PRON', 'VERB', 'DET', 'NOUN', 'ADP', 'DET', 'NOUN', 'NOUN', 'PUNCT']	[0, 0, 0, 0, 0, 0, 0, 0, 0]	5ad4a8225b96ef001a109d20_pert_8	5ad4a8225b96ef001a109d20	0	-1	-1		1	2	What did the beginnings of a differentiation end ?
What	PRON	0	5ad4a8225b96ef001a109d20_pert_9	5ad4a8225b96ef001a109d20	0	0	0	101	0	0	What did the beginnings of social differentiation end ?
did	AUX	0	5ad4a8225b96ef001a109d20_pert_9	5ad4a8225b96ef001a109d20	0	0	1	102	0	0	What did the beginnings of social differentiation end ?
the	DET	0	5ad4a8225b96ef001a109d20_pert_9	5ad4a8225b96ef001a109d20	0	0	2	103	0	0	What did the beginnings of social differentiation end ?
beginnings	NOUN	0	5ad4a8225b96ef001a109d20_pert_9	5ad4a8225b96ef001a109d20	0	0	3	104	0	0	What did the beginnings of social differentiation end ?
of	ADP	0	5ad4a8225b96ef001a109d20_pert_9	5ad4a8225b96ef001a109d20	0	0	4	105	0	0	What did the beginnings of social differentiation end ?
social	ADJ	0	5ad4a8225b96ef001a109d20_pert_9	5ad4a8225b96ef001a109d20	0	1	5	106	0	0	What did the beginnings of social differentiation end ?
differentiation	NOUN	0	5ad4a8225b96ef001a109d20_pert_9	5ad4a8225b96ef001a109d20	0	0	6	107	0	0	What did the beginnings of social differentiation end ?
end	NOUN	0	5ad4a8225b96ef001a109d20_pert_9	5ad4a8225b96ef001a109d20	0	0	7	108	0	0	What did the beginnings of social differentiation end ?
?	PUNCT	0	5ad4a8225b96ef001a109d20_pert_9	5ad4a8225b96ef001a109d20	0	0	8	109	0	0	What did the beginnings of social differentiation end ?
What did the beginnings of social differentiation end ?	['PRON', 'AUX', 'DET', 'NOUN', 'ADP', 'ADJ', 'NOUN', 'NOUN', 'PUNCT']	[0, 0, 0, 0, 0, 0, 0, 0, 0]	5ad4a8225b96ef001a109d20_pert_9	5ad4a8225b96ef001a109d20	0	-1	-1		1	2	What did the beginnings of social differentiation end ?
What	PRON	0	5ad4a8225b96ef001a109d20_pert_10	5ad4a8225b96ef001a109d20	0	0	0	111	0	0	What did the beginnings of sexual differentiation end ?
did	AUX	0	5ad4a8225b96ef001a109d20_pert_10	5ad4a8225b96ef001a109d20	0	0	1	112	0	0	What did the beginnings of sexual differentiation end ?
the	DET	0	5ad4a8225b96ef001a109d20_pert_10	5ad4a8225b96ef001a109d20	0	0	2	113	0	0	What did the beginnings of sexual differentiation end ?
beginnings	NOUN	0	5ad4a8225b96ef001a109d20_pert_10	5ad4a8225b96ef001a109d20	0	0	3	114	0	0	What did the beginnings of sexual differentiation end ?
of	ADP	0	5ad4a8225b96ef001a109d20_pert_10	5ad4a8225b96ef001a109d20	0	0	4	115	0	0	What did the beginnings of sexual differentiation end ?
sexual	ADJ	0	5ad4a8225b96ef001a109d20_pert_10	5ad4a8225b96ef001a109d20	0	1	5	116	0	0	What did the beginnings of sexual differentiation end ?
differentiation	NOUN	0	5ad4a8225b96ef001a109d20_pert_10	5ad4a8225b96ef001a109d20	0	0	6	117	0	0	What did the beginnings of sexual differentiation end ?
end	NOUN	0	5ad4a8225b96ef001a109d20_pert_10	5ad4a8225b96ef001a109d20	0	0	7	118	0	0	What did the beginnings of sexual differentiation end ?
?	PUNCT	0	5ad4a8225b96ef001a109d20_pert_10	5ad4a8225b96ef001a109d20	0	0	8	119	0	0	What did the beginnings of sexual differentiation end ?
What did the beginnings of sexual differentiation end ?	['PRON', 'AUX', 'DET', 'NOUN', 'ADP', 'ADJ', 'NOUN', 'NOUN', 'PUNCT']	[0, 0, 0, 0, 0, 0, 0, 0, 0]	5ad4a8225b96ef001a109d20_pert_10	5ad4a8225b96ef001a109d20	0	-1	-1		1	2	What did the beginnings of sexual differentiation end ?
What	PRON	0	5ad4a8225b96ef001a109d20_pert_11	5ad4a8225b96ef001a109d20	0	0	0	121	0	0	What did the beginnings of our differentiation end ?
did	AUX	0	5ad4a8225b96ef001a109d20_pert_11	5ad4a8225b96ef001a109d20	0	0	1	122	0	0	What did the beginnings of our differentiation end ?
the	DET	0	5ad4a8225b96ef001a109d20_pert_11	5ad4a8225b96ef001a109d20	0	0	2	123	0	0	What did the beginnings of our differentiation end ?
beginnings	NOUN	0	5ad4a8225b96ef001a109d20_pert_11	5ad4a8225b96ef001a109d20	0	0	3	124	0	0	What did the beginnings of our differentiation end ?
of	ADP	0	5ad4a8225b96ef001a109d20_pert_11	5ad4a8225b96ef001a109d20	0	0	4	125	0	0	What did the beginnings of our differentiation end ?
our	PRON	0	5ad4a8225b96ef001a109d20_pert_11	5ad4a8225b96ef001a109d20	0	1	5	126	0	0	What did the beginnings of our differentiation end ?
differentiation	NOUN	0	5ad4a8225b96ef001a109d20_pert_11	5ad4a8225b96ef001a109d20	0	0	6	127	0	0	What did the beginnings of our differentiation end ?
end	VERB	0	5ad4a8225b96ef001a109d20_pert_11	5ad4a8225b96ef001a109d20	0	0	7	128	0	0	What did the beginnings of our differentiation end ?
?	PUNCT	0	5ad4a8225b96ef001a109d20_pert_11	5ad4a8225b96ef001a109d20	0	0	8	129	0	0	What did the beginnings of our differentiation end ?
What did the beginnings of our differentiation end ?	['PRON', 'AUX', 'DET', 'NOUN', 'ADP', 'PRON', 'NOUN', 'VERB', 'PUNCT']	[0, 0, 0, 0, 0, 0, 0, 0, 0]	5ad4a8225b96ef001a109d20_pert_11	5ad4a8225b96ef001a109d20	0	-1	-1		1	2	What did the beginnings of our differentiation end ?
What	PRON	0	5ad4a8225b96ef001a109d20_pert_12	5ad4a8225b96ef001a109d20	0	0	0	131	0	0	What did the beginnings of true differentiation end ?
did	AUX	0	5ad4a8225b96ef001a109d20_pert_12	5ad4a8225b96ef001a109d20	0	0	1	132	0	0	What did the beginnings of true differentiation end ?
the	DET	0	5ad4a8225b96ef001a109d20_pert_12	5ad4a8225b96ef001a109d20	0	0	2	133	0	0	What did the beginnings of true differentiation end ?
beginnings	NOUN	0	5ad4a8225b96ef001a109d20_pert_12	5ad4a8225b96ef001a109d20	0	0	3	134	0	0	What did the beginnings of true differentiation end ?
of	ADP	0	5ad4a8225b96ef001a109d20_pert_12	5ad4a8225b96ef001a109d20	0	0	4	135	0	0	What did the beginnings of true differentiation end ?
true	ADJ	0	5ad4a8225b96ef001a109d20_pert_12	5ad4a8225b96ef001a109d20	0	1	5	136	0	0	What did the beginnings of true differentiation end ?
differentiation	NOUN	0	5ad4a8225b96ef001a109d20_pert_12	5ad4a8225b96ef001a109d20	0	0	6	137	0	0	What did the beginnings of true differentiation end ?
end	NOUN	0	5ad4a8225b96ef001a109d20_pert_12	5ad4a8225b96ef001a109d20	0	0	7	138	0	0	What did the beginnings of true differentiation end ?
?	PUNCT	0	5ad4a8225b96ef001a109d20_pert_12	5ad4a8225b96ef001a109d20	0	0	8	139	0	0	What did the beginnings of true differentiation end ?
What did the beginnings of true differentiation end ?	['PRON', 'AUX', 'DET', 'NOUN', 'ADP', 'ADJ', 'NOUN', 'NOUN', 'PUNCT']	[0, 0, 0, 0, 0, 0, 0, 0, 0]	5ad4a8225b96ef001a109d20_pert_12	5ad4a8225b96ef001a109d20	0	-1	-1		1	2	What did the beginnings of true differentiation end ?
What	PRON	0	5ad4a8225b96ef001a109d20_pert_13	5ad4a8225b96ef001a109d20	0	0	0	141	0	0	What did the beginnings of his differentiation end ?
did	AUX	0	5ad4a8225b96ef001a109d20_pert_13	5ad4a8225b96ef001a109d20	0	0	1	142	0	0	What did the beginnings of his differentiation end ?
the	DET	0	5ad4a8225b96ef001a109d20_pert_13	5ad4a8225b96ef001a109d20	0	0	2	143	0	0	What did the beginnings of his differentiation end ?
beginnings	NOUN	0	5ad4a8225b96ef001a109d20_pert_13	5ad4a8225b96ef001a109d20	0	0	3	144	0	0	What did the beginnings of his differentiation end ?
of	ADP	0	5ad4a8225b96ef001a109d20_pert_13	5ad4a8225b96ef001a109d20	0	0	4	145	0	0	What did the beginnings of his differentiation end ?
his	PRON	0	5ad4a8225b96ef001a109d20_pert_13	5ad4a8225b96ef001a109d20	0	1	5	146	0	0	What did the beginnings of his differentiation end ?
differentiation	NOUN	0	5ad4a8225b96ef001a109d20_pert_13	5ad4a8225b96ef001a109d20	0	0	6	147	0	0	What did the beginnings of his differentiation end ?
end	VERB	0	5ad4a8225b96ef001a109d20_pert_13	5ad4a8225b96ef001a109d20	0	0	7	148	0	0	What did the beginnings of his differentiation end ?
?	PUNCT	0	5ad4a8225b96ef001a109d20_pert_13	5ad4a8225b96ef001a109d20	0	0	8	149	0	0	What did the beginnings of his differentiation end ?
What did the beginnings of his differentiation end ?	['PRON', 'AUX', 'DET', 'NOUN', 'ADP', 'PRON', 'NOUN', 'VERB', 'PUNCT']	[0, 0, 0, 0, 0, 0, 0, 0, 0]	5ad4a8225b96ef001a109d20_pert_13	5ad4a8225b96ef001a109d20	0	-1	-1		1	2	What did the beginnings of his differentiation end ?
What	PRON	0	5ad4a8225b96ef001a109d20_pert_14	5ad4a8225b96ef001a109d20	0	0	0	151	0	0	What did the beginnings of evolutionary differentiation end ?
did	AUX	0	5ad4a8225b96ef001a109d20_pert_14	5ad4a8225b96ef001a109d20	0	0	1	152	0	0	What did the beginnings of evolutionary differentiation end ?
the	DET	0	5ad4a8225b96ef001a109d20_pert_14	5ad4a8225b96ef001a109d20	0	0	2	153	0	0	What did the beginnings of evolutionary differentiation end ?
beginnings	NOUN	0	5ad4a8225b96ef001a109d20_pert_14	5ad4a8225b96ef001a109d20	0	0	3	154	0	0	What did the beginnings of evolutionary differentiation end ?
of	ADP	0	5ad4a8225b96ef001a109d20_pert_14	5ad4a8225b96ef001a109d20	0	0	4	155	0	0	What did the beginnings of evolutionary differentiation end ?
evolutionary	ADJ	0	5ad4a8225b96ef001a109d20_pert_14	5ad4a8225b96ef001a109d20	0	1	5	156	0	0	What did the beginnings of evolutionary differentiation end ?
differentiation	NOUN	0	5ad4a8225b96ef001a109d20_pert_14	5ad4a8225b96ef001a109d20	0	0	6	157	0	0	What did the beginnings of evolutionary differentiation end ?
end	NOUN	0	5ad4a8225b96ef001a109d20_pert_14	5ad4a8225b96ef001a109d20	0	0	7	158	0	0	What did the beginnings of evolutionary differentiation end ?
?	PUNCT	0	5ad4a8225b96ef001a109d20_pert_14	5ad4a8225b96ef001a109d20	0	0	8	159	0	0	What did the beginnings of evolutionary differentiation end ?
