Token	POS-Tag	OOV	Id	Origem	Classe	Perturbada	Index	__next__	Granularidade	Tipo_Texto	Sentença
?	PUNCT	0	572ed039c246551400ce46d6_pert_8	572ed039c246551400ce46d6	0	0	7	89	0	0	Where are animals most common on Earth ?
9	['SCONJ', 'AUX', 'NOUN', 'ADV', 'ADJ', 'ADP', 'PROPN', 'PUNCT']	[0, 0, 0, 0, 0, 0, 0, 0]	572ed039c246551400ce46d6_pert_8	572ed039c246551400ce46d6	0	-1	-1		1	2	Where are animals most common on Earth ?
Where	SCONJ	0	572ed039c246551400ce46d6_pert_9	572ed039c246551400ce46d6	0	0	0	91	0	0	Where are their most common on Earth ?
are	AUX	0	572ed039c246551400ce46d6_pert_9	572ed039c246551400ce46d6	0	0	1	92	0	0	Where are their most common on Earth ?
their	PRON	0	572ed039c246551400ce46d6_pert_9	572ed039c246551400ce46d6	0	1	2	93	0	0	Where are their most common on Earth ?
most	ADV	0	572ed039c246551400ce46d6_pert_9	572ed039c246551400ce46d6	0	0	3	94	0	0	Where are their most common on Earth ?
common	ADJ	0	572ed039c246551400ce46d6_pert_9	572ed039c246551400ce46d6	0	0	4	95	0	0	Where are their most common on Earth ?
on	ADP	0	572ed039c246551400ce46d6_pert_9	572ed039c246551400ce46d6	0	0	5	96	0	0	Where are their most common on Earth ?
Earth	PROPN	0	572ed039c246551400ce46d6_pert_9	572ed039c246551400ce46d6	0	0	6	97	0	0	Where are their most common on Earth ?
?	PUNCT	0	572ed039c246551400ce46d6_pert_9	572ed039c246551400ce46d6	0	0	7	98	0	0	Where are their most common on Earth ?
10	['SCONJ', 'AUX', 'PRON', 'ADV', 'ADJ', 'ADP', 'PROPN', 'PUNCT']	[0, 0, 0, 0, 0, 0, 0, 0]	572ed039c246551400ce46d6_pert_9	572ed039c246551400ce46d6	0	-1	-1		1	2	Where are their most common on Earth ?
Where	SCONJ	0	572ed039c246551400ce46d6_pert_10	572ed039c246551400ce46d6	0	0	0	100	0	0	Where are humans most common on Earth ?
are	AUX	0	572ed039c246551400ce46d6_pert_10	572ed039c246551400ce46d6	0	0	1	101	0	0	Where are humans most common on Earth ?
humans	NOUN	0	572ed039c246551400ce46d6_pert_10	572ed039c246551400ce46d6	0	1	2	102	0	0	Where are humans most common on Earth ?
most	ADV	0	572ed039c246551400ce46d6_pert_10	572ed039c246551400ce46d6	0	0	3	103	0	0	Where are humans most common on Earth ?
common	ADJ	0	572ed039c246551400ce46d6_pert_10	572ed039c246551400ce46d6	0	0	4	104	0	0	Where are humans most common on Earth ?
on	ADP	0	572ed039c246551400ce46d6_pert_10	572ed039c246551400ce46d6	0	0	5	105	0	0	Where are humans most common on Earth ?
Earth	PROPN	0	572ed039c246551400ce46d6_pert_10	572ed039c246551400ce46d6	0	0	6	106	0	0	Where are humans most common on Earth ?
?	PUNCT	0	572ed039c246551400ce46d6_pert_10	572ed039c246551400ce46d6	0	0	7	107	0	0	Where are humans most common on Earth ?
11	['SCONJ', 'AUX', 'NOUN', 'ADV', 'ADJ', 'ADP', 'PROPN', 'PUNCT']	[0, 0, 0, 0, 0, 0, 0, 0]	572ed039c246551400ce46d6_pert_10	572ed039c246551400ce46d6	0	-1	-1		1	2	Where are humans most common on Earth ?
Where	SCONJ	0	572ed039c246551400ce46d6_pert_11	572ed039c246551400ce46d6	0	0	0	109	0	0	Where are birds most common on Earth ?
are	AUX	0	572ed039c246551400ce46d6_pert_11	572ed039c246551400ce46d6	0	0	1	110	0	0	Where are birds most common on Earth ?
birds	NOUN	0	572ed039c246551400ce46d6_pert_11	572ed039c246551400ce46d6	0	1	2	111	0	0	Where are birds most common on Earth ?
most	ADV	0	572ed039c246551400ce46d6_pert_11	572ed039c246551400ce46d6	0	0	3	112	0	0	Where are birds most common on Earth ?
common	ADJ	0	572ed039c246551400ce46d6_pert_11	572ed039c246551400ce46d6	0	0	4	113	0	0	Where are birds most common on Earth ?
on	ADP	0	572ed039c246551400ce46d6_pert_11	572ed039c246551400ce46d6	0	0	5	114	0	0	Where are birds most common on Earth ?
Earth	PROPN	0	572ed039c246551400ce46d6_pert_11	572ed039c246551400ce46d6	0	0	6	115	0	0	Where are birds most common on Earth ?
?	PUNCT	0	572ed039c246551400ce46d6_pert_11	572ed039c246551400ce46d6	0	0	7	116	0	0	Where are birds most common on Earth ?
12	['SCONJ', 'AUX', 'NOUN', 'ADV', 'ADJ', 'ADP', 'PROPN', 'PUNCT']	[0, 0, 0, 0, 0, 0, 0, 0]	572ed039c246551400ce46d6_pert_11	572ed039c246551400ce46d6	0	-1	-1		1	2	Where are birds most common on Earth ?
Where	SCONJ	0	572ed039c246551400ce46d6_pert_12	572ed039c246551400ce46d6	0	0	0	118	0	0	Where are bacteria most common on Earth ?
are	AUX	0	572ed039c246551400ce46d6_pert_12	572ed039c246551400ce46d6	0	0	1	119	0	0	Where are bacteria most common on Earth ?
bacteria	NOUN	0	572ed039c246551400ce46d6_pert_12	572ed039c246551400ce46d6	0	1	2	120	0	0	Where are bacteria most common on Earth ?
most	ADV	0	572ed039c246551400ce46d6_pert_12	572ed039c246551400ce46d6	0	0	3	121	0	0	Where are bacteria most common on Earth ?
common	ADJ	0	572ed039c246551400ce46d6_pert_12	572ed039c246551400ce46d6	0	0	4	122	0	0	Where are bacteria most common on Earth ?
on	ADP	0	572ed039c246551400ce46d6_pert_12	572ed039c246551400ce46d6	0	0	5	123	0	0	Where are bacteria most common on Earth ?
Earth	PROPN	0	572ed039c246551400ce46d6_pert_12	572ed039c246551400ce46d6	0	0	6	124	0	0	Where are bacteria most common on Earth ?
?	PUNCT	0	572ed039c246551400ce46d6_pert_12	572ed039c246551400ce46d6	0	0	7	125	0	0	Where are bacteria most common on Earth ?
13	['SCONJ', 'AUX', 'NOUN', 'ADV', 'ADJ', 'ADP', 'PROPN', 'PUNCT']	[0, 0, 0, 0, 0, 0, 0, 0]	572ed039c246551400ce46d6_pert_12	572ed039c246551400ce46d6	0	-1	-1		1	2	Where are bacteria most common on Earth ?
Where	SCONJ	0	572ed039c246551400ce46d6_pert_13	572ed039c246551400ce46d6	0	0	0	127	0	0	Where are aliens most common on Earth ?
are	AUX	0	572ed039c246551400ce46d6_pert_13	572ed039c246551400ce46d6	0	0	1	128	0	0	Where are aliens most common on Earth ?
aliens	NOUN	0	572ed039c246551400ce46d6_pert_13	572ed039c246551400ce46d6	0	1	2	129	0	0	Where are aliens most common on Earth ?
most	ADV	0	572ed039c246551400ce46d6_pert_13	572ed039c246551400ce46d6	0	0	3	130	0	0	Where are aliens most common on Earth ?
common	ADJ	0	572ed039c246551400ce46d6_pert_13	572ed039c246551400ce46d6	0	0	4	131	0	0	Where are aliens most common on Earth ?
on	ADP	0	572ed039c246551400ce46d6_pert_13	572ed039c246551400ce46d6	0	0	5	132	0	0	Where are aliens most common on Earth ?
Earth	PROPN	0	572ed039c246551400ce46d6_pert_13	572ed039c246551400ce46d6	0	0	6	133	0	0	Where are aliens most common on Earth ?
?	PUNCT	0	572ed039c246551400ce46d6_pert_13	572ed039c246551400ce46d6	0	0	7	134	0	0	Where are aliens most common on Earth ?
14	['SCONJ', 'AUX', 'NOUN', 'ADV', 'ADJ', 'ADP', 'PROPN', 'PUNCT']	[0, 0, 0, 0, 0, 0, 0, 0]	572ed039c246551400ce46d6_pert_13	572ed039c246551400ce46d6	0	-1	-1		1	2	Where are aliens most common on Earth ?
Where	SCONJ	0	572ed039c246551400ce46d6_pert_14	572ed039c246551400ce46d6	0	0	0	136	0	0	Where are plants most common on Earth ?
are	AUX	0	572ed039c246551400ce46d6_pert_14	572ed039c246551400ce46d6	0	0	1	137	0	0	Where are plants most common on Earth ?
plants	NOUN	0	572ed039c246551400ce46d6_pert_14	572ed039c246551400ce46d6	0	1	2	138	0	0	Where are plants most common on Earth ?
most	ADV	0	572ed039c246551400ce46d6_pert_14	572ed039c246551400ce46d6	0	0	3	139	0	0	Where are plants most common on Earth ?
common	ADJ	0	572ed039c246551400ce46d6_pert_14	572ed039c246551400ce46d6	0	0	4	140	0	0	Where are plants most common on Earth ?
on	ADP	0	572ed039c246551400ce46d6_pert_14	572ed039c246551400ce46d6	0	0	5	141	0	0	Where are plants most common on Earth ?
Earth	PROPN	0	572ed039c246551400ce46d6_pert_14	572ed039c246551400ce46d6	0	0	6	142	0	0	Where are plants most common on Earth ?
?	PUNCT	0	572ed039c246551400ce46d6_pert_14	572ed039c246551400ce46d6	0	0	7	143	0	0	Where are plants most common on Earth ?
15	['SCONJ', 'AUX', 'NOUN', 'ADV', 'ADJ', 'ADP', 'PROPN', 'PUNCT']	[0, 0, 0, 0, 0, 0, 0, 0]	572ed039c246551400ce46d6_pert_14	572ed039c246551400ce46d6	0	-1	-1		1	2	Where are plants most common on Earth ?
Where	SCONJ	0	572ed039c246551400ce46d6_pert_15	572ed039c246551400ce46d6	0	0	0	145	0	0	Where are insects most common on Earth ?
are	AUX	0	572ed039c246551400ce46d6_pert_15	572ed039c246551400ce46d6	0	0	1	146	0	0	Where are insects most common on Earth ?
insects	NOUN	0	572ed039c246551400ce46d6_pert_15	572ed039c246551400ce46d6	0	1	2	147	0	0	Where are insects most common on Earth ?
most	ADV	0	572ed039c246551400ce46d6_pert_15	572ed039c246551400ce46d6	0	0	3	148	0	0	Where are insects most common on Earth ?
common	ADJ	0	572ed039c246551400ce46d6_pert_15	572ed039c246551400ce46d6	0	0	4	149	0	0	Where are insects most common on Earth ?
on	ADP	0	572ed039c246551400ce46d6_pert_15	572ed039c246551400ce46d6	0	0	5	150	0	0	Where are insects most common on Earth ?
Earth	PROPN	0	572ed039c246551400ce46d6_pert_15	572ed039c246551400ce46d6	0	0	6	151	0	0	Where are insects most common on Earth ?
?	PUNCT	0	572ed039c246551400ce46d6_pert_15	572ed039c246551400ce46d6	0	0	7	152	0	0	Where are insects most common on Earth ?
16	['SCONJ', 'AUX', 'NOUN', 'ADV', 'ADJ', 'ADP', 'PROPN', 'PUNCT']	[0, 0, 0, 0, 0, 0, 0, 0]	572ed039c246551400ce46d6_pert_15	572ed039c246551400ce46d6	0	-1	-1		1	2	Where are insects most common on Earth ?
Where	SCONJ	0	572ed039c246551400ce46d6_pert_16	572ed039c246551400ce46d6	0	0	0	154	0	0	Where are children most common on Earth ?
are	AUX	0	572ed039c246551400ce46d6_pert_16	572ed039c246551400ce46d6	0	0	1	155	0	0	Where are children most common on Earth ?
children	NOUN	0	572ed039c246551400ce46d6_pert_16	572ed039c246551400ce46d6	0	1	2	156	0	0	Where are children most common on Earth ?
most	ADV	0	572ed039c246551400ce46d6_pert_16	572ed039c246551400ce46d6	0	0	3	157	0	0	Where are children most common on Earth ?
common	ADJ	0	572ed039c246551400ce46d6_pert_16	572ed039c246551400ce46d6	0	0	4	158	0	0	Where are children most common on Earth ?
on	ADP	0	572ed039c246551400ce46d6_pert_16	572ed039c246551400ce46d6	0	0	5	159	0	0	Where are children most common on Earth ?
Earth	PROPN	0	572ed039c246551400ce46d6_pert_16	572ed039c246551400ce46d6	0	0	6	160	0	0	Where are children most common on Earth ?
?	PUNCT	0	572ed039c246551400ce46d6_pert_16	572ed039c246551400ce46d6	0	0	7	161	0	0	Where are children most common on Earth ?
17	['SCONJ', 'AUX', 'NOUN', 'ADV', 'ADJ', 'ADP', 'PROPN', 'PUNCT']	[0, 0, 0, 0, 0, 0, 0, 0]	572ed039c246551400ce46d6_pert_16	572ed039c246551400ce46d6	0	-1	-1		1	2	Where are children most common on Earth ?
Where	SCONJ	0	572ed039c246551400ce46d6_pert_17	572ed039c246551400ce46d6	0	0	0	163	0	0	Where are trees most common on Earth ?
are	AUX	0	572ed039c246551400ce46d6_pert_17	572ed039c246551400ce46d6	0	0	1	164	0	0	Where are trees most common on Earth ?
trees	NOUN	0	572ed039c246551400ce46d6_pert_17	572ed039c246551400ce46d6	0	1	2	165	0	0	Where are trees most common on Earth ?
most	ADV	0	572ed039c246551400ce46d6_pert_17	572ed039c246551400ce46d6	0	0	3	166	0	0	Where are trees most common on Earth ?
common	ADJ	0	572ed039c246551400ce46d6_pert_17	572ed039c246551400ce46d6	0	0	4	167	0	0	Where are trees most common on Earth ?
on	ADP	0	572ed039c246551400ce46d6_pert_17	572ed039c246551400ce46d6	0	0	5	168	0	0	Where are trees most common on Earth ?
Earth	PROPN	0	572ed039c246551400ce46d6_pert_17	572ed039c246551400ce46d6	0	0	6	169	0	0	Where are trees most common on Earth ?
?	PUNCT	0	572ed039c246551400ce46d6_pert_17	572ed039c246551400ce46d6	0	0	7	170	0	0	Where are trees most common on Earth ?
18	['SCONJ', 'AUX', 'NOUN', 'ADV', 'ADJ', 'ADP', 'PROPN', 'PUNCT']	[0, 0, 0, 0, 0, 0, 0, 0]	572ed039c246551400ce46d6_pert_17	572ed039c246551400ce46d6	0	-1	-1		1	2	Where are trees most common on Earth ?
Where	SCONJ	0	572ed039c246551400ce46d6_pert_18	572ed039c246551400ce46d6	0	0	0	172	0	0	Where are snakes most common on Earth ?
are	AUX	0	572ed039c246551400ce46d6_pert_18	572ed039c246551400ce46d6	0	0	1	173	0	0	Where are snakes most common on Earth ?
snakes	NOUN	0	572ed039c246551400ce46d6_pert_18	572ed039c246551400ce46d6	0	1	2	174	0	0	Where are snakes most common on Earth ?
most	ADV	0	572ed039c246551400ce46d6_pert_18	572ed039c246551400ce46d6	0	0	3	175	0	0	Where are snakes most common on Earth ?
common	ADJ	0	572ed039c246551400ce46d6_pert_18	572ed039c246551400ce46d6	0	0	4	176	0	0	Where are snakes most common on Earth ?
on	ADP	0	572ed039c246551400ce46d6_pert_18	572ed039c246551400ce46d6	0	0	5	177	0	0	Where are snakes most common on Earth ?
Earth	PROPN	0	572ed039c246551400ce46d6_pert_18	572ed039c246551400ce46d6	0	0	6	178	0	0	Where are snakes most common on Earth ?
?	PUNCT	0	572ed039c246551400ce46d6_pert_18	572ed039c246551400ce46d6	0	0	7	179	0	0	Where are snakes most common on Earth ?
19	['SCONJ', 'AUX', 'NOUN', 'ADV', 'ADJ', 'ADP', 'PROPN', 'PUNCT']	[0, 0, 0, 0, 0, 0, 0, 0]	572ed039c246551400ce46d6_pert_18	572ed039c246551400ce46d6	0	-1	-1		1	2	Where are snakes most common on Earth ?
Where	SCONJ	0	572ed039c246551400ce46d6_pert_19	572ed039c246551400ce46d6	0	0	0	181	0	0	Where are spiders most common on Earth ?
are	AUX	0	572ed039c246551400ce46d6_pert_19	572ed039c246551400ce46d6	0	0	1	182	0	0	Where are spiders most common on Earth ?
spiders	NOUN	0	572ed039c246551400ce46d6_pert_19	572ed039c246551400ce46d6	0	1	2	183	0	0	Where are spiders most common on Earth ?
