Token	POS-Tag	OOV	Id	Origem	Classe	Perturbada	Index	__next__	Granularidade	Tipo_Texto	Sentença
year	NOUN	0	5acd4d2c07355d001abf3c73_pert_3	5acd4d2c07355d001abf3c73	0	0	2	39	0	0	In what year was Nero crowned emperor ?
was	AUX	0	5acd4d2c07355d001abf3c73_pert_3	5acd4d2c07355d001abf3c73	0	0	3	40	0	0	In what year was Nero crowned emperor ?
Nero	PROPN	0	5acd4d2c07355d001abf3c73_pert_3	5acd4d2c07355d001abf3c73	0	0	4	41	0	0	In what year was Nero crowned emperor ?
crowned	VERB	0	5acd4d2c07355d001abf3c73_pert_3	5acd4d2c07355d001abf3c73	0	1	5	42	0	0	In what year was Nero crowned emperor ?
emperor	NOUN	0	5acd4d2c07355d001abf3c73_pert_3	5acd4d2c07355d001abf3c73	0	0	6	43	0	0	In what year was Nero crowned emperor ?
?	PUNCT	0	5acd4d2c07355d001abf3c73_pert_3	5acd4d2c07355d001abf3c73	0	0	7	44	0	0	In what year was Nero crowned emperor ?
In what year was Nero crowned emperor ?	['ADP', 'DET', 'NOUN', 'AUX', 'PROPN', 'VERB', 'NOUN', 'PUNCT']	[0, 0, 0, 0, 0, 0, 0, 0]	5acd4d2c07355d001abf3c73_pert_3	5acd4d2c07355d001abf3c73	0	-1	-1		1	2	In what year was Nero crowned emperor ?
In	ADP	0	5acd4d2c07355d001abf3c73_pert_4	5acd4d2c07355d001abf3c73	0	0	0	46	0	0	In what year was Nero first emperor ?
what	DET	0	5acd4d2c07355d001abf3c73_pert_4	5acd4d2c07355d001abf3c73	0	0	1	47	0	0	In what year was Nero first emperor ?
year	NOUN	0	5acd4d2c07355d001abf3c73_pert_4	5acd4d2c07355d001abf3c73	0	0	2	48	0	0	In what year was Nero first emperor ?
was	AUX	0	5acd4d2c07355d001abf3c73_pert_4	5acd4d2c07355d001abf3c73	0	0	3	49	0	0	In what year was Nero first emperor ?
Nero	PROPN	0	5acd4d2c07355d001abf3c73_pert_4	5acd4d2c07355d001abf3c73	0	0	4	50	0	0	In what year was Nero first emperor ?
first	ADJ	0	5acd4d2c07355d001abf3c73_pert_4	5acd4d2c07355d001abf3c73	0	1	5	51	0	0	In what year was Nero first emperor ?
emperor	NOUN	0	5acd4d2c07355d001abf3c73_pert_4	5acd4d2c07355d001abf3c73	0	0	6	52	0	0	In what year was Nero first emperor ?
?	PUNCT	0	5acd4d2c07355d001abf3c73_pert_4	5acd4d2c07355d001abf3c73	0	0	7	53	0	0	In what year was Nero first emperor ?
In what year was Nero first emperor ?	['ADP', 'DET', 'NOUN', 'AUX', 'PROPN', 'ADJ', 'NOUN', 'PUNCT']	[0, 0, 0, 0, 0, 0, 0, 0]	5acd4d2c07355d001abf3c73_pert_4	5acd4d2c07355d001abf3c73	0	-1	-1		1	2	In what year was Nero first emperor ?
In	ADP	0	5acd4d2c07355d001abf3c73_pert_5	5acd4d2c07355d001abf3c73	0	0	0	55	0	0	In what year was Nero already emperor ?
what	DET	0	5acd4d2c07355d001abf3c73_pert_5	5acd4d2c07355d001abf3c73	0	0	1	56	0	0	In what year was Nero already emperor ?
year	NOUN	0	5acd4d2c07355d001abf3c73_pert_5	5acd4d2c07355d001abf3c73	0	0	2	57	0	0	In what year was Nero already emperor ?
was	AUX	0	5acd4d2c07355d001abf3c73_pert_5	5acd4d2c07355d001abf3c73	0	0	3	58	0	0	In what year was Nero already emperor ?
Nero	PROPN	0	5acd4d2c07355d001abf3c73_pert_5	5acd4d2c07355d001abf3c73	0	0	4	59	0	0	In what year was Nero already emperor ?
already	ADV	0	5acd4d2c07355d001abf3c73_pert_5	5acd4d2c07355d001abf3c73	0	1	5	60	0	0	In what year was Nero already emperor ?
emperor	NOUN	0	5acd4d2c07355d001abf3c73_pert_5	5acd4d2c07355d001abf3c73	0	0	6	61	0	0	In what year was Nero already emperor ?
?	PUNCT	0	5acd4d2c07355d001abf3c73_pert_5	5acd4d2c07355d001abf3c73	0	0	7	62	0	0	In what year was Nero already emperor ?
In what year was Nero already emperor ?	['ADP', 'DET', 'NOUN', 'AUX', 'PROPN', 'ADV', 'NOUN', 'PUNCT']	[0, 0, 0, 0, 0, 0, 0, 0]	5acd4d2c07355d001abf3c73_pert_5	5acd4d2c07355d001abf3c73	0	-1	-1		1	2	In what year was Nero already emperor ?
In	ADP	0	5acd4d2c07355d001abf3c73_pert_6	5acd4d2c07355d001abf3c73	0	0	0	64	0	0	In what year was Nero appointed emperor ?
what	DET	0	5acd4d2c07355d001abf3c73_pert_6	5acd4d2c07355d001abf3c73	0	0	1	65	0	0	In what year was Nero appointed emperor ?
year	NOUN	0	5acd4d2c07355d001abf3c73_pert_6	5acd4d2c07355d001abf3c73	0	0	2	66	0	0	In what year was Nero appointed emperor ?
was	AUX	0	5acd4d2c07355d001abf3c73_pert_6	5acd4d2c07355d001abf3c73	0	0	3	67	0	0	In what year was Nero appointed emperor ?
Nero	PROPN	0	5acd4d2c07355d001abf3c73_pert_6	5acd4d2c07355d001abf3c73	0	0	4	68	0	0	In what year was Nero appointed emperor ?
appointed	VERB	0	5acd4d2c07355d001abf3c73_pert_6	5acd4d2c07355d001abf3c73	0	1	5	69	0	0	In what year was Nero appointed emperor ?
emperor	NOUN	0	5acd4d2c07355d001abf3c73_pert_6	5acd4d2c07355d001abf3c73	0	0	6	70	0	0	In what year was Nero appointed emperor ?
?	PUNCT	0	5acd4d2c07355d001abf3c73_pert_6	5acd4d2c07355d001abf3c73	0	0	7	71	0	0	In what year was Nero appointed emperor ?
In what year was Nero appointed emperor ?	['ADP', 'DET', 'NOUN', 'AUX', 'PROPN', 'VERB', 'NOUN', 'PUNCT']	[0, 0, 0, 0, 0, 0, 0, 0]	5acd4d2c07355d001abf3c73_pert_6	5acd4d2c07355d001abf3c73	0	-1	-1		1	2	In what year was Nero appointed emperor ?
In	ADP	0	5acd4d2c07355d001abf3c73_pert_7	5acd4d2c07355d001abf3c73	0	0	0	73	0	0	In what year was Nero proclaimed emperor ?
what	DET	0	5acd4d2c07355d001abf3c73_pert_7	5acd4d2c07355d001abf3c73	0	0	1	74	0	0	In what year was Nero proclaimed emperor ?
year	NOUN	0	5acd4d2c07355d001abf3c73_pert_7	5acd4d2c07355d001abf3c73	0	0	2	75	0	0	In what year was Nero proclaimed emperor ?
was	AUX	0	5acd4d2c07355d001abf3c73_pert_7	5acd4d2c07355d001abf3c73	0	0	3	76	0	0	In what year was Nero proclaimed emperor ?
Nero	PROPN	0	5acd4d2c07355d001abf3c73_pert_7	5acd4d2c07355d001abf3c73	0	0	4	77	0	0	In what year was Nero proclaimed emperor ?
proclaimed	VERB	0	5acd4d2c07355d001abf3c73_pert_7	5acd4d2c07355d001abf3c73	0	1	5	78	0	0	In what year was Nero proclaimed emperor ?
emperor	NOUN	0	5acd4d2c07355d001abf3c73_pert_7	5acd4d2c07355d001abf3c73	0	0	6	79	0	0	In what year was Nero proclaimed emperor ?
?	PUNCT	0	5acd4d2c07355d001abf3c73_pert_7	5acd4d2c07355d001abf3c73	0	0	7	80	0	0	In what year was Nero proclaimed emperor ?
In what year was Nero proclaimed emperor ?	['ADP', 'DET', 'NOUN', 'AUX', 'PROPN', 'VERB', 'NOUN', 'PUNCT']	[0, 0, 0, 0, 0, 0, 0, 0]	5acd4d2c07355d001abf3c73_pert_7	5acd4d2c07355d001abf3c73	0	-1	-1		1	2	In what year was Nero proclaimed emperor ?
In	ADP	0	5acd4d2c07355d001abf3c73_pert_8	5acd4d2c07355d001abf3c73	0	0	0	82	0	0	In what year was Nero declared emperor ?
what	DET	0	5acd4d2c07355d001abf3c73_pert_8	5acd4d2c07355d001abf3c73	0	0	1	83	0	0	In what year was Nero declared emperor ?
year	NOUN	0	5acd4d2c07355d001abf3c73_pert_8	5acd4d2c07355d001abf3c73	0	0	2	84	0	0	In what year was Nero declared emperor ?
was	AUX	0	5acd4d2c07355d001abf3c73_pert_8	5acd4d2c07355d001abf3c73	0	0	3	85	0	0	In what year was Nero declared emperor ?
Nero	PROPN	0	5acd4d2c07355d001abf3c73_pert_8	5acd4d2c07355d001abf3c73	0	0	4	86	0	0	In what year was Nero declared emperor ?
declared	VERB	0	5acd4d2c07355d001abf3c73_pert_8	5acd4d2c07355d001abf3c73	0	1	5	87	0	0	In what year was Nero declared emperor ?
emperor	NOUN	0	5acd4d2c07355d001abf3c73_pert_8	5acd4d2c07355d001abf3c73	0	0	6	88	0	0	In what year was Nero declared emperor ?
?	PUNCT	0	5acd4d2c07355d001abf3c73_pert_8	5acd4d2c07355d001abf3c73	0	0	7	89	0	0	In what year was Nero declared emperor ?
In what year was Nero declared emperor ?	['ADP', 'DET', 'NOUN', 'AUX', 'PROPN', 'VERB', 'NOUN', 'PUNCT']	[0, 0, 0, 0, 0, 0, 0, 0]	5acd4d2c07355d001abf3c73_pert_8	5acd4d2c07355d001abf3c73	0	-1	-1		1	2	In what year was Nero declared emperor ?
In	ADP	0	5acd4d2c07355d001abf3c73_pert_9	5acd4d2c07355d001abf3c73	0	0	0	91	0	0	In what year was Nero still emperor ?
what	DET	0	5acd4d2c07355d001abf3c73_pert_9	5acd4d2c07355d001abf3c73	0	0	1	92	0	0	In what year was Nero still emperor ?
year	NOUN	0	5acd4d2c07355d001abf3c73_pert_9	5acd4d2c07355d001abf3c73	0	0	2	93	0	0	In what year was Nero still emperor ?
was	AUX	0	5acd4d2c07355d001abf3c73_pert_9	5acd4d2c07355d001abf3c73	0	0	3	94	0	0	In what year was Nero still emperor ?
Nero	PROPN	0	5acd4d2c07355d001abf3c73_pert_9	5acd4d2c07355d001abf3c73	0	0	4	95	0	0	In what year was Nero still emperor ?
still	ADV	0	5acd4d2c07355d001abf3c73_pert_9	5acd4d2c07355d001abf3c73	0	1	5	96	0	0	In what year was Nero still emperor ?
emperor	NOUN	0	5acd4d2c07355d001abf3c73_pert_9	5acd4d2c07355d001abf3c73	0	0	6	97	0	0	In what year was Nero still emperor ?
?	PUNCT	0	5acd4d2c07355d001abf3c73_pert_9	5acd4d2c07355d001abf3c73	0	0	7	98	0	0	In what year was Nero still emperor ?
In what year was Nero still emperor ?	['ADP', 'DET', 'NOUN', 'AUX', 'PROPN', 'ADV', 'NOUN', 'PUNCT']	[0, 0, 0, 0, 0, 0, 0, 0]	5acd4d2c07355d001abf3c73_pert_9	5acd4d2c07355d001abf3c73	0	-1	-1		1	2	In what year was Nero still emperor ?
In	ADP	0	5acd4d2c07355d001abf3c73_pert_10	5acd4d2c07355d001abf3c73	0	0	0	100	0	0	In what year was Nero also emperor ?
what	DET	0	5acd4d2c07355d001abf3c73_pert_10	5acd4d2c07355d001abf3c73	0	0	1	101	0	0	In what year was Nero also emperor ?
year	NOUN	0	5acd4d2c07355d001abf3c73_pert_10	5acd4d2c07355d001abf3c73	0	0	2	102	0	0	In what year was Nero also emperor ?
was	AUX	0	5acd4d2c07355d001abf3c73_pert_10	5acd4d2c07355d001abf3c73	0	0	3	103	0	0	In what year was Nero also emperor ?
Nero	PROPN	0	5acd4d2c07355d001abf3c73_pert_10	5acd4d2c07355d001abf3c73	0	0	4	104	0	0	In what year was Nero also emperor ?
also	ADV	0	5acd4d2c07355d001abf3c73_pert_10	5acd4d2c07355d001abf3c73	0	1	5	105	0	0	In what year was Nero also emperor ?
emperor	NOUN	0	5acd4d2c07355d001abf3c73_pert_10	5acd4d2c07355d001abf3c73	0	0	6	106	0	0	In what year was Nero also emperor ?
?	PUNCT	0	5acd4d2c07355d001abf3c73_pert_10	5acd4d2c07355d001abf3c73	0	0	7	107	0	0	In what year was Nero also emperor ?
In what year was Nero also emperor ?	['ADP', 'DET', 'NOUN', 'AUX', 'PROPN', 'ADV', 'NOUN', 'PUNCT']	[0, 0, 0, 0, 0, 0, 0, 0]	5acd4d2c07355d001abf3c73_pert_10	5acd4d2c07355d001abf3c73	0	-1	-1		1	2	In what year was Nero also emperor ?
In	ADP	0	5acd4d2c07355d001abf3c73_pert_11	5acd4d2c07355d001abf3c73	0	0	0	109	0	0	In what year was Nero an emperor ?
what	DET	0	5acd4d2c07355d001abf3c73_pert_11	5acd4d2c07355d001abf3c73	0	0	1	110	0	0	In what year was Nero an emperor ?
year	NOUN	0	5acd4d2c07355d001abf3c73_pert_11	5acd4d2c07355d001abf3c73	0	0	2	111	0	0	In what year was Nero an emperor ?
was	AUX	0	5acd4d2c07355d001abf3c73_pert_11	5acd4d2c07355d001abf3c73	0	0	3	112	0	0	In what year was Nero an emperor ?
Nero	PROPN	0	5acd4d2c07355d001abf3c73_pert_11	5acd4d2c07355d001abf3c73	0	0	4	113	0	0	In what year was Nero an emperor ?
an	DET	0	5acd4d2c07355d001abf3c73_pert_11	5acd4d2c07355d001abf3c73	0	1	5	114	0	0	In what year was Nero an emperor ?
emperor	NOUN	0	5acd4d2c07355d001abf3c73_pert_11	5acd4d2c07355d001abf3c73	0	0	6	115	0	0	In what year was Nero an emperor ?
?	PUNCT	0	5acd4d2c07355d001abf3c73_pert_11	5acd4d2c07355d001abf3c73	0	0	7	116	0	0	In what year was Nero an emperor ?
In what year was Nero an emperor ?	['ADP', 'DET', 'NOUN', 'AUX', 'PROPN', 'DET', 'NOUN', 'PUNCT']	[0, 0, 0, 0, 0, 0, 0, 0]	5acd4d2c07355d001abf3c73_pert_11	5acd4d2c07355d001abf3c73	0	-1	-1		1	2	In what year was Nero an emperor ?
In	ADP	0	5acd4d2c07355d001abf3c73_pert_12	5acd4d2c07355d001abf3c73	0	0	0	118	0	0	In what year was Nero named emperor ?
what	DET	0	5acd4d2c07355d001abf3c73_pert_12	5acd4d2c07355d001abf3c73	0	0	1	119	0	0	In what year was Nero named emperor ?
year	NOUN	0	5acd4d2c07355d001abf3c73_pert_12	5acd4d2c07355d001abf3c73	0	0	2	120	0	0	In what year was Nero named emperor ?
was	AUX	0	5acd4d2c07355d001abf3c73_pert_12	5acd4d2c07355d001abf3c73	0	0	3	121	0	0	In what year was Nero named emperor ?
Nero	PROPN	0	5acd4d2c07355d001abf3c73_pert_12	5acd4d2c07355d001abf3c73	0	0	4	122	0	0	In what year was Nero named emperor ?
named	VERB	0	5acd4d2c07355d001abf3c73_pert_12	5acd4d2c07355d001abf3c73	0	1	5	123	0	0	In what year was Nero named emperor ?
emperor	NOUN	0	5acd4d2c07355d001abf3c73_pert_12	5acd4d2c07355d001abf3c73	0	0	6	124	0	0	In what year was Nero named emperor ?
?	PUNCT	0	5acd4d2c07355d001abf3c73_pert_12	5acd4d2c07355d001abf3c73	0	0	7	125	0	0	In what year was Nero named emperor ?
In what year was Nero named emperor ?	['ADP', 'DET', 'NOUN', 'AUX', 'PROPN', 'VERB', 'NOUN', 'PUNCT']	[0, 0, 0, 0, 0, 0, 0, 0]	5acd4d2c07355d001abf3c73_pert_12	5acd4d2c07355d001abf3c73	0	-1	-1		1	2	In what year was Nero named emperor ?
In	ADP	0	5acd4d2c07355d001abf3c73_pert_13	5acd4d2c07355d001abf3c73	0	0	0	127	0	0	In what year was Nero last emperor ?
what	DET	0	5acd4d2c07355d001abf3c73_pert_13	5acd4d2c07355d001abf3c73	0	0	1	128	0	0	In what year was Nero last emperor ?
year	NOUN	0	5acd4d2c07355d001abf3c73_pert_13	5acd4d2c07355d001abf3c73	0	0	2	129	0	0	In what year was Nero last emperor ?
was	AUX	0	5acd4d2c07355d001abf3c73_pert_13	5acd4d2c07355d001abf3c73	0	0	3	130	0	0	In what year was Nero last emperor ?
Nero	PROPN	0	5acd4d2c07355d001abf3c73_pert_13	5acd4d2c07355d001abf3c73	0	0	4	131	0	0	In what year was Nero last emperor ?
last	ADJ	0	5acd4d2c07355d001abf3c73_pert_13	5acd4d2c07355d001abf3c73	0	1	5	132	0	0	In what year was Nero last emperor ?
emperor	NOUN	0	5acd4d2c07355d001abf3c73_pert_13	5acd4d2c07355d001abf3c73	0	0	6	133	0	0	In what year was Nero last emperor ?
?	PUNCT	0	5acd4d2c07355d001abf3c73_pert_13	5acd4d2c07355d001abf3c73	0	0	7	134	0	0	In what year was Nero last emperor ?
In what year was Nero last emperor ?	['ADP', 'DET', 'NOUN', 'AUX', 'PROPN', 'ADJ', 'NOUN', 'PUNCT']	[0, 0, 0, 0, 0, 0, 0, 0]	5acd4d2c07355d001abf3c73_pert_13	5acd4d2c07355d001abf3c73	0	-1	-1		1	2	In what year was Nero last emperor ?
In	ADP	0	5acd4d2c07355d001abf3c73_pert_14	5acd4d2c07355d001abf3c73	0	0	0	136	0	0	In what year was Nero sole emperor ?
what	DET	0	5acd4d2c07355d001abf3c73_pert_14	5acd4d2c07355d001abf3c73	0	0	1	137	0	0	In what year was Nero sole emperor ?
year	NOUN	0	5acd4d2c07355d001abf3c73_pert_14	5acd4d2c07355d001abf3c73	0	0	2	138	0	0	In what year was Nero sole emperor ?
was	AUX	0	5acd4d2c07355d001abf3c73_pert_14	5acd4d2c07355d001abf3c73	0	0	3	139	0	0	In what year was Nero sole emperor ?
Nero	PROPN	0	5acd4d2c07355d001abf3c73_pert_14	5acd4d2c07355d001abf3c73	0	0	4	140	0	0	In what year was Nero sole emperor ?
sole	ADJ	0	5acd4d2c07355d001abf3c73_pert_14	5acd4d2c07355d001abf3c73	0	1	5	141	0	0	In what year was Nero sole emperor ?
emperor	NOUN	0	5acd4d2c07355d001abf3c73_pert_14	5acd4d2c07355d001abf3c73	0	0	6	142	0	0	In what year was Nero sole emperor ?
?	PUNCT	0	5acd4d2c07355d001abf3c73_pert_14	5acd4d2c07355d001abf3c73	0	0	7	143	0	0	In what year was Nero sole emperor ?
In what year was Nero sole emperor ?	['ADP', 'DET', 'NOUN', 'AUX', 'PROPN', 'ADJ', 'NOUN', 'PUNCT']	[0, 0, 0, 0, 0, 0, 0, 0]	5acd4d2c07355d001abf3c73_pert_14	5acd4d2c07355d001abf3c73	0	-1	-1		1	2	In what year was Nero sole emperor ?
In	ADP	0	5acd4d2c07355d001abf3c73_pert_15	5acd4d2c07355d001abf3c73	0	0	0	145	0	0	In what year was Nero himself emperor ?
what	DET	0	5acd4d2c07355d001abf3c73_pert_15	5acd4d2c07355d001abf3c73	0	0	1	146	0	0	In what year was Nero himself emperor ?
year	NOUN	0	5acd4d2c07355d001abf3c73_pert_15	5acd4d2c07355d001abf3c73	0	0	2	147	0	0	In what year was Nero himself emperor ?
was	AUX	0	5acd4d2c07355d001abf3c73_pert_15	5acd4d2c07355d001abf3c73	0	0	3	148	0	0	In what year was Nero himself emperor ?
Nero	PROPN	0	5acd4d2c07355d001abf3c73_pert_15	5acd4d2c07355d001abf3c73	0	0	4	149	0	0	In what year was Nero himself emperor ?
himself	PRON	0	5acd4d2c07355d001abf3c73_pert_15	5acd4d2c07355d001abf3c73	0	1	5	150	0	0	In what year was Nero himself emperor ?
emperor	NOUN	0	5acd4d2c07355d001abf3c73_pert_15	5acd4d2c07355d001abf3c73	0	0	6	151	0	0	In what year was Nero himself emperor ?
?	PUNCT	0	5acd4d2c07355d001abf3c73_pert_15	5acd4d2c07355d001abf3c73	0	0	7	152	0	0	In what year was Nero himself emperor ?
In what year was Nero himself emperor ?	['ADP', 'DET', 'NOUN', 'AUX', 'PROPN', 'PRON', 'NOUN', 'PUNCT']	[0, 0, 0, 0, 0, 0, 0, 0]	5acd4d2c07355d001abf3c73_pert_15	5acd4d2c07355d001abf3c73	0	-1	-1		1	2	In what year was Nero himself emperor ?
In	ADP	0	5acd4d2c07355d001abf3c73_pert_16	5acd4d2c07355d001abf3c73	0	0	0	154	0	0	In what year was Nero again emperor ?
what	DET	0	5acd4d2c07355d001abf3c73_pert_16	5acd4d2c07355d001abf3c73	0	0	1	155	0	0	In what year was Nero again emperor ?
year	NOUN	0	5acd4d2c07355d001abf3c73_pert_16	5acd4d2c07355d001abf3c73	0	0	2	156	0	0	In what year was Nero again emperor ?
was	AUX	0	5acd4d2c07355d001abf3c73_pert_16	5acd4d2c07355d001abf3c73	0	0	3	157	0	0	In what year was Nero again emperor ?
Nero	PROPN	0	5acd4d2c07355d001abf3c73_pert_16	5acd4d2c07355d001abf3c73	0	0	4	158	0	0	In what year was Nero again emperor ?
again	ADV	0	5acd4d2c07355d001abf3c73_pert_16	5acd4d2c07355d001abf3c73	0	1	5	159	0	0	In what year was Nero again emperor ?
emperor	NOUN	0	5acd4d2c07355d001abf3c73_pert_16	5acd4d2c07355d001abf3c73	0	0	6	160	0	0	In what year was Nero again emperor ?
?	PUNCT	0	5acd4d2c07355d001abf3c73_pert_16	5acd4d2c07355d001abf3c73	0	0	7	161	0	0	In what year was Nero again emperor ?
In what year was Nero again emperor ?	['ADP', 'DET', 'NOUN', 'AUX', 'PROPN', 'ADV', 'NOUN', 'PUNCT']	[0, 0, 0, 0, 0, 0, 0, 0]	5acd4d2c07355d001abf3c73_pert_16	5acd4d2c07355d001abf3c73	0	-1	-1		1	2	In what year was Nero again emperor ?
In	ADP	0	5acd4d2c07355d001abf3c73_pert_17	5acd4d2c07355d001abf3c73	0	0	0	163	0	0	In what year was Nero created emperor ?
what	DET	0	5acd4d2c07355d001abf3c73_pert_17	5acd4d2c07355d001abf3c73	0	0	1	164	0	0	In what year was Nero created emperor ?
year	NOUN	0	5acd4d2c07355d001abf3c73_pert_17	5acd4d2c07355d001abf3c73	0	0	2	165	0	0	In what year was Nero created emperor ?
was	AUX	0	5acd4d2c07355d001abf3c73_pert_17	5acd4d2c07355d001abf3c73	0	0	3	166	0	0	In what year was Nero created emperor ?
