Token	POS-Tag	OOV	Id	Origem	Classe	Perturbada	Index	Granularidade	Tipo_Texto	Sentença
2	['PRON', 'PRON', 'AUX', 'DET', 'NOUN', 'CCONJ', 'ADV', 'VERB', 'DET', 'NOUN', 'PRON', 'PUNCT']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	13p0_pert_1	13p0	0	-1	-1	1	2	O que é uma pilha e como adicionar um elemento nela ?
O	PRON	0	13p0_pert_2	13p0	0	0	0	0	0	O que é uma pilha e como ligar um elemento nela ?
que	PRON	0	13p0_pert_2	13p0	0	0	1	0	0	O que é uma pilha e como ligar um elemento nela ?
é	AUX	0	13p0_pert_2	13p0	0	0	2	0	0	O que é uma pilha e como ligar um elemento nela ?
uma	DET	0	13p0_pert_2	13p0	0	0	3	0	0	O que é uma pilha e como ligar um elemento nela ?
pilha	NOUN	0	13p0_pert_2	13p0	0	0	4	0	0	O que é uma pilha e como ligar um elemento nela ?
e	CCONJ	0	13p0_pert_2	13p0	0	0	5	0	0	O que é uma pilha e como ligar um elemento nela ?
como	ADV	0	13p0_pert_2	13p0	0	0	6	0	0	O que é uma pilha e como ligar um elemento nela ?
ligar	VERB	0	13p0_pert_2	13p0	0	1	7	0	0	O que é uma pilha e como ligar um elemento nela ?
um	DET	0	13p0_pert_2	13p0	0	0	8	0	0	O que é uma pilha e como ligar um elemento nela ?
elemento	NOUN	0	13p0_pert_2	13p0	0	0	9	0	0	O que é uma pilha e como ligar um elemento nela ?
nela	PRON	0	13p0_pert_2	13p0	0	0	10	0	0	O que é uma pilha e como ligar um elemento nela ?
?	PUNCT	0	13p0_pert_2	13p0	0	0	11	0	0	O que é uma pilha e como ligar um elemento nela ?
3	['PRON', 'PRON', 'AUX', 'DET', 'NOUN', 'CCONJ', 'ADV', 'VERB', 'DET', 'NOUN', 'PRON', 'PUNCT']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	13p0_pert_2	13p0	0	-1	-1	1	2	O que é uma pilha e como ligar um elemento nela ?
O	PRON	0	13p0_pert_3	13p0	0	0	0	0	0	O que é uma pilha e como introduzir um elemento nela ?
que	PRON	0	13p0_pert_3	13p0	0	0	1	0	0	O que é uma pilha e como introduzir um elemento nela ?
é	AUX	0	13p0_pert_3	13p0	0	0	2	0	0	O que é uma pilha e como introduzir um elemento nela ?
uma	DET	0	13p0_pert_3	13p0	0	0	3	0	0	O que é uma pilha e como introduzir um elemento nela ?
pilha	NOUN	0	13p0_pert_3	13p0	0	0	4	0	0	O que é uma pilha e como introduzir um elemento nela ?
e	CCONJ	0	13p0_pert_3	13p0	0	0	5	0	0	O que é uma pilha e como introduzir um elemento nela ?
como	ADV	0	13p0_pert_3	13p0	0	0	6	0	0	O que é uma pilha e como introduzir um elemento nela ?
introduzir	VERB	0	13p0_pert_3	13p0	0	1	7	0	0	O que é uma pilha e como introduzir um elemento nela ?
um	DET	0	13p0_pert_3	13p0	0	0	8	0	0	O que é uma pilha e como introduzir um elemento nela ?
elemento	NOUN	0	13p0_pert_3	13p0	0	0	9	0	0	O que é uma pilha e como introduzir um elemento nela ?
nela	PRON	0	13p0_pert_3	13p0	0	0	10	0	0	O que é uma pilha e como introduzir um elemento nela ?
?	PUNCT	0	13p0_pert_3	13p0	0	0	11	0	0	O que é uma pilha e como introduzir um elemento nela ?
4	['PRON', 'PRON', 'AUX', 'DET', 'NOUN', 'CCONJ', 'ADV', 'VERB', 'DET', 'NOUN', 'PRON', 'PUNCT']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	13p0_pert_3	13p0	0	-1	-1	1	2	O que é uma pilha e como introduzir um elemento nela ?
O	PRON	0	13p0_pert_4	13p0	0	0	0	0	0	O que é uma pilha e como escrever um elemento nela ?
que	PRON	0	13p0_pert_4	13p0	0	0	1	0	0	O que é uma pilha e como escrever um elemento nela ?
é	AUX	0	13p0_pert_4	13p0	0	0	2	0	0	O que é uma pilha e como escrever um elemento nela ?
uma	DET	0	13p0_pert_4	13p0	0	0	3	0	0	O que é uma pilha e como escrever um elemento nela ?
pilha	NOUN	0	13p0_pert_4	13p0	0	0	4	0	0	O que é uma pilha e como escrever um elemento nela ?
e	CCONJ	0	13p0_pert_4	13p0	0	0	5	0	0	O que é uma pilha e como escrever um elemento nela ?
como	ADV	0	13p0_pert_4	13p0	0	0	6	0	0	O que é uma pilha e como escrever um elemento nela ?
escrever	VERB	0	13p0_pert_4	13p0	0	1	7	0	0	O que é uma pilha e como escrever um elemento nela ?
um	DET	0	13p0_pert_4	13p0	0	0	8	0	0	O que é uma pilha e como escrever um elemento nela ?
elemento	NOUN	0	13p0_pert_4	13p0	0	0	9	0	0	O que é uma pilha e como escrever um elemento nela ?
nela	PRON	0	13p0_pert_4	13p0	0	0	10	0	0	O que é uma pilha e como escrever um elemento nela ?
?	PUNCT	0	13p0_pert_4	13p0	0	0	11	0	0	O que é uma pilha e como escrever um elemento nela ?
5	['PRON', 'PRON', 'AUX', 'DET', 'NOUN', 'CCONJ', 'ADV', 'VERB', 'DET', 'NOUN', 'PRON', 'PUNCT']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	13p0_pert_4	13p0	0	-1	-1	1	2	O que é uma pilha e como escrever um elemento nela ?
O	PRON	0	13p0_pert_5	13p0	0	0	0	0	0	O que é uma pilha e como incluir um elemento nela ?
que	PRON	0	13p0_pert_5	13p0	0	0	1	0	0	O que é uma pilha e como incluir um elemento nela ?
é	AUX	0	13p0_pert_5	13p0	0	0	2	0	0	O que é uma pilha e como incluir um elemento nela ?
uma	DET	0	13p0_pert_5	13p0	0	0	3	0	0	O que é uma pilha e como incluir um elemento nela ?
pilha	NOUN	0	13p0_pert_5	13p0	0	0	4	0	0	O que é uma pilha e como incluir um elemento nela ?
e	CCONJ	0	13p0_pert_5	13p0	0	0	5	0	0	O que é uma pilha e como incluir um elemento nela ?
como	ADV	0	13p0_pert_5	13p0	0	0	6	0	0	O que é uma pilha e como incluir um elemento nela ?
incluir	VERB	0	13p0_pert_5	13p0	0	1	7	0	0	O que é uma pilha e como incluir um elemento nela ?
um	DET	0	13p0_pert_5	13p0	0	0	8	0	0	O que é uma pilha e como incluir um elemento nela ?
elemento	NOUN	0	13p0_pert_5	13p0	0	0	9	0	0	O que é uma pilha e como incluir um elemento nela ?
nela	PRON	0	13p0_pert_5	13p0	0	0	10	0	0	O que é uma pilha e como incluir um elemento nela ?
?	PUNCT	0	13p0_pert_5	13p0	0	0	11	0	0	O que é uma pilha e como incluir um elemento nela ?
6	['PRON', 'PRON', 'AUX', 'DET', 'NOUN', 'CCONJ', 'ADV', 'VERB', 'DET', 'NOUN', 'PRON', 'PUNCT']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	13p0_pert_5	13p0	0	-1	-1	1	2	O que é uma pilha e como incluir um elemento nela ?
O	PRON	0	13p0_pert_6	13p0	0	0	0	0	0	O que é uma pilha e como localizar um elemento nela ?
que	PRON	0	13p0_pert_6	13p0	0	0	1	0	0	O que é uma pilha e como localizar um elemento nela ?
é	AUX	0	13p0_pert_6	13p0	0	0	2	0	0	O que é uma pilha e como localizar um elemento nela ?
uma	DET	0	13p0_pert_6	13p0	0	0	3	0	0	O que é uma pilha e como localizar um elemento nela ?
pilha	NOUN	0	13p0_pert_6	13p0	0	0	4	0	0	O que é uma pilha e como localizar um elemento nela ?
e	CCONJ	0	13p0_pert_6	13p0	0	0	5	0	0	O que é uma pilha e como localizar um elemento nela ?
como	ADV	0	13p0_pert_6	13p0	0	0	6	0	0	O que é uma pilha e como localizar um elemento nela ?
localizar	VERB	0	13p0_pert_6	13p0	0	1	7	0	0	O que é uma pilha e como localizar um elemento nela ?
um	DET	0	13p0_pert_6	13p0	0	0	8	0	0	O que é uma pilha e como localizar um elemento nela ?
elemento	NOUN	0	13p0_pert_6	13p0	0	0	9	0	0	O que é uma pilha e como localizar um elemento nela ?
nela	PRON	0	13p0_pert_6	13p0	0	0	10	0	0	O que é uma pilha e como localizar um elemento nela ?
?	PUNCT	0	13p0_pert_6	13p0	0	0	11	0	0	O que é uma pilha e como localizar um elemento nela ?
7	['PRON', 'PRON', 'AUX', 'DET', 'NOUN', 'CCONJ', 'ADV', 'VERB', 'DET', 'NOUN', 'PRON', 'PUNCT']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	13p0_pert_6	13p0	0	-1	-1	1	2	O que é uma pilha e como localizar um elemento nela ?
O	PRON	0	13p0_pert_7	13p0	0	0	0	0	0	O que é uma pilha e como organizar um elemento nela ?
que	PRON	0	13p0_pert_7	13p0	0	0	1	0	0	O que é uma pilha e como organizar um elemento nela ?
é	AUX	0	13p0_pert_7	13p0	0	0	2	0	0	O que é uma pilha e como organizar um elemento nela ?
uma	DET	0	13p0_pert_7	13p0	0	0	3	0	0	O que é uma pilha e como organizar um elemento nela ?
pilha	NOUN	0	13p0_pert_7	13p0	0	0	4	0	0	O que é uma pilha e como organizar um elemento nela ?
e	CCONJ	0	13p0_pert_7	13p0	0	0	5	0	0	O que é uma pilha e como organizar um elemento nela ?
como	ADV	0	13p0_pert_7	13p0	0	0	6	0	0	O que é uma pilha e como organizar um elemento nela ?
organizar	VERB	0	13p0_pert_7	13p0	0	1	7	0	0	O que é uma pilha e como organizar um elemento nela ?
um	DET	0	13p0_pert_7	13p0	0	0	8	0	0	O que é uma pilha e como organizar um elemento nela ?
elemento	NOUN	0	13p0_pert_7	13p0	0	0	9	0	0	O que é uma pilha e como organizar um elemento nela ?
nela	PRON	0	13p0_pert_7	13p0	0	0	10	0	0	O que é uma pilha e como organizar um elemento nela ?
?	PUNCT	0	13p0_pert_7	13p0	0	0	11	0	0	O que é uma pilha e como organizar um elemento nela ?
8	['PRON', 'PRON', 'AUX', 'DET', 'NOUN', 'CCONJ', 'ADV', 'VERB', 'DET', 'NOUN', 'PRON', 'PUNCT']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	13p0_pert_7	13p0	0	-1	-1	1	2	O que é uma pilha e como organizar um elemento nela ?
O	PRON	0	13p0_pert_8	13p0	0	0	0	0	0	O que é uma pilha e como por um elemento nela ?
que	PRON	0	13p0_pert_8	13p0	0	0	1	0	0	O que é uma pilha e como por um elemento nela ?
é	AUX	0	13p0_pert_8	13p0	0	0	2	0	0	O que é uma pilha e como por um elemento nela ?
uma	DET	0	13p0_pert_8	13p0	0	0	3	0	0	O que é uma pilha e como por um elemento nela ?
pilha	NOUN	0	13p0_pert_8	13p0	0	0	4	0	0	O que é uma pilha e como por um elemento nela ?
e	CCONJ	0	13p0_pert_8	13p0	0	0	5	0	0	O que é uma pilha e como por um elemento nela ?
como	ADV	0	13p0_pert_8	13p0	0	0	6	0	0	O que é uma pilha e como por um elemento nela ?
por	ADP	0	13p0_pert_8	13p0	0	1	7	0	0	O que é uma pilha e como por um elemento nela ?
um	DET	0	13p0_pert_8	13p0	0	0	8	0	0	O que é uma pilha e como por um elemento nela ?
elemento	NOUN	0	13p0_pert_8	13p0	0	0	9	0	0	O que é uma pilha e como por um elemento nela ?
nela	PRON	0	13p0_pert_8	13p0	0	0	10	0	0	O que é uma pilha e como por um elemento nela ?
?	PUNCT	0	13p0_pert_8	13p0	0	0	11	0	0	O que é uma pilha e como por um elemento nela ?
9	['PRON', 'PRON', 'AUX', 'DET', 'NOUN', 'CCONJ', 'ADV', 'ADP', 'DET', 'NOUN', 'PRON', 'PUNCT']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	13p0_pert_8	13p0	0	-1	-1	1	2	O que é uma pilha e como por um elemento nela ?
O	PRON	0	13p0_pert_9	13p0	0	0	0	0	0	O que é uma pilha e como cabe um elemento nela ?
que	PRON	0	13p0_pert_9	13p0	0	0	1	0	0	O que é uma pilha e como cabe um elemento nela ?
é	AUX	0	13p0_pert_9	13p0	0	0	2	0	0	O que é uma pilha e como cabe um elemento nela ?
uma	DET	0	13p0_pert_9	13p0	0	0	3	0	0	O que é uma pilha e como cabe um elemento nela ?
pilha	NOUN	0	13p0_pert_9	13p0	0	0	4	0	0	O que é uma pilha e como cabe um elemento nela ?
e	CCONJ	0	13p0_pert_9	13p0	0	0	5	0	0	O que é uma pilha e como cabe um elemento nela ?
como	ADV	0	13p0_pert_9	13p0	0	0	6	0	0	O que é uma pilha e como cabe um elemento nela ?
cabe	VERB	0	13p0_pert_9	13p0	0	1	7	0	0	O que é uma pilha e como cabe um elemento nela ?
um	DET	0	13p0_pert_9	13p0	0	0	8	0	0	O que é uma pilha e como cabe um elemento nela ?
elemento	NOUN	0	13p0_pert_9	13p0	0	0	9	0	0	O que é uma pilha e como cabe um elemento nela ?
nela	PRON	0	13p0_pert_9	13p0	0	0	10	0	0	O que é uma pilha e como cabe um elemento nela ?
?	PUNCT	0	13p0_pert_9	13p0	0	0	11	0	0	O que é uma pilha e como cabe um elemento nela ?
10	['PRON', 'PRON', 'AUX', 'DET', 'NOUN', 'CCONJ', 'ADV', 'VERB', 'DET', 'NOUN', 'PRON', 'PUNCT']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	13p0_pert_9	13p0	0	-1	-1	1	2	O que é uma pilha e como cabe um elemento nela ?
O	PRON	0	13p0_pert_10	13p0	0	0	0	0	0	O que é uma pilha e como prender um elemento nela ?
que	PRON	0	13p0_pert_10	13p0	0	0	1	0	0	O que é uma pilha e como prender um elemento nela ?
é	AUX	0	13p0_pert_10	13p0	0	0	2	0	0	O que é uma pilha e como prender um elemento nela ?
uma	DET	0	13p0_pert_10	13p0	0	0	3	0	0	O que é uma pilha e como prender um elemento nela ?
pilha	NOUN	0	13p0_pert_10	13p0	0	0	4	0	0	O que é uma pilha e como prender um elemento nela ?
e	CCONJ	0	13p0_pert_10	13p0	0	0	5	0	0	O que é uma pilha e como prender um elemento nela ?
como	ADV	0	13p0_pert_10	13p0	0	0	6	0	0	O que é uma pilha e como prender um elemento nela ?
prender	VERB	0	13p0_pert_10	13p0	0	1	7	0	0	O que é uma pilha e como prender um elemento nela ?
um	DET	0	13p0_pert_10	13p0	0	0	8	0	0	O que é uma pilha e como prender um elemento nela ?
elemento	NOUN	0	13p0_pert_10	13p0	0	0	9	0	0	O que é uma pilha e como prender um elemento nela ?
nela	PRON	0	13p0_pert_10	13p0	0	0	10	0	0	O que é uma pilha e como prender um elemento nela ?
?	PUNCT	0	13p0_pert_10	13p0	0	0	11	0	0	O que é uma pilha e como prender um elemento nela ?
11	['PRON', 'PRON', 'AUX', 'DET', 'NOUN', 'CCONJ', 'ADV', 'VERB', 'DET', 'NOUN', 'PRON', 'PUNCT']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	13p0_pert_10	13p0	0	-1	-1	1	2	O que é uma pilha e como prender um elemento nela ?
O	PRON	0	13p0_pert_11	13p0	0	0	0	0	0	O que é uma pilha e como fica um elemento nela ?
que	PRON	0	13p0_pert_11	13p0	0	0	1	0	0	O que é uma pilha e como fica um elemento nela ?
é	AUX	0	13p0_pert_11	13p0	0	0	2	0	0	O que é uma pilha e como fica um elemento nela ?
uma	DET	0	13p0_pert_11	13p0	0	0	3	0	0	O que é uma pilha e como fica um elemento nela ?
pilha	NOUN	0	13p0_pert_11	13p0	0	0	4	0	0	O que é uma pilha e como fica um elemento nela ?
e	CCONJ	0	13p0_pert_11	13p0	0	0	5	0	0	O que é uma pilha e como fica um elemento nela ?
como	ADV	0	13p0_pert_11	13p0	0	0	6	0	0	O que é uma pilha e como fica um elemento nela ?
fica	VERB	0	13p0_pert_11	13p0	0	1	7	0	0	O que é uma pilha e como fica um elemento nela ?
um	DET	0	13p0_pert_11	13p0	0	0	8	0	0	O que é uma pilha e como fica um elemento nela ?
elemento	NOUN	0	13p0_pert_11	13p0	0	0	9	0	0	O que é uma pilha e como fica um elemento nela ?
nela	PRON	0	13p0_pert_11	13p0	0	0	10	0	0	O que é uma pilha e como fica um elemento nela ?
?	PUNCT	0	13p0_pert_11	13p0	0	0	11	0	0	O que é uma pilha e como fica um elemento nela ?
12	['PRON', 'PRON', 'AUX', 'DET', 'NOUN', 'CCONJ', 'ADV', 'VERB', 'DET', 'NOUN', 'PRON', 'PUNCT']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	13p0_pert_11	13p0	0	-1	-1	1	2	O que é uma pilha e como fica um elemento nela ?
O	PRON	0	13p0_pert_12	13p0	0	0	0	0	0	O que é uma pilha e como carregar um elemento nela ?
que	PRON	0	13p0_pert_12	13p0	0	0	1	0	0	O que é uma pilha e como carregar um elemento nela ?
é	AUX	0	13p0_pert_12	13p0	0	0	2	0	0	O que é uma pilha e como carregar um elemento nela ?
uma	DET	0	13p0_pert_12	13p0	0	0	3	0	0	O que é uma pilha e como carregar um elemento nela ?
pilha	NOUN	0	13p0_pert_12	13p0	0	0	4	0	0	O que é uma pilha e como carregar um elemento nela ?
e	CCONJ	0	13p0_pert_12	13p0	0	0	5	0	0	O que é uma pilha e como carregar um elemento nela ?
como	ADV	0	13p0_pert_12	13p0	0	0	6	0	0	O que é uma pilha e como carregar um elemento nela ?
carregar	VERB	0	13p0_pert_12	13p0	0	1	7	0	0	O que é uma pilha e como carregar um elemento nela ?
um	DET	0	13p0_pert_12	13p0	0	0	8	0	0	O que é uma pilha e como carregar um elemento nela ?
elemento	NOUN	0	13p0_pert_12	13p0	0	0	9	0	0	O que é uma pilha e como carregar um elemento nela ?
nela	PRON	0	13p0_pert_12	13p0	0	0	10	0	0	O que é uma pilha e como carregar um elemento nela ?
?	PUNCT	0	13p0_pert_12	13p0	0	0	11	0	0	O que é uma pilha e como carregar um elemento nela ?
13	['PRON', 'PRON', 'AUX', 'DET', 'NOUN', 'CCONJ', 'ADV', 'VERB', 'DET', 'NOUN', 'PRON', 'PUNCT']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	13p0_pert_12	13p0	0	-1	-1	1	2	O que é uma pilha e como carregar um elemento nela ?
O	PRON	0	13p0_pert_13	13p0	0	0	0	0	0	O que é uma pilha e como transformar um elemento nela ?
que	PRON	0	13p0_pert_13	13p0	0	0	1	0	0	O que é uma pilha e como transformar um elemento nela ?
é	AUX	0	13p0_pert_13	13p0	0	0	2	0	0	O que é uma pilha e como transformar um elemento nela ?
uma	DET	0	13p0_pert_13	13p0	0	0	3	0	0	O que é uma pilha e como transformar um elemento nela ?
pilha	NOUN	0	13p0_pert_13	13p0	0	0	4	0	0	O que é uma pilha e como transformar um elemento nela ?
e	CCONJ	0	13p0_pert_13	13p0	0	0	5	0	0	O que é uma pilha e como transformar um elemento nela ?
como	ADV	0	13p0_pert_13	13p0	0	0	6	0	0	O que é uma pilha e como transformar um elemento nela ?
transformar	VERB	0	13p0_pert_13	13p0	0	1	7	0	0	O que é uma pilha e como transformar um elemento nela ?
um	DET	0	13p0_pert_13	13p0	0	0	8	0	0	O que é uma pilha e como transformar um elemento nela ?
elemento	NOUN	0	13p0_pert_13	13p0	0	0	9	0	0	O que é uma pilha e como transformar um elemento nela ?
nela	PRON	0	13p0_pert_13	13p0	0	0	10	0	0	O que é uma pilha e como transformar um elemento nela ?
?	PUNCT	0	13p0_pert_13	13p0	0	0	11	0	0	O que é uma pilha e como transformar um elemento nela ?
14	['PRON', 'PRON', 'AUX', 'DET', 'NOUN', 'CCONJ', 'ADV', 'VERB', 'DET', 'NOUN', 'PRON', 'PUNCT']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	13p0_pert_13	13p0	0	-1	-1	1	2	O que é uma pilha e como transformar um elemento nela ?
O	PRON	0	13p0_pert_14	13p0	0	0	0	0	0	O que é uma pilha e como substituir um elemento nela ?
que	PRON	0	13p0_pert_14	13p0	0	0	1	0	0	O que é uma pilha e como substituir um elemento nela ?
é	AUX	0	13p0_pert_14	13p0	0	0	2	0	0	O que é uma pilha e como substituir um elemento nela ?
uma	DET	0	13p0_pert_14	13p0	0	0	3	0	0	O que é uma pilha e como substituir um elemento nela ?
pilha	NOUN	0	13p0_pert_14	13p0	0	0	4	0	0	O que é uma pilha e como substituir um elemento nela ?
e	CCONJ	0	13p0_pert_14	13p0	0	0	5	0	0	O que é uma pilha e como substituir um elemento nela ?
como	ADV	0	13p0_pert_14	13p0	0	0	6	0	0	O que é uma pilha e como substituir um elemento nela ?
substituir	VERB	0	13p0_pert_14	13p0	0	1	7	0	0	O que é uma pilha e como substituir um elemento nela ?
um	DET	0	13p0_pert_14	13p0	0	0	8	0	0	O que é uma pilha e como substituir um elemento nela ?
elemento	NOUN	0	13p0_pert_14	13p0	0	0	9	0	0	O que é uma pilha e como substituir um elemento nela ?
nela	PRON	0	13p0_pert_14	13p0	0	0	10	0	0	O que é uma pilha e como substituir um elemento nela ?
?	PUNCT	0	13p0_pert_14	13p0	0	0	11	0	0	O que é uma pilha e como substituir um elemento nela ?
15	['PRON', 'PRON', 'AUX', 'DET', 'NOUN', 'CCONJ', 'ADV', 'VERB', 'DET', 'NOUN', 'PRON', 'PUNCT']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	13p0_pert_14	13p0	0	-1	-1	1	2	O que é uma pilha e como substituir um elemento nela ?
O	PRON	0	13p0_pert_15	13p0	0	0	0	0	0	O que é uma pilha e como encontrar um elemento nela ?
que	PRON	0	13p0_pert_15	13p0	0	0	1	0	0	O que é uma pilha e como encontrar um elemento nela ?
é	AUX	0	13p0_pert_15	13p0	0	0	2	0	0	O que é uma pilha e como encontrar um elemento nela ?
uma	DET	0	13p0_pert_15	13p0	0	0	3	0	0	O que é uma pilha e como encontrar um elemento nela ?
pilha	NOUN	0	13p0_pert_15	13p0	0	0	4	0	0	O que é uma pilha e como encontrar um elemento nela ?
e	CCONJ	0	13p0_pert_15	13p0	0	0	5	0	0	O que é uma pilha e como encontrar um elemento nela ?
como	ADV	0	13p0_pert_15	13p0	0	0	6	0	0	O que é uma pilha e como encontrar um elemento nela ?
encontrar	VERB	0	13p0_pert_15	13p0	0	1	7	0	0	O que é uma pilha e como encontrar um elemento nela ?
um	DET	0	13p0_pert_15	13p0	0	0	8	0	0	O que é uma pilha e como encontrar um elemento nela ?
elemento	NOUN	0	13p0_pert_15	13p0	0	0	9	0	0	O que é uma pilha e como encontrar um elemento nela ?
nela	PRON	0	13p0_pert_15	13p0	0	0	10	0	0	O que é uma pilha e como encontrar um elemento nela ?
?	PUNCT	0	13p0_pert_15	13p0	0	0	11	0	0	O que é uma pilha e como encontrar um elemento nela ?
16	['PRON', 'PRON', 'AUX', 'DET', 'NOUN', 'CCONJ', 'ADV', 'VERB', 'DET', 'NOUN', 'PRON', 'PUNCT']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	13p0_pert_15	13p0	0	-1	-1	1	2	O que é uma pilha e como encontrar um elemento nela ?
O	PRON	0	13p0_pert_16	13p0	0	0	0	0	0	O que é uma pilha e como fixar um elemento nela ?
que	PRON	0	13p0_pert_16	13p0	0	0	1	0	0	O que é uma pilha e como fixar um elemento nela ?
é	AUX	0	13p0_pert_16	13p0	0	0	2	0	0	O que é uma pilha e como fixar um elemento nela ?
