Sentença	Id	Origem	Classe
What color were cartridges released by Nintendo for internal use ?	57111fd3b654c5140001fb81_pert_8	57111fd3b654c5140001fb81	0
What color were cartridges offered by Nintendo for internal use ?	57111fd3b654c5140001fb81_pert_9	57111fd3b654c5140001fb81	0
What color were cartridges designated by Nintendo for internal use ?	57111fd3b654c5140001fb81_pert_10	57111fd3b654c5140001fb81	0
What color were cartridges developed by Nintendo for internal use ?	57111fd3b654c5140001fb81_pert_11	57111fd3b654c5140001fb81	0
What color were cartridges marketed by Nintendo for internal use ?	57111fd3b654c5140001fb81_pert_12	57111fd3b654c5140001fb81	0
What color were cartridges licensed by Nintendo for internal use ?	57111fd3b654c5140001fb81_pert_13	57111fd3b654c5140001fb81	0
What color were cartridges issued by Nintendo for internal use ?	57111fd3b654c5140001fb81_pert_14	57111fd3b654c5140001fb81	0
What color were cartridges available by Nintendo for internal use ?	57111fd3b654c5140001fb81_pert_15	57111fd3b654c5140001fb81	0
What color were cartridges created by Nintendo for internal use ?	57111fd3b654c5140001fb81_pert_16	57111fd3b654c5140001fb81	0
What color were cartridges specified by Nintendo for internal use ?	57111fd3b654c5140001fb81_pert_17	57111fd3b654c5140001fb81	0
What color were cartridges painted by Nintendo for internal use ?	57111fd3b654c5140001fb81_pert_18	57111fd3b654c5140001fb81	0
What color were cartridges selected by Nintendo for internal use ?	57111fd3b654c5140001fb81_pert_19	57111fd3b654c5140001fb81	0
What was the Act of Mediation responsible for restoring ?	57277da6dd62a815002e9e8b	57277da6dd62a815002e9e8b	1
What was the Act of Mediation responsible for now ?	57277da6dd62a815002e9e8b_pert_0	57277da6dd62a815002e9e8b	0
What was the Act of Mediation responsible for then ?	57277da6dd62a815002e9e8b_pert_1	57277da6dd62a815002e9e8b	0
What was the Act of Mediation responsible for exactly ?	57277da6dd62a815002e9e8b_pert_2	57277da6dd62a815002e9e8b	0
What was the Act of Mediation responsible for doing ?	57277da6dd62a815002e9e8b_pert_3	57277da6dd62a815002e9e8b	0
What was the Act of Mediation responsible for here ?	57277da6dd62a815002e9e8b_pert_4	57277da6dd62a815002e9e8b	0
What was the Act of Mediation responsible for anyway ?	57277da6dd62a815002e9e8b_pert_5	57277da6dd62a815002e9e8b	0
What was the Act of Mediation responsible for that ?	57277da6dd62a815002e9e8b_pert_6	57277da6dd62a815002e9e8b	0
What was the Act of Mediation responsible for this ?	57277da6dd62a815002e9e8b_pert_7	57277da6dd62a815002e9e8b	0
What was the Act of Mediation responsible for too ?	57277da6dd62a815002e9e8b_pert_8	57277da6dd62a815002e9e8b	0
What was the Act of Mediation responsible for today ?	57277da6dd62a815002e9e8b_pert_9	57277da6dd62a815002e9e8b	0
What was the Act of Mediation responsible for again ?	57277da6dd62a815002e9e8b_pert_10	57277da6dd62a815002e9e8b	0
What was the Act of Mediation responsible for first ?	57277da6dd62a815002e9e8b_pert_11	57277da6dd62a815002e9e8b	0
What was the Act of Mediation responsible for though ?	57277da6dd62a815002e9e8b_pert_12	57277da6dd62a815002e9e8b	0
What was the Act of Mediation responsible for next ?	57277da6dd62a815002e9e8b_pert_13	57277da6dd62a815002e9e8b	0
What was the Act of Mediation responsible for there ?	57277da6dd62a815002e9e8b_pert_14	57277da6dd62a815002e9e8b	0
What was the Act of Mediation responsible for instead ?	57277da6dd62a815002e9e8b_pert_15	57277da6dd62a815002e9e8b	0
What was the Act of Mediation responsible for ? ?	57277da6dd62a815002e9e8b_pert_16	57277da6dd62a815002e9e8b	0
What was the Act of Mediation responsible for precisely ?	57277da6dd62a815002e9e8b_pert_17	57277da6dd62a815002e9e8b	0
What was the Act of Mediation responsible for saying ?	57277da6dd62a815002e9e8b_pert_18	57277da6dd62a815002e9e8b	0
What was the Act of Mediation responsible for really ?	57277da6dd62a815002e9e8b_pert_19	57277da6dd62a815002e9e8b	0
What is the oldest example of financial fault lines ?	5ad261cfd7d075001a429064	5ad261cfd7d075001a429064	1
What is the oldest example of financial property lines ?	5ad261cfd7d075001a429064_pert_0	5ad261cfd7d075001a429064	0
What is the oldest example of financial time lines ?	5ad261cfd7d075001a429064_pert_1	5ad261cfd7d075001a429064	0
What is the oldest example of financial branch lines ?	5ad261cfd7d075001a429064_pert_2	5ad261cfd7d075001a429064	0
What is the oldest example of financial product lines ?	5ad261cfd7d075001a429064_pert_3	5ad261cfd7d075001a429064	0
What is the oldest example of financial bottom lines ?	5ad261cfd7d075001a429064_pert_4	5ad261cfd7d075001a429064	0
What is the oldest example of financial credit lines ?	5ad261cfd7d075001a429064_pert_5	5ad261cfd7d075001a429064	0
What is the oldest example of financial value lines ?	5ad261cfd7d075001a429064_pert_6	5ad261cfd7d075001a429064	0
What is the oldest example of financial date lines ?	5ad261cfd7d075001a429064_pert_7	5ad261cfd7d075001a429064	0
What is the oldest example of financial plot lines ?	5ad261cfd7d075001a429064_pert_8	5ad261cfd7d075001a429064	0
What is the oldest example of financial production lines ?	5ad261cfd7d075001a429064_pert_9	5ad261cfd7d075001a429064	0
What is the oldest example of financial power lines ?	5ad261cfd7d075001a429064_pert_10	5ad261cfd7d075001a429064	0
What is the oldest example of financial front lines ?	5ad261cfd7d075001a429064_pert_11	5ad261cfd7d075001a429064	0
What is the oldest example of financial fault lines ?	5ad261cfd7d075001a429064_pert_12	5ad261cfd7d075001a429064	0
What is the oldest example of financial continuity lines ?	5ad261cfd7d075001a429064_pert_13	5ad261cfd7d075001a429064	0
What is the oldest example of financial party lines ?	5ad261cfd7d075001a429064_pert_14	5ad261cfd7d075001a429064	0
What is the oldest example of financial tree lines ?	5ad261cfd7d075001a429064_pert_15	5ad261cfd7d075001a429064	0
What is the oldest example of financial life lines ?	5ad261cfd7d075001a429064_pert_16	5ad261cfd7d075001a429064	0
What is the oldest example of financial history lines ?	5ad261cfd7d075001a429064_pert_17	5ad261cfd7d075001a429064	0
What is the oldest example of financial policy lines ?	5ad261cfd7d075001a429064_pert_18	5ad261cfd7d075001a429064	0
What is the oldest example of financial straight lines ?	5ad261cfd7d075001a429064_pert_19	5ad261cfd7d075001a429064	0
What treaty addresses nuclear weapons ?	573121fca5e9cc1400cdbc66	573121fca5e9cc1400cdbc66	1
What treaty covers nuclear weapons ?	573121fca5e9cc1400cdbc66_pert_0	573121fca5e9cc1400cdbc66	0
What treaty includes nuclear weapons ?	573121fca5e9cc1400cdbc66_pert_1	573121fca5e9cc1400cdbc66	0
What treaty allows nuclear weapons ?	573121fca5e9cc1400cdbc66_pert_2	573121fca5e9cc1400cdbc66	0
What treaty limits nuclear weapons ?	573121fca5e9cc1400cdbc66_pert_3	573121fca5e9cc1400cdbc66	0
What treaty defines nuclear weapons ?	573121fca5e9cc1400cdbc66_pert_4	573121fca5e9cc1400cdbc66	0
What treaty requires nuclear weapons ?	573121fca5e9cc1400cdbc66_pert_5	573121fca5e9cc1400cdbc66	0
What treaty permits nuclear weapons ?	573121fca5e9cc1400cdbc66_pert_6	573121fca5e9cc1400cdbc66	0
What treaty banned nuclear weapons ?	573121fca5e9cc1400cdbc66_pert_7	573121fca5e9cc1400cdbc66	0
What treaty protects nuclear weapons ?	573121fca5e9cc1400cdbc66_pert_8	573121fca5e9cc1400cdbc66	0
What treaty involves nuclear weapons ?	573121fca5e9cc1400cdbc66_pert_9	573121fca5e9cc1400cdbc66	0
What treaty prohibited nuclear weapons ?	573121fca5e9cc1400cdbc66_pert_10	573121fca5e9cc1400cdbc66	0
What treaty contains nuclear weapons ?	573121fca5e9cc1400cdbc66_pert_11	573121fca5e9cc1400cdbc66	0
What treaty mentions nuclear weapons ?	573121fca5e9cc1400cdbc66_pert_12	573121fca5e9cc1400cdbc66	0
What treaty concerns nuclear weapons ?	573121fca5e9cc1400cdbc66_pert_13	573121fca5e9cc1400cdbc66	0
What treaty regards nuclear weapons ?	573121fca5e9cc1400cdbc66_pert_14	573121fca5e9cc1400cdbc66	0
What treaty uses nuclear weapons ?	573121fca5e9cc1400cdbc66_pert_15	573121fca5e9cc1400cdbc66	0
What treaty on nuclear weapons ?	573121fca5e9cc1400cdbc66_pert_16	573121fca5e9cc1400cdbc66	0
What treaty controls nuclear weapons ?	573121fca5e9cc1400cdbc66_pert_17	573121fca5e9cc1400cdbc66	0
What treaty discusses nuclear weapons ?	573121fca5e9cc1400cdbc66_pert_18	573121fca5e9cc1400cdbc66	0
What treaty has nuclear weapons ?	573121fca5e9cc1400cdbc66_pert_19	573121fca5e9cc1400cdbc66	0
Who convinced Michael Dell to use retailers to sell PCs ?	5ad35760604f3c001a3fddf6	5ad35760604f3c001a3fddf6	1
Who convinced Michael Dell to allow retailers to sell PCs ?	5ad35760604f3c001a3fddf6_pert_0	5ad35760604f3c001a3fddf6	0
Who convinced Michael Dell to force retailers to sell PCs ?	5ad35760604f3c001a3fddf6_pert_1	5ad35760604f3c001a3fddf6	0
Who convinced Michael Dell to pay retailers to sell PCs ?	5ad35760604f3c001a3fddf6_pert_2	5ad35760604f3c001a3fddf6	0
Who convinced Michael Dell to persuade retailers to sell PCs ?	5ad35760604f3c001a3fddf6_pert_3	5ad35760604f3c001a3fddf6	0
Who convinced Michael Dell to encourage retailers to sell PCs ?	5ad35760604f3c001a3fddf6_pert_4	5ad35760604f3c001a3fddf6	0
Who convinced Michael Dell to get retailers to sell PCs ?	5ad35760604f3c001a3fddf6_pert_5	5ad35760604f3c001a3fddf6	0
Who convinced Michael Dell to convince retailers to sell PCs ?	5ad35760604f3c001a3fddf6_pert_6	5ad35760604f3c001a3fddf6	0
Who convinced Michael Dell to hire retailers to sell PCs ?	5ad35760604f3c001a3fddf6_pert_7	5ad35760604f3c001a3fddf6	0
Who convinced Michael Dell to require retailers to sell PCs ?	5ad35760604f3c001a3fddf6_pert_8	5ad35760604f3c001a3fddf6	0
Who convinced Michael Dell to permit retailers to sell PCs ?	5ad35760604f3c001a3fddf6_pert_9	5ad35760604f3c001a3fddf6	0
Who convinced Michael Dell to use retailers to sell PCs ?	5ad35760604f3c001a3fddf6_pert_10	5ad35760604f3c001a3fddf6	0
Who convinced Michael Dell to push retailers to sell PCs ?	5ad35760604f3c001a3fddf6_pert_11	5ad35760604f3c001a3fddf6	0
Who convinced Michael Dell to pressure retailers to sell PCs ?	5ad35760604f3c001a3fddf6_pert_12	5ad35760604f3c001a3fddf6	0
Who convinced Michael Dell to ask retailers to sell PCs ?	5ad35760604f3c001a3fddf6_pert_13	5ad35760604f3c001a3fddf6	0
Who convinced Michael Dell to license retailers to sell PCs ?	5ad35760604f3c001a3fddf6_pert_14	5ad35760604f3c001a3fddf6	0
Who convinced Michael Dell to order retailers to sell PCs ?	5ad35760604f3c001a3fddf6_pert_15	5ad35760604f3c001a3fddf6	0
Who convinced Michael Dell to urge retailers to sell PCs ?	5ad35760604f3c001a3fddf6_pert_16	5ad35760604f3c001a3fddf6	0
Who convinced Michael Dell to want retailers to sell PCs ?	5ad35760604f3c001a3fddf6_pert_17	5ad35760604f3c001a3fddf6	0
Who convinced Michael Dell to invite retailers to sell PCs ?	5ad35760604f3c001a3fddf6_pert_18	5ad35760604f3c001a3fddf6	0
Who convinced Michael Dell to enable retailers to sell PCs ?	5ad35760604f3c001a3fddf6_pert_19	5ad35760604f3c001a3fddf6	0
How are the bit bytes transmitted ?	5728046cff5b5019007d9b05	5728046cff5b5019007d9b05	1
How are the bit bytes represented ?	5728046cff5b5019007d9b05_pert_0	5728046cff5b5019007d9b05	0
How are the bit bytes allocated ?	5728046cff5b5019007d9b05_pert_1	5728046cff5b5019007d9b05	0
How are the bit bytes encoded ?	5728046cff5b5019007d9b05_pert_2	5728046cff5b5019007d9b05	0
How are the bit bytes calculated ?	5728046cff5b5019007d9b05_pert_3	5728046cff5b5019007d9b05	0
How are the bit bytes used ?	5728046cff5b5019007d9b05_pert_4	5728046cff5b5019007d9b05	0
How are the bit bytes stored ?	5728046cff5b5019007d9b05_pert_5	5728046cff5b5019007d9b05	0
How are the bit bytes working ?	5728046cff5b5019007d9b05_pert_6	5728046cff5b5019007d9b05	0
How are the bit bytes defined ?	5728046cff5b5019007d9b05_pert_7	5728046cff5b5019007d9b05	0
How are the bit bytes distributed ?	5728046cff5b5019007d9b05_pert_8	5728046cff5b5019007d9b05	0
How are the bit bytes connected ?	5728046cff5b5019007d9b05_pert_9	5728046cff5b5019007d9b05	0
How are the bit bytes measured ?	5728046cff5b5019007d9b05_pert_10	5728046cff5b5019007d9b05	0
How are the bit bytes available ?	5728046cff5b5019007d9b05_pert_11	5728046cff5b5019007d9b05	0
How are the bit bytes interpreted ?	5728046cff5b5019007d9b05_pert_12	5728046cff5b5019007d9b05	0
How are the bit bytes sorted ?	5728046cff5b5019007d9b05_pert_13	5728046cff5b5019007d9b05	0
How are the bit bytes handled ?	5728046cff5b5019007d9b05_pert_14	5728046cff5b5019007d9b05	0
How are the bit bytes coded ?	5728046cff5b5019007d9b05_pert_15	5728046cff5b5019007d9b05	0
How are the bit bytes changed ?	5728046cff5b5019007d9b05_pert_16	5728046cff5b5019007d9b05	0
How are the bit bytes written ?	5728046cff5b5019007d9b05_pert_17	5728046cff5b5019007d9b05	0
How are the bit bytes related ?	5728046cff5b5019007d9b05_pert_18	5728046cff5b5019007d9b05	0
How are the bit bytes generated ?	5728046cff5b5019007d9b05_pert_19	5728046cff5b5019007d9b05	0
In what year was Nero made emperor ?	5acd4d2c07355d001abf3c73	5acd4d2c07355d001abf3c73	1
In what year was Nero made emperor ?	5acd4d2c07355d001abf3c73_pert_0	5acd4d2c07355d001abf3c73	0
In what year was Nero elected emperor ?	5acd4d2c07355d001abf3c73_pert_1	5acd4d2c07355d001abf3c73	0
In what year was Nero the emperor ?	5acd4d2c07355d001abf3c73_pert_2	5acd4d2c07355d001abf3c73	0
In what year was Nero crowned emperor ?	5acd4d2c07355d001abf3c73_pert_3	5acd4d2c07355d001abf3c73	0
In what year was Nero first emperor ?	5acd4d2c07355d001abf3c73_pert_4	5acd4d2c07355d001abf3c73	0
In what year was Nero already emperor ?	5acd4d2c07355d001abf3c73_pert_5	5acd4d2c07355d001abf3c73	0
In what year was Nero appointed emperor ?	5acd4d2c07355d001abf3c73_pert_6	5acd4d2c07355d001abf3c73	0
In what year was Nero proclaimed emperor ?	5acd4d2c07355d001abf3c73_pert_7	5acd4d2c07355d001abf3c73	0
In what year was Nero declared emperor ?	5acd4d2c07355d001abf3c73_pert_8	5acd4d2c07355d001abf3c73	0
In what year was Nero still emperor ?	5acd4d2c07355d001abf3c73_pert_9	5acd4d2c07355d001abf3c73	0
In what year was Nero also emperor ?	5acd4d2c07355d001abf3c73_pert_10	5acd4d2c07355d001abf3c73	0
In what year was Nero an emperor ?	5acd4d2c07355d001abf3c73_pert_11	5acd4d2c07355d001abf3c73	0
In what year was Nero named emperor ?	5acd4d2c07355d001abf3c73_pert_12	5acd4d2c07355d001abf3c73	0
In what year was Nero last emperor ?	5acd4d2c07355d001abf3c73_pert_13	5acd4d2c07355d001abf3c73	0
In what year was Nero sole emperor ?	5acd4d2c07355d001abf3c73_pert_14	5acd4d2c07355d001abf3c73	0
In what year was Nero himself emperor ?	5acd4d2c07355d001abf3c73_pert_15	5acd4d2c07355d001abf3c73	0
In what year was Nero again emperor ?	5acd4d2c07355d001abf3c73_pert_16	5acd4d2c07355d001abf3c73	0
In what year was Nero created emperor ?	5acd4d2c07355d001abf3c73_pert_17	5acd4d2c07355d001abf3c73	0
In what year was Nero actually emperor ?	5acd4d2c07355d001abf3c73_pert_18	5acd4d2c07355d001abf3c73	0
In what year was Nero once emperor ?	5acd4d2c07355d001abf3c73_pert_19	5acd4d2c07355d001abf3c73	0
What questions corresponds to the homosexual ones ?	57101890b654c5140001f7d6	57101890b654c5140001f7d6	1
What questions apply to the homosexual ones ?	57101890b654c5140001f7d6_pert_0	57101890b654c5140001f7d6	0
What questions related to the homosexual ones ?	57101890b654c5140001f7d6_pert_1	57101890b654c5140001f7d6	0
What questions applied to the homosexual ones ?	57101890b654c5140001f7d6_pert_2	57101890b654c5140001f7d6	0
What questions belong to the homosexual ones ?	57101890b654c5140001f7d6_pert_3	57101890b654c5140001f7d6	0
What questions relate to the homosexual ones ?	57101890b654c5140001f7d6_pert_4	57101890b654c5140001f7d6	0
What questions relevant to the homosexual ones ?	57101890b654c5140001f7d6_pert_5	57101890b654c5140001f7d6	0
What questions pertaining to the homosexual ones ?	57101890b654c5140001f7d6_pert_6	57101890b654c5140001f7d6	0
What questions relating to the homosexual ones ?	57101890b654c5140001f7d6_pert_7	57101890b654c5140001f7d6	0
What questions happen to the homosexual ones ?	57101890b654c5140001f7d6_pert_8	57101890b654c5140001f7d6	0
What questions refer to the homosexual ones ?	57101890b654c5140001f7d6_pert_9	57101890b654c5140001f7d6	0
What questions correspond to the homosexual ones ?	57101890b654c5140001f7d6_pert_10	57101890b654c5140001f7d6	0
What questions applies to the homosexual ones ?	57101890b654c5140001f7d6_pert_11	57101890b654c5140001f7d6	0
What questions arise to the homosexual ones ?	57101890b654c5140001f7d6_pert_12	57101890b654c5140001f7d6	0
What questions occur to the homosexual ones ?	57101890b654c5140001f7d6_pert_13	57101890b654c5140001f7d6	0
What questions come to the homosexual ones ?	57101890b654c5140001f7d6_pert_14	57101890b654c5140001f7d6	0
What questions matter to the homosexual ones ?	57101890b654c5140001f7d6_pert_15	57101890b654c5140001f7d6	0
What questions happened to the homosexual ones ?	57101890b654c5140001f7d6_pert_16	57101890b654c5140001f7d6	0
What questions applicable to the homosexual ones ?	57101890b654c5140001f7d6_pert_17	57101890b654c5140001f7d6	0
What questions remain to the homosexual ones ?	57101890b654c5140001f7d6_pert_18	57101890b654c5140001f7d6	0
What questions referred to the homosexual ones ?	57101890b654c5140001f7d6_pert_19	57101890b654c5140001f7d6	0
What was the name of the incomplete standard ?	5a8c3316fd22b3001a8d8643	5a8c3316fd22b3001a8d8643	1
What was the purpose of the incomplete standard ?	5a8c3316fd22b3001a8d8643_pert_0	5a8c3316fd22b3001a8d8643	0
What was the meaning of the incomplete standard ?	5a8c3316fd22b3001a8d8643_pert_1	5a8c3316fd22b3001a8d8643	0
What was the significance of the incomplete standard ?	5a8c3316fd22b3001a8d8643_pert_2	5a8c3316fd22b3001a8d8643	0
What was the nature of the incomplete standard ?	5a8c3316fd22b3001a8d8643_pert_3	5a8c3316fd22b3001a8d8643	0
What was the effect of the incomplete standard ?	5a8c3316fd22b3001a8d8643_pert_4	5a8c3316fd22b3001a8d8643	0
What was the value of the incomplete standard ?	5a8c3316fd22b3001a8d8643_pert_5	5a8c3316fd22b3001a8d8643	0
What was the point of the incomplete standard ?	5a8c3316fd22b3001a8d8643_pert_6	5a8c3316fd22b3001a8d8643	0
What was the cause of the incomplete standard ?	5a8c3316fd22b3001a8d8643_pert_7	5a8c3316fd22b3001a8d8643	0
What was the status of the incomplete standard ?	5a8c3316fd22b3001a8d8643_pert_8	5a8c3316fd22b3001a8d8643	0
What was the use of the incomplete standard ?	5a8c3316fd22b3001a8d8643_pert_9	5a8c3316fd22b3001a8d8643	0
What was the importance of the incomplete standard ?	5a8c3316fd22b3001a8d8643_pert_10	5a8c3316fd22b3001a8d8643	0
What was the source of the incomplete standard ?	5a8c3316fd22b3001a8d8643_pert_11	5a8c3316fd22b3001a8d8643	0
What was the origin of the incomplete standard ?	5a8c3316fd22b3001a8d8643_pert_12	5a8c3316fd22b3001a8d8643	0
What was the function of the incomplete standard ?	5a8c3316fd22b3001a8d8643_pert_13	5a8c3316fd22b3001a8d8643	0
What was the definition of the incomplete standard ?	5a8c3316fd22b3001a8d8643_pert_14	5a8c3316fd22b3001a8d8643	0
What was the extent of the incomplete standard ?	5a8c3316fd22b3001a8d8643_pert_15	5a8c3316fd22b3001a8d8643	0
What was the basis of the incomplete standard ?	5a8c3316fd22b3001a8d8643_pert_16	5a8c3316fd22b3001a8d8643	0
What was the relevance of the incomplete standard ?	5a8c3316fd22b3001a8d8643_pert_17	5a8c3316fd22b3001a8d8643	0
